outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
-11.4,61.847324,0.0,0.0,-7.855123,-8.419434,-5.798054,68.90606,60.01474,35.33377,0.0,0.0,0.0,0.0,0.0,0.0
-10.6,67.09353,0.0,0.0,-6.9992685,-7.865082,-5.7967086,61.843647,62.597652,39.135887,0.0,0.0,0.0,0.0,0.0,0.0
-9.4,70.48259,0.0,0.0,-7.4130297,-9.361565,-7.0586333,57.09255,58.823547,34.23444,0.0,0.0,0.0,0.0,0.0,0.0
-8.85,70.58611,0.0,0.0,-7.279647,-9.072568,-6.758411,59.08054,60.179363,36.826958,0.0,0.0,0.0,0.0,0.0,0.0
-8.3,78.03709,0.0,0.0,-7.9956465,-9.3239,-8.6804085,60.24415,55.830452,41.83504,0.0,30.956553,0.0,0.0,318.75577,0.0
-7.8,70.7831,0.0,0.0,-8.055659,-7.770596,-6.100468,61.804554,56.97949,43.832806,0.0,54.637978,0.0,0.0,593.73267,0.0
-7.8,69.224045,0.0,0.0,-8.512206,-8.509781,-8.154929,59.500088,51.683624,37.6646,0.0,75.24132,0.0,0.0,568.6507,0.0
-7.2,60.82617,0.0,0.0,-8.474783,-7.0786967,-7.986524,59.68899,46.240513,36.07546,0.0,92.71803,0.0,0.0,574.2693,0.0
-7.2,58.124397,0.0,0.0,-9.172681,-6.690809,-9.527064,59.60308,40.83752,36.565166,0.0,57.27319,0.0,0.0,777.9608,0.0
-7.2,59.475292,0.0,0.0,-8.833408,-5.7057176,-9.150336,61.327408,41.406147,46.967045,0.0,54.599327,0.0,0.0,797.2513,0.0
-7.8,61.24264,0.0,0.0,-9.021512,-5.8632765,-12.246805,57.127922,36.24324,60.66552,31.675968,78.86971,0.0,326.16348,441.37646,0.0
-8.3,60.57122,0.0,0.0,-8.362162,-5.134683,-10.879726,54.466274,34.775032,65.70328,52.228043,51.95609,0.0,567.54474,279.07843,0.0
-8.3,60.57122,0.0,0.0,-8.207405,-5.891045,-11.008325,52.875782,35.050854,63.631725,76.97687,0.0,0.0,581.76746,0.0,0.0
-8.3,60.571228,0.0,0.0,-6.674212,-6.644126,-9.883953,47.730293,36.839165,67.79482,95.70523,0.0,0.0,592.7711,0.0,0.0
-8.9,60.988956,0.0,0.0,-6.033829,-5.9566298,-9.102231,43.017727,37.257656,61.644398,60.330853,0.0,0.0,819.4941,0.0,0.0
-8.9,60.98896,0.0,0.0,-5.801686,-6.295319,-9.182586,41.11652,38.13597,63.02515,54.217415,0.0,0.0,791.6746,0.0,0.0
-8.9,57.71232,32.0,329.5,-5.6255617,-7.855384,-9.015028,36.913612,44.563007,63.30448,80.32852,0.0,26.274204,449.54037,0.0,0.0
-8.3,54.749886,52.5,570.5,-5.151806,-7.528912,-8.483126,34.694553,39.506145,49.75518,51.83585,0.0,60.76148,278.43256,0.0,0.0
-8.05,53.57858,78.0,589.5,-5.3908296,-6.855131,-6.8837337,36.472607,41.606865,63.221283,0.0,0.0,111.09749,0.0,0.0,3.1591704
-6.7,47.62794,95.5,591.5,-6.8053966,-7.428359,-8.524284,36.359333,37.63437,75.29537,0.0,0.0,142.31801,0.0,0.0,68.505615
-6.1,42.781815,60.0,815.0,-6.3837442,-8.914779,-10.176848,35.979885,38.31892,70.57573,0.0,0.0,108.65024,0.0,0.0,3.6216745
-5.85,40.95164,54.0,788.5,-6.1775913,-8.968114,-8.232493,38.53251,47.65032,83.68701,0.0,0.0,110.09897,0.0,0.0,0.5370681
-5.6,36.992413,80.5,450.5,-7.5784264,-11.219924,-8.302918,45.580025,65.56133,83.625374,0.0,0.0,105.775,0.0,0.0,20.4033
-5.0,35.13908,52.5,282.0,-7.0676904,-10.31333,-8.63794,40.978527,68.573,81.385895,0.0,0.0,55.337467,0.0,0.0,2.6102579
-5.55,35.99516,0.0,0.0,-7.4775076,-10.901266,-9.948783,39.594307,64.04925,70.818306,0.0,0.0,0.0,0.0,0.0,0.0
-6.7,36.681507,0.0,0.0,-7.095855,-9.774353,-7.8313494,38.639736,68.383736,84.43491,0.0,0.0,0.0,0.0,0.0,0.0
-6.1,36.851242,0.0,0.0,-8.135233,-9.043004,-6.3585477,40.77326,61.970352,82.49324,0.0,0.0,0.0,0.0,0.0,0.0
-6.4,37.83134,0.0,0.0,-9.456548,-9.4141865,-7.0627975,45.922073,61.95855,78.4108,0.0,0.0,0.0,0.0,0.0,0.0
-7.8,44.753674,0.0,0.0,-11.69162,-8.881843,-6.662289,63.270603,63.937683,79.18679,0.0,26.537012,0.0,0.0,0.0,0.0
-7.2,40.531635,0.0,0.0,-10.377303,-7.3174906,-5.6978655,68.33861,54.352222,76.256615,0.0,66.37543,0.0,0.0,0.0,0.0
-7.2,40.531628,0.0,0.0,-10.1896,-7.3607993,-6.9031982,67.77309,61.140636,71.508606,0.0,107.44121,0.0,0.0,3.0552,0.0
-7.2,38.307278,0.0,0.0,-10.093001,-8.251503,-10.418506,66.69608,76.827385,61.63374,0.0,145.21371,0.0,0.0,69.89948,0.0
-8.3,40.221,0.0,0.0,-9.629936,-9.398195,-12.168047,59.158356,74.96098,55.70909,0.0,115.40127,0.0,0.0,3.846709,0.0
-9.45,45.947144,0.0,0.0,-9.251642,-8.911892,-11.399058,62.79307,79.837425,63.17996,0.0,105.03444,0.0,0.0,0.51236314,0.0
-11.7,63.226448,0.0,0.0,-8.746972,-8.968439,-12.361374,64.66273,79.859924,66.07122,26.837936,101.012215,0.0,0.0,19.484589,0.0
-10.6,67.09348,0.0,0.0,-8.012684,-9.694148,-15.357077,51.478233,75.18509,64.58788,62.86569,51.121296,0.0,0.0,2.4113817,0.0
-10.3,67.15526,0.0,0.0,-7.672129,-8.856279,-15.474581,59.675106,77.098785,68.05311,104.86587,0.0,0.0,2.9819677,0.0,0.0
-10.0,67.21702,0.0,0.0,-8.137175,-8.488878,-16.492285,77.47007,80.416504,71.13825,146.42848,0.0,0.0,70.484215,0.0,0.0
-9.4,60.314056,0.0,0.0,-9.093453,-7.5191483,-17.77054,76.69156,75.67711,60.862278,118.06547,0.0,0.0,3.9355156,0.0,0.0
-9.4,62.026234,0.0,0.0,-9.4074545,-7.410595,-18.223543,76.78049,76.301834,58.361553,101.01272,0.0,0.0,0.49274498,0.0,0.0
-8.9,63.848507,26.5,0.0,-9.50385,-7.141676,-19.217327,76.550896,76.283325,57.511963,96.82673,0.0,34.485847,18.677237,0.0,145.39978
-7.8,52.407078,64.0,0.0,-9.189082,-6.604123,-18.70087,78.23558,71.51063,66.28325,53.195442,0.0,74.07677,2.509219,0.0,403.36322
-7.6,60.03597,105.5,3.0,-8.503471,-6.974188,-18.015621,79.31495,71.22959,67.597176,0.0,0.0,96.42861,0.0,0.0,547.67194
-8.05,78.03698,147.5,71.0,-8.3653145,-10.141514,-19.193914,81.15796,62.913147,57.308956,0.0,0.0,86.573235,0.0,0.0,619.7078
-8.9,77.948166,120.0,4.0,-7.3936243,-11.769519,-19.62131,76.28499,57.380814,49.92563,0.0,0.0,120.88479,0.0,0.0,375.28412
-9.233334,77.91098,102.5,0.5,-6.9738317,-11.937746,-18.032242,78.971954,60.79981,57.874466,0.0,0.0,125.949486,0.0,0.0,378.8683
-9.3,77.87378,98.5,19.0,-6.7079935,-13.06732,-18.260971,78.913605,62.78079,55.194794,0.0,0.0,100.73088,0.0,0.0,270.2779
-9.233334,77.948135,53.0,2.5,-6.601692,-14.186999,-17.737616,71.56864,70.655205,53.83987,0.0,0.0,58.351463,0.0,0.0,229.79117
-8.7,78.03691,0.0,0.0,-7.600076,-15.583498,-19.200342,67.82053,67.40442,48.654808,0.0,0.0,0.0,0.0,0.0,0.0
-8.3,81.60211,0.0,0.0,-9.819746,-15.709451,-17.788858,64.56097,75.46838,55.091526,0.0,0.0,0.0,0.0,0.0,0.0
-7.1,78.198395,0.0,0.0,-11.010156,-16.633114,-18.3457,60.952682,66.393074,57.451584,0.0,0.0,0.0,0.0,0.0,0.0
-7.0333333,78.582306,0.0,0.0,-11.768831,-16.794691,-17.559742,61.69699,65.03311,62.532562,0.0,0.0,0.0,0.0,0.0,0.0
-6.7,78.96621,0.0,0.0,-13.00902,-18.21121,-18.715591,63.07922,62.126255,55.939545,0.0,37.25271,0.0,0.0,157.06548,0.0
-6.7,70.98709,0.0,0.0,-14.553626,-19.232857,-19.441319,68.62624,63.647293,46.578964,0.0,71.13088,0.0,0.0,387.32227,0.0
-7.4,68.97048,0.0,0.0,-14.968032,-18.505735,-17.781143,70.787,65.36522,52.244778,0.0,93.24468,0.0,0.0,529.58856,0.0
-10.0,63.605537,0.0,0.0,-16.271564,-19.271723,-20.17204,72.21976,56.909252,45.99563,0.0,85.96942,0.0,0.0,615.3856,0.0
-11.133333,60.33337,0.0,0.0,-16.91594,-18.334536,-20.071728,64.971054,55.195213,48.853027,0.0,133.64403,0.0,0.0,414.89487,0.0
-12.066667,60.20278,0.0,0.0,-17.237644,-17.861565,-19.089401,63.002373,58.66282,52.426804,0.0,127.665146,0.0,0.0,384.02914,0.0
-13.05,62.86454,0.0,0.0,-18.109503,-17.812254,-19.74276,62.684364,57.099354,52.053593,37.587368,104.20671,0.0,158.47647,279.60416,0.0
-14.4,69.516205,0.0,0.0,-19.005352,-18.408262,-21.074081,64.7463,51.2162,50.204144,72.359116,55.507942,0.0,394.01022,218.59322,0.0
-15.15,69.72962,0.0,0.0,-18.904264,-18.30924,-20.86919,63.41863,52.094513,51.625896,90.467834,0.0,0.0,513.8173,0.0,0.0
-16.1,73.267265,0.0,0.0,-18.63685,-18.029842,-20.215828,59.869125,54.248257,62.95563,90.44073,0.0,0.0,647.3921,0.0,0.0
-16.9,65.05747,0.0,0.0,-18.010393,-18.272516,-20.496765,56.67786,57.849396,63.46611,137.23395,0.0,0.0,426.03973,0.0,0.0
-17.44,61.95759,0.0,0.0,-18.346418,-19.000574,-21.908884,56.529396,56.44502,58.46556,123.02228,0.0,0.0,370.06296,0.0,0.0
-18.3,61.704815,37.0,156.0,-18.090393,-18.608353,-21.360937,55.963043,56.42377,59.72943,102.13294,0.0,38.66015,274.03986,0.0,50.153706
-18.9,65.31976,73.0,397.5,-18.19395,-18.780228,-21.762781,52.07095,48.978798,60.606945,56.43431,0.0,86.09773,222.24132,0.0,130.88846
-18.9,63.441174,90.5,514.0,-18.043192,-18.043585,-20.115795,53.247215,51.365303,66.18137,0.0,0.0,112.90266,0.0,0.0,470.60864
-18.9,58.58442,88.5,633.5,-18.375822,-18.914282,-19.391201,52.939846,50.60836,58.999256,0.0,0.0,104.785774,0.0,0.0,634.6256
-18.3,55.34223,134.0,416.0,-18.833687,-19.856321,-19.701591,55.490658,49.65679,52.811565,0.0,0.0,92.50044,0.0,0.0,654.1468
-18.3,56.748913,123.5,371.5,-18.726604,-19.62431,-18.89972,57.707073,50.53334,56.155834,0.0,0.0,107.366554,0.0,0.0,429.99512
-18.225,55.34226,101.0,271.0,-18.7231,-20.216717,-18.603952,55.999237,50.38866,57.71947,0.0,0.0,96.89544,0.0,0.0,223.97142
-18.18,52.131557,56.5,222.5,-19.000513,-21.14278,-20.027311,48.06808,49.85891,45.294445,0.0,0.0,50.40725,0.0,0.0,5.95722
-18.3,52.13157,0.0,0.0,-18.840183,-21.370398,-20.230825,48.27115,49.629837,44.062534,0.0,0.0,0.0,0.0,0.0,0.0
-18.6,51.96899,0.0,0.0,-19.67257,-21.990568,-21.226564,47.677464,55.249386,44.65188,0.0,0.0,0.0,0.0,0.0,0.0
-18.9,55.1857,0.0,0.0,-20.043041,-21.893255,-20.793682,48.93782,57.46355,48.243618,0.0,0.0,0.0,0.0,0.0,0.0
-18.9,56.885105,0.0,0.0,-20.232159,-22.20301,-21.344713,48.1638,57.086647,45.235806,0.0,0.0,0.0,0.0,0.0,0.0
-18.9,55.18571,0.0,0.0,-20.395153,-21.522831,-20.178188,49.781116,59.116188,58.334755,0.0,38.263226,0.0,0.0,49.63878,0.0
-18.75,49.092953,0.0,0.0,-20.394833,-21.255472,-21.276749,52.92093,62.972218,61.07414,0.0,89.457825,0.0,0.0,135.99658,0.0
-18.6,49.257042,0.0,0.0,-21.056086,-21.717947,-24.227383,50.81152,58.868893,59.678593,0.0,100.42786,0.0,0.0,418.61035,0.0
-19.4,48.785587,0.0,0.0,-21.49613,-20.608284,-26.532589,57.41506,54.01748,72.769005,0.0,95.937874,0.0,0.0,581.0391,0.0
-20.0,49.113976,0.0,0.0,-21.766977,-19.92845,-27.051395,58.038017,51.95383,75.8103,0.0,90.9981,0.0,0.0,643.5225,0.0
-20.0,49.113983,0.0,0.0,-21.59554,-19.453669,-26.179926,59.901356,54.01171,75.73817,0.0,103.26713,0.0,0.0,413.5772,0.0
-20.6,48.945583,0.0,0.0,-22.007706,-19.488918,-27.384678,56.96902,54.13266,69.47444,36.873463,90.874146,0.0,47.835842,210.05336,0.0
-20.6,52.031338,0.0,0.0,-21.672728,-18.84091,-27.677277,61.028496,49.64599,71.704575,86.69659,55.249992,0.0,131.79886,6.529545,0.0
-20.85,51.69939,0.0,0.0,-21.023048,-18.611843,-26.532288,62.224644,49.880028,76.941795,106.15263,0.0,0.0,442.47275,0.0,0.0
-21.4,57.87872,0.0,0.0,-20.53308,-20.288338,-28.898855,54.288223,48.024887,67.099976,96.41873,0.0,0.0,583.9514,0.0,0.0
-21.8,57.87874,0.0,0.0,-19.942316,-20.47502,-28.040422,51.91782,49.4164,67.881256,90.93503,0.0,0.0,643.0765,0.0,0.0
-21.7,59.38441,0.0,0.0,-19.692581,-20.327261,-27.956617,53.03179,48.927235,66.44276,101.39358,0.0,0.0,406.0738,0.0,0.0
-21.966667,57.16452,37.0,48.0,-19.383791,-21.06488,-25.52706,54.579098,54.753635,68.261116,91.6236,0.0,31.670195,211.78569,0.0,535.8798
-21.7,60.890114,86.5,131.5,-18.931686,-22.268652,-21.242584,49.29086,56.86282,60.391083,54.854774,0.0,50.461346,6.482837,0.0,748.50995
-21.27143,60.96281,104.0,433.5,-19.141357,-23.281275,-20.21111,47.931736,64.17291,56.59716,0.0,0.0,62.178608,0.0,0.0,858.9674
-20.4,54.897026,97.5,590.5,-20.13015,-26.381992,-18.885677,48.581543,73.54724,44.66103,0.0,0.0,77.00763,0.0,0.0,723.2021
-20.0,51.66945,90.5,640.0,-20.64914,-27.306469,-17.421127,48.745407,74.370766,43.533337,0.0,0.0,121.4771,0.0,0.0,473.61313
-19.68,53.087452,101.5,406.5,-20.270956,-26.58707,-16.5193,49.14872,73.543976,43.75202,0.0,0.0,96.42458,0.0,0.0,564.91675
-19.4,54.505474,91.5,211.5,-21.278048,-27.58577,-16.401215,53.79591,68.3478,38.08008,0.0,0.0,56.90937,0.0,0.0,610.95264
-18.9,49.421352,55.0,6.5,-22.154436,-27.70128,-14.194966,57.381752,71.59821,41.041992,0.0,0.0,39.59232,0.0,0.0,541.6026
-19.15,47.89724,0.0,0.0,-23.18626,-27.403564,-13.638174,64.68798,72.40563,41.02105,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,49.11423,0.0,0.0,-26.073786,-28.243202,-12.6820345,75.34221,70.52145,37.391773,0.0,0.0,0.0,0.0,0.0,0.0
-20.6,48.945835,0.0,0.0,-27.226383,-28.357162,-12.318722,74.82002,66.307816,40.69948,0.0,0.0,0.0,0.0,0.0,0.0
-20.3,49.03005,0.0,0.0,-26.593922,-27.778498,-11.697648,73.53171,67.34619,43.153606,0.0,0.0,0.0,0.0,0.0,0.0
-21.1,54.606117,0.0,0.0,-27.125982,-25.439629,-10.766922,70.87249,68.73184,40.39651,0.0,31.88859,0.0,0.0,539.5752,0.0
-22.2,57.164703,0.0,0.0,-27.807705,-21.116692,-11.134668,71.012985,60.957363,43.71955,0.0,50.934517,0.0,0.0,755.5286,0.0
-23.3,64.08061,0.0,0.0,-27.84428,-20.670942,-11.974264,69.908165,54.607224,48.51318,0.0,59.99243,0.0,0.0,828.7664,0.0
-26.1,75.17798,0.0,0.0,-28.206726,-18.097906,-10.405269,70.76044,47.41222,73.10727,0.0,81.75142,0.0,0.0,767.7525,0.0
-27.2,74.984886,0.0,0.0,-28.553085,-17.74835,-11.138882,65.19603,42.39143,64.4324,0.0,118.29067,0.0,0.0,461.18994,0.0
-26.65,73.18968,0.0,0.0,-28.177647,-17.25157,-10.689413,65.1788,41.32731,62.203938,0.0,91.08078,0.0,0.0,533.6094,0.0
-27.2,70.43803,0.0,0.0,-25.823706,-16.084696,-10.156677,66.628586,38.973324,59.08752,30.912771,58.244297,0.0,523.0637,625.2838,0.0
-27.8,71.0586,0.0,0.0,-20.846771,-13.851337,-7.1604695,62.323734,42.134243,65.68399,52.07622,40.64599,0.0,772.464,556.0163,0.0
-27.65,71.05861,0.0,0.0,-20.026154,-13.664999,-7.0426903,57.48731,40.997128,62.30291,63.15654,0.0,0.0,872.47705,0.0,0.0
-28.3,70.214676,0.0,0.0,-18.152603,-12.480641,-6.536717,47.2599,37.978477,55.145317,81.488785,0.0,0.0,765.28595,0.0,0.0
-28.3,66.60066,0.0,0.0,-17.488125,-12.824272,-7.9965663,43.195618,39.088806,45.498005,120.534706,0.0,0.0,469.93896,0.0,0.0
-27.9,66.72258,0.0,0.0,-16.803684,-12.282981,-7.0915766,42.777542,41.2767,47.61068,94.27693,0.0,0.0,552.3345,0.0,0.0
-25.6,67.89429,31.5,533.0,-15.355605,-10.5704775,-4.5002227,41.307175,41.02966,63.274067,61.73216,0.0,25.414427,662.7279,0.0,0.5407325
-21.1,61.035736,51.0,756.5,-14.324427,-10.936258,-4.6599216,40.68259,44.3842,62.874832,39.245613,0.0,73.81375,536.85986,0.0,19.991224
-20.25,56.434586,62.0,856.5,-14.06444,-10.914619,-4.0649776,39.804424,52.61216,63.48812,0.0,0.0,114.68,0.0,0.0,103.36628
-18.3,46.68645,80.5,756.0,-12.816029,-10.859729,-2.8721297,37.018353,70.7134,62.036533,0.0,0.0,148.2039,0.0,0.0,91.508446
-17.2,44.258278,123.5,481.5,-12.097352,-9.777596,-0.6380851,41.411804,71.5727,61.600945,0.0,0.0,146.34155,0.0,0.0,23.786966
-16.65,43.3325,95.5,559.5,-11.9833145,-9.512181,-1.2499142,42.24415,68.16739,63.26638,0.0,0.0,90.97836,0.0,0.0,3.4611332
-15.6,40.482697,60.5,649.5,-10.897492,-8.711233,-0.78871554,40.08913,66.0036,73.513916,0.0,0.0,54.976383,0.0,0.0,3.736259
-14.4,40.427986,39.0,533.5,-11.372939,-8.891368,-3.4282258,42.835155,57.815823,65.27047,0.0,0.0,27.270609,0.0,0.0,0.0
-14.15,39.522625,0.0,0.0,-11.095746,-8.040784,-1.9308581,51.89084,58.018036,70.433945,0.0,0.0,0.0,0.0,0.0,0.0
-12.8,37.067867,0.0,0.0,-10.830923,-7.212834,-1.7266555,70.86782,52.510906,71.749886,0.0,0.0,0.0,0.0,0.0,0.0
-12.2,41.060574,0.0,0.0,-9.933428,-6.555761,-1.4004267,70.75922,50.890434,73.48716,0.0,0.0,0.0,0.0,0.0,0.0
-11.95,42.36175,0.0,0.0,-9.633819,-6.819941,-2.5721848,67.44084,48.56035,67.24717,0.0,0.0,0.0,0.0,0.0,0.0
-11.1,39.42383,0.0,0.0,-9.2198925,-5.7514343,-1.714517,63.47675,57.82619,70.21693,0.0,23.226254,0.0,0.0,0.4941756,0.0
-11.1,43.832115,0.0,0.0,-8.022757,-4.3993063,0.147595,61.97061,64.16376,78.65147,0.0,75.32692,0.0,0.0,20.401041,0.0
-11.1,51.87245,0.0,0.0,-7.7503743,-3.800811,0.24831545,59.424545,64.81017,79.18862,0.0,117.06805,0.0,0.0,105.51873,0.0
-10.825,70.90282,0.0,0.0,-7.022402,-2.4152045,-0.30080917,53.340717,64.2159,76.26005,0.0,153.41035,0.0,0.0,94.72317,0.0
-10.0,70.368835,0.0,0.0,-6.7880106,-1.2906898,-2.096048,49.962837,58.689247,77.320076,0.0,139.42441,0.0,0.0,22.662626,0.0
-9.44,68.548,0.0,0.0,-6.4068484,-1.114838,-1.7308174,50.152725,63.903805,81.19892,0.0,91.89499,0.0,0.0,3.496005,0.0
-9.15,63.84863,0.0,0.0,-5.7435203,-2.0109608,-2.345842,57.80798,67.21806,79.13633,23.218939,50.268116,0.0,0.49402,3.4162798,0.0
-8.3,60.571198,0.0,0.0,-4.880481,-1.9410418,-0.56216365,61.940712,73.2334,82.214806,72.71712,30.597595,0.0,19.69422,0.0,0.0
-8.05,57.976933,0.0,0.0,-4.6726,-2.4322991,-2.3516982,60.582596,67.72482,77.07473,109.43168,0.0,0.0,98.63573,0.0,0.0
