electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,,,,,,,
2,Electric_Vehicle_5,90,46.8,,,0.0,52.0
1,Electric_Vehicle_5,90,24.92,15.0,90.0,,
1,Electric_Vehicle_5,90,64.95,14.0,90.0,,
1,Electric_Vehicle_5,90,71.56,13.0,90.0,,
1,Electric_Vehicle_5,90,70.09,12.0,90.0,,
1,Electric_Vehicle_5,90,36.15,11.0,90.0,,
1,Electric_Vehicle_5,90,31.41,10.0,90.0,,
1,Electric_Vehicle_5,90,62.36,9.0,90.0,,
1,Electric_Vehicle_5,90,40.46,8.0,90.0,,
1,Electric_Vehicle_5,90,24.46,7.0,90.0,,
1,Electric_Vehicle_5,90,41.05,6.0,90.0,,
1,Electric_Vehicle_5,90,53.46,5.0,90.0,,
1,Electric_Vehicle_5,90,70.33,4.0,90.0,,
1,Electric_Vehicle_5,90,55.19,3.0,90.0,,
1,Electric_Vehicle_5,90,59.51,2.0,90.0,,
1,Electric_Vehicle_5,90,49.67,1.0,90.0,,
1,Electric_Vehicle_5,90,71.57,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,48.05,,,2.0,22.0
2,Electric_Vehicle_5,90,26.43,,,1.0,22.0
2,Electric_Vehicle_5,90,19.8,,,0.0,22.0
1,Electric_Vehicle_5,90,41.28,11.0,90.0,,
1,Electric_Vehicle_5,90,62.16,10.0,90.0,,
1,Electric_Vehicle_5,90,30.57,9.0,90.0,,
1,Electric_Vehicle_5,90,41.81,8.0,90.0,,
1,Electric_Vehicle_5,90,64.83,7.0,90.0,,
1,Electric_Vehicle_5,90,58.51,6.0,90.0,,
1,Electric_Vehicle_5,90,32.72,5.0,90.0,,
1,Electric_Vehicle_5,90,36.26,4.0,90.0,,
1,Electric_Vehicle_5,90,59.38,3.0,90.0,,
1,Electric_Vehicle_5,90,65.86,2.0,90.0,,
1,Electric_Vehicle_5,90,66.36,1.0,90.0,,
1,Electric_Vehicle_5,90,43.07,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,60.08,,,3.0,1.0
2,Electric_Vehicle_5,90,42.35,,,2.0,1.0
2,Electric_Vehicle_5,90,55.69,,,1.0,1.0
2,Electric_Vehicle_5,90,0.9,,,0.0,1.0
1,Electric_Vehicle_5,90,67.23,15.0,64.0,,
1,Electric_Vehicle_5,90,59.11,14.0,64.0,,
1,Electric_Vehicle_5,90,49.23,13.0,64.0,,
1,Electric_Vehicle_5,90,38.36,12.0,64.0,,
1,Electric_Vehicle_5,90,30.47,11.0,64.0,,
1,Electric_Vehicle_5,90,55.03,10.0,64.0,,
1,Electric_Vehicle_5,90,60.47,9.0,64.0,,
1,Electric_Vehicle_5,90,29.8,8.0,64.0,,
1,Electric_Vehicle_5,90,51.27,7.0,64.0,,
1,Electric_Vehicle_5,90,35.32,6.0,64.0,,
1,Electric_Vehicle_5,90,66.55,5.0,64.0,,
1,Electric_Vehicle_5,90,56.81,4.0,64.0,,
1,Electric_Vehicle_5,90,66.03,3.0,64.0,,
1,Electric_Vehicle_5,90,53.25,2.0,64.0,,
1,Electric_Vehicle_5,90,60.69,1.0,64.0,,
1,Electric_Vehicle_5,90,26.85,0.0,64.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,55.8,,,0.0,62.0
1,Electric_Vehicle_5,90,38.25,11.0,64.0,,
1,Electric_Vehicle_5,90,61.4,10.0,64.0,,
1,Electric_Vehicle_5,90,35.81,9.0,64.0,,
1,Electric_Vehicle_5,90,22.2,8.0,64.0,,
1,Electric_Vehicle_5,90,25.67,7.0,64.0,,
1,Electric_Vehicle_5,90,69.99,6.0,64.0,,
1,Electric_Vehicle_5,90,70.35,5.0,64.0,,
1,Electric_Vehicle_5,90,29.82,4.0,64.0,,
1,Electric_Vehicle_5,90,46.87,3.0,64.0,,
1,Electric_Vehicle_5,90,70.68,2.0,64.0,,
1,Electric_Vehicle_5,90,43.16,1.0,64.0,,
1,Electric_Vehicle_5,90,33.41,0.0,64.0,,
3,,,,,,,
2,Electric_Vehicle_5,90,55.8,,,0.0,62.0
1,Electric_Vehicle_5,90,49.15,19.0,84.0,,
1,Electric_Vehicle_5,90,50.42,18.0,84.0,,
1,Electric_Vehicle_5,90,68.47,17.0,84.0,,
1,Electric_Vehicle_5,90,18.51,16.0,84.0,,
1,Electric_Vehicle_5,90,18.02,15.0,84.0,,
1,Electric_Vehicle_5,90,70.77,14.0,84.0,,
1,Electric_Vehicle_5,90,53.7,13.0,84.0,,
1,Electric_Vehicle_5,90,63.33,12.0,84.0,,
1,Electric_Vehicle_5,90,45.34,11.0,84.0,,
1,Electric_Vehicle_5,90,42.22,10.0,84.0,,
1,Electric_Vehicle_5,90,22.44,9.0,84.0,,
1,Electric_Vehicle_5,90,48.05,8.0,84.0,,
1,Electric_Vehicle_5,90,28.81,7.0,84.0,,
1,Electric_Vehicle_5,90,21.26,6.0,84.0,,
1,Electric_Vehicle_5,90,63.67,5.0,84.0,,
1,Electric_Vehicle_5,90,27.41,4.0,84.0,,
1,Electric_Vehicle_5,90,24.96,3.0,84.0,,
1,Electric_Vehicle_5,90,49.88,2.0,84.0,,
1,Electric_Vehicle_5,90,31.51,1.0,84.0,,
1,Electric_Vehicle_5,90,21.18,0.0,84.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,4.5,,,0.0,5.0
1,Electric_Vehicle_5,90,46.72,13.0,81.0,,
1,Electric_Vehicle_5,90,18.45,12.0,81.0,,
1,Electric_Vehicle_5,90,53.89,11.0,81.0,,
1,Electric_Vehicle_5,90,56.46,10.0,81.0,,
1,Electric_Vehicle_5,90,29.64,9.0,81.0,,
1,Electric_Vehicle_5,90,69.7,8.0,81.0,,
1,Electric_Vehicle_5,90,69.14,7.0,81.0,,
1,Electric_Vehicle_5,90,31.18,6.0,81.0,,
1,Electric_Vehicle_5,90,61.91,5.0,81.0,,
1,Electric_Vehicle_5,90,42.97,4.0,81.0,,
1,Electric_Vehicle_5,90,53.27,3.0,81.0,,
1,Electric_Vehicle_5,90,55.72,2.0,81.0,,
1,Electric_Vehicle_5,90,26.06,1.0,81.0,,
1,Electric_Vehicle_5,90,36.77,0.0,81.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,67.5,,,0.0,75.0
1,Electric_Vehicle_5,90,53.7,12.0,81.0,,
1,Electric_Vehicle_5,90,63.11,11.0,81.0,,
1,Electric_Vehicle_5,90,64.52,10.0,81.0,,
1,Electric_Vehicle_5,90,71.32,9.0,81.0,,
1,Electric_Vehicle_5,90,33.93,8.0,81.0,,
1,Electric_Vehicle_5,90,26.6,7.0,81.0,,
1,Electric_Vehicle_5,90,44.19,6.0,81.0,,
1,Electric_Vehicle_5,90,38.11,5.0,81.0,,
1,Electric_Vehicle_5,90,69.92,4.0,81.0,,
1,Electric_Vehicle_5,90,54.49,3.0,81.0,,
1,Electric_Vehicle_5,90,53.51,2.0,81.0,,
1,Electric_Vehicle_5,90,33.45,1.0,81.0,,
1,Electric_Vehicle_5,90,31.57,0.0,81.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,57.49,,,1.0,35.0
2,Electric_Vehicle_5,90,31.5,,,0.0,35.0
1,Electric_Vehicle_5,90,34.85,13.0,98.0,,
1,Electric_Vehicle_5,90,57.01,12.0,98.0,,
1,Electric_Vehicle_5,90,30.54,11.0,98.0,,
1,Electric_Vehicle_5,90,55.95,10.0,98.0,,
1,Electric_Vehicle_5,90,34.86,9.0,98.0,,
1,Electric_Vehicle_5,90,19.49,8.0,98.0,,
1,Electric_Vehicle_5,90,63.95,7.0,98.0,,
1,Electric_Vehicle_5,90,27.53,6.0,98.0,,
1,Electric_Vehicle_5,90,41.61,5.0,98.0,,
1,Electric_Vehicle_5,90,56.42,4.0,98.0,,
1,Electric_Vehicle_5,90,58.87,3.0,98.0,,
1,Electric_Vehicle_5,90,20.64,2.0,98.0,,
1,Electric_Vehicle_5,90,28.52,1.0,98.0,,
1,Electric_Vehicle_5,90,42.8,0.0,98.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,44.05,,,3.0,10.0
2,Electric_Vehicle_5,90,49.87,,,2.0,10.0
2,Electric_Vehicle_5,90,33.43,,,1.0,10.0
2,Electric_Vehicle_5,90,9.0,,,0.0,10.0
1,Electric_Vehicle_5,90,22.62,19.0,90.0,,
1,Electric_Vehicle_5,90,69.26,18.0,90.0,,
1,Electric_Vehicle_5,90,67.99,17.0,90.0,,
1,Electric_Vehicle_5,90,66.5,16.0,90.0,,
1,Electric_Vehicle_5,90,69.04,15.0,90.0,,
1,Electric_Vehicle_5,90,48.12,14.0,90.0,,
1,Electric_Vehicle_5,90,36.36,13.0,90.0,,
1,Electric_Vehicle_5,90,21.68,12.0,90.0,,
1,Electric_Vehicle_5,90,57.0,11.0,90.0,,
1,Electric_Vehicle_5,90,50.2,10.0,90.0,,
1,Electric_Vehicle_5,90,37.21,9.0,90.0,,
1,Electric_Vehicle_5,90,33.34,8.0,90.0,,
1,Electric_Vehicle_5,90,19.63,7.0,90.0,,
1,Electric_Vehicle_5,90,31.92,6.0,90.0,,
1,Electric_Vehicle_5,90,70.96,5.0,90.0,,
1,Electric_Vehicle_5,90,41.88,4.0,90.0,,
1,Electric_Vehicle_5,90,43.34,3.0,90.0,,
1,Electric_Vehicle_5,90,49.31,2.0,90.0,,
1,Electric_Vehicle_5,90,47.89,1.0,90.0,,
1,Electric_Vehicle_5,90,71.41,0.0,90.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,50.84,,,1.0,66.0
2,Electric_Vehicle_5,90,59.4,,,0.0,66.0
1,Electric_Vehicle_5,90,36.92,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
1,Electric_Vehicle_5,90,46.29,14.0,90.0,,
1,Electric_Vehicle_5,90,67.04,13.0,90.0,,
1,Electric_Vehicle_5,90,68.77,12.0,90.0,,
1,Electric_Vehicle_5,90,28.95,11.0,90.0,,
1,Electric_Vehicle_5,90,41.55,10.0,90.0,,
1,Electric_Vehicle_5,90,32.29,9.0,90.0,,
1,Electric_Vehicle_5,90,69.95,8.0,90.0,,
1,Electric_Vehicle_5,90,60.46,7.0,90.0,,
1,Electric_Vehicle_5,90,65.91,6.0,90.0,,
1,Electric_Vehicle_5,90,35.52,5.0,90.0,,
1,Electric_Vehicle_5,90,60.38,4.0,90.0,,
1,Electric_Vehicle_5,90,35.43,3.0,90.0,,
1,Electric_Vehicle_5,90,36.57,2.0,90.0,,
1,Electric_Vehicle_5,90,53.59,1.0,90.0,,
1,Electric_Vehicle_5,90,56.74,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,79.2,,,0.0,88.0
1,Electric_Vehicle_5,90,36.82,17.0,90.0,,
1,Electric_Vehicle_5,90,27.97,16.0,90.0,,
1,Electric_Vehicle_5,90,60.23,15.0,90.0,,
1,Electric_Vehicle_5,90,43.78,14.0,90.0,,
1,Electric_Vehicle_5,90,19.49,13.0,90.0,,
1,Electric_Vehicle_5,90,60.51,12.0,90.0,,
1,Electric_Vehicle_5,90,41.01,11.0,90.0,,
1,Electric_Vehicle_5,90,49.52,10.0,90.0,,
1,Electric_Vehicle_5,90,28.25,9.0,90.0,,
1,Electric_Vehicle_5,90,63.62,8.0,90.0,,
1,Electric_Vehicle_5,90,57.17,7.0,90.0,,
1,Electric_Vehicle_5,90,58.31,6.0,90.0,,
1,Electric_Vehicle_5,90,40.84,5.0,90.0,,
1,Electric_Vehicle_5,90,23.4,4.0,90.0,,
1,Electric_Vehicle_5,90,27.76,3.0,90.0,,
1,Electric_Vehicle_5,90,30.44,2.0,90.0,,
1,Electric_Vehicle_5,90,52.74,1.0,90.0,,
1,Electric_Vehicle_5,90,64.54,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,79.2,,,0.0,88.0
1,Electric_Vehicle_5,90,64.64,11.0,90.0,,
1,Electric_Vehicle_5,90,61.7,10.0,90.0,,
1,Electric_Vehicle_5,90,51.32,9.0,90.0,,
1,Electric_Vehicle_5,90,39.19,8.0,90.0,,
1,Electric_Vehicle_5,90,70.05,7.0,90.0,,
1,Electric_Vehicle_5,90,49.51,6.0,90.0,,
1,Electric_Vehicle_5,90,44.13,5.0,90.0,,
1,Electric_Vehicle_5,90,39.9,4.0,90.0,,
1,Electric_Vehicle_5,90,70.5,3.0,90.0,,
1,Electric_Vehicle_5,90,36.35,2.0,90.0,,
1,Electric_Vehicle_5,90,63.85,1.0,90.0,,
1,Electric_Vehicle_5,90,36.7,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_5,90,59.4,,,0.0,66.0
1,Electric_Vehicle_5,90,26.18,13.0,86.0,,
1,Electric_Vehicle_5,90,55.63,12.0,86.0,,
1,Electric_Vehicle_5,90,42.81,11.0,86.0,,
1,Electric_Vehicle_5,90,42.97,10.0,86.0,,
1,Electric_Vehicle_5,90,68.55,9.0,86.0,,
1,Electric_Vehicle_5,90,56.07,8.0,86.0,,
