electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_2,50,16.42,4.0,82.0,,
1,Electric_Vehicle_2,50,36.52,3.0,82.0,,
1,Electric_Vehicle_2,50,27.69,2.0,82.0,,
1,Electric_Vehicle_2,50,13.17,1.0,82.0,,
1,Electric_Vehicle_2,50,22.24,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,12.16,,,1.0,43.0
2,Electric_Vehicle_2,50,21.5,,,0.0,43.0
1,Electric_Vehicle_2,50,25.92,8.0,86.0,,
1,Electric_Vehicle_2,50,12.04,7.0,86.0,,
1,Electric_Vehicle_2,50,38.72,6.0,86.0,,
1,Electric_Vehicle_2,50,36.15,5.0,86.0,,
1,Electric_Vehicle_2,50,23.65,4.0,86.0,,
1,Electric_Vehicle_2,50,30.62,3.0,86.0,,
1,Electric_Vehicle_2,50,19.13,2.0,86.0,,
1,Electric_Vehicle_2,50,17.09,1.0,86.0,,
1,Electric_Vehicle_2,50,24.34,0.0,86.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,35.52,,,1.0,41.0
2,Electric_Vehicle_2,50,20.5,,,0.0,41.0
1,Electric_Vehicle_2,50,34.01,13.0,86.0,,
1,Electric_Vehicle_2,50,10.22,12.0,86.0,,
1,Electric_Vehicle_2,50,31.39,11.0,86.0,,
1,Electric_Vehicle_2,50,29.97,10.0,86.0,,
1,Electric_Vehicle_2,50,18.86,9.0,86.0,,
1,Electric_Vehicle_2,50,30.44,8.0,86.0,,
1,Electric_Vehicle_2,50,34.05,7.0,86.0,,
1,Electric_Vehicle_2,50,21.04,6.0,86.0,,
1,Electric_Vehicle_2,50,18.49,5.0,86.0,,
1,Electric_Vehicle_2,50,15.45,4.0,86.0,,
1,Electric_Vehicle_2,50,16.14,3.0,86.0,,
1,Electric_Vehicle_2,50,16.51,2.0,86.0,,
1,Electric_Vehicle_2,50,30.4,1.0,86.0,,
1,Electric_Vehicle_2,50,39.5,0.0,86.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,11.41,,,1.0,36.0
2,Electric_Vehicle_2,50,18.0,,,0.0,36.0
1,Electric_Vehicle_2,50,29.85,14.0,82.0,,
1,Electric_Vehicle_2,50,17.15,13.0,82.0,,
1,Electric_Vehicle_2,50,20.5,12.0,82.0,,
1,Electric_Vehicle_2,50,16.59,11.0,82.0,,
1,Electric_Vehicle_2,50,26.24,10.0,82.0,,
1,Electric_Vehicle_2,50,28.13,9.0,82.0,,
1,Electric_Vehicle_2,50,14.65,8.0,82.0,,
1,Electric_Vehicle_2,50,26.53,7.0,82.0,,
1,Electric_Vehicle_2,50,26.22,6.0,82.0,,
1,Electric_Vehicle_2,50,33.46,5.0,82.0,,
1,Electric_Vehicle_2,50,10.83,4.0,82.0,,
1,Electric_Vehicle_2,50,21.32,3.0,82.0,,
1,Electric_Vehicle_2,50,14.33,2.0,82.0,,
1,Electric_Vehicle_2,50,12.59,1.0,82.0,,
1,Electric_Vehicle_2,50,36.14,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,23.5,,,2.0,32.0
2,Electric_Vehicle_2,50,25.22,,,1.0,32.0
2,Electric_Vehicle_2,50,16.0,,,0.0,32.0
1,Electric_Vehicle_2,50,38.89,11.0,82.0,,
1,Electric_Vehicle_2,50,11.96,10.0,82.0,,
1,Electric_Vehicle_2,50,17.29,9.0,82.0,,
1,Electric_Vehicle_2,50,12.86,8.0,82.0,,
1,Electric_Vehicle_2,50,28.77,7.0,82.0,,
1,Electric_Vehicle_2,50,26.52,6.0,82.0,,
1,Electric_Vehicle_2,50,23.7,5.0,82.0,,
1,Electric_Vehicle_2,50,10.68,4.0,82.0,,
1,Electric_Vehicle_2,50,24.16,3.0,82.0,,
1,Electric_Vehicle_2,50,30.25,2.0,82.0,,
1,Electric_Vehicle_2,50,19.27,1.0,82.0,,
1,Electric_Vehicle_2,50,12.25,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,16.0,,,2.0,32.0
1,Electric_Vehicle_2,50,20.02,,81.0,,
1,Electric_Vehicle_2,50,36.08,,81.0,,
1,Electric_Vehicle_2,50,10.4,,81.0,,
1,Electric_Vehicle_2,50,22.73,,81.0,,
1,Electric_Vehicle_2,50,31.82,,81.0,,
1,Electric_Vehicle_2,50,26.34,,81.0,,
1,Electric_Vehicle_2,50,36.12,,81.0,,
1,Electric_Vehicle_2,50,17.6,,81.0,,
1,Electric_Vehicle_2,50,29.44,,81.0,,
1,Electric_Vehicle_2,50,34.92,,81.0,,
1,Electric_Vehicle_2,50,21.54,,81.0,,
1,Electric_Vehicle_2,50,23.88,,81.0,,
1,Electric_Vehicle_2,50,19.16,,81.0,,
1,Electric_Vehicle_2,50,24.99,,81.0,,
1,Electric_Vehicle_2,50,19.47,,81.0,,
1,Electric_Vehicle_2,50,31.21,,81.0,,
1,Electric_Vehicle_2,50,13.89,,81.0,,
1,Electric_Vehicle_2,50,36.99,,81.0,,
1,Electric_Vehicle_2,50,28.23,,81.0,,
1,Electric_Vehicle_2,50,23.97,,81.0,,
1,Electric_Vehicle_2,50,31.48,,81.0,,
1,Electric_Vehicle_2,50,30.82,,81.0,,
1,Electric_Vehicle_2,50,28.58,,81.0,,
1,Electric_Vehicle_2,50,13.41,,81.0,,
1,Electric_Vehicle_2,50,38.82,,81.0,,
1,Electric_Vehicle_2,50,29.31,,81.0,,
1,Electric_Vehicle_2,50,21.84,,81.0,,
1,Electric_Vehicle_2,50,11.04,,81.0,,
1,Electric_Vehicle_2,50,32.78,,81.0,,
1,Electric_Vehicle_2,50,35.61,,81.0,,
1,Electric_Vehicle_2,50,32.29,,81.0,,
1,Electric_Vehicle_2,50,13.67,,81.0,,
1,Electric_Vehicle_2,50,14.07,,81.0,,
1,Electric_Vehicle_2,50,33.57,,81.0,,
1,Electric_Vehicle_2,50,25.39,,81.0,,
1,Electric_Vehicle_2,50,39.96,,81.0,,
1,Electric_Vehicle_2,50,35.84,,81.0,,
1,Electric_Vehicle_2,50,27.45,,81.0,,
1,Electric_Vehicle_2,50,37.86,,81.0,,
1,Electric_Vehicle_2,50,39.89,,81.0,,
1,Electric_Vehicle_2,50,38.43,,81.0,,
1,Electric_Vehicle_2,50,34.08,,81.0,,
1,Electric_Vehicle_2,50,33.43,,81.0,,
1,Electric_Vehicle_2,50,23.09,,81.0,,
1,Electric_Vehicle_2,50,27.1,,81.0,,
1,Electric_Vehicle_2,50,17.05,,81.0,,
1,Electric_Vehicle_2,50,32.38,,81.0,,
1,Electric_Vehicle_2,50,13.14,,81.0,,
1,Electric_Vehicle_2,50,16.55,,81.0,,
1,Electric_Vehicle_2,50,23.5,,81.0,,
1,Electric_Vehicle_2,50,20.56,,81.0,,
1,Electric_Vehicle_2,50,17.37,,81.0,,
1,Electric_Vehicle_2,50,34.85,,81.0,,
1,Electric_Vehicle_2,50,32.59,,81.0,,
1,Electric_Vehicle_2,50,31.86,,81.0,,
1,Electric_Vehicle_2,50,22.16,9.0,81.0,,
1,Electric_Vehicle_2,50,21.48,8.0,81.0,,
1,Electric_Vehicle_2,50,16.14,7.0,81.0,,
1,Electric_Vehicle_2,50,14.97,6.0,81.0,,
1,Electric_Vehicle_2,50,25.02,5.0,81.0,,
1,Electric_Vehicle_2,50,32.2,4.0,81.0,,
1,Electric_Vehicle_2,50,13.41,3.0,81.0,,
1,Electric_Vehicle_2,50,34.31,2.0,81.0,,
1,Electric_Vehicle_2,50,37.79,1.0,81.0,,
1,Electric_Vehicle_2,50,24.34,0.0,81.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,11.99,,,1.0,48.0
2,Electric_Vehicle_2,50,24.0,,,0.0,48.0
1,Electric_Vehicle_2,50,10.87,13.0,89.0,,
1,Electric_Vehicle_2,50,31.87,12.0,89.0,,
1,Electric_Vehicle_2,50,38.42,11.0,89.0,,
1,Electric_Vehicle_2,50,26.59,10.0,89.0,,
1,Electric_Vehicle_2,50,19.53,9.0,89.0,,
1,Electric_Vehicle_2,50,12.0,8.0,89.0,,
1,Electric_Vehicle_2,50,13.15,7.0,89.0,,
1,Electric_Vehicle_2,50,26.97,6.0,89.0,,
1,Electric_Vehicle_2,50,27.28,5.0,89.0,,
1,Electric_Vehicle_2,50,38.85,4.0,89.0,,
1,Electric_Vehicle_2,50,31.02,3.0,89.0,,
1,Electric_Vehicle_2,50,20.31,2.0,89.0,,
1,Electric_Vehicle_2,50,17.79,1.0,89.0,,
1,Electric_Vehicle_2,50,12.54,0.0,89.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,25.15,,,2.0,32.0
2,Electric_Vehicle_2,50,29.08,,,1.0,32.0
2,Electric_Vehicle_2,50,16.0,,,0.0,32.0
1,Electric_Vehicle_2,50,25.61,13.0,89.0,,
1,Electric_Vehicle_2,50,35.33,12.0,89.0,,
1,Electric_Vehicle_2,50,27.6,11.0,89.0,,
1,Electric_Vehicle_2,50,21.19,10.0,89.0,,
1,Electric_Vehicle_2,50,13.88,9.0,89.0,,
1,Electric_Vehicle_2,50,35.31,8.0,89.0,,
1,Electric_Vehicle_2,50,31.12,7.0,89.0,,
1,Electric_Vehicle_2,50,30.65,6.0,89.0,,
1,Electric_Vehicle_2,50,26.02,5.0,89.0,,
1,Electric_Vehicle_2,50,37.91,4.0,89.0,,
1,Electric_Vehicle_2,50,10.51,3.0,89.0,,
1,Electric_Vehicle_2,50,12.95,2.0,89.0,,
1,Electric_Vehicle_2,50,38.22,1.0,89.0,,
1,Electric_Vehicle_2,50,33.24,0.0,89.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,28.03,,,1.0,31.0
2,Electric_Vehicle_2,50,15.5,,,0.0,31.0
1,Electric_Vehicle_2,50,27.29,13.0,92.0,,
1,Electric_Vehicle_2,50,20.65,12.0,92.0,,
1,Electric_Vehicle_2,50,16.76,11.0,92.0,,
1,Electric_Vehicle_2,50,20.25,10.0,92.0,,
1,Electric_Vehicle_2,50,36.77,9.0,92.0,,
1,Electric_Vehicle_2,50,27.66,8.0,92.0,,
1,Electric_Vehicle_2,50,27.5,7.0,92.0,,
1,Electric_Vehicle_2,50,25.33,6.0,92.0,,
1,Electric_Vehicle_2,50,19.3,5.0,92.0,,
1,Electric_Vehicle_2,50,33.36,4.0,92.0,,
1,Electric_Vehicle_2,50,13.33,3.0,92.0,,
1,Electric_Vehicle_2,50,22.47,2.0,92.0,,
1,Electric_Vehicle_2,50,30.6,1.0,92.0,,
1,Electric_Vehicle_2,50,14.86,0.0,92.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,20.38,,,1.0,56.0
2,Electric_Vehicle_2,50,28.0,,,0.0,56.0
1,Electric_Vehicle_2,50,26.87,12.0,92.0,,
1,Electric_Vehicle_2,50,30.42,11.0,92.0,,
1,Electric_Vehicle_2,50,11.05,10.0,92.0,,
1,Electric_Vehicle_2,50,13.06,9.0,92.0,,
1,Electric_Vehicle_2,50,19.81,8.0,92.0,,
1,Electric_Vehicle_2,50,22.92,7.0,92.0,,
1,Electric_Vehicle_2,50,33.58,6.0,92.0,,
1,Electric_Vehicle_2,50,31.75,5.0,92.0,,
1,Electric_Vehicle_2,50,23.47,4.0,92.0,,
1,Electric_Vehicle_2,50,13.01,3.0,92.0,,
1,Electric_Vehicle_2,50,28.64,2.0,92.0,,
1,Electric_Vehicle_2,50,19.38,1.0,92.0,,
1,Electric_Vehicle_2,50,27.11,0.0,92.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,33.7,,,1.0,28.0
2,Electric_Vehicle_2,50,14.0,,,0.0,28.0
1,Electric_Vehicle_2,50,10.69,14.0,86.0,,
1,Electric_Vehicle_2,50,17.95,13.0,86.0,,
1,Electric_Vehicle_2,50,34.98,12.0,86.0,,
1,Electric_Vehicle_2,50,20.49,11.0,86.0,,
1,Electric_Vehicle_2,50,21.66,10.0,86.0,,
1,Electric_Vehicle_2,50,17.78,9.0,86.0,,
1,Electric_Vehicle_2,50,23.43,8.0,86.0,,
1,Electric_Vehicle_2,50,27.61,7.0,86.0,,
1,Electric_Vehicle_2,50,25.46,6.0,86.0,,
1,Electric_Vehicle_2,50,20.27,5.0,86.0,,
1,Electric_Vehicle_2,50,25.36,4.0,86.0,,
1,Electric_Vehicle_2,50,15.13,3.0,86.0,,
1,Electric_Vehicle_2,50,32.83,2.0,86.0,,
1,Electric_Vehicle_2,50,24.25,1.0,86.0,,
1,Electric_Vehicle_2,50,39.59,0.0,86.0,,
2,Electric_Vehicle_2,50,25.5,,,0.0,51.0
1,Electric_Vehicle_2,50,18.08,22.0,86.0,,
1,Electric_Vehicle_2,50,20.97,21.0,86.0,,
1,Electric_Vehicle_2,50,35.41,20.0,86.0,,
1,Electric_Vehicle_2,50,37.09,19.0,86.0,,
1,Electric_Vehicle_2,50,35.37,18.0,86.0,,
1,Electric_Vehicle_2,50,24.8,17.0,86.0,,
1,Electric_Vehicle_2,50,17.62,16.0,86.0,,
1,Electric_Vehicle_2,50,15.8,15.0,86.0,,
1,Electric_Vehicle_2,50,21.25,14.0,86.0,,
1,Electric_Vehicle_2,50,27.52,13.0,86.0,,
1,Electric_Vehicle_2,50,37.26,12.0,86.0,,
1,Electric_Vehicle_2,50,12.6,11.0,86.0,,
1,Electric_Vehicle_2,50,36.03,10.0,86.0,,
1,Electric_Vehicle_2,50,17.45,9.0,86.0,,
1,Electric_Vehicle_2,50,36.51,8.0,86.0,,
1,Electric_Vehicle_2,50,16.44,7.0,86.0,,
1,Electric_Vehicle_2,50,10.08,6.0,86.0,,
1,Electric_Vehicle_2,50,30.3,5.0,86.0,,
1,Electric_Vehicle_2,50,25.82,4.0,86.0,,
1,Electric_Vehicle_2,50,14.07,3.0,86.0,,
1,Electric_Vehicle_2,50,34.61,2.0,86.0,,
1,Electric_Vehicle_2,50,17.68,1.0,86.0,,
1,Electric_Vehicle_2,50,14.0,0.0,86.0,,
2,Electric_Vehicle_2,50,25.5,,,0.0,51.0
1,Electric_Vehicle_2,50,12.88,20.0,82.0,,
1,Electric_Vehicle_2,50,32.75,19.0,82.0,,
1,Electric_Vehicle_2,50,32.35,18.0,82.0,,
1,Electric_Vehicle_2,50,20.84,17.0,82.0,,
1,Electric_Vehicle_2,50,30.05,16.0,82.0,,
1,Electric_Vehicle_2,50,21.57,15.0,82.0,,
1,Electric_Vehicle_2,50,36.7,14.0,82.0,,
1,Electric_Vehicle_2,50,22.7,13.0,82.0,,
1,Electric_Vehicle_2,50,20.49,12.0,82.0,,
1,Electric_Vehicle_2,50,12.66,11.0,82.0,,
1,Electric_Vehicle_2,50,31.78,10.0,82.0,,
1,Electric_Vehicle_2,50,12.69,9.0,82.0,,
1,Electric_Vehicle_2,50,32.2,8.0,82.0,,
1,Electric_Vehicle_2,50,28.13,7.0,82.0,,
1,Electric_Vehicle_2,50,15.73,6.0,82.0,,
1,Electric_Vehicle_2,50,12.92,5.0,82.0,,
1,Electric_Vehicle_2,50,27.14,4.0,82.0,,
1,Electric_Vehicle_2,50,31.69,3.0,82.0,,
1,Electric_Vehicle_2,50,15.01,2.0,82.0,,
1,Electric_Vehicle_2,50,18.41,1.0,82.0,,
1,Electric_Vehicle_2,50,15.35,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,31.5,,,0.0,63.0
1,Electric_Vehicle_2,50,38.43,13.0,73.0,,
1,Electric_Vehicle_2,50,15.0,12.0,73.0,,
1,Electric_Vehicle_2,50,33.37,11.0,73.0,,
1,Electric_Vehicle_2,50,33.46,10.0,73.0,,
1,Electric_Vehicle_2,50,14.1,9.0,73.0,,
1,Electric_Vehicle_2,50,25.28,8.0,73.0,,
1,Electric_Vehicle_2,50,31.64,7.0,73.0,,
1,Electric_Vehicle_2,50,10.74,6.0,73.0,,
1,Electric_Vehicle_2,50,36.92,5.0,73.0,,
1,Electric_Vehicle_2,50,38.15,4.0,73.0,,
1,Electric_Vehicle_2,50,11.08,3.0,73.0,,
1,Electric_Vehicle_2,50,14.26,2.0,73.0,,
1,Electric_Vehicle_2,50,30.05,1.0,73.0,,
1,Electric_Vehicle_2,50,34.84,0.0,73.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,25.84,,,1.0,21.0
2,Electric_Vehicle_2,50,10.5,,,0.0,21.0
1,Electric_Vehicle_2,50,21.26,15.0,73.0,,
1,Electric_Vehicle_2,50,30.39,14.0,73.0,,
1,Electric_Vehicle_2,50,33.08,13.0,73.0,,
1,Electric_Vehicle_2,50,20.45,12.0,73.0,,
1,Electric_Vehicle_2,50,27.35,11.0,73.0,,
1,Electric_Vehicle_2,50,19.06,10.0,73.0,,
1,Electric_Vehicle_2,50,16.28,9.0,73.0,,
1,Electric_Vehicle_2,50,32.86,8.0,73.0,,
1,Electric_Vehicle_2,50,13.91,7.0,73.0,,
1,Electric_Vehicle_2,50,33.72,6.0,73.0,,
1,Electric_Vehicle_2,50,38.56,5.0,73.0,,
1,Electric_Vehicle_2,50,27.51,4.0,73.0,,
1,Electric_Vehicle_2,50,24.78,3.0,73.0,,
1,Electric_Vehicle_2,50,39.49,2.0,73.0,,
1,Electric_Vehicle_2,50,28.84,1.0,73.0,,
1,Electric_Vehicle_2,50,14.44,0.0,73.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,38.14,,,1.0,17.0
2,Electric_Vehicle_2,50,8.5,,,0.0,17.0
1,Electric_Vehicle_2,50,12.23,14.0,90.0,,
1,Electric_Vehicle_2,50,23.81,13.0,90.0,,
1,Electric_Vehicle_2,50,25.14,12.0,90.0,,
1,Electric_Vehicle_2,50,20.94,11.0,90.0,,
1,Electric_Vehicle_2,50,29.94,10.0,90.0,,
1,Electric_Vehicle_2,50,35.05,9.0,90.0,,
1,Electric_Vehicle_2,50,34.85,8.0,90.0,,
1,Electric_Vehicle_2,50,32.82,7.0,90.0,,
1,Electric_Vehicle_2,50,26.45,6.0,90.0,,
1,Electric_Vehicle_2,50,19.75,5.0,90.0,,
1,Electric_Vehicle_2,50,36.67,4.0,90.0,,
1,Electric_Vehicle_2,50,16.26,3.0,90.0,,
1,Electric_Vehicle_2,50,18.09,2.0,90.0,,
1,Electric_Vehicle_2,50,25.49,1.0,90.0,,
1,Electric_Vehicle_2,50,15.95,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,41.5,,,0.0,83.0
1,Electric_Vehicle_2,50,26.05,14.0,93.0,,
1,Electric_Vehicle_2,50,18.52,13.0,93.0,,
1,Electric_Vehicle_2,50,37.53,12.0,93.0,,
1,Electric_Vehicle_2,50,11.54,11.0,93.0,,
1,Electric_Vehicle_2,50,27.36,10.0,93.0,,
1,Electric_Vehicle_2,50,16.86,9.0,93.0,,
1,Electric_Vehicle_2,50,18.82,8.0,93.0,,
1,Electric_Vehicle_2,50,39.13,7.0,93.0,,
1,Electric_Vehicle_2,50,33.35,6.0,93.0,,
1,Electric_Vehicle_2,50,24.45,5.0,93.0,,
1,Electric_Vehicle_2,50,30.62,4.0,93.0,,
1,Electric_Vehicle_2,50,36.93,3.0,93.0,,
1,Electric_Vehicle_2,50,32.66,2.0,93.0,,
1,Electric_Vehicle_2,50,13.82,1.0,93.0,,
1,Electric_Vehicle_2,50,32.44,0.0,93.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,29.26,,,2.0,40.0
2,Electric_Vehicle_2,50,16.33,,,1.0,40.0
2,Electric_Vehicle_2,50,20.0,,,0.0,40.0
1,Electric_Vehicle_2,50,20.69,16.0,93.0,,
1,Electric_Vehicle_2,50,27.94,15.0,93.0,,
1,Electric_Vehicle_2,50,26.13,14.0,93.0,,
1,Electric_Vehicle_2,50,21.88,13.0,93.0,,
1,Electric_Vehicle_2,50,29.86,12.0,93.0,,
1,Electric_Vehicle_2,50,11.18,11.0,93.0,,
1,Electric_Vehicle_2,50,32.51,10.0,93.0,,
1,Electric_Vehicle_2,50,19.94,9.0,93.0,,
1,Electric_Vehicle_2,50,39.14,8.0,93.0,,
1,Electric_Vehicle_2,50,22.04,7.0,93.0,,
1,Electric_Vehicle_2,50,30.19,6.0,93.0,,
1,Electric_Vehicle_2,50,22.68,5.0,93.0,,
1,Electric_Vehicle_2,50,12.8,4.0,93.0,,
1,Electric_Vehicle_2,50,23.7,3.0,93.0,,
1,Electric_Vehicle_2,50,38.58,2.0,93.0,,
1,Electric_Vehicle_2,50,36.29,1.0,93.0,,
1,Electric_Vehicle_2,50,22.41,0.0,93.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,13.2,,,1.0,82.0
2,Electric_Vehicle_2,50,41.0,,,0.0,82.0
1,Electric_Vehicle_2,50,19.26,18.0,72.0,,
1,Electric_Vehicle_2,50,16.6,17.0,72.0,,
1,Electric_Vehicle_2,50,34.84,16.0,72.0,,
1,Electric_Vehicle_2,50,14.69,15.0,72.0,,
1,Electric_Vehicle_2,50,16.49,14.0,72.0,,
1,Electric_Vehicle_2,50,12.94,13.0,72.0,,
1,Electric_Vehicle_2,50,12.75,12.0,72.0,,
1,Electric_Vehicle_2,50,16.02,11.0,72.0,,
1,Electric_Vehicle_2,50,39.55,10.0,72.0,,
1,Electric_Vehicle_2,50,37.85,9.0,72.0,,
1,Electric_Vehicle_2,50,16.18,8.0,72.0,,
1,Electric_Vehicle_2,50,39.15,7.0,72.0,,
1,Electric_Vehicle_2,50,21.27,6.0,72.0,,
1,Electric_Vehicle_2,50,18.89,5.0,72.0,,
1,Electric_Vehicle_2,50,32.35,4.0,72.0,,
1,Electric_Vehicle_2,50,28.95,3.0,72.0,,
1,Electric_Vehicle_2,50,25.6,2.0,72.0,,
1,Electric_Vehicle_2,50,33.93,1.0,72.0,,
1,Electric_Vehicle_2,50,36.78,0.0,72.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_2,50,31.11,,,1.0,61.0
2,Electric_Vehicle_2,50,30.5,,,0.0,61.0
1,Electric_Vehicle_2,50,34.24,12.0,72.0,,
1,Electric_Vehicle_2,50,29.41,11.0,72.0,,
1,Electric_Vehicle_2,50,10.13,10.0,72.0,,
1,Electric_Vehicle_2,50,23.87,9.0,72.0,,
1,Electric_Vehicle_2,50,34.66,8.0,72.0,,
1,Electric_Vehicle_2,50,19.39,7.0,72.0,,
1,Electric_Vehicle_2,50,37.13,6.0,72.0,,
1,Electric_Vehicle_2,50,28.39,5.0,72.0,,
1,Electric_Vehicle_2,50,29.13,4.0,72.0,,
1,Electric_Vehicle_2,50,20.34,3.0,72.0,,
1,Electric_Vehicle_2,50,39.51,2.0,72.0,,
1,Electric_Vehicle_2,50,32.98,1.0,72.0,,
1,Electric_Vehicle_2,50,39.37,0.0,72.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
