electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_6,100,39.05,2.0,82.0,,
1,Electric_Vehicle_6,100,55.34,1.0,82.0,,
1,Electric_Vehicle_6,100,77.52,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,80.0,,,0.0,80.0
1,Electric_Vehicle_6,100,33.06,18.0,83.0,,
1,Electric_Vehicle_6,100,33.0,17.0,83.0,,
1,Electric_Vehicle_6,100,33.89,16.0,83.0,,
1,Electric_Vehicle_6,100,61.65,15.0,83.0,,
1,Electric_Vehicle_6,100,69.96,14.0,83.0,,
1,Electric_Vehicle_6,100,21.57,13.0,83.0,,
1,Electric_Vehicle_6,100,75.77,12.0,83.0,,
1,Electric_Vehicle_6,100,40.67,11.0,83.0,,
1,Electric_Vehicle_6,100,67.02,10.0,83.0,,
1,Electric_Vehicle_6,100,54.84,9.0,83.0,,
1,Electric_Vehicle_6,100,66.88,8.0,83.0,,
1,Electric_Vehicle_6,100,72.8,7.0,83.0,,
1,Electric_Vehicle_6,100,30.44,6.0,83.0,,
1,Electric_Vehicle_6,100,74.67,5.0,83.0,,
1,Electric_Vehicle_6,100,44.29,4.0,83.0,,
1,Electric_Vehicle_6,100,56.42,3.0,83.0,,
1,Electric_Vehicle_6,100,38.77,2.0,83.0,,
1,Electric_Vehicle_6,100,59.6,1.0,83.0,,
1,Electric_Vehicle_6,100,72.53,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,81.0,,,0.0,81.0
1,Electric_Vehicle_6,100,75.64,15.0,83.0,,
1,Electric_Vehicle_6,100,54.48,14.0,83.0,,
1,Electric_Vehicle_6,100,69.21,13.0,83.0,,
1,Electric_Vehicle_6,100,47.97,12.0,83.0,,
1,Electric_Vehicle_6,100,25.2,11.0,83.0,,
1,Electric_Vehicle_6,100,67.8,10.0,83.0,,
1,Electric_Vehicle_6,100,38.61,9.0,83.0,,
1,Electric_Vehicle_6,100,74.18,8.0,83.0,,
1,Electric_Vehicle_6,100,56.69,7.0,83.0,,
1,Electric_Vehicle_6,100,62.57,6.0,83.0,,
1,Electric_Vehicle_6,100,58.59,5.0,83.0,,
1,Electric_Vehicle_6,100,59.47,4.0,83.0,,
1,Electric_Vehicle_6,100,38.41,3.0,83.0,,
1,Electric_Vehicle_6,100,63.96,2.0,83.0,,
1,Electric_Vehicle_6,100,31.52,1.0,83.0,,
1,Electric_Vehicle_6,100,45.77,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,33.0,,,0.0,33.0
1,Electric_Vehicle_6,100,39.84,12.0,86.0,,
1,Electric_Vehicle_6,100,39.67,11.0,86.0,,
1,Electric_Vehicle_6,100,44.23,10.0,86.0,,
1,Electric_Vehicle_6,100,30.6,9.0,86.0,,
1,Electric_Vehicle_6,100,31.77,8.0,86.0,,
1,Electric_Vehicle_6,100,74.78,7.0,86.0,,
1,Electric_Vehicle_6,100,41.68,6.0,86.0,,
1,Electric_Vehicle_6,100,41.45,5.0,86.0,,
1,Electric_Vehicle_6,100,76.33,4.0,86.0,,
1,Electric_Vehicle_6,100,24.54,3.0,86.0,,
1,Electric_Vehicle_6,100,21.54,2.0,86.0,,
1,Electric_Vehicle_6,100,49.25,1.0,86.0,,
1,Electric_Vehicle_6,100,42.77,0.0,86.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,36.0,,,0.0,36.0
1,Electric_Vehicle_6,100,58.69,13.0,88.0,,
1,Electric_Vehicle_6,100,75.43,12.0,88.0,,
1,Electric_Vehicle_6,100,61.38,11.0,88.0,,
1,Electric_Vehicle_6,100,51.82,10.0,88.0,,
1,Electric_Vehicle_6,100,45.63,9.0,88.0,,
1,Electric_Vehicle_6,100,68.18,8.0,88.0,,
1,Electric_Vehicle_6,100,79.38,7.0,88.0,,
1,Electric_Vehicle_6,100,21.49,6.0,88.0,,
1,Electric_Vehicle_6,100,67.04,5.0,88.0,,
1,Electric_Vehicle_6,100,43.73,4.0,88.0,,
1,Electric_Vehicle_6,100,70.13,3.0,88.0,,
1,Electric_Vehicle_6,100,29.71,2.0,88.0,,
1,Electric_Vehicle_6,100,54.13,1.0,88.0,,
1,Electric_Vehicle_6,100,59.31,0.0,88.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,77.0,,,0.0,77.0
1,Electric_Vehicle_6,100,44.38,13.0,88.0,,
1,Electric_Vehicle_6,100,71.75,12.0,88.0,,
1,Electric_Vehicle_6,100,40.67,11.0,88.0,,
1,Electric_Vehicle_6,100,44.62,10.0,88.0,,
1,Electric_Vehicle_6,100,32.86,9.0,88.0,,
1,Electric_Vehicle_6,100,39.72,8.0,88.0,,
1,Electric_Vehicle_6,100,61.26,7.0,88.0,,
1,Electric_Vehicle_6,100,71.57,6.0,88.0,,
1,Electric_Vehicle_6,100,72.7,5.0,88.0,,
1,Electric_Vehicle_6,100,41.01,4.0,88.0,,
1,Electric_Vehicle_6,100,71.34,3.0,88.0,,
1,Electric_Vehicle_6,100,70.84,2.0,88.0,,
1,Electric_Vehicle_6,100,47.47,1.0,88.0,,
1,Electric_Vehicle_6,100,40.04,0.0,88.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,80.0,,,0.0,80.0
1,Electric_Vehicle_6,100,62.53,13.0,87.0,,
1,Electric_Vehicle_6,100,79.1,12.0,87.0,,
1,Electric_Vehicle_6,100,47.37,11.0,87.0,,
1,Electric_Vehicle_6,100,67.08,10.0,87.0,,
1,Electric_Vehicle_6,100,66.6,9.0,87.0,,
1,Electric_Vehicle_6,100,44.55,8.0,87.0,,
1,Electric_Vehicle_6,100,38.68,7.0,87.0,,
1,Electric_Vehicle_6,100,26.51,6.0,87.0,,
1,Electric_Vehicle_6,100,50.35,5.0,87.0,,
1,Electric_Vehicle_6,100,38.41,4.0,87.0,,
1,Electric_Vehicle_6,100,43.2,3.0,87.0,,
1,Electric_Vehicle_6,100,26.42,2.0,87.0,,
1,Electric_Vehicle_6,100,75.9,1.0,87.0,,
1,Electric_Vehicle_6,100,26.93,0.0,87.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,79.0,,,0.0,79.0
1,Electric_Vehicle_6,100,73.79,15.0,82.0,,
1,Electric_Vehicle_6,100,76.06,14.0,82.0,,
1,Electric_Vehicle_6,100,56.29,13.0,82.0,,
1,Electric_Vehicle_6,100,39.8,12.0,82.0,,
1,Electric_Vehicle_6,100,59.71,11.0,82.0,,
1,Electric_Vehicle_6,100,78.95,10.0,82.0,,
1,Electric_Vehicle_6,100,44.66,9.0,82.0,,
1,Electric_Vehicle_6,100,42.02,8.0,82.0,,
1,Electric_Vehicle_6,100,51.95,7.0,82.0,,
1,Electric_Vehicle_6,100,65.47,6.0,82.0,,
1,Electric_Vehicle_6,100,39.08,5.0,82.0,,
1,Electric_Vehicle_6,100,75.56,4.0,82.0,,
1,Electric_Vehicle_6,100,31.94,3.0,82.0,,
1,Electric_Vehicle_6,100,68.84,2.0,82.0,,
1,Electric_Vehicle_6,100,77.14,1.0,82.0,,
1,Electric_Vehicle_6,100,75.35,0.0,82.0,,
2,Electric_Vehicle_6,100,80.0,,,0.0,80.0
1,Electric_Vehicle_6,100,53.18,1.0,82.0,,
1,Electric_Vehicle_6,100,26.39,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
1,Electric_Vehicle_6,100,69.43,13.0,82.0,,
1,Electric_Vehicle_6,100,39.95,12.0,82.0,,
1,Electric_Vehicle_6,100,69.05,11.0,82.0,,
1,Electric_Vehicle_6,100,23.96,10.0,82.0,,
1,Electric_Vehicle_6,100,43.3,9.0,82.0,,
1,Electric_Vehicle_6,100,34.96,8.0,82.0,,
1,Electric_Vehicle_6,100,46.21,7.0,82.0,,
1,Electric_Vehicle_6,100,79.14,6.0,82.0,,
1,Electric_Vehicle_6,100,68.09,5.0,82.0,,
1,Electric_Vehicle_6,100,54.59,4.0,82.0,,
1,Electric_Vehicle_6,100,71.14,3.0,82.0,,
1,Electric_Vehicle_6,100,72.72,2.0,82.0,,
1,Electric_Vehicle_6,100,40.91,1.0,82.0,,
1,Electric_Vehicle_6,100,33.74,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,80.0,,,0.0,80.0
1,Electric_Vehicle_6,100,35.46,11.0,73.0,,
1,Electric_Vehicle_6,100,22.53,10.0,73.0,,
1,Electric_Vehicle_6,100,33.9,9.0,73.0,,
1,Electric_Vehicle_6,100,58.72,8.0,73.0,,
1,Electric_Vehicle_6,100,29.13,7.0,73.0,,
1,Electric_Vehicle_6,100,34.12,6.0,73.0,,
1,Electric_Vehicle_6,100,68.56,5.0,73.0,,
1,Electric_Vehicle_6,100,24.28,4.0,73.0,,
1,Electric_Vehicle_6,100,51.64,3.0,73.0,,
1,Electric_Vehicle_6,100,75.03,2.0,73.0,,
1,Electric_Vehicle_6,100,42.99,1.0,73.0,,
1,Electric_Vehicle_6,100,66.93,0.0,73.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,68.77,,,1.0,39.0
2,Electric_Vehicle_6,100,39.0,,,0.0,39.0
1,Electric_Vehicle_6,100,62.46,11.0,73.0,,
1,Electric_Vehicle_6,100,37.99,10.0,73.0,,
1,Electric_Vehicle_6,100,54.86,9.0,73.0,,
1,Electric_Vehicle_6,100,72.4,8.0,73.0,,
1,Electric_Vehicle_6,100,25.78,7.0,73.0,,
1,Electric_Vehicle_6,100,60.64,6.0,73.0,,
1,Electric_Vehicle_6,100,56.46,5.0,73.0,,
1,Electric_Vehicle_6,100,67.75,4.0,73.0,,
1,Electric_Vehicle_6,100,76.32,3.0,73.0,,
1,Electric_Vehicle_6,100,53.2,2.0,73.0,,
1,Electric_Vehicle_6,100,34.34,1.0,73.0,,
1,Electric_Vehicle_6,100,42.09,0.0,73.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,39.0,,,0.0,39.0
1,Electric_Vehicle_6,100,73.12,13.0,89.0,,
1,Electric_Vehicle_6,100,74.43,12.0,89.0,,
1,Electric_Vehicle_6,100,34.61,11.0,89.0,,
1,Electric_Vehicle_6,100,45.54,10.0,89.0,,
1,Electric_Vehicle_6,100,29.87,9.0,89.0,,
1,Electric_Vehicle_6,100,49.35,8.0,89.0,,
1,Electric_Vehicle_6,100,72.7,7.0,89.0,,
1,Electric_Vehicle_6,100,71.81,6.0,89.0,,
1,Electric_Vehicle_6,100,44.19,5.0,89.0,,
1,Electric_Vehicle_6,100,55.79,4.0,89.0,,
1,Electric_Vehicle_6,100,48.34,3.0,89.0,,
1,Electric_Vehicle_6,100,41.81,2.0,89.0,,
1,Electric_Vehicle_6,100,77.91,1.0,89.0,,
1,Electric_Vehicle_6,100,64.77,0.0,89.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,38.18,,,1.0,55.0
2,Electric_Vehicle_6,100,55.0,,,0.0,55.0
1,Electric_Vehicle_6,100,22.99,13.0,82.0,,
1,Electric_Vehicle_6,100,46.46,12.0,82.0,,
1,Electric_Vehicle_6,100,62.26,11.0,82.0,,
1,Electric_Vehicle_6,100,53.74,10.0,82.0,,
1,Electric_Vehicle_6,100,41.75,9.0,82.0,,
1,Electric_Vehicle_6,100,72.51,8.0,82.0,,
1,Electric_Vehicle_6,100,58.65,7.0,82.0,,
1,Electric_Vehicle_6,100,60.69,6.0,82.0,,
1,Electric_Vehicle_6,100,74.92,5.0,82.0,,
1,Electric_Vehicle_6,100,45.73,4.0,82.0,,
1,Electric_Vehicle_6,100,22.01,3.0,82.0,,
1,Electric_Vehicle_6,100,20.05,2.0,82.0,,
1,Electric_Vehicle_6,100,56.06,1.0,82.0,,
1,Electric_Vehicle_6,100,24.99,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,69.19,,,1.0,48.0
2,Electric_Vehicle_6,100,48.0,,,0.0,48.0
1,Electric_Vehicle_6,100,72.69,12.0,82.0,,
1,Electric_Vehicle_6,100,33.48,11.0,82.0,,
1,Electric_Vehicle_6,100,74.13,10.0,82.0,,
1,Electric_Vehicle_6,100,51.64,9.0,82.0,,
1,Electric_Vehicle_6,100,74.05,8.0,82.0,,
1,Electric_Vehicle_6,100,35.22,7.0,82.0,,
1,Electric_Vehicle_6,100,48.06,6.0,82.0,,
1,Electric_Vehicle_6,100,51.8,5.0,82.0,,
1,Electric_Vehicle_6,100,78.16,4.0,82.0,,
1,Electric_Vehicle_6,100,33.11,3.0,82.0,,
1,Electric_Vehicle_6,100,72.41,2.0,82.0,,
1,Electric_Vehicle_6,100,56.13,1.0,82.0,,
1,Electric_Vehicle_6,100,46.29,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,48.0,,,0.0,48.0
1,Electric_Vehicle_6,100,70.98,,83.0,,
1,Electric_Vehicle_6,100,77.46,,83.0,,
1,Electric_Vehicle_6,100,72.18,,83.0,,
1,Electric_Vehicle_6,100,47.26,,83.0,,
1,Electric_Vehicle_6,100,65.32,,83.0,,
1,Electric_Vehicle_6,100,47.96,,83.0,,
1,Electric_Vehicle_6,100,65.39,,83.0,,
1,Electric_Vehicle_6,100,69.52,,83.0,,
1,Electric_Vehicle_6,100,66.0,,83.0,,
1,Electric_Vehicle_6,100,59.17,,83.0,,
1,Electric_Vehicle_6,100,58.05,,83.0,,
1,Electric_Vehicle_6,100,44.24,,83.0,,
1,Electric_Vehicle_6,100,23.0,,83.0,,
1,Electric_Vehicle_6,100,62.96,,83.0,,
1,Electric_Vehicle_6,100,39.55,,83.0,,
1,Electric_Vehicle_6,100,52.12,,83.0,,
1,Electric_Vehicle_6,100,54.3,,83.0,,
1,Electric_Vehicle_6,100,41.54,,83.0,,
1,Electric_Vehicle_6,100,54.95,,83.0,,
1,Electric_Vehicle_6,100,74.18,,83.0,,
1,Electric_Vehicle_6,100,60.49,,83.0,,
1,Electric_Vehicle_6,100,61.69,,83.0,,
1,Electric_Vehicle_6,100,30.21,,83.0,,
1,Electric_Vehicle_6,100,62.09,,83.0,,
1,Electric_Vehicle_6,100,31.86,,83.0,,
1,Electric_Vehicle_6,100,30.07,,83.0,,
1,Electric_Vehicle_6,100,45.4,,83.0,,
1,Electric_Vehicle_6,100,41.12,,83.0,,
1,Electric_Vehicle_6,100,72.54,,83.0,,
1,Electric_Vehicle_6,100,40.01,,83.0,,
1,Electric_Vehicle_6,100,54.21,10.0,83.0,,
1,Electric_Vehicle_6,100,57.19,9.0,83.0,,
1,Electric_Vehicle_6,100,57.74,8.0,83.0,,
1,Electric_Vehicle_6,100,35.92,7.0,83.0,,
1,Electric_Vehicle_6,100,78.55,6.0,83.0,,
1,Electric_Vehicle_6,100,27.69,5.0,83.0,,
1,Electric_Vehicle_6,100,55.95,4.0,83.0,,
1,Electric_Vehicle_6,100,70.22,3.0,83.0,,
1,Electric_Vehicle_6,100,70.24,2.0,83.0,,
1,Electric_Vehicle_6,100,29.79,1.0,83.0,,
1,Electric_Vehicle_6,100,65.63,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,81.0,,,0.0,81.0
1,Electric_Vehicle_6,100,52.69,18.0,74.0,,
1,Electric_Vehicle_6,100,37.57,17.0,74.0,,
1,Electric_Vehicle_6,100,53.79,16.0,74.0,,
1,Electric_Vehicle_6,100,33.47,15.0,74.0,,
1,Electric_Vehicle_6,100,63.46,14.0,74.0,,
1,Electric_Vehicle_6,100,76.89,13.0,74.0,,
1,Electric_Vehicle_6,100,70.56,12.0,74.0,,
1,Electric_Vehicle_6,100,53.0,11.0,74.0,,
1,Electric_Vehicle_6,100,50.7,10.0,74.0,,
1,Electric_Vehicle_6,100,57.72,9.0,74.0,,
1,Electric_Vehicle_6,100,28.15,8.0,74.0,,
1,Electric_Vehicle_6,100,45.79,7.0,74.0,,
1,Electric_Vehicle_6,100,73.28,6.0,74.0,,
1,Electric_Vehicle_6,100,65.43,5.0,74.0,,
1,Electric_Vehicle_6,100,20.55,4.0,74.0,,
1,Electric_Vehicle_6,100,30.84,3.0,74.0,,
1,Electric_Vehicle_6,100,78.8,2.0,74.0,,
1,Electric_Vehicle_6,100,36.81,1.0,74.0,,
1,Electric_Vehicle_6,100,67.18,0.0,74.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_6,100,35.25,,,1.0,42.0
2,Electric_Vehicle_6,100,42.0,,,0.0,42.0
1,Electric_Vehicle_6,100,35.13,13.0,74.0,,
1,Electric_Vehicle_6,100,37.33,12.0,74.0,,
1,Electric_Vehicle_6,100,24.56,11.0,74.0,,
1,Electric_Vehicle_6,100,35.71,10.0,74.0,,
1,Electric_Vehicle_6,100,75.95,9.0,74.0,,
1,Electric_Vehicle_6,100,27.03,8.0,74.0,,
