outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
24.75,88.75,0.0,0.0,34.886,38.33062,23.993776,37.20747,24.715582,85.1998,190.49629,76.061295,0.0,810.07025,752.31616,0.0
24.69,88.69,0.0,0.0,36.866394,39.30375,26.774897,29.253086,23.264744,70.61654,144.76385,64.603226,0.0,831.3776,463.5365,0.0
25.41,83.62,64.66,180.9,38.795883,35.606453,26.333538,25.107906,24.866024,100.0,119.97658,52.005478,103.55492,699.2215,274.57483,89.15015
27.01,72.88,149.62,288.82,39.334328,31.813728,26.191483,22.766144,36.46509,57.737057,101.84259,0.0,107.62614,966.9036,0.0,128.80284
29.38,59.5,203.7,457.82,40.448032,32.681683,28.218565,20.816807,42.240067,49.768223,100.2575,0.0,240.33485,988.92633,0.0,411.4483
32.06,46.31,185.7,670.79,40.090435,31.403639,31.022392,19.4303,48.81476,81.49802,122.70627,0.0,347.77078,847.10803,0.0,556.2995
34.51,37.75,167.12,767.73,39.045177,28.666231,30.647629,28.829994,70.3623,54.874424,99.26465,0.0,146.73325,827.8543,0.0,678.1331
36.64,32.44,157.48,799.56,37.700897,28.192009,34.1882,25.488235,80.52631,59.1889,73.49269,0.0,216.5898,672.7493,0.0,775.8088
38.33,28.94,124.03,839.03,36.225513,27.482832,29.897133,31.029316,70.96176,55.601673,56.451256,0.0,190.37895,385.57407,0.0,844.2439
39.51,26.56,120.41,852.89,31.754719,25.527334,30.430634,45.98499,75.214,62.435265,0.0,0.0,265.12125,0.0,0.0,709.7009
40.18,24.88,118.06,842.73,31.456697,25.747562,33.167755,55.751472,75.24258,68.28105,0.0,0.0,204.50175,0.0,0.0,352.6611
40.32,24.12,111.57,799.73,30.163492,25.192404,32.7838,49.206215,100.0,66.2654,0.0,0.0,308.02222,0.0,0.0,318.83026
39.76,24.56,103.02,722.1,29.50876,25.032679,29.296118,60.014328,100.0,53.27497,0.0,0.0,142.37486,0.0,0.0,134.3472
38.66,26.19,85.92,591.91,28.510483,25.212063,30.366835,71.020065,100.0,64.42021,0.0,0.0,182.21088,0.0,0.0,130.39864
36.54,31.38,53.13,345.33,27.478329,26.463562,28.796238,57.012085,100.0,85.4321,0.0,73.82491,82.38211,0.0,68.85533,59.02435
32.42,45.19,0.0,0.0,26.31972,27.45732,26.47549,69.68775,100.0,89.985214,0.0,213.34872,0.0,0.0,133.19032,0.0
31.33,47.81,0.0,0.0,26.50088,29.387533,25.490456,88.15826,85.04225,69.428116,0.0,280.4221,0.0,0.0,253.36743,0.0
30.82,50.0,0.0,0.0,24.340866,29.288177,24.323116,85.695915,45.295074,65.99292,0.0,181.32904,0.0,0.0,328.36865,0.0
29.33,55.88,0.0,0.0,25.656776,32.226803,24.608051,97.96566,58.165386,100.0,0.0,162.34358,0.0,0.0,668.40295,0.0
27.83,62.19,0.0,0.0,24.162153,31.605932,26.663084,85.37093,57.62459,91.32909,0.0,216.86153,0.0,0.0,605.1265,0.0
26.69,67.88,0.0,0.0,24.533361,31.768986,26.551668,70.453545,42.003307,100.0,97.63429,221.60735,0.0,69.32295,559.58325,0.0
25.99,72.56,0.0,0.0,25.998505,32.672287,24.628357,80.38322,43.108982,100.0,146.53539,244.28806,0.0,132.76718,443.4881,0.0
25.54,76.62,0.0,0.0,27.50898,30.415346,25.495861,73.08007,53.784355,80.32155,246.46405,197.08438,0.0,256.92188,573.13574,0.0
25.23,80.06,0.0,0.0,31.186535,30.568993,25.325018,55.390568,72.42597,67.323845,249.11935,292.26596,0.0,395.10544,277.99265,0.0
25.04,82.5,0.0,0.0,33.028854,31.698322,22.67392,42.600147,46.583164,94.64982,227.73279,279.63638,0.0,552.20355,257.43958,0.0
24.9,84.0,0.0,0.0,31.298826,29.210266,25.28814,47.89113,74.37313,100.0,199.98627,95.68748,0.0,675.66473,155.26337,0.0
25.33,82.75,81.66,65.88,31.44284,27.416725,22.02439,52.03764,68.7664,98.982086,242.41,60.785778,42.512276,679.4321,60.77901,47.85341
26.38,78.56,167.86,146.64,31.616512,25.733946,24.243374,45.817165,85.11311,92.23866,280.66714,0.0,65.682655,533.29926,0.0,31.203718
28.36,69.0,228.13,304.44,31.771288,27.345913,26.613785,64.11435,74.15617,92.17441,253.80789,0.0,122.69005,491.5535,0.0,57.611565
30.53,58.44,252.27,444.23,32.217415,26.174507,27.516031,47.554073,65.186455,65.58695,241.13402,0.0,389.9561,299.4979,0.0,85.69829
32.62,49.31,207.91,659.51,31.857414,24.563229,27.660181,55.26942,88.068344,46.592594,249.82796,0.0,315.28366,220.864,0.0,166.23553
32.22,50.56,183.22,708.77,30.916012,24.326912,30.527102,73.89408,90.88162,70.027466,117.750114,0.0,347.8776,192.24442,0.0,226.10196
31.18,55.19,263.15,610.15,29.429338,23.794842,30.871403,85.49151,96.81254,86.48865,72.46837,0.0,266.19025,40.35624,0.0,237.0406
31.74,54.5,292.62,552.8,27.61721,25.213737,28.603863,83.51525,70.70078,70.65225,0.0,0.0,262.2558,0.0,0.0,247.31552
31.79,54.88,271.8,518.42,26.422304,23.925343,27.714743,96.95643,72.41053,54.519382,0.0,0.0,412.0584,0.0,0.0,276.28192
31.57,56.25,290.89,299.29,25.946806,24.122074,31.428907,77.91398,87.39744,65.14492,0.0,0.0,227.74762,0.0,0.0,294.8729
31.08,59.06,218.77,223.27,25.125181,23.619972,27.68864,100.0,71.546555,83.1666,0.0,0.0,314.93738,0.0,0.0,270.3332
30.12,66.25,130.27,180.99,24.340149,24.682165,30.120346,100.0,95.355034,77.0815,0.0,0.0,236.34825,0.0,0.0,192.04562
28.69,75.94,66.24,48.42,24.045238,22.49267,27.32826,74.713524,87.8971,51.42664,0.0,36.978607,92.12799,0.0,41.149155,193.24016
26.94,82.94,0.0,0.0,25.310598,24.56487,27.04822,100.0,100.0,67.09166,0.0,86.709724,0.0,0.0,58.683228,0.0
26.31,83.56,0.0,0.0,24.569685,27.090284,24.785995,86.67163,87.34529,62.994823,0.0,175.38559,0.0,0.0,57.963043,0.0
25.89,84.44,0.0,0.0,23.620827,29.518234,23.569038,89.092896,69.18664,100.0,0.0,235.815,0.0,0.0,90.36597,0.0
25.39,86.75,0.0,0.0,24.665592,29.728905,25.935087,100.0,74.30626,100.0,0.0,349.55676,0.0,0.0,121.44189,0.0
24.88,89.44,0.0,0.0,22.730867,28.971203,23.087921,96.35543,50.134678,60.779896,0.0,345.8501,0.0,0.0,131.65875,0.0
24.76,90.94,0.0,0.0,23.054962,28.988047,24.410543,86.30718,81.84605,100.0,43.896034,380.7756,0.0,29.760708,167.5688,0.0
24.63,91.44,0.0,0.0,23.9698,28.53706,21.669212,100.0,53.822617,80.98265,106.26234,362.57962,0.0,52.048622,255.18369,0.0
24.46,90.81,0.0,0.0,26.554697,30.609999,21.105867,70.68749,89.32612,100.0,143.82684,298.47314,0.0,65.06108,175.50917,0.0
24.24,91.31,0.0,0.0,28.52465,28.5552,24.100721,66.748924,74.51495,99.69033,299.9331,353.39117,0.0,129.59645,255.19078,0.0
23.72,93.62,0.0,0.0,28.650324,30.103456,21.803421,80.4545,49.33181,56.905483,296.39935,342.7781,0.0,159.44148,344.02853,0.0
23.38,95.12,0.0,0.0,30.513248,29.52799,23.500542,70.119675,68.9962,100.0,244.28706,183.04382,0.0,180.68176,279.65967,0.0
23.76,95.06,42.7,34.32,29.53725,28.047705,25.183945,61.933643,91.78311,80.90956,343.17773,76.70069,94.208336,229.58994,152.7942,289.34506
24.94,90.31,106.22,48.53,30.302414,28.926325,24.468458,58.96097,90.25669,75.604164,269.8064,0.0,88.82994,186.36809,0.0,325.43314
26.74,81.5,151.34,63.43,30.391893,25.322525,27.551012,74.37607,73.83596,55.0246,322.20456,0.0,98.966965,195.9971,0.0,678.67957
28.26,74.88,292.15,116.08,30.368866,25.083397,28.285814,82.6733,100.0,51.53281,379.42966,0.0,269.00912,367.89206,0.0,688.2405
29.16,71.5,328.13,135.68,29.864698,24.698914,33.741257,73.825096,100.0,46.994106,273.1803,0.0,92.37314,346.95532,0.0,1046.6104
29.61,70.0,269.21,164.38,28.821733,25.72101,32.412228,66.0293,83.11475,34.20696,224.49675,0.0,121.783485,260.8471,0.0,596.83356
29.72,69.75,334.51,198.08,28.477257,24.738518,37.504242,65.18946,95.2352,26.113146,77.4862,0.0,80.79226,150.02875,0.0,624.6377
29.77,69.56,322.81,196.76,26.985579,21.942095,37.75295,88.06883,59.698128,25.440516,0.0,0.0,109.77866,0.0,0.0,558.97363
29.63,69.94,355.41,215.31,25.372631,23.295876,36.50523,75.57259,62.51408,39.62954,0.0,0.0,133.43471,0.0,0.0,1148.8025
29.52,69.75,336.47,315.44,25.197151,22.81454,38.714474,92.066864,100.0,32.91255,0.0,0.0,223.11955,0.0,0.0,418.0568
29.58,68.56,276.65,307.54,25.794285,20.812239,37.469303,100.0,81.01396,34.865646,0.0,0.0,126.746574,0.0,0.0,511.8516
29.77,66.81,191.77,220.04,24.199896,23.295267,36.57134,69.94163,100.0,30.211683,0.0,0.0,83.09017,0.0,0.0,616.03394
29.11,70.88,67.82,184.63,24.138521,25.02536,34.550087,81.87318,93.22632,58.61152,0.0,71.494514,39.73799,0.0,351.70444,358.41907
27.63,77.81,0.0,0.0,22.73754,24.20755,29.820477,77.19227,66.35842,53.312813,0.0,76.92439,0.0,0.0,493.7776,0.0
26.01,86.5,0.0,0.0,21.900639,27.719402,30.250727,96.647675,64.854965,75.07339,0.0,144.3465,0.0,0.0,678.3173,0.0
25.2,87.69,0.0,0.0,23.378239,30.467964,26.352066,89.35387,50.57487,83.96863,0.0,211.41765,0.0,0.0,679.0653,0.0
24.8,86.19,0.0,0.0,22.31673,31.190407,28.761368,100.0,41.7595,76.54481,0.0,143.95142,0.0,0.0,911.70404,0.0
24.42,82.62,0.0,0.0,21.767443,33.22873,26.929403,81.809616,36.529247,88.015274,0.0,142.95372,0.0,0.0,637.2765,0.0
23.87,81.31,0.0,0.0,23.3419,36.842762,25.601591,81.51186,48.054825,57.816475,78.15557,92.44872,0.0,292.5788,839.0033,0.0
23.24,82.69,0.0,0.0,26.22319,37.055748,24.302841,82.40241,26.379436,64.23171,123.37264,74.736885,0.0,473.49817,1034.226,0.0
22.79,85.56,0.0,0.0,26.908442,37.920303,22.40764,63.18433,27.367558,65.477806,127.1367,116.97879,0.0,759.0158,766.1499,0.0
22.42,90.19,0.0,0.0,29.981913,37.043804,25.256453,54.209587,35.945366,100.0,210.64107,249.5829,0.0,717.6513,714.13007,0.0
22.17,94.25,0.0,0.0,31.319395,36.915188,22.691431,56.64532,45.473793,76.676605,162.95987,119.74343,0.0,701.8203,589.8911,0.0
22.22,96.0,0.0,0.0,34.25668,34.66511,23.873722,47.146748,46.386482,100.0,136.89682,51.38513,0.0,824.5517,617.26825,0.0
23.54,90.69,67.6,276.4,36.11043,32.93619,26.629938,33.923515,57.606197,100.0,117.44822,63.301853,87.99123,899.74963,359.46756,78.32874
25.55,79.94,104.78,528.33,35.526543,29.597433,25.070564,29.94107,77.18626,75.65101,86.08657,0.0,135.46709,938.50085,0.0,396.64566
27.75,68.25,138.43,664.09,36.71645,28.026802,29.518799,33.91357,68.506935,56.975636,115.0143,0.0,136.1471,694.76904,0.0,445.21545
30.04,57.0,193.7,673.3,36.415802,27.424408,31.178215,39.44814,54.62048,82.042,229.0912,0.0,62.36242,603.4078,0.0,894.1124
32.26,48.38,136.42,818.08,35.98342,28.806644,33.90399,28.762463,61.63922,44.281788,168.53387,0.0,58.642982,706.47064,0.0,579.8687
34.12,42.62,118.27,852.02,36.467293,27.046625,35.25664,42.88721,67.24342,53.812122,79.002686,0.0,67.11322,645.54144,0.0,718.2111
35.51,38.94,105.91,859.53,34.81807,26.178837,36.38836,51.601444,86.385864,35.853664,56.392998,0.0,105.354515,336.4386,0.0,911.9389
36.45,36.69,94.53,884.23,30.437632,25.260002,37.73252,70.07706,65.36692,46.67464,0.0,0.0,99.20028,0.0,0.0,626.0894
36.9,35.62,128.42,833.09,28.381435,25.304037,34.79153,53.585407,89.657616,33.88416,0.0,0.0,147.85962,0.0,0.0,834.8295
37.01,35.31,229.65,615.04,28.929262,22.275478,38.32575,57.32508,100.0,33.491287,0.0,0.0,131.90376,0.0,0.0,1045.6188
36.62,35.69,163.14,611.49,26.984266,24.110872,35.440796,64.36103,81.261345,33.286892,0.0,0.0,104.994644,0.0,0.0,761.7481
35.69,38.44,71.66,683.53,26.180595,22.380825,36.54132,58.727867,71.22102,43.13874,0.0,0.0,87.9091,0.0,0.0,775.0354
33.94,46.56,51.22,415.39,26.27851,24.771772,34.50022,67.51492,67.37889,31.480495,0.0,85.74558,62.549656,0.0,98.1785,307.71298
29.92,65.31,0.0,0.0,24.615692,25.431513,30.627981,98.830986,76.89261,82.41947,0.0,199.81392,0.0,0.0,411.84927,0.0
28.61,62.56,0.0,0.0,23.635056,27.337105,28.31008,80.11352,56.570988,48.825138,0.0,124.25636,0.0,0.0,611.82294,0.0
27.93,61.56,0.0,0.0,23.725306,31.163975,27.165016,84.31916,50.70242,49.70008,0.0,89.98535,0.0,0.0,740.5998,0.0
27.38,62.38,0.0,0.0,22.864746,32.375286,26.078594,100.0,53.84851,84.3437,0.0,68.77856,0.0,0.0,871.06635,0.0
26.58,67.38,0.0,0.0,23.9698,33.143375,25.03339,88.24593,59.041267,55.98698,0.0,89.65382,0.0,0.0,1091.3116,0.0
25.33,76.88,0.0,0.0,25.607199,34.64779,27.476337,100.0,57.245075,84.42487,101.548836,113.69189,0.0,123.44919,687.3929,0.0
24.46,84.25,0.0,0.0,25.965471,37.170372,23.955662,90.60875,45.85919,100.0,166.78923,139.20073,0.0,412.0027,872.2265,0.0
23.84,89.5,0.0,0.0,29.059748,37.998436,25.032818,65.632866,28.922577,75.02584,135.57643,139.37158,0.0,609.59406,895.75867,0.0
23.41,93.25,0.0,0.0,31.081097,37.85794,25.216572,67.43607,31.610449,100.0,83.84503,85.73729,0.0,967.7014,863.22363,0.0
23.08,96.0,0.0,0.0,32.09334,36.789333,21.990599,45.92033,44.88784,66.06286,80.12592,123.48445,0.0,819.6034,801.5413,0.0
23.21,96.12,0.0,0.0,34.574337,35.191418,23.140274,49.2261,27.643068,68.44868,74.149925,92.52027,0.0,899.6968,595.8536,0.0
24.63,89.75,95.52,109.43,34.37964,34.03439,24.09953,41.93951,41.773617,100.0,101.051445,65.61218,53.893528,915.01776,267.20883,274.20126
26.79,78.44,154.8,351.34,36.248867,29.687653,25.135979,35.773594,49.019253,48.23916,99.68448,0.0,140.83392,696.1636,0.0,459.84747
28.81,68.44,113.51,670.21,36.862133,29.639936,30.184885,34.00465,78.25948,70.40518,141.3352,0.0,227.05106,710.30817,0.0,247.61707
30.8,59.62,103.48,817.44,37.087807,29.38646,29.754742,34.217766,50.521294,50.167427,113.299644,0.0,271.77377,772.6425,0.0,214.15118
32.67,52.5,88.28,885.78,36.313076,28.883312,33.263905,41.04031,76.820786,43.160847,87.01979,0.0,453.27612,843.17957,0.0,512.1403
34.21,47.56,87.91,886.93,35.14753,27.463633,35.91443,35.27043,83.428665,27.495264,107.012695,0.0,235.3217,570.2134,0.0,603.94147
35.35,44.06,116.96,833.43,33.433605,26.475319,34.558872,50.09105,91.97136,34.407135,62.252304,0.0,219.61118,312.35446,0.0,811.2119
36.21,41.06,118.26,843.12,30.585945,24.877472,38.364674,68.15659,62.360516,27.49112,0.0,0.0,211.18526,0.0,0.0,783.2602
36.76,38.5,119.77,834.34,29.715584,24.323965,36.70236,62.81247,69.25147,40.15867,0.0,0.0,104.59866,0.0,0.0,726.6108
36.87,37.19,120.62,782.1,29.300104,22.433506,35.439713,64.53073,75.06142,34.084763,0.0,0.0,161.88235,0.0,0.0,466.10178
36.41,37.25,106.04,721.16,27.670652,24.175657,34.7703,61.17234,100.0,34.90703,0.0,0.0,125.472755,0.0,0.0,783.4392
35.44,39.19,89.27,593.24,27.029829,21.785788,35.057148,81.86077,82.80499,26.565985,0.0,0.0,133.85492,0.0,0.0,439.8077
33.2,49.0,55.3,371.93,25.749035,23.239363,33.84116,82.61761,75.91576,52.199093,0.0,56.083874,42.25123,0.0,262.82944,151.40945
29.93,61.0,0.0,0.0,24.244326,27.65342,28.344555,92.17394,93.19254,58.79882,0.0,137.43515,0.0,0.0,334.38916,0.0
28.88,61.62,0.0,0.0,24.755186,29.239412,28.293007,96.72223,79.38408,52.691612,0.0,230.18303,0.0,0.0,351.36914,0.0
28.39,61.31,0.0,0.0,23.770935,29.430172,26.968145,100.0,46.585747,60.585876,0.0,344.04437,0.0,0.0,329.44388,0.0
27.54,64.56,0.0,0.0,22.091072,32.034355,26.557875,100.0,54.498432,66.293655,0.0,524.90875,0.0,0.0,297.1283,0.0
26.68,68.5,0.0,0.0,23.779194,34.13781,25.700743,90.34038,34.648457,55.521786,0.0,318.7873,0.0,0.0,776.9681,0.0
25.88,72.75,0.0,0.0,24.79067,35.620102,23.347654,72.351585,37.946255,53.593098,54.746204,190.38872,0.0,301.4195,574.2183,0.0
25.13,77.69,0.0,0.0,26.491007,36.973167,21.56849,74.47855,36.392616,100.0,95.24947,193.94728,0.0,367.5716,643.78625,0.0
24.47,83.0,0.0,0.0,29.425842,35.48435,24.335453,68.74489,23.823507,66.90216,286.95593,154.74234,0.0,295.07916,760.14655,0.0
23.69,89.19,0.0,0.0,30.359116,36.97281,20.947014,58.361008,33.531097,55.689583,446.56384,144.63089,0.0,252.9548,566.9602,0.0
22.93,94.38,0.0,0.0,33.1875,36.24212,22.58672,46.278305,33.91277,100.0,392.00107,155.11964,0.0,415.03296,486.38187,0.0
22.9,95.94,0.0,0.0,34.939022,34.99737,21.056295,44.174694,26.454096,92.99506,223.72144,113.000435,0.0,800.9919,444.79025,0.0
24.56,88.06,66.03,258.72,36.017937,33.511803,22.454666,40.330578,63.164536,70.72807,209.26865,69.03312,72.54212,706.235,276.75165,31.34064
26.64,75.19,113.05,425.19,35.475967,28.541418,27.895782,35.996986,50.978836,73.70608,167.55412,0.0,214.99615,714.9748,0.0,169.43344
28.76,63.06,245.91,358.7,36.980347,28.546127,26.52387,36.56694,71.86687,60.626736,107.96782,0.0,194.53584,848.0909,0.0,350.64075
30.85,53.19,396.46,284.56,37.75427,29.359573,30.32614,35.39055,63.587326,53.05756,125.94641,0.0,248.26068,827.0723,0.0,571.1832
32.8,45.62,408.7,405.65,37.399635,26.278757,32.21767,27.318003,47.735233,44.18966,123.03385,0.0,452.82147,733.6036,0.0,513.517
34.44,40.44,259.55,675.81,34.05582,26.753891,34.277805,39.331253,54.10695,44.439438,111.50077,0.0,286.12906,521.7393,0.0,687.89746
35.6,36.69,187.7,757.7,32.32166,25.285051,37.458027,49.17287,79.04402,39.984222,68.757095,0.0,229.14893,236.23831,0.0,831.2522
36.42,33.81,172.85,747.59,30.370306,23.194061,37.70308,58.936707,82.43339,42.41086,0.0,0.0,426.82172,0.0,0.0,777.3307
36.83,31.94,126.06,829.6,29.391506,23.966524,35.256695,51.57584,75.70885,31.557426,0.0,0.0,311.2158,0.0,0.0,484.27957
36.96,31.06,128.56,773.81,28.849556,22.769224,36.363377,54.308167,100.0,41.290665,0.0,0.0,227.05841,0.0,0.0,661.5243
36.48,31.62,128.88,674.24,26.892462,22.308012,34.453354,59.53969,72.31366,28.134003,0.0,0.0,85.0123,0.0,0.0,776.3917
35.0,35.81,108.12,515.0,25.545515,22.405035,34.973515,64.40285,100.0,38.34135,0.0,0.0,67.30005,0.0,0.0,535.25555
32.24,49.5,70.4,244.56,25.59681,24.76242,34.273865,77.08112,100.0,33.025646,0.0,69.30072,64.68334,0.0,56.803375,401.78534
29.68,57.56,0.0,0.0,23.871819,26.677418,30.38221,76.53489,71.49751,64.49266,0.0,169.70587,0.0,0.0,167.5105,0.0
28.87,56.62,0.0,0.0,23.603031,27.335442,29.58956,100.0,72.81646,75.882904,0.0,171.42839,0.0,0.0,272.76416,0.0
28.32,56.62,0.0,0.0,22.23968,30.686985,26.821192,94.205154,67.4046,35.540844,0.0,229.59056,0.0,0.0,601.4812,0.0
27.26,61.0,0.0,0.0,21.385895,31.68003,28.205526,100.0,39.11651,81.95496,0.0,387.80197,0.0,0.0,438.25192,0.0
26.0,67.38,0.0,0.0,21.858297,35.66523,26.848377,100.0,47.46829,42.763344,0.0,211.2194,0.0,0.0,599.0224,0.0
24.66,75.38,0.0,0.0,22.972485,35.13306,26.789978,72.16935,42.162235,50.91599,82.221245,230.50197,0.0,55.29,675.87036,0.0
23.52,82.44,0.0,0.0,25.29828,35.37401,23.445667,91.29784,36.048397,100.0,180.07373,396.3043,0.0,194.85776,629.4836,0.0
22.63,87.88,0.0,0.0,28.28393,36.209225,22.482002,57.06219,38.946163,82.029205,217.42885,195.12302,0.0,216.18883,460.63968,0.0
22.0,91.06,0.0,0.0,30.520325,36.433002,22.323914,57.23895,25.345636,60.913555,241.18472,163.47095,0.0,549.6672,600.5169,0.0
21.62,93.12,0.0,0.0,32.075974,35.510952,25.167822,53.348328,38.847477,100.0,332.26062,138.59236,0.0,559.38385,613.49744,0.0
21.38,95.81,0.0,0.0,33.76532,36.236073,24.992233,33.549004,27.663263,100.0,291.23804,75.48349,0.0,504.488,604.8036,0.0
23.52,87.25,75.78,50.94,35.705418,33.480267,24.073689,31.343548,49.474766,79.232574,212.12831,83.07743,53.97694,639.2567,258.537,314.93655
26.01,76.31,155.07,172.76,37.009834,30.084522,28.111702,37.257412,81.20558,79.656136,379.068,0.0,93.219864,618.2184,0.0,348.1329
28.45,63.12,244.61,252.17,35.91469,27.887732,30.766296,36.21414,52.47383,56.737232,302.51544,0.0,83.16412,570.62213,0.0,844.36145
30.76,52.69,213.44,556.13,37.243206,28.3593,29.431046,30.656689,59.760185,41.779716,143.82632,0.0,189.18549,713.4015,0.0,615.10187
32.72,44.94,354.13,482.38,36.825077,28.279865,31.398636,35.130627,51.999573,28.286552,124.52712,0.0,122.63185,622.25006,0.0,496.36725
34.33,39.06,263.28,606.29,34.456383,27.278196,32.921642,31.1768,74.92023,53.902527,79.64686,0.0,347.34436,516.6207,0.0,832.08075
35.61,34.75,253.38,649.31,33.93978,25.137474,36.38662,43.01393,56.376568,37.28982,55.909653,0.0,254.62184,251.18845,0.0,443.60037
36.49,31.88,329.11,572.87,29.318401,25.820274,37.7792,53.482708,70.67549,41.496204,0.0,0.0,391.03708,0.0,0.0,456.0359
36.73,30.5,261.43,622.58,29.846899,25.566378,36.683475,70.26252,71.97967,43.716015,0.0,0.0,170.582,0.0,0.0,530.8242
36.46,30.19,164.18,686.26,28.115166,24.403269,37.566326,68.364914,100.0,37.274124,0.0,0.0,207.00594,0.0,0.0,364.9815
