outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
-4.02,95.25,0.0,0.0,-1.09065,-0.19647077,-0.42126918,92.4245,95.19292,98.46259,92.276764,0.0,0.0,74.816986,0.0,0.0
-4.5,94.69,0.0,0.0,0.13698675,-0.59323514,1.2198045,94.62092,97.12169,96.49294,115.63305,0.0,0.0,88.388985,0.0,0.0
-5.02,94.44,0.0,0.0,0.72279936,0.08265148,1.0377712,93.05801,97.33811,96.069756,90.747154,0.0,0.0,121.493126,0.0,0.0
-5.36,94.38,0.0,0.0,0.9752953,0.17884116,0.42574555,93.07727,93.62872,99.427505,67.24793,0.0,0.0,77.97973,0.0,0.0
-4.96,94.44,37.85,10.61,0.93459,0.6636463,1.6569942,92.29546,96.801956,87.78421,57.086853,0.0,35.26475,71.405655,0.0,199.02708
-3.13,94.12,55.36,93.14,0.5985153,0.49449053,1.0883218,93.47152,99.08649,92.64888,34.54045,0.0,49.564144,19.08352,0.0,362.2944
-0.85,90.5,93.57,75.98,0.3701101,0.47064456,2.5282207,95.12293,90.71455,94.46663,0.0,0.0,82.18835,0.0,0.0,166.86984
0.11,92.31,113.98,90.25,-0.15329412,0.95293087,3.1236756,94.48073,90.36303,87.18998,0.0,0.0,97.33605,0.0,0.0,126.13626
0.59,92.75,90.28,121.22,-0.59301996,1.1761683,1.0258433,96.424515,92.10817,106.44726,0.0,0.0,54.984512,0.0,0.0,91.61365
0.9,92.12,68.64,76.73,-0.17773797,1.591031,1.5710739,94.49403,95.10902,105.71177,0.0,0.0,79.437195,0.0,0.0,141.6487
1.01,92.44,57.71,71.94,0.5042211,1.3902504,1.194469,93.52017,97.2692,89.912094,0.0,0.0,27.379284,0.0,0.0,117.46751
0.86,93.19,34.95,18.91,1.0860027,0.5828614,2.1310716,96.264046,91.153984,109.27881,0.0,0.0,30.505602,0.0,0.0,81.56109
0.1,94.0,0.0,0.0,1.289285,0.5877569,0.9577594,92.700645,91.575485,94.39554,0.0,0.0,0.0,0.0,0.0,0.0
-0.45,95.19,0.0,0.0,1.2612208,0.8317536,0.7352199,94.717255,93.05326,92.87444,0.0,0.0,0.0,0.0,0.0,0.0
-0.31,95.69,0.0,0.0,0.8730878,0.108556844,1.4515655,94.9861,99.93632,103.51486,0.0,0.0,0.0,0.0,0.0,0.0
0.04,95.62,0.0,0.0,1.1410483,1.369635,0.775979,95.1793,98.17057,107.207085,0.0,0.0,0.0,0.0,0.0,0.0
0.38,94.81,0.0,0.0,1.0495638,0.9862312,0.97701025,92.33904,95.59186,101.12789,0.0,35.80812,0.0,0.0,200.6539,0.0
0.83,94.19,0.0,0.0,1.3916618,2.0477002,0.763589,93.07872,96.514656,106.38226,0.0,48.286053,0.0,0.0,357.8567,0.0
1.09,93.31,0.0,0.0,0.8226682,1.9740417,-1.1700728,93.68647,92.355125,94.086975,0.0,79.3316,0.0,0.0,183.39406,0.0
1.25,92.69,0.0,0.0,0.65506274,1.9918675,0.2367864,98.02601,99.98755,97.36038,0.0,93.875824,0.0,0.0,139.6815,0.0
1.15,93.56,0.0,0.0,0.48499358,1.6311044,-0.19179349,94.874084,98.67006,90.31279,0.0,57.507706,0.0,0.0,97.74909,0.0
1.29,92.81,0.0,0.0,0.7318859,2.6540115,-3.2158153,98.3815,95.69523,97.83173,0.0,84.468346,0.0,0.0,151.42809,0.0
1.23,93.5,0.0,0.0,1.0048558,2.1813812,-1.6589668,94.06409,93.57865,100.77189,34.5047,25.483334,0.0,200.1601,122.58035,0.0
1.12,94.69,0.0,0.0,1.3962569,1.4980153,-2.3520234,97.27858,102.25232,102.90604,50.34475,28.77379,0.0,380.82477,81.501945,0.0
0.76,95.62,0.0,0.0,1.9079587,1.4891458,-4.6445236,94.679535,104.42646,99.046104,75.74472,0.0,0.0,181.57382,0.0,0.0
0.48,96.12,0.0,0.0,2.1048486,1.0542928,-6.406003,93.677475,93.984985,89.636795,93.92864,0.0,0.0,131.99617,0.0,0.0
0.58,96.75,0.0,0.0,2.286196,0.55299777,-7.073095,95.59164,97.123985,88.06346,55.888084,0.0,0.0,94.99916,0.0,0.0
0.79,96.75,0.0,0.0,2.5166056,0.9882,-6.4421096,94.82272,95.645065,84.07633,80.43372,0.0,0.0,148.7752,0.0,0.0
1.07,96.25,35.16,199.88,2.0618305,-0.19866994,-3.895654,99.4793,95.091324,95.71731,26.264488,0.0,43.957745,119.95517,0.0,9.475452
1.49,95.31,49.59,374.41,1.820538,-0.25174236,-2.7077215,98.33237,96.39581,81.59683,27.966694,0.0,35.838947,79.93101,0.0,32.597977
1.73,95.31,76.78,181.48,1.1217434,-0.55330396,-3.725407,102.281654,101.56721,92.41034,0.0,0.0,61.421024,0.0,0.0,47.350254
1.9,96.12,91.91,134.46,1.0993266,-0.022849081,-2.313579,99.3479,96.943985,92.74734,0.0,0.0,78.82481,0.0,0.0,57.75949
2.08,96.81,56.66,94.46,0.58869046,-1.1990386,-3.639165,100.63583,95.43891,84.63672,0.0,0.0,104.59304,0.0,0.0,58.49783
2.23,97.25,80.94,146.66,0.2645861,-2.067232,-1.7681093,98.28601,99.58907,95.431496,0.0,0.0,69.14723,0.0,0.0,64.22901
2.17,98.06,26.16,121.88,0.57349694,-2.5315883,-3.4280922,98.727036,97.13933,98.7362,0.0,0.0,42.92742,0.0,0.0,57.781796
1.74,99.69,27.96,80.51,0.16573025,-2.8486125,-3.5390494,98.720406,94.03234,93.5963,0.0,0.0,35.277103,0.0,0.0,15.64137
1.26,100.0,0.0,0.0,-0.073733464,-3.9132576,-4.4188967,98.51847,98.11473,101.15824,0.0,0.0,0.0,0.0,0.0,0.0
0.94,98.81,0.0,0.0,-0.73762393,-5.9650464,-4.202229,100.33728,100.09621,88.95442,0.0,0.0,0.0,0.0,0.0,0.0
0.59,98.75,0.0,0.0,-1.0868537,-5.425305,-4.6765947,99.80693,87.08487,84.78529,0.0,0.0,0.0,0.0,0.0,0.0
0.48,98.56,0.0,0.0,-1.5937228,-5.650999,-5.627729,98.869514,82.741844,85.25066,0.0,0.0,0.0,0.0,0.0,0.0
0.36,98.44,0.0,0.0,-2.6082838,-4.609237,-3.6391506,98.69516,88.12453,85.27468,0.0,41.204453,0.0,0.0,10.217846,0.0
0.19,98.31,0.0,0.0,-3.5006855,-4.484568,-4.660334,96.9153,86.33627,95.86285,0.0,35.33535,0.0,0.0,34.259636,0.0
-0.15,98.31,0.0,0.0,-4.747352,-3.709771,-3.7187345,100.30897,84.9758,86.3089,0.0,67.3322,0.0,0.0,44.509037,0.0
-0.6,98.5,0.0,0.0,-5.977998,-2.8631263,-6.1340766,97.1129,87.18147,86.87357,0.0,87.721985,0.0,0.0,57.95019,0.0
-1.12,98.81,0.0,0.0,-5.9464083,-2.12159,-7.3562703,89.455,89.72432,97.99861,0.0,103.750854,0.0,0.0,54.222565,0.0
-1.88,99.44,0.0,0.0,-5.7025757,-2.0566995,-6.92936,86.83596,93.21345,93.45632,0.0,62.609264,0.0,0.0,59.41107,0.0
-2.63,99.75,0.0,0.0,-5.439015,-2.2893584,-7.250682,87.843155,94.388374,90.82279,41.49869,42.486145,0.0,10.175389,50.843662,0.0
-3.26,99.0,0.0,0.0,-3.9647777,-2.121611,-9.556651,86.90314,95.6306,83.78999,33.91954,34.35582,0.0,34.152664,16.034687,0.0
-4.49,98.5,0.0,0.0,-3.0962472,-3.4392292,-10.194848,82.591125,92.565285,100.90752,67.40515,0.0,0.0,46.607166,0.0,0.0
-5.74,96.5,0.0,0.0,-3.007406,-3.653156,-9.377045,84.363365,97.27417,100.31517,85.978485,0.0,0.0,56.084072,0.0,0.0
-5.8,90.81,0.0,0.0,-2.5145395,-4.178525,-11.23255,87.39688,95.2821,85.66785,97.31549,0.0,0.0,57.366703,0.0,0.0
-5.66,87.69,0.0,0.0,-1.9898463,-4.057693,-10.040522,88.899925,91.92208,94.88036,63.63177,0.0,0.0,58.4574,0.0,0.0
-5.15,85.88,40.8,10.19,-2.3935041,-4.4171615,-10.223861,89.35419,97.04253,97.502365,45.09005,0.0,60.363846,53.848907,0.0,111.8468
-4.02,84.94,34.18,34.29,-2.3850546,-4.8492737,-7.3943987,90.86272,95.56819,80.86232,36.241177,0.0,89.37868,16.311644,0.0,203.09721
-3.1,84.44,66.15,45.78,-3.3175266,-4.5121655,-6.7922697,91.871315,92.3511,82.28955,0.0,0.0,106.74722,0.0,0.0,276.98557
-2.82,86.5,83.93,55.49,-3.7166817,-5.579177,-7.993919,94.28273,88.249245,74.72874,0.0,0.0,147.57912,0.0,0.0,239.30707
-2.3,86.69,99.34,56.88,-4.250531,-6.3415956,-7.7942157,95.47658,87.60377,84.84759,0.0,0.0,165.3968,0.0,0.0,304.58145
-2.18,88.44,64.8,58.62,-4.5345244,-7.045713,-7.318274,91.569176,86.162926,85.6643,0.0,0.0,151.99426,0.0,0.0,345.65118
-2.24,89.81,44.15,53.21,-4.7121577,-7.3943486,-9.029477,93.36262,94.73063,74.60961,0.0,0.0,73.83069,0.0,0.0,275.39316
-2.62,91.75,35.77,16.44,-4.6400833,-9.018368,-8.683785,93.21433,90.47211,83.7447,0.0,0.0,55.21985,0.0,0.0,114.71166
-3.31,93.5,0.0,0.0,-5.222147,-10.1777525,-11.385708,90.87239,87.004265,90.186516,0.0,0.0,0.0,0.0,0.0,0.0
-3.74,93.5,0.0,0.0,-5.757691,-10.172157,-14.225649,92.64091,93.36569,89.57498,0.0,0.0,0.0,0.0,0.0,0.0
-4.07,93.5,0.0,0.0,-6.26812,-10.0344925,-15.052774,91.84321,92.38946,89.50747,0.0,0.0,0.0,0.0,0.0,0.0
-4.29,93.19,0.0,0.0,-7.1046004,-9.837017,-15.585908,90.38482,84.75984,105.137985,0.0,0.0,0.0,0.0,0.0,0.0
-4.53,92.5,0.0,0.0,-7.768451,-9.041961,-16.245087,92.57147,84.21866,106.984795,0.0,60.615128,0.0,0.0,120.39539,0.0
-4.81,91.81,0.0,0.0,-9.26923,-8.565296,-17.12977,90.10095,80.485466,93.90567,0.0,91.348434,0.0,0.0,228.85297,0.0
-5.05,90.75,0.0,0.0,-10.017193,-7.647602,-14.443441,89.495766,79.595825,102.294426,0.0,107.6291,0.0,0.0,295.531,0.0
-5.75,90.25,0.0,0.0,-10.506693,-7.138992,-16.9158,90.99742,77.30697,101.432816,0.0,141.37794,0.0,0.0,238.98148,0.0
-6.45,89.69,0.0,0.0,-10.2845745,-7.199781,-16.372446,89.66971,78.18729,98.30971,0.0,169.11858,0.0,0.0,295.69623,0.0
-6.99,89.5,0.0,0.0,-9.578825,-7.7915206,-16.983805,89.34894,81.580635,96.59135,0.0,151.63562,0.0,0.0,352.67047,0.0
-8.03,90.19,0.0,0.0,-9.659624,-7.4058337,-17.829002,88.51656,80.557304,94.27942,57.968945,71.04702,0.0,117.74572,255.54813,0.0
-9.3,91.56,0.0,0.0,-8.830751,-9.601622,-19.262325,81.84076,90.69458,104.585915,88.81431,50.09432,0.0,224.98225,118.771576,0.0
-10.18,91.62,0.0,0.0,-8.21485,-12.473484,-16.050087,80.5203,97.671234,106.672386,113.76762,0.0,0.0,292.74866,0.0,0.0
-10.44,90.81,0.0,0.0,-7.956752,-13.9967785,-15.096457,77.52885,96.16085,90.880264,136.22852,0.0,0.0,233.29276,0.0,0.0
-10.08,89.38,0.0,0.0,-7.51944,-14.6277685,-15.339446,82.069984,100.954025,97.63,172.86026,0.0,0.0,302.13034,0.0,0.0
-9.72,88.38,0.0,0.0,-7.635079,-15.447363,-14.4477625,82.80095,104.69333,89.28304,145.59424,0.0,0.0,339.65076,0.0,0.0
-9.6,88.25,58.2,117.64,-7.898113,-16.768509,-13.067567,86.02941,104.54539,102.05054,72.08192,0.0,58.043755,257.5454,0.0,11.791742
-8.56,83.88,90.04,223.62,-9.149423,-16.443102,-12.421555,86.32323,103.84986,87.145325,50.877243,0.0,82.04807,122.47765,0.0,321.41403
-8.04,81.06,113.11,289.73,-12.102566,-15.46967,-10.434864,95.16195,95.00252,102.07289,0.0,0.0,143.95674,0.0,0.0,293.24802
-7.77,79.94,136.89,235.27,-13.738767,-15.609849,-9.76913,95.915436,94.14835,87.58662,0.0,0.0,188.58897,0.0,0.0,236.94772
-7.52,79.69,175.84,300.86,-15.228556,-15.816753,-6.7966394,99.172844,95.07668,100.153725,0.0,0.0,134.53021,0.0,0.0,106.67727
-7.51,81.25,147.48,344.77,-16.062859,-16.816147,-5.475347,98.52447,103.834175,89.52401,0.0,0.0,68.65522,0.0,0.0,88.33663
-7.77,83.62,72.26,256.98,-16.079275,-18.028471,-5.5221534,100.29885,95.392555,98.09263,0.0,0.0,80.88538,0.0,0.0,262.43204
-9.04,88.31,51.59,120.52,-16.064688,-17.931566,-4.178701,98.42637,103.42536,89.624695,0.0,0.0,54.742977,0.0,0.0,20.042694
-11.88,94.19,0.0,0.0,-16.021523,-16.77008,-4.984662,96.9012,103.05995,104.78913,0.0,0.0,0.0,0.0,0.0,0.0
-13.75,97.81,0.0,0.0,-15.611215,-16.030684,-6.9163423,98.80476,98.19652,103.17336,0.0,0.0,0.0,0.0,0.0,0.0
-14.94,99.5,0.0,0.0,-15.878491,-14.650138,-7.037772,97.03595,102.821175,108.77546,0.0,0.0,0.0,0.0,0.0,0.0
-15.78,100.0,0.0,0.0,-17.026184,-14.863652,-9.102647,101.36401,94.16626,97.21365,0.0,0.0,0.0,0.0,0.0,0.0
-16.13,100.0,0.0,0.0,-18.37039,-12.790657,-7.6287465,101.33643,98.950005,90.76797,0.0,57.543472,0.0,0.0,10.924924,0.0
-16.04,99.44,0.0,0.0,-17.780884,-11.60309,-6.133172,99.66845,100.661194,91.63796,0.0,88.60894,0.0,0.0,327.7861,0.0
-15.74,98.19,0.0,0.0,-17.100752,-10.236094,-6.3159795,100.75629,95.410614,99.72129,0.0,144.64362,0.0,0.0,266.8057,0.0
-15.57,97.62,0.0,0.0,-16.098167,-9.022672,-6.9870725,99.30817,97.88675,95.13305,0.0,178.07953,0.0,0.0,234.87856,0.0
-15.88,99.0,0.0,0.0,-15.295739,-6.463816,-7.101366,100.32877,95.655495,100.4741,0.0,137.2673,0.0,0.0,105.31436,0.0
-17.02,100.0,0.0,0.0,-14.607998,-5.200677,-5.5884194,96.08923,98.60291,89.9692,0.0,76.77808,0.0,0.0,81.14028,0.0
-18.16,100.0,0.0,0.0,-13.002861,-4.838708,-4.830209,96.05606,99.05807,103.09889,56.216232,90.702034,0.0,11.201499,252.4364,0.0
-18.0,100.0,0.0,0.0,-12.06559,-5.720429,-5.349567,95.26645,94.26985,91.21313,92.86588,53.483524,0.0,321.57303,19.66337,0.0
-17.04,100.0,0.0,0.0,-10.602868,-6.1014004,-5.988375,94.384895,98.98,89.06754,146.08598,0.0,0.0,277.28357,0.0,0.0
-16.11,100.0,0.0,0.0,-8.534851,-7.057106,-7.892511,93.65343,98.494934,100.63233,179.24106,0.0,0.0,244.57169,0.0,0.0
-15.2,99.44,0.0,0.0,-6.9215875,-7.865951,-7.801555,95.257935,100.94703,89.42246,139.98088,0.0,0.0,106.26722,0.0,0.0
-14.35,97.56,0.0,0.0,-5.706861,-8.731134,-8.409642,95.702065,100.3605,86.772385,77.093834,0.0,0.0,84.7028,0.0,0.0
-13.19,95.94,56.19,11.18,-5.062023,-7.842714,-8.770741,99.98136,95.84089,98.92494,90.6924,0.0,39.015102,239.1614,0.0,460.14893
-11.86,95.75,90.84,321.37,-5.107313,-6.8386636,-7.580681,97.68259,99.48874,102.10069,53.303284,0.0,70.25515,20.226143,0.0,614.53
-10.34,96.06,147.47,271.76,-5.9708076,-7.4133873,-5.802471,98.35265,101.83423,83.14207,0.0,0.0,128.35727,0.0,0.0,605.2862
-8.49,95.62,178.67,243.45,-7.390074,-6.57527,-4.942645,99.441,104.152565,87.20649,0.0,0.0,116.29273,0.0,0.0,579.21796
-6.73,95.19,136.86,104.37,-8.362083,-6.4345946,-3.6520863,99.186264,103.76667,70.67922,0.0,0.0,142.24712,0.0,0.0,585.4455
-5.61,96.56,75.82,84.18,-8.731724,-4.600972,-1.5675211,99.60657,96.06347,82.14038,0.0,0.0,104.64202,0.0,0.0,599.6454
-5.08,98.0,88.88,244.76,-7.8363204,-6.0062437,-1.3894361,101.40267,93.24846,76.27446,0.0,0.0,124.958374,0.0,0.0,308.28012
-5.12,98.88,52.55,20.43,-7.513023,-6.9024343,-3.786679,98.877464,96.909904,69.91388,0.0,0.0,70.841324,0.0,0.0,11.921077
-6.01,99.25,0.0,0.0,-7.609415,-7.173335,-3.1186376,101.43989,93.28877,64.73413,0.0,0.0,0.0,0.0,0.0,0.0
-7.5,99.38,0.0,0.0,-7.4067216,-7.965323,-4.402714,100.696106,91.324814,79.68705,0.0,0.0,0.0,0.0,0.0,0.0
-8.37,99.62,0.0,0.0,-6.4202046,-9.2274685,-6.3124394,99.06401,96.16682,81.424034,0.0,0.0,0.0,0.0,0.0,0.0
-8.89,100.0,0.0,0.0,-4.9309134,-9.337041,-5.8269663,95.27142,96.63935,95.66503,0.0,0.0,0.0,0.0,0.0,0.0
-8.08,100.0,0.0,0.0,-5.7418604,-9.4281645,-4.600838,95.60102,92.47929,92.37012,0.0,41.079334,0.0,0.0,435.5995,0.0
-7.42,100.0,0.0,0.0,-6.8171167,-8.400314,-6.2840195,94.279816,94.405396,100.93317,0.0,68.62351,0.0,0.0,613.70026,0.0
-7.65,100.0,0.0,0.0,-7.605498,-5.5071845,-4.46327,95.77467,94.40505,88.26333,0.0,122.33938,0.0,0.0,625.676,0.0
-7.19,99.81,0.0,0.0,-8.041468,-4.470824,-4.3243833,94.645035,83.41587,90.897705,0.0,113.05539,0.0,0.0,600.67993,0.0
-6.2,99.19,0.0,0.0,-8.816599,-3.121167,-5.9200444,95.99815,76.50242,105.76018,0.0,132.78448,0.0,0.0,613.2335,0.0
-4.99,96.31,0.0,0.0,-9.260675,-2.9124632,-3.9272969,96.75129,80.94188,103.22674,0.0,103.54474,0.0,0.0,624.55707,0.0
-5.59,96.44,0.0,0.0,-9.25494,-2.2572498,-5.324071,96.78327,84.73353,95.674194,41.055897,115.81276,0.0,454.31393,329.11954,0.0
-6.53,96.62,0.0,0.0,-8.175221,-3.2761638,-5.3715544,95.4932,74.52478,100.29132,72.28333,67.02638,0.0,605.7418,12.133328,0.0
-7.32,96.12,0.0,0.0,-5.7217884,-4.0836873,-5.1209426,88.072014,72.03669,106.83424,120.42031,0.0,0.0,604.1736,0.0,0.0
-8.27,95.62,0.0,0.0,-3.975307,-5.337959,-4.374272,83.96871,77.01377,100.15739,114.872765,0.0,0.0,611.9704,0.0,0.0
-9.04,95.81,0.0,0.0,-3.2635827,-5.241054,-5.2758455,76.939735,78.645805,105.25444,129.05536,0.0,0.0,631.7079,0.0,0.0
-9.24,95.75,0.0,0.0,-2.276612,-6.2063565,-4.4372716,76.16366,83.127525,89.54346,106.28184,0.0,0.0,614.70496,0.0,0.0
-9.34,95.62,41.33,455.9,-2.6067467,-6.11403,-3.760448,85.43016,86.79421,104.46214,118.04932,0.0,49.0136,331.49536,0.0,7.6455917
-7.99,94.81,71.23,594.35,-3.0537822,-5.6215286,-3.1761634,74.74941,95.735176,101.253784,67.293686,0.0,78.43318,12.664186,0.0,62.738605
-5.77,89.94,122.09,597.44,-3.9540482,-4.9499264,-1.9056814,73.468216,91.11808,96.10612,0.0,0.0,129.23676,0.0,0.0,98.38426
-4.2,83.25,117.18,619.2,-4.7270846,-4.567022,-1.9410982,73.92492,94.877945,100.7666,0.0,0.0,128.8447,0.0,0.0,77.91726
-3.05,76.5,132.02,633.55,-5.6065054,-5.3406863,-0.48493022,81.314735,94.22382,87.86584,0.0,0.0,160.00179,0.0,0.0,102.38245
-2.45,77.12,107.59,608.95,-5.888563,-5.018669,-2.6195436,84.195885,93.09044,99.685104,0.0,0.0,145.32497,0.0,0.0,144.02425
-2.45,84.0,117.82,338.36,-5.4220695,-5.3362412,-3.3907375,87.83761,98.32339,86.26628,0.0,0.0,87.78157,0.0,0.0,128.97966
-2.84,75.19,67.58,12.54,-5.707353,-4.8008733,-3.9873595,91.87521,101.790184,99.9508,0.0,0.0,48.370686,0.0,0.0,21.930805
-4.01,73.44,0.0,0.0,-4.956834,-4.4534974,-6.4291935,95.30975,96.79154,94.23808,0.0,0.0,7.461548,0.0,0.0,51.1952
-4.87,75.75,0.0,0.0,-4.9662933,-5.070843,-8.503326,98.20515,92.8596,81.73382,0.0,0.0,0.0,0.0,0.0,0.0
-5.67,81.44,0.0,0.0,-5.0759325,-3.8968112,-8.501519,94.82342,97.29445,82.85726,0.0,0.0,0.0,0.0,0.0,0.0
-5.83,86.31,0.0,0.0,-4.82468,-4.5799603,-9.760921,98.673164,93.86415,79.74449,0.0,0.0,0.0,0.0,0.0,0.0
-5.66,90.12,0.0,0.0,-5.1460376,-3.7810369,-10.721255,99.24242,93.92108,83.148445,0.0,51.2423,0.0,0.0,8.78754,0.0
-5.42,92.94,0.0,0.0,-4.6112247,-1.4850777,-11.200685,95.509155,91.59384,80.83066,0.0,90.928894,0.0,0.0,66.777176,0.0
-5.2,94.75,0.0,0.0,-4.476174,-1.4590404,-12.843657,99.34508,94.105705,83.03686,0.0,126.70955,0.0,0.0,103.616684,0.0
-5.06,96.0,0.0,0.0,-4.8106728,-1.5392576,-14.847594,97.28979,89.40928,87.436844,0.0,126.23167,0.0,0.0,80.104836,0.0
-5.05,96.69,0.0,0.0,-4.497866,-1.5304655,-13.840134,96.66898,89.776405,96.22798,0.0,175.75905,0.0,0.0,105.01125,0.0
-5.1,97.12,0.0,0.0,-4.0026164,-2.0853822,-15.082644,97.99137,89.974815,90.303925,0.0,140.33583,0.0,0.0,153.37712,0.0
-5.03,97.38,0.0,0.0,-3.4370592,-2.0258458,-14.634439,99.395485,93.60392,92.19324,49.58159,90.752426,0.0,8.363774,127.096794,0.0
-4.84,97.5,0.0,0.0,-2.1301482,-3.8113563,-16.535196,93.937294,86.55515,94.10206,88.839935,51.68175,0.0,70.31309,22.078693,0.0
-4.72,97.62,0.0,0.0,-1.4738938,-6.0354495,-18.998404,96.53907,89.432526,102.76429,126.761604,7.202156,0.0,108.228264,50.772007,0.0
-4.58,97.69,0.0,0.0,-1.3180418,-8.947952,-19.91541,93.50446,86.365974,102.9906,130.1762,0.0,0.0,78.83391,0.0,0.0
