Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
242.5,0
243.5,0
244.5,0
245.5,0
246.5,0
247.5,6.62344
248.5,73.2792
249.5,175.86
250.5,124.275
251.5,139.248
252.5,120.277
253.5,185.907
254.5,122.878
255.5,78.5984
256.5,3.72833
257.5,0
258.5,0
259.5,0
260.5,0
261.5,0
262.5,0
263.5,0
264.5,0
265.5,0
266.5,0
267.5,0
268.5,0
269.5,0
270.5,0
271.5,2.36485
272.5,45.1992
273.5,59.0102
274.5,106.827
275.5,131.562
276.5,144.621
277.5,150.281
278.5,113.989
279.5,39.5911
280.5,0
281.5,0
282.5,0
283.5,0
284.5,0
285.5,0
286.5,0
287.5,0
288.5,0
289.5,0
290.5,0
291.5,0
292.5,0
293.5,0
294.5,0
295.5,2.29354
296.5,55.3806
297.5,92.2063
298.5,150.995
299.5,160.581
300.5,96.0161
301.5,109.8
302.5,53.2879
303.5,30.1207
304.5,0
305.5,0
306.5,0
307.5,0
308.5,0
309.5,0
310.5,0
311.5,0
312.5,0
313.5,0
314.5,0
315.5,0
316.5,0
317.5,0
318.5,0
319.5,6.88958
320.5,176.132
321.5,237.484
322.5,345.072
323.5,250.9
324.5,94.5266
325.5,145.044
326.5,114.338
327.5,38.9605
328.5,0
329.5,0
330.5,0
331.5,0
332.5,0
333.5,0
334.5,0
335.5,0
336.5,0
337.5,0
338.5,0
339.5,0
340.5,0
341.5,0
342.5,0
343.5,20.7775
344.5,224.23
345.5,505.108
346.5,337.997
347.5,447.433
348.5,483.921
349.5,110.207
350.5,191.778
351.5,167.4
352.5,3.11329
353.5,0
354.5,0
355.5,0
356.5,0
357.5,0
358.5,0
359.5,0
360.5,0
361.5,0
362.5,0
363.5,0
364.5,0
365.5,0
366.5,0
367.5,17.4529
368.5,330.367
369.5,540.858
370.5,658.593
371.5,713.379
372.5,708.428
373.5,629.972
374.5,504.769
375.5,319.751
376.5,9.12534
377.5,0
378.5,0
379.5,0
380.5,0
381.5,0
382.5,0
383.5,0
384.5,0
385.5,0
386.5,0
387.5,0
388.5,0
389.5,0
390.5,0
391.5,5.79905
392.5,112.035
393.5,262.114
394.5,166.722
395.5,78.7156
396.5,162.009
397.5,440.06
398.5,402.041
399.5,331.43
400.5,41.4557
401.5,0
402.5,0
403.5,0
404.5,0
405.5,0
406.5,0
407.5,0
408.5,0
409.5,0
410.5,0
411.5,0
412.5,0
413.5,0
414.5,0
415.5,14.8241
416.5,186.416
417.5,385.855
418.5,534.991
419.5,532.247
420.5,515.14
421.5,475.243
422.5,332.575
423.5,194.936
424.5,4.45996
425.5,0
426.5,0
427.5,0
428.5,0
429.5,0
430.5,0
431.5,0
432.5,0
433.5,0
434.5,0
435.5,0
436.5,0
437.5,0
438.5,0
439.5,8.92639
440.5,46.5631
441.5,86.5764
442.5,113.581
443.5,122.843
444.5,117.94
445.5,106.428
446.5,73.6238
447.5,35.27
448.5,0
449.5,0
450.5,0
451.5,0
452.5,0
453.5,0
454.5,0
455.5,0
456.5,0
457.5,0
458.5,0
459.5,0
460.5,0
461.5,0
462.5,0
463.5,6.37744
464.5,28.3198
465.5,68.7252
466.5,77.0854
467.5,55.0986
468.5,34.2418
469.5,441.694
470.5,384.145
471.5,259.474
472.5,12.1456
473.5,0
474.5,0
475.5,0
476.5,0
477.5,0
478.5,0
479.5,0
480.5,0
481.5,0
482.5,0
483.5,0
484.5,0
485.5,0
486.5,0
487.5,11.2694
488.5,76.8771
489.5,156.01
490.5,220.292
491.5,107.78
492.5,148.48
493.5,76.3304
494.5,113.196
495.5,82.3809
496.5,7.50152
497.5,0
498.5,0
499.5,0
500.5,0
501.5,0
502.5,0
503.5,0
504.5,0
505.5,0
506.5,0
507.5,0
508.5,0
509.5,0
510.5,0
511.5,0.0800938
512.5,21.6067
513.5,145.286
514.5,265.727
515.5,440.002
516.5,476.131
517.5,342.533
518.5,296.763
519.5,163.945
520.5,8.12335
521.5,0
522.5,0
523.5,0
524.5,0
525.5,0
526.5,0
527.5,0
528.5,0
529.5,0
530.5,0
531.5,0
532.5,0
533.5,0
534.5,0
535.5,92.2764
536.5,227.354
537.5,419.978
538.5,458.744
539.5,456.206
540.5,458.617
541.5,409.761
542.5,355.323
543.5,243.94
544.5,19.2653
545.5,0
546.5,0
547.5,0
548.5,0
549.5,0
550.5,0
551.5,0
552.5,0
553.5,0
554.5,0
555.5,0
556.5,0
557.5,0
558.5,0
559.5,15.7977
560.5,62.7486
561.5,94.8317
562.5,116.662
563.5,149.704
564.5,152.01
565.5,115.929
566.5,134.176
567.5,57.1006
568.5,1.18139
569.5,0
570.5,0
571.5,0
572.5,0
573.5,0
574.5,0
575.5,0
576.5,0
577.5,0
578.5,0
579.5,0
580.5,0
581.5,0
582.5,0
583.5,10.1516
584.5,52.1789
585.5,73.0141
586.5,109.47
587.5,134.986
588.5,110.758
589.5,101.256
590.5,81.9824
591.5,36.0775
592.5,7.25132
593.5,0
594.5,0
595.5,0
596.5,0
597.5,0
598.5,0
599.5,0
600.5,0
601.5,0
602.5,0
603.5,0
604.5,0
605.5,0
606.5,0
607.5,84.4549
608.5,273.246
609.5,491.417
610.5,499.203
611.5,369.928
612.5,391.976
613.5,270.626
614.5,308.846
615.5,141.903
616.5,64.7336
617.5,0
618.5,0
619.5,0
620.5,0
621.5,0
622.5,0
623.5,0
624.5,0
625.5,0
626.5,0
627.5,0
628.5,0
629.5,0
630.5,0
631.5,109.988
632.5,307.382
633.5,477.501
634.5,601.01
635.5,645.285
636.5,639.411
637.5,578.711
638.5,455.648
639.5,280.837
640.5,97.2582
641.5,0
642.5,0
643.5,0
644.5,0
645.5,0
646.5,0
647.5,0
648.5,0
649.5,0
650.5,0
651.5,0
652.5,0
653.5,0
654.5,0
655.5,97.7588
656.5,279.728
657.5,471.367
658.5,584.442
659.5,628.043
660.5,594.223
661.5,501.962
662.5,387.083
663.5,220.956
664.5,78.1827
665.5,0
666.5,0
667.5,0
668.5,0
669.5,0
670.5,0
671.5,0
672.5,0
673.5,0
674.5,0
675.5,0
676.5,0
677.5,0
678.5,0
679.5,107.843
680.5,305.287
681.5,476.452
682.5,574.501
683.5,633.636
684.5,625.449
685.5,581.098
686.5,474.009
687.5,297.959
688.5,111.16
689.5,0
690.5,0
691.5,0
692.5,0
693.5,0
694.5,0
695.5,0
696.5,0
697.5,0
698.5,0
699.5,0
700.5,0
701.5,0
702.5,0
703.5,60.4715
704.5,227.357
705.5,443.661
706.5,516.509
707.5,564.066
708.5,453.26
709.5,438.944
710.5,329.953
711.5,239.88
712.5,93.9471
713.5,0
714.5,0
715.5,0
716.5,0
717.5,0
718.5,0
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,63.9685
728.5,126.188
729.5,227.911
730.5,296.87
731.5,364.259
732.5,374.788
733.5,334.922
734.5,348.14
735.5,290.682
736.5,120.16
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,33.8212
752.5,153.822
753.5,348.635
754.5,326.621
755.5,246.201
756.5,347.64
757.5,420.658
758.5,341.628
759.5,353.82
760.5,141.935
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,75.8424
776.5,227.185
777.5,380.332
778.5,532.162
779.5,573.391
780.5,632.817
781.5,505.458
782.5,407.876
783.5,306.237
784.5,114.475
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,94.1685
800.5,282.06
801.5,458.696
802.5,541.223
803.5,600.397
804.5,586.54
805.5,567.042
806.5,433.752
807.5,265.784
808.5,99.6193
809.5,0
810.5,0
811.5,0
812.5,0
813.5,0
814.5,0
815.5,0
816.5,0
817.5,0
818.5,0
819.5,0
820.5,0
821.5,0
822.5,0
823.5,28.1099
824.5,81.0664
825.5,53.6211
826.5,160.501
827.5,272.624
828.5,166.533
829.5,187.066
830.5,235.81
831.5,176.353
832.5,34.8419
833.5,0
834.5,0
835.5,0
836.5,0
837.5,0
838.5,0
839.5,0
840.5,0
841.5,0
842.5,0
843.5,0
844.5,0
845.5,0
846.5,0
847.5,2.04897
848.5,19.8918
849.5,47.2906
850.5,64.8111
851.5,75.1096
852.5,68.8201
853.5,489.34
854.5,401.339
855.5,256.878
856.5,99.128
857.5,0
858.5,0
859.5,0
860.5,0
861.5,0
862.5,0
863.5,0
864.5,0
865.5,0
866.5,0
867.5,0
868.5,0
869.5,0
870.5,0
871.5,1.19107
872.5,12.8862
873.5,38.8396
874.5,33.4424
875.5,248.998
876.5,181.959
877.5,625.972
878.5,542.882
879.5,310.638
880.5,135.051
881.5,0
882.5,0
883.5,0
884.5,0
885.5,0
886.5,0
887.5,0
888.5,0
889.5,0
890.5,0
891.5,0
892.5,0
893.5,0
894.5,0
895.5,35.5537
896.5,158.687
897.5,222.899
898.5,247.645
899.5,365.661
900.5,462.915
901.5,487.512
902.5,521.14
903.5,346.487
904.5,136.758
905.5,0
906.5,0
907.5,0
908.5,0
909.5,0
910.5,0
911.5,0
912.5,0
913.5,0
914.5,0
915.5,0
916.5,0
917.5,0
918.5,0
919.5,108.051
920.5,280.104
921.5,427.038
922.5,518.011
923.5,561.691
924.5,544.506
925.5,498.39
926.5,404.379
927.5,253.555
928.5,97.4451
929.5,0
930.5,0
931.5,0
932.5,0
933.5,0
934.5,0
935.5,0
936.5,0
937.5,0
938.5,0
939.5,0
940.5,0
941.5,0
942.5,0
943.5,128.859
944.5,322.466
945.5,502.815
946.5,621.634
947.5,670.549
948.5,673.277
949.5,599.643
950.5,482.739
951.5,315.084
952.5,131.778
953.5,0
954.5,0
955.5,0
956.5,0
957.5,0
958.5,0
959.5,0
960.5,0
961.5,0
962.5,0
963.5,0
964.5,0
965.5,0
966.5,0
967.5,118.457
968.5,298.135
969.5,455.348
970.5,556.325
971.5,606.243
972.5,591.112
973.5,535.68
974.5,431.638
975.5,286.193
976.5,114.349
977.5,0
978.5,0
979.5,0
980.5,0
981.5,0
982.5,0
983.5,0
984.5,0
985.5,0
986.5,0
987.5,0
988.5,0
989.5,0
990.5,0
991.5,139.29
992.5,349.669
993.5,532.032
994.5,654.019
995.5,712.713
996.5,715.321
997.5,650.726
998.5,533.493
999.5,365.879
1000.5,151.562
1001.5,0
1002.5,0
1003.5,0
1004.5,0
1005.5,0
1006.5,0
1007.5,0
1008.5,0
1009.5,0
1010.5,0
1011.5,0
1012.5,0
1013.5,0
1014.5,0
1015.5,104.491
1016.5,269.044
1017.5,402.287
1018.5,532.079
1019.5,566.8
1020.5,526.759
1021.5,515.594
1022.5,386.254
1023.5,254.082
1024.5,89.6233
1025.5,0
1026.5,0
1027.5,0
1028.5,0
1029.5,0
1030.5,0
1031.5,0
1032.5,0
1033.5,0
1034.5,0
1035.5,0
1036.5,0
1037.5,0
1038.5,0
1039.5,37.0696
1040.5,88.9143
1041.5,91.3932
1042.5,74.169
1043.5,165.372
1044.5,214.938
1045.5,197.561
1046.5,158.866
1047.5,120.203
1048.5,46.8226
1049.5,0
1050.5,0
1051.5,0
1052.5,0
1053.5,0
1054.5,0
1055.5,0
1056.5,0
1057.5,0
1058.5,0
1059.5,0
1060.5,0
1061.5,0
1062.5,0
1063.5,24.1673
1064.5,101.375
1065.5,193.035
1066.5,178.481
1067.5,200.16
1068.5,200.242
1069.5,266.404
1070.5,129.867
1071.5,39.4345
1072.5,36.3269
1073.5,0
1074.5,0
1075.5,0
1076.5,0
1077.5,0
1078.5,0
1079.5,0
1080.5,0
1081.5,0
1082.5,0
1083.5,0
1084.5,0
1085.5,0
1086.5,0
1087.5,5.11364
1088.5,45.8264
1089.5,79.956
1090.5,88.105
1091.5,98.2589
1092.5,79.3751
1093.5,619.712
1094.5,540.055
1095.5,362.932
1096.5,147.865
1097.5,0
1098.5,0
1099.5,0
1100.5,0
1101.5,0
1102.5,0
1103.5,0
1104.5,0
1105.5,0
1106.5,0
1107.5,0
1108.5,0
1109.5,0
1110.5,0
1111.5,168.385
1112.5,383.627
1113.5,563.107
1114.5,654.974
1115.5,667.353
1116.5,645.149
1117.5,588.103
1118.5,462.258
1119.5,323.153
1120.5,141.994
1121.5,0
1122.5,0
1123.5,0
1124.5,0
1125.5,0
1126.5,0
1127.5,0
1128.5,0
1129.5,0
1130.5,0
1131.5,0
1132.5,0
1133.5,0
1134.5,0
1135.5,124.863
1136.5,336.488
1137.5,438.787
1138.5,358.349
1139.5,502.719
1140.5,435.882
1141.5,439.878
1142.5,502.924
1143.5,370.587
1144.5,192.551
1145.5,0.0186135
1146.5,0
1147.5,0
1148.5,0
1149.5,0
1150.5,0
1151.5,0
1152.5,0
1153.5,0
1154.5,0
1155.5,0
1156.5,0
1157.5,0
1158.5,0
1159.5,156.305
1160.5,378.728
1161.5,522.071
1162.5,615.791
1163.5,606.869
1164.5,613.84
1165.5,560.97
1166.5,450.527
1167.5,324.19
1168.5,147.915
1169.5,0
1170.5,0
1171.5,0
1172.5,0
1173.5,0
1174.5,0
1175.5,0
1176.5,0
1177.5,0
1178.5,0
1179.5,0
1180.5,0
1181.5,0
1182.5,0
1183.5,182.633
1184.5,401.842
1185.5,574.239
1186.5,691.731
1187.5,739.403
1188.5,726.88
1189.5,671.085
1190.5,553.552
1191.5,386.208
1192.5,177.867
1193.5,0
1194.5,0
1195.5,0
1196.5,0
1197.5,0
1198.5,0
1199.5,0
1200.5,0
1201.5,0
1202.5,0
1203.5,0
1204.5,0
1205.5,0
1206.5,0
1207.5,166.632
1208.5,315.667
1209.5,485.285
1210.5,547.611
1211.5,562.912
1212.5,506.534
1213.5,480.197
1214.5,420.687
1215.5,302.369
1216.5,134.81
1217.5,0
1218.5,0
1219.5,0
1220.5,0
1221.5,0
1222.5,0
1223.5,0
1224.5,0
1225.5,0
1226.5,0
1227.5,0
1228.5,0
1229.5,0
1230.5,0
1231.5,58.3245
1232.5,304.129
1233.5,572.516
1234.5,616.266
1235.5,642.995
1236.5,305.898
1237.5,352.332
1238.5,133.84
1239.5,29.3964
1240.5,4.83907
1241.5,0
1242.5,0
1243.5,0
1244.5,0
1245.5,0
1246.5,0
1247.5,0
1248.5,0
1249.5,0
1250.5,0
1251.5,0
1252.5,0
1253.5,0
1254.5,0
1255.5,159.505
1256.5,351.352
1257.5,506.197
1258.5,620.981
1259.5,680.621
1260.5,652.852
1261.5,578.896
1262.5,484.043
1263.5,324.492
1264.5,137.393
1265.5,0
1266.5,0
1267.5,0
1268.5,0
1269.5,0
1270.5,0
1271.5,0
1272.5,0
1273.5,0
1274.5,0
1275.5,0
1276.5,0
1277.5,0
1278.5,0
1279.5,162.458
1280.5,373.276
1281.5,545.481
1282.5,659.733
1283.5,716.133
1284.5,688.43
1285.5,616.795
1286.5,499.879
1287.5,339.98
1288.5,138.92
1289.5,0
1290.5,0
1291.5,0
1292.5,0
1293.5,0
1294.5,0
1295.5,0
1296.5,0
1297.5,0
1298.5,0
1299.5,0
1300.5,0
1301.5,0
1302.5,0
1303.5,63.698
1304.5,73.1656
1305.5,246.484
1306.5,397.663
1307.5,539.865
1308.5,636.124
1309.5,685.395
1310.5,479.609
1311.5,280.575
1312.5,138.448
1313.5,0
1314.5,0
1315.5,0
1316.5,0
1317.5,0
1318.5,0
1319.5,0
1320.5,0
1321.5,0
1322.5,0
1323.5,0
1324.5,0
1325.5,0
1326.5,0
1327.5,188.827
1328.5,362.981
1329.5,533.71
1330.5,370.942
1331.5,248.208
1332.5,363.071
1333.5,602.332
1334.5,405.478
1335.5,382.096
1336.5,198.601
1337.5,9.42143
1338.5,0
1339.5,0
1340.5,0
1341.5,0
1342.5,0
1343.5,0
1344.5,0
1345.5,0
1346.5,0
1347.5,0
1348.5,0
1349.5,0
1350.5,0
1351.5,133.247
1352.5,285.432
1353.5,424.036
1354.5,555.018
1355.5,611.51
1356.5,618.502
1357.5,536.618
1358.5,390.714
1359.5,249.696
1360.5,99.2521
1361.5,0
1362.5,0
1363.5,0
1364.5,0
1365.5,0
1366.5,0
1367.5,0
1368.5,0
1369.5,0
1370.5,0
1371.5,0
1372.5,0
1373.5,0
1374.5,0
1375.5,164.278
1376.5,396.278
1377.5,507.551
1378.5,478.692
1379.5,455.436
1380.5,362.102
1381.5,314.039
1382.5,175.173
1383.5,79.2486
1384.5,5.93522
1385.5,0
1386.5,0
1387.5,0
1388.5,0
1389.5,0
1390.5,0
1391.5,0
1392.5,0
1393.5,0
1394.5,0
1395.5,0
1396.5,0
1397.5,0
1398.5,0
1399.5,32.1642
1400.5,349.855
1401.5,547.07
1402.5,358.809
1403.5,764.545
1404.5,637.911
1405.5,292.833
1406.5,58.4508
1407.5,82.2745
1408.5,45.7885
1409.5,0
1410.5,0
1411.5,0
1412.5,0
1413.5,0
1414.5,0
1415.5,0
1416.5,0
1417.5,0
1418.5,0
1419.5,0
1420.5,0
1421.5,0
1422.5,0
1423.5,49.188
1424.5,87.0473
1425.5,182.4
1426.5,175.373
1427.5,197.417
1428.5,306.288
1429.5,166.112
1430.5,274.498
1431.5,226.816
1432.5,113.793
1433.5,0
1434.5,0
1435.5,0
1436.5,0
1437.5,0
1438.5,0
1439.5,0
1440.5,0
1441.5,0
1442.5,0
1443.5,0
1444.5,0
1445.5,0
1446.5,0
1447.5,45.4895
1448.5,107.023
1449.5,170.818
1450.5,212.039
1451.5,226.049
1452.5,219.02
1453.5,200.236
1454.5,165.342
1455.5,104.367
1456.5,43.8531
1457.5,0
1458.5,0
1459.5,0
1460.5,0
1461.5,0
1462.5,0
1463.5,0
1464.5,0
1465.5,0
1466.5,0
1467.5,0
1468.5,0
1469.5,0
1470.5,3.05245
1471.5,201.535
1472.5,422.053
1473.5,584.245
1474.5,690.424
1475.5,730.952
1476.5,733.612
1477.5,661.026
1478.5,550.076
1479.5,389.787
1480.5,183.563
1481.5,0.992425
1482.5,0
1483.5,0
1484.5,0
1485.5,0
1486.5,0
1487.5,0
1488.5,0
1489.5,0
1490.5,0
1491.5,0
1492.5,0
1493.5,0
1494.5,4.04773
1495.5,222.37
1496.5,452.108
1497.5,627.655
1498.5,745.606
1499.5,784.923
1500.5,767.619
1501.5,703.591
1502.5,580.665
1503.5,408.416
1504.5,195.538
1505.5,1.86159
1506.5,0
1507.5,0
1508.5,0
1509.5,0
1510.5,0
1511.5,0
1512.5,0
1513.5,0
1514.5,0
1515.5,0
1516.5,0
1517.5,0
1518.5,3.96842
1519.5,183.706
1520.5,387.928
1521.5,531.748
1522.5,630.391
1523.5,693.546
1524.5,691.005
1525.5,613.788
1526.5,533.166
1527.5,368.506
1528.5,180.895
1529.5,3.51157
1530.5,0
1531.5,0
1532.5,0
1533.5,0
1534.5,0
1535.5,0
1536.5,0
1537.5,0
1538.5,0
1539.5,0
1540.5,0
1541.5,0
1542.5,0.24047
1543.5,224.144
1544.5,414.322
1545.5,629.864
1546.5,607.677
1547.5,716.386
1548.5,453.74
1549.5,341.603
1550.5,185.386
1551.5,22.2407
1552.5,9.52305
1553.5,0
1554.5,0
1555.5,0
1556.5,0
1557.5,0
1558.5,0
1559.5,0
1560.5,0
1561.5,0
1562.5,0
1563.5,0
1564.5,0
1565.5,0
1566.5,2.00779
1567.5,218.732
1568.5,372.309
1569.5,129.017
1570.5,134.204
1571.5,112.56
1572.5,366.729
1573.5,448.004
1574.5,373.038
1575.5,358.558
1576.5,224.221
1577.5,34.9487
1578.5,0
1579.5,0
1580.5,0
1581.5,0
1582.5,0
1583.5,0
1584.5,0
1585.5,0
1586.5,0
1587.5,0
1588.5,0
1589.5,0
1590.5,7.71667
1591.5,209.004
1592.5,370.753
1593.5,521.974
1594.5,607.088
1595.5,727.106
1596.5,690.315
1597.5,635.642
1598.5,451.008
1599.5,338.832
1600.5,175.574
1601.5,4.64667
1602.5,0
1603.5,0
1604.5,0
1605.5,0
1606.5,0
1607.5,0
1608.5,0
1609.5,0
1610.5,0
1611.5,0
1612.5,0
1613.5,0
1614.5,0
1615.5,61.0355
1616.5,145.472
1617.5,157.002
1618.5,169.869
1619.5,228.212
1620.5,381.537
1621.5,247.093
1622.5,262.777
1623.5,233.085
1624.5,105.783
1625.5,8.99522
1626.5,0
1627.5,0
1628.5,0
1629.5,0
1630.5,0
1631.5,0
1632.5,0
1633.5,0
1634.5,0
1635.5,0
1636.5,0
1637.5,0
1638.5,0
1639.5,47.2808
1640.5,93.8642
1641.5,134.417
1642.5,159.043
1643.5,170.107
1644.5,161.102
1645.5,149.949
1646.5,123.272
1647.5,85.8262
1648.5,41.9878
1649.5,0
1650.5,0
1651.5,0
1652.5,0
1653.5,0
1654.5,0
1655.5,0
1656.5,0
1657.5,0
1658.5,0
1659.5,0
1660.5,0
1661.5,0
1662.5,0
1663.5,42.9891
1664.5,82.2028
1665.5,130.41
1666.5,146.761
1667.5,160.696
1668.5,164.74
1669.5,140.368
1670.5,95.7907
1671.5,65.6462
1672.5,37.8863
1673.5,0
1674.5,0
1675.5,0
1676.5,0
1677.5,0
1678.5,0
1679.5,0
1680.5,0
1681.5,0
1682.5,0
1683.5,0
1684.5,0
1685.5,0
1686.5,12.1376
1687.5,236.638
1688.5,442.182
1689.5,583.75
1690.5,678.102
1691.5,725.245
1692.5,712.697
1693.5,674.32
1694.5,580.377
1695.5,421.199
1696.5,215.026
1697.5,6.9547
1698.5,0
1699.5,0
1700.5,0
1701.5,0
1702.5,0
1703.5,0
1704.5,0
1705.5,0
1706.5,0
1707.5,0
1708.5,0
1709.5,0
1710.5,9.17172
1711.5,187.395
1712.5,319.126
1713.5,520.633
1714.5,665.117
1715.5,725.977
1716.5,658.004
1717.5,419.18
1718.5,219.172
1719.5,149.957
1720.5,74.0794
1721.5,0
1722.5,0
1723.5,0
1724.5,0
1725.5,0
1726.5,0
1727.5,0
1728.5,0
1729.5,0
1730.5,0
1731.5,0
1732.5,0
1733.5,0
1734.5,14.5076
1735.5,224.471
1736.5,440.959
1737.5,603.843
1738.5,718.205
1739.5,769.215
1740.5,753.994
1741.5,688.087
1742.5,568.657
1743.5,413.966
1744.5,206.533
1745.5,9.25148
1746.5,0
1747.5,0
1748.5,0
1749.5,0
1750.5,0
1751.5,0
1752.5,0
1753.5,0
1754.5,0
1755.5,0
1756.5,0
1757.5,0
1758.5,0.134846
1759.5,41.8069
1760.5,29.6464
1761.5,637.297
1762.5,798.062
1763.5,813.297
1764.5,289.563
1765.5,84.1167
1766.5,42.0025
1767.5,312.263
1768.5,230.893
1769.5,21.3629
1770.5,0
1771.5,0
1772.5,0
1773.5,0
1774.5,0
1775.5,0
1776.5,0
1777.5,0
1778.5,0
1779.5,0
1780.5,0
1781.5,0
1782.5,4.34789
1783.5,80.2855
1784.5,130.152
1785.5,158.123
1786.5,178.743
1787.5,182.028
1788.5,162.173
1789.5,104.448
1790.5,116.313
1791.5,86.5358
1792.5,51.0487
1793.5,0.0127794
1794.5,0
1795.5,0
1796.5,0
1797.5,0
1798.5,0
1799.5,0
1800.5,0
1801.5,0
1802.5,0
1803.5,0
1804.5,0
1805.5,0
1806.5,1.5288
1807.5,23.7549
1808.5,57.0346
1809.5,85.9774
1810.5,131.209
1811.5,179.362
1812.5,201.491
1813.5,169.916
1814.5,137.709
1815.5,109.176
1816.5,52.2564
1817.5,1.34542
1818.5,0
1819.5,0
1820.5,0
1821.5,0
1822.5,0
1823.5,0
1824.5,0
1825.5,0
1826.5,0
1827.5,0
1828.5,0
1829.5,0
1830.5,35.8791
1831.5,117.619
1832.5,271.476
1833.5,302.864
1834.5,357.909
1835.5,430.05
1836.5,525.101
1837.5,523.653
1838.5,516.625
1839.5,422.716
1840.5,211.199
1841.5,19.7367
1842.5,0
1843.5,0
1844.5,0
1845.5,0
1846.5,0
1847.5,0
1848.5,0
1849.5,0
1850.5,0
1851.5,0
1852.5,0
1853.5,0
1854.5,62.0495
1855.5,254.41
1856.5,452.048
1857.5,593.187
1858.5,671.486
1859.5,704.615
1860.5,708.115
1861.5,653.874
1862.5,555.492
1863.5,396.612
1864.5,204.967
1865.5,12.0601
1866.5,0
1867.5,0
1868.5,0
1869.5,0
1870.5,0
1871.5,0
1872.5,0
1873.5,0
1874.5,0
1875.5,0
1876.5,0
1877.5,0
