Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,14,4,0,21.19,0.0,23.79,12.3,3.24,3.0,0.0,0.0
1,15,4,0,20.94,0.0,23.92,9.2,0.48,2.06,0.0,0.0
1,16,4,0,20.76,0.0,23.93,8.0,3.72,1.45,0.0,0.0
1,17,4,0,20.73,0.0,24.01,8.9,0.96,1.44,0.0,0.0
1,18,4,0,20.73,0.0,24.76,9.2,1.44,1.37,0.0,0.0
1,19,4,0,20.8,0.0,25.68,13.0,2.28,1.69,0.0,0.0
1,20,4,0,20.9,0.0,25.91,17.1,8.88,2.17,0.0,0.0
1,21,4,0,20.93,0.0,25.65,19.0,4.32,2.32,0.0,0.0
1,22,4,0,20.92,0.0,25.48,19.2,17.52,2.12,0.0,0.0
1,23,4,0,20.92,0.0,25.16,20.5,3.96,2.16,0.0,0.0
1,24,4,0,20.85,0.0,24.78,17.6,1.32,1.25,0.0,0.0
1,1,5,0,20.7,0.0,24.71,12.1,0.72,0.57,0.0,0.0
1,2,5,0,20.63,0.0,24.49,12.0,0.6,0.4,0.0,0.0
1,3,5,0,20.59,0.0,24.14,10.1,0.0,0.1,0.0,0.0
1,4,5,0,20.56,0.0,23.8,8.8,2.28,0.09,0.0,0.0
1,5,5,0,20.56,0.0,23.45,11.3,0.48,0.1,0.0,0.0
1,6,5,0,20.54,0.0,23.11,7.4,1.8,0.0,0.0,0.0
1,7,5,0,20.56,0.0,22.72,12.0,7.68,0.05,0.0,0.0
1,8,5,0,20.56,0.0,22.3,10.9,9.48,0.09,0.0,0.0
1,9,5,0,20.66,0.0,21.82,13.7,1.44,1.0,0.0,0.0
1,10,5,0,20.89,0.0,21.31,12.3,5.04,1.9,0.0,0.0
1,11,5,0,21.07,0.0,20.91,13.9,1.56,3.79,0.0,0.0
1,12,5,0,21.26,0.0,20.36,15.9,8.16,8.34,0.0,0.0
1,13,5,0,21.34,0.0,20.16,13.3,4.44,9.1,0.0,0.0
1,14,5,0,21.32,0.0,20.23,9.9,3.12,8.78,0.0,0.0
1,15,5,0,21.47,0.0,20.02,10.9,4.8,10.59,0.0,0.0
1,16,5,0,21.48,0.0,20.18,10.8,0.84,8.42,0.0,0.0
1,17,5,0,21.16,0.0,21.06,9.6,2.04,3.24,0.0,0.0
1,18,5,0,20.96,0.0,22.34,8.6,4.2,2.26,0.0,0.0
1,19,5,0,21.01,0.0,23.42,12.8,3.96,2.75,0.0,0.0
1,20,5,0,21.04,0.0,24.57,14.2,2.28,2.81,0.0,0.0
1,21,5,0,21.07,0.0,25.07,16.6,1.08,2.89,0.0,0.0
1,22,5,0,20.97,0.0,25.55,15.1,0.48,2.11,0.0,0.0
1,23,5,0,21.0,0.0,25.56,19.1,1.68,2.7,0.0,0.0
1,24,5,0,20.85,0.0,25.63,14.9,1.68,1.39,0.0,0.0
1,1,6,0,20.72,0.0,25.31,11.3,0.24,0.7,0.0,0.0
1,2,6,0,20.64,0.0,24.56,10.8,2.76,0.45,0.0,0.0
1,3,6,0,20.59,0.0,23.87,7.1,0.24,0.03,0.0,0.0
1,4,6,0,20.57,0.0,23.31,9.1,1.8,0.13,0.0,0.0
1,5,6,0,20.55,0.0,22.84,6.8,0.24,0.0,0.0,0.0
1,6,6,0,20.54,0.0,22.38,7.7,0.72,0.0,0.0,0.0
1,7,6,0,20.55,0.0,22.16,10.4,3.48,0.0,0.0,0.0
1,8,6,0,20.54,0.0,22.22,9.0,8.76,0.0,0.0,0.0
1,9,6,0,20.55,0.0,22.07,7.6,12.36,0.14,0.0,0.0
1,10,6,0,20.58,0.0,21.95,9.7,13.44,0.69,0.0,0.0
1,11,6,0,20.62,0.0,21.81,11.4,17.52,1.01,0.0,0.0
1,12,6,0,20.67,0.0,21.75,14.2,10.2,1.56,0.0,0.0
1,13,6,0,20.67,0.0,22.05,11.3,9.72,1.54,0.0,0.0
1,14,6,0,20.67,0.0,22.31,11.5,4.56,1.79,0.0,0.0
1,15,6,0,20.74,0.0,22.4,11.9,0.96,2.62,0.0,0.0
1,16,6,0,20.69,0.0,22.63,11.0,4.2,1.64,0.0,0.0
1,17,6,0,20.69,0.0,23.07,14.8,3.84,1.43,0.0,0.0
1,18,6,0,20.67,0.0,24.07,11.4,6.48,0.95,0.0,0.0
1,19,6,0,20.67,0.0,25.25,11.8,5.52,0.95,0.0,0.0
1,20,6,0,20.83,0.0,25.65,20.7,4.8,1.98,0.0,0.0
1,21,6,0,20.83,0.0,25.72,19.7,4.32,1.63,0.0,0.0
1,22,6,0,20.8,0.0,25.69,18.7,0.84,1.38,0.0,0.0
1,23,6,0,20.72,0.0,25.7,15.0,1.68,0.86,0.0,0.0
1,24,6,0,20.74,0.0,25.12,19.0,0.48,1.1,0.0,0.0
1,1,7,0,20.62,0.0,24.93,10.1,5.4,0.37,0.0,0.0
1,2,7,0,20.59,0.0,24.76,9.2,1.56,0.25,0.0,0.0
1,3,7,0,20.57,0.0,24.74,8.2,0.48,0.06,0.0,0.0
1,4,7,0,20.56,0.0,24.81,7.7,0.36,0.12,0.0,0.0
1,5,7,0,20.56,0.0,24.89,7.7,0.0,0.03,0.0,0.0
1,6,7,0,20.56,0.0,24.98,9.4,0.0,0.08,0.0,0.0
1,7,7,0,20.56,0.0,25.09,7.7,2.52,0.06,0.0,0.0
1,8,7,0,20.56,0.0,25.37,8.6,9.96,0.13,0.0,0.0
1,9,7,0,20.56,0.0,25.36,9.4,9.84,0.64,0.0,0.0
1,10,7,0,20.61,0.0,25.13,12.5,3.96,1.13,0.0,0.0
1,11,7,0,20.67,0.0,24.83,10.9,25.92,1.46,0.0,0.0
1,12,7,0,20.77,0.0,24.5,11.8,5.64,2.13,0.0,0.0
1,13,7,0,20.95,0.0,24.1,14.5,6.12,2.45,0.0,0.0
1,14,7,0,21.08,0.0,24.01,15.0,5.4,2.64,0.0,0.0
1,15,7,0,21.06,0.0,24.01,12.5,4.2,2.73,0.0,0.0
1,16,7,0,20.94,0.0,24.28,11.5,5.88,2.24,0.0,0.0
1,17,7,0,20.85,0.0,24.72,13.3,8.4,1.94,0.0,0.0
1,18,7,0,20.84,0.0,25.52,13.7,7.56,1.86,0.0,0.0
1,19,7,0,20.98,0.0,26.39,18.2,8.4,2.66,0.0,0.0
1,20,7,0,21.37,0.0,26.52,27.0,3.84,4.93,0.0,0.0
1,21,7,0,21.21,0.0,26.8,22.2,4.08,3.08,0.0,0.0
1,22,7,0,21.02,0.0,26.69,19.7,2.16,2.17,0.0,0.0
1,23,7,0,20.91,0.0,26.25,18.7,2.16,1.67,0.0,0.0
1,24,7,0,20.78,0.0,25.49,15.2,5.28,0.89,0.0,0.0
1,1,1,0,20.65,0.0,24.66,11.0,1.44,0.42,0.0,0.0
1,2,1,0,20.6,0.0,23.98,11.1,0.72,0.28,0.0,0.0
1,3,1,0,20.56,0.0,23.13,9.0,0.0,0.0,0.0,0.0
1,4,1,0,20.55,0.0,22.42,8.7,0.12,0.0,0.0,0.0
1,5,1,0,20.53,0.0,21.83,8.0,0.24,0.0,0.0,0.0
1,6,1,0,20.53,0.0,21.27,9.7,1.08,0.0,0.0,0.0
1,7,1,0,20.52,0.0,20.64,8.5,9.0,0.0,0.0,0.0
1,8,1,0,20.53,0.0,20.01,10.1,8.76,0.0,0.0,0.0
1,9,1,0,20.67,0.0,19.31,13.3,8.64,0.73,0.0,0.0
1,10,1,0,20.91,0.0,18.49,12.4,14.52,2.2,0.0,0.0
1,11,1,0,21.06,0.0,17.91,11.1,9.96,3.93,0.0,0.0
1,12,1,0,21.14,0.0,17.47,11.4,3.36,6.82,0.0,0.0
1,13,1,0,21.18,0.0,17.19,10.1,0.12,7.81,0.0,0.0
1,14,1,0,21.22,0.0,16.68,11.3,1.56,9.26,0.0,0.0
1,15,1,0,21.25,0.0,16.13,8.4,3.6,9.24,0.0,0.0
1,16,1,0,21.3,0.0,15.88,9.4,1.8,7.61,0.0,0.0
1,17,1,0,21.04,0.0,16.32,11.3,3.0,3.01,0.0,0.0
1,18,1,0,20.86,0.0,17.42,10.9,3.24,1.98,0.0,0.0
1,19,1,0,20.91,0.0,18.3,16.0,4.44,2.48,0.0,0.0
1,20,1,0,21.06,0.0,19.0,21.1,5.4,3.09,0.0,0.0
1,21,1,0,21.13,0.0,19.36,24.1,3.6,3.3,0.0,0.0
1,22,1,0,21.04,0.0,19.65,22.4,5.28,2.26,0.0,0.0
1,23,1,0,20.84,0.0,20.04,19.0,2.4,1.32,0.0,0.0
1,24,1,0,20.94,0.0,20.0,26.6,2.52,1.94,0.0,0.0
1,1,2,0,20.64,0.0,20.38,12.1,1.2,0.27,0.0,0.0
1,2,2,0,20.57,0.0,20.3,10.6,0.0,0.03,0.0,0.0
1,3,2,0,20.53,0.0,19.97,8.9,0.36,0.0,0.0,0.0
1,4,2,0,20.53,0.0,19.52,9.9,0.48,0.0,0.0,0.0
1,5,2,0,20.51,0.0,19.04,8.4,0.24,0.0,0.0,0.0
1,6,2,0,20.5,0.0,18.55,8.4,3.36,0.0,0.0,0.0
1,7,2,0,20.5,0.0,18.21,9.3,3.96,0.0,0.0,0.0
1,8,2,0,20.5,0.0,18.16,10.6,24.6,0.0,0.0,0.0
1,9,2,0,20.62,0.0,18.05,15.1,4.44,0.42,0.0,0.0
1,10,2,0,20.72,0.0,18.07,13.7,5.28,0.9,0.0,0.0
1,11,2,0,20.91,0.0,17.82,20.0,10.56,2.03,0.0,0.0
1,12,2,0,20.95,0.0,17.49,12.8,14.16,2.23,0.0,0.0
1,13,2,0,21.02,0.0,17.25,10.3,2.88,2.63,0.0,0.0
1,14,2,0,20.99,0.0,17.07,7.5,5.04,2.77,0.0,0.0
1,15,2,0,21.11,0.0,16.53,9.1,0.72,5.32,0.0,0.0
1,16,2,0,21.09,0.0,16.25,8.8,3.36,4.77,0.0,0.0
1,17,2,0,20.78,0.0,16.7,9.2,3.12,1.81,0.0,0.0
1,18,2,0,20.67,0.0,17.6,8.5,3.84,0.97,0.0,0.0
1,19,2,0,20.67,0.0,19.0,12.0,1.08,1.14,0.0,0.0
1,20,2,0,20.82,0.0,19.69,20.9,3.36,1.96,0.0,0.0
1,21,2,0,20.77,0.0,20.0,18.5,5.16,1.34,0.0,0.0
1,22,2,0,20.74,0.0,19.88,18.5,2.04,1.15,0.0,0.0
1,23,2,0,20.7,0.0,19.8,16.9,0.84,0.75,0.0,0.0
1,24,2,0,20.63,0.0,19.59,14.1,0.36,0.3,0.0,0.0
1,1,3,0,20.6,0.0,19.23,13.8,0.48,0.26,0.0,0.0
1,2,3,0,20.56,0.0,18.97,11.4,0.12,0.01,0.0,0.0
1,3,3,0,20.52,0.0,18.66,7.9,0.24,0.0,0.0,0.0
1,4,3,0,20.52,0.0,18.22,8.6,1.8,0.0,0.0,0.0
1,5,3,0,20.5,0.0,17.83,7.1,0.24,0.0,0.0,0.0
1,6,3,0,20.49,0.0,17.44,8.8,1.44,0.0,0.0,0.0
1,7,3,0,20.49,0.0,17.14,8.1,5.04,0.0,0.0,0.0
1,8,3,0,20.5,0.0,17.02,10.1,10.56,0.0,0.0,0.0
1,9,3,0,20.64,0.0,16.71,13.6,9.12,0.4,0.0,0.0
1,10,3,0,20.85,0.0,16.32,11.4,15.12,1.27,0.0,0.0
1,11,3,0,20.96,0.0,16.03,12.8,13.32,2.13,0.0,0.0
1,12,3,0,20.98,0.0,15.57,10.5,1.08,2.22,0.0,0.0
1,13,3,0,20.98,0.0,15.04,9.7,0.6,2.28,0.0,0.0
1,14,3,0,21.05,0.0,14.6,9.3,0.96,3.07,0.0,0.0
1,15,3,0,21.06,0.0,14.66,8.2,1.08,4.45,0.0,0.0
1,16,3,0,20.97,0.0,15.12,7.8,1.68,4.14,0.0,0.0
1,17,3,0,20.72,0.0,16.06,9.9,3.36,1.49,0.0,0.0
1,18,3,0,20.64,0.0,17.57,8.7,3.0,0.54,0.0,0.0
1,19,3,0,20.65,0.0,19.63,12.5,5.16,0.74,0.0,0.0
1,20,3,0,20.82,0.0,20.67,22.6,2.64,1.86,0.0,0.0
1,21,3,0,20.73,0.0,21.29,17.1,1.08,1.08,0.0,0.0
1,22,3,0,20.74,0.0,21.61,18.4,2.76,1.31,0.0,0.0
1,23,3,0,20.78,0.0,21.72,21.2,3.0,1.46,0.0,0.0
1,24,3,0,20.68,0.0,21.79,14.8,1.08,0.45,0.0,0.0
1,1,4,0,20.61,0.0,21.53,12.2,0.6,0.36,0.0,0.0
1,2,4,0,20.61,0.0,21.21,13.5,0.48,0.31,0.0,0.0
1,3,4,0,20.58,0.0,21.18,10.8,0.72,0.08,0.0,0.0
1,4,4,0,20.56,0.0,21.12,9.8,0.36,0.07,0.0,0.0
1,5,4,0,20.55,0.0,21.2,7.8,0.36,0.0,0.0,0.0
1,6,4,0,20.55,0.0,21.29,9.6,0.6,0.0,0.0,0.0
1,7,4,0,20.55,0.0,21.5,8.9,9.96,0.0,0.0,0.0
1,8,4,0,20.54,0.0,21.9,8.7,21.96,0.0,0.0,0.0
1,9,4,0,20.58,0.0,21.98,18.3,5.64,0.64,0.0,0.0
1,10,4,0,20.6,0.0,21.79,15.3,7.44,0.71,0.0,0.0
1,11,4,0,20.61,0.0,21.55,12.9,18.12,0.71,0.0,0.0
1,12,4,0,20.59,0.0,21.31,8.3,3.48,0.59,0.0,0.0
1,13,4,0,20.6,0.0,21.21,9.6,3.72,0.67,0.0,0.0
1,14,4,0,20.64,0.0,21.05,12.1,5.4,1.12,0.0,0.0
1,15,4,0,20.63,0.0,21.17,8.2,0.72,0.79,0.0,0.0
1,16,4,0,20.63,0.0,21.32,9.9,3.0,0.74,0.0,0.0
1,17,4,0,20.61,0.0,21.63,8.7,3.12,0.54,0.0,0.0
1,18,4,0,20.6,0.0,22.46,9.4,2.52,0.42,0.0,0.0
1,19,4,0,20.6,0.0,23.83,9.5,2.04,0.42,0.0,0.0
1,20,4,0,20.76,0.0,25.01,21.3,4.56,1.36,0.0,0.0
1,21,4,0,20.7,0.0,26.13,16.7,4.44,0.71,0.0,0.0
1,22,4,0,20.73,0.0,26.47,20.0,2.52,1.1,0.0,0.0
1,23,4,0,20.66,0.0,26.38,15.7,1.32,0.53,0.0,0.0
1,24,4,0,20.63,0.0,25.65,16.2,0.36,0.35,0.0,0.0
1,1,5,0,20.57,0.0,24.89,11.0,0.96,0.02,0.0,0.0
1,2,5,0,20.53,0.0,23.75,10.2,1.56,0.0,0.0,0.0
1,3,5,0,20.52,0.0,22.37,9.1,0.12,0.0,0.0,0.0
1,4,5,0,20.52,0.0,20.79,12.0,0.36,0.0,0.0,0.0
1,5,5,0,20.49,0.0,19.72,8.1,0.48,0.0,0.0,0.0
1,6,5,0,20.48,0.0,18.92,9.4,1.44,0.0,0.0,0.0
1,7,5,0,20.47,0.0,18.27,7.6,7.8,0.0,0.0,0.0
1,8,5,0,20.47,0.0,17.75,10.0,9.48,0.0,0.0,0.0
1,9,5,0,20.49,0.0,17.07,14.2,9.84,0.0,0.0,0.0
1,10,5,0,20.49,0.0,16.31,15.6,8.28,0.0,0.0,0.0
1,11,5,0,20.5,0.0,15.74,14.3,1.68,0.0,0.0,0.0
1,12,5,0,20.5,0.0,15.22,13.7,7.56,0.0,0.0,0.0
1,13,5,0,20.48,0.0,14.89,9.2,3.96,0.0,0.0,0.0
1,14,5,0,20.5,0.0,14.61,11.8,2.4,0.0,0.0,0.0
1,15,5,0,20.47,0.0,14.34,7.9,1.44,0.0,0.0,0.0
1,16,5,0,20.47,0.0,14.2,10.0,0.72,0.0,0.0,0.0
1,17,5,0,20.47,0.0,14.3,9.5,0.96,0.0,0.0,0.0
1,18,5,0,20.47,0.0,14.98,9.6,2.88,0.0,0.0,0.0
1,19,5,0,20.47,0.0,15.77,12.0,3.96,0.0,0.0,0.0
1,20,5,0,20.48,0.0,16.06,18.4,1.44,0.0,0.0,0.0
1,21,5,0,20.48,0.0,15.97,17.4,1.92,0.0,0.0,0.0
1,22,5,0,20.49,0.0,15.7,19.4,2.16,0.0,0.0,0.0
1,23,5,0,20.49,0.0,15.41,18.7,2.16,0.0,0.0,0.0
1,24,5,0,20.48,0.0,15.09,15.9,0.72,0.0,0.0,0.0
1,1,6,0,20.47,0.0,14.77,11.8,0.36,0.0,0.0,0.0
1,2,6,0,20.47,0.0,14.73,10.6,2.04,0.0,0.0,0.0
1,3,6,0,20.47,0.0,14.82,8.2,1.92,0.0,0.0,0.0
1,4,6,0,20.47,0.0,14.94,7.8,4.44,0.0,0.0,0.0
1,5,6,0,20.47,0.0,15.08,7.7,0.12,0.0,0.0,0.0
1,6,6,0,20.47,0.0,15.41,7.7,0.36,0.0,0.0,0.0
1,7,6,0,20.47,0.0,15.89,8.0,3.36,0.0,0.0,0.0
1,8,6,0,20.47,0.0,16.47,9.0,7.8,0.0,0.0,0.0
1,9,6,0,20.47,0.0,16.82,11.0,9.12,0.0,0.0,0.0
1,10,6,0,20.49,0.0,17.11,8.8,10.32,0.0,0.0,0.0
1,11,6,0,20.52,0.0,17.25,13.5,22.44,0.0,0.0,0.0
1,12,6,0,20.54,0.0,17.33,12.1,14.76,0.0,0.0,0.0
1,13,6,0,20.55,0.0,17.59,11.2,5.52,0.0,0.0,0.0
1,14,6,0,20.56,0.0,18.04,10.9,14.88,0.03,0.0,0.0
1,15,6,0,20.56,0.0,18.76,12.2,2.4,0.21,0.0,0.0
1,16,6,0,20.56,0.0,18.7,10.4,6.12,0.02,0.0,0.0
1,17,6,0,20.56,0.0,18.54,13.3,5.04,0.13,0.0,0.0
1,18,6,0,20.56,0.0,19.01,10.8,15.72,0.07,0.0,0.0
1,19,6,0,20.56,0.0,20.48,15.1,4.68,0.25,0.0,0.0
1,20,6,0,20.56,0.0,21.56,13.5,7.68,0.16,0.0,0.0
1,21,6,0,20.62,0.0,21.79,23.2,1.92,0.76,0.0,0.0
1,22,6,0,20.58,0.0,22.04,16.1,2.64,0.27,0.0,0.0
1,23,6,0,20.58,0.0,22.1,18.7,2.64,0.47,0.0,0.0
1,24,6,0,20.57,0.0,22.03,16.7,1.68,0.29,0.0,0.0
1,1,7,0,20.55,0.0,21.88,12.6,1.44,0.0,0.0,0.0
1,2,7,0,20.55,0.0,21.55,10.9,0.96,0.0,0.0,0.0
1,3,7,0,20.53,0.0,21.12,8.6,0.96,0.0,0.0,0.0
1,4,7,0,20.53,0.0,20.63,10.8,0.72,0.0,0.0,0.0
1,5,7,0,20.52,0.0,20.07,7.1,0.24,0.0,0.0,0.0
1,6,7,0,20.51,0.0,19.27,9.2,0.72,0.0,0.0,0.0
1,7,7,0,20.52,0.0,18.65,10.6,0.48,0.0,0.0,0.0
1,8,7,0,20.52,0.0,18.2,9.1,5.52,0.0,0.0,0.0
1,9,7,0,20.54,0.0,17.77,10.0,2.64,0.07,0.0,0.0
1,10,7,0,20.56,0.0,17.09,11.2,3.84,0.48,0.0,0.0
1,11,7,0,20.6,0.0,16.33,12.6,21.36,0.89,0.0,0.0
1,12,7,0,20.61,0.0,16.0,11.5,17.16,0.92,0.0,0.0
1,13,7,0,20.6,0.0,15.91,12.9,20.4,0.73,0.0,0.0
1,14,7,0,20.6,0.0,15.76,12.3,4.32,0.66,0.0,0.0
1,15,7,0,20.61,0.0,15.53,13.3,1.92,0.81,0.0,0.0
1,16,7,0,20.58,0.0,15.51,9.3,4.92,0.3,0.0,0.0
1,17,7,0,20.58,0.0,15.93,14.3,5.64,0.52,0.0,0.0
1,18,7,0,20.58,0.0,17.31,13.2,5.16,0.46,0.0,0.0
1,19,7,0,20.63,0.0,19.35,18.5,6.72,0.67,0.0,0.0
1,20,7,0,20.69,0.0,20.32,22.6,7.92,0.87,0.0,0.0
1,21,7,0,20.64,0.0,20.61,19.4,4.56,0.56,0.0,0.0
1,22,7,0,20.65,0.0,20.37,22.3,6.36,0.56,0.0,0.0
1,23,7,0,20.6,0.0,20.0,18.6,3.96,0.37,0.0,0.0
1,24,7,0,20.57,0.0,19.43,16.5,0.84,0.07,0.0,0.0
1,1,1,0,20.53,0.0,18.79,11.3,1.44,0.0,0.0,0.0
1,2,1,0,20.51,0.0,18.12,8.5,0.6,0.0,0.0,0.0
1,3,1,0,20.49,0.0,17.41,9.0,0.24,0.0,0.0,0.0
1,4,1,0,20.47,0.0,16.7,9.4,0.24,0.0,0.0,0.0
1,5,1,0,20.47,0.0,16.08,7.2,0.12,0.0,0.0,0.0
1,6,1,0,20.47,0.0,15.44,7.9,1.08,0.0,0.0,0.0
1,7,1,0,20.47,0.0,14.8,9.9,2.52,0.0,0.0,0.0
