Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
621.5,0.0
622.5,0.0
623.5,0.0
624.5,0.0
625.5,0.0
626.5,0.0
627.5,0.0
628.5,0.0
629.5,0.0
630.5,0.0
631.5,6.61827
632.5,215.127
633.5,461.974
634.5,498.548
635.5,365.62199999999996
636.5,370.153
637.5,186.812
638.5,106.806
639.5,65.0085
640.5,1.1066799999999999
641.5,0.0
642.5,0.0
643.5,0.0
644.5,0.0
645.5,0.0
646.5,0.0
647.5,0.0
648.5,0.0
649.5,0.0
650.5,0.0
651.5,0.0
652.5,0.0
653.5,0.0
654.5,0.0
655.5,5.9673300000000005
656.5,263.725
657.5,459.98400000000004
658.5,589.149
659.5,662.437
660.5,671.959
661.5,611.374
662.5,486.032
663.5,303.07
664.5,11.9107
665.5,0.0
666.5,0.0
667.5,0.0
668.5,0.0
669.5,0.0
670.5,0.0
671.5,0.0
672.5,0.0
673.5,0.0
674.5,0.0
675.5,0.0
676.5,0.0
677.5,0.0
678.5,0.0
679.5,6.77327
680.5,262.624
681.5,308.96
682.5,234.69299999999998
683.5,304.224
684.5,503.615
685.5,512.793
686.5,333.565
687.5,67.6507
688.5,0.0
689.5,0.0
690.5,0.0
691.5,0.0
692.5,0.0
693.5,0.0
694.5,0.0
695.5,0.0
696.5,0.0
697.5,0.0
698.5,0.0
699.5,0.0
700.5,0.0
701.5,0.0
702.5,0.0
703.5,7.7603100000000005
704.5,266.259
705.5,426.23400000000004
706.5,547.885
707.5,619.349
708.5,612.221
709.5,564.452
710.5,447.903
711.5,281.305
712.5,14.4531
713.5,0.0
714.5,0.0
715.5,0.0
716.5,0.0
717.5,0.0
718.5,0.0
719.5,0.0
720.5,0.0
721.5,0.0
722.5,0.0
723.5,0.0
724.5,0.0
725.5,0.0
726.5,0.0
727.5,6.60187
728.5,207.584
729.5,390.86699999999996
730.5,538.114
731.5,579.344
732.5,580.595
733.5,531.016
734.5,422.67800000000005
735.5,256.777
736.5,13.9058
737.5,0.0
738.5,0.0
739.5,0.0
740.5,0.0
741.5,0.0
742.5,0.0
743.5,0.0
744.5,0.0
745.5,0.0
746.5,0.0
747.5,0.0
748.5,0.0
749.5,0.0
750.5,0.0
751.5,8.42344
752.5,259.389
753.5,431.92800000000005
754.5,557.119
755.5,625.582
756.5,637.8340000000001
757.5,595.151
758.5,485.056
759.5,314.184
760.5,112.06
761.5,0.0
762.5,0.0
763.5,0.0
764.5,0.0
765.5,0.0
766.5,0.0
767.5,0.0
768.5,0.0
769.5,0.0
770.5,0.0
771.5,0.0
772.5,0.0
773.5,0.0
774.5,0.0
775.5,10.1417
776.5,45.3708
777.5,84.8082
778.5,52.7289
779.5,97.2498
780.5,414.32099999999997
781.5,406.57599999999996
782.5,522.932
783.5,345.759
784.5,112.387
785.5,0.0
786.5,0.0
787.5,0.0
788.5,0.0
789.5,0.0
790.5,0.0
791.5,0.0
792.5,0.0
793.5,0.0
794.5,0.0
795.5,0.0
796.5,0.0
797.5,0.0
798.5,0.0
799.5,11.3595
800.5,213.637
801.5,422.654
802.5,574.528
803.5,504.81
804.5,428.98900000000003
805.5,323.678
806.5,192.882
807.5,156.142
808.5,13.6915
809.5,0.0
810.5,0.0
811.5,0.0
812.5,0.0
813.5,0.0
814.5,0.0
815.5,0.0
816.5,0.0
817.5,0.0
818.5,0.0
819.5,0.0
820.5,0.0
821.5,0.0
822.5,0.0
823.5,11.7438
824.5,247.171
825.5,205.185
826.5,263.347
827.5,390.274
828.5,402.0
829.5,402.26099999999997
830.5,65.9522
831.5,19.0566
832.5,0.0
833.5,0.0
834.5,0.0
835.5,0.0
836.5,0.0
837.5,0.0
838.5,0.0
839.5,0.0
840.5,0.0
841.5,0.0
842.5,0.0
843.5,0.0
844.5,0.0
845.5,0.0
846.5,0.0
847.5,12.5181
848.5,290.741
849.5,483.467
850.5,611.501
851.5,677.5260000000001
852.5,693.632
853.5,638.971
854.5,517.248
855.5,333.191
856.5,124.39399999999999
857.5,0.0
858.5,0.0
859.5,0.0
860.5,0.0
861.5,0.0
862.5,0.0
863.5,0.0
864.5,0.0
865.5,0.0
866.5,0.0
867.5,0.0
868.5,0.0
869.5,0.0
870.5,0.0
871.5,13.488
872.5,260.291
873.5,447.57099999999997
874.5,585.5419999999999
875.5,644.16
876.5,657.062
877.5,608.682
878.5,498.545
879.5,310.756
880.5,111.41799999999999
881.5,0.0
882.5,0.0
883.5,0.0
884.5,0.0
885.5,0.0
886.5,0.0
887.5,0.0
888.5,0.0
889.5,0.0
890.5,0.0
891.5,0.0
892.5,0.0
893.5,0.0
894.5,0.0
895.5,0.0
896.5,28.5106
897.5,21.2307
898.5,39.3938
899.5,78.9403
900.5,99.1848
901.5,454.709
902.5,335.079
903.5,176.59599999999998
904.5,78.7506
905.5,0.0
906.5,0.0
907.5,0.0
908.5,0.0
909.5,0.0
910.5,0.0
911.5,0.0
912.5,0.0
913.5,0.0
914.5,0.0
915.5,0.0
916.5,0.0
917.5,0.0
918.5,0.0
919.5,0.0
920.5,36.5964
921.5,65.2361
922.5,78.1028
923.5,92.2533
924.5,104.48299999999999
925.5,522.539
926.5,418.316
927.5,279.191
928.5,109.488
929.5,0.0
930.5,0.0
931.5,0.0
932.5,0.0
933.5,0.0
934.5,0.0
935.5,0.0
936.5,0.0
937.5,0.0
938.5,0.0
939.5,0.0
940.5,0.0
941.5,0.0
942.5,0.0
943.5,56.5263
944.5,272.079
945.5,371.041
946.5,470.87800000000004
947.5,36.5998
948.5,338.602
949.5,349.165
950.5,83.4842
951.5,13.4907
952.5,1.4225299999999999
953.5,0.0
954.5,0.0
955.5,0.0
956.5,0.0
957.5,0.0
958.5,0.0
959.5,0.0
960.5,0.0
961.5,0.0
962.5,0.0
963.5,0.0
964.5,0.0
965.5,0.0
966.5,0.0
967.5,0.0
968.5,63.4132
969.5,126.535
970.5,154.41899999999998
971.5,187.03900000000002
972.5,191.65099999999998
973.5,154.59
974.5,98.7708
975.5,93.1691
976.5,1.28364
977.5,0.0
978.5,0.0
979.5,0.0
980.5,0.0
981.5,0.0
982.5,0.0
983.5,0.0
984.5,0.0
985.5,0.0
986.5,0.0
987.5,0.0
988.5,0.0
989.5,0.0
990.5,0.0
991.5,49.3438
992.5,155.645
993.5,317.22700000000003
994.5,469.036
995.5,662.959
996.5,657.533
997.5,315.597
998.5,344.418
999.5,267.272
1000.5,125.911
1001.5,0.0
1002.5,0.0
1003.5,0.0
1004.5,0.0
1005.5,0.0
1006.5,0.0
1007.5,0.0
1008.5,0.0
1009.5,0.0
1010.5,0.0
1011.5,0.0
1012.5,0.0
1013.5,0.0
1014.5,0.0
1015.5,62.5387
1016.5,150.172
1017.5,151.882
1018.5,630.394
1019.5,717.502
1020.5,498.71
1021.5,494.954
1022.5,442.853
1023.5,136.549
1024.5,26.034000000000002
1025.5,0.0
1026.5,0.0
1027.5,0.0
1028.5,0.0
1029.5,0.0
1030.5,0.0
1031.5,0.0
1032.5,0.0
1033.5,0.0
1034.5,0.0
1035.5,0.0
1036.5,0.0
1037.5,0.0
1038.5,0.0
1039.5,72.9553
1040.5,179.489
1041.5,286.629
1042.5,373.519
1043.5,487.95
1044.5,477.915
1045.5,396.161
1046.5,293.805
1047.5,192.91
1048.5,91.41799999999999
1049.5,0.0
1050.5,0.0
1051.5,0.0
1052.5,0.0
1053.5,0.0
1054.5,0.0
1055.5,0.0
1056.5,0.0
1057.5,0.0
1058.5,0.0
1059.5,0.0
1060.5,0.0
1061.5,0.0
1062.5,0.0
1063.5,14.677
1064.5,43.8165
1065.5,68.22399999999999
1066.5,130.865
1067.5,123.37899999999999
1068.5,132.31
1069.5,161.357
1070.5,153.593
1071.5,92.1295
1072.5,33.2783
1073.5,0.0
1074.5,0.0
1075.5,0.0
1076.5,0.0
1077.5,0.0
1078.5,0.0
1079.5,0.0
1080.5,0.0
1081.5,0.0
1082.5,0.0
1083.5,0.0
1084.5,0.0
1085.5,0.0
1086.5,0.0
1087.5,110.615
1088.5,316.597
1089.5,517.622
1090.5,650.986
1091.5,708.669
1092.5,705.3580000000001
1093.5,643.4540000000001
1094.5,519.4540000000001
1095.5,339.94199999999995
1096.5,141.015
1097.5,0.0
1098.5,0.0
1099.5,0.0
1100.5,0.0
1101.5,0.0
1102.5,0.0
1103.5,0.0
1104.5,0.0
1105.5,0.0
1106.5,0.0
1107.5,0.0
1108.5,0.0
1109.5,0.0
1110.5,0.0
1111.5,127.057
1112.5,347.931
1113.5,535.799
1114.5,670.058
1115.5,730.992
1116.5,728.203
1117.5,682.702
1118.5,568.076
1119.5,392.64
1120.5,174.445
1121.5,0.0
1122.5,0.0
1123.5,0.0
1124.5,0.0
1125.5,0.0
1126.5,0.0
1127.5,0.0
1128.5,0.0
1129.5,0.0
1130.5,0.0
1131.5,0.0
1132.5,0.0
1133.5,0.0
1134.5,0.0
1135.5,133.322
1136.5,355.121
1137.5,547.622
1138.5,679.243
1139.5,744.216
1140.5,745.7769999999999
1141.5,677.584
1142.5,548.1709999999999
1143.5,370.699
1144.5,155.547
1145.5,0.0
1146.5,0.0
1147.5,0.0
1148.5,0.0
1149.5,0.0
1150.5,0.0
1151.5,0.0
1152.5,0.0
1153.5,0.0
1154.5,0.0
1155.5,0.0
1156.5,0.0
1157.5,0.0
1158.5,0.0
1159.5,23.2551
1160.5,71.9809
1161.5,110.014
1162.5,116.615
1163.5,129.477
1164.5,116.961
1165.5,123.913
1166.5,113.27
1167.5,65.4311
1168.5,20.3995
1169.5,0.0
1170.5,0.0
1171.5,0.0
1172.5,0.0
1173.5,0.0
1174.5,0.0
1175.5,0.0
1176.5,0.0
1177.5,0.0
1178.5,0.0
1179.5,0.0
1180.5,0.0
1181.5,0.0
1182.5,0.0
1183.5,20.5138
1184.5,144.767
1185.5,176.36
1186.5,153.431
1187.5,215.095
1188.5,335.189
1189.5,567.057
1190.5,225.59900000000002
1191.5,19.0822
1192.5,132.748
1193.5,0.0
1194.5,0.0
1195.5,0.0
1196.5,0.0
1197.5,0.0
1198.5,0.0
1199.5,0.0
1200.5,0.0
1201.5,0.0
1202.5,0.0
1203.5,0.0
1204.5,0.0
1205.5,0.0
1206.5,0.0
1207.5,54.9063
1208.5,142.086
1209.5,231.05
1210.5,302.885
1211.5,346.402
1212.5,342.195
1213.5,281.589
1214.5,277.765
1215.5,209.623
1216.5,73.6565
1217.5,0.0
1218.5,0.0
1219.5,0.0
1220.5,0.0
1221.5,0.0
1222.5,0.0
1223.5,0.0
1224.5,0.0
1225.5,0.0
1226.5,0.0
1227.5,0.0
1228.5,0.0
1229.5,0.0
1230.5,0.0
1231.5,16.0141
1232.5,63.8576
1233.5,137.083
1234.5,155.216
1235.5,155.963
1236.5,154.844
1237.5,169.044
1238.5,130.43200000000002
1239.5,66.2233
1240.5,48.0811
1241.5,0.0
1242.5,0.0
1243.5,0.0
1244.5,0.0
1245.5,0.0
1246.5,0.0
1247.5,0.0
1248.5,0.0
1249.5,0.0
1250.5,0.0
1251.5,0.0
1252.5,0.0
1253.5,0.0
1254.5,0.0
1255.5,112.928
1256.5,231.365
1257.5,263.66900000000004
1258.5,233.785
1259.5,488.08099999999996
1260.5,519.014
1261.5,624.821
1262.5,532.315
1263.5,314.04
1264.5,152.004
1265.5,0.0
1266.5,0.0
1267.5,0.0
1268.5,0.0
1269.5,0.0
1270.5,0.0
1271.5,0.0
1272.5,0.0
1273.5,0.0
1274.5,0.0
1275.5,0.0
1276.5,0.0
1277.5,0.0
1278.5,0.0
1279.5,110.454
1280.5,276.072
1281.5,401.423
1282.5,523.571
1283.5,651.577
1284.5,574.849
1285.5,515.966
1286.5,429.99199999999996
1287.5,210.646
1288.5,98.7718
1289.5,0.0
1290.5,0.0
1291.5,0.0
1292.5,0.0
1293.5,0.0
1294.5,0.0
1295.5,0.0
1296.5,0.0
1297.5,0.0
1298.5,0.0
1299.5,0.0
1300.5,0.0
1301.5,0.0
1302.5,0.0
1303.5,120.05799999999999
1304.5,321.612
1305.5,529.92
1306.5,645.626
1307.5,636.64
1308.5,569.526
1309.5,560.234
1310.5,369.06
1311.5,223.47099999999998
1312.5,111.50399999999999
1313.5,0.0
1314.5,0.0
1315.5,0.0
1316.5,0.0
1317.5,0.0
1318.5,0.0
1319.5,0.0
1320.5,0.0
1321.5,0.0
1322.5,0.0
1323.5,0.0
1324.5,0.0
1325.5,0.0
1326.5,0.0
1327.5,136.069
1328.5,342.615
1329.5,527.8969999999999
1330.5,642.4540000000001
1331.5,696.2710000000001
1332.5,700.9119999999999
1333.5,637.4
1334.5,538.44
1335.5,366.343
1336.5,166.855
1337.5,0.0
1338.5,0.0
1339.5,0.0
1340.5,0.0
1341.5,0.0
1342.5,0.0
1343.5,0.0
1344.5,0.0
1345.5,0.0
1346.5,0.0
1347.5,0.0
1348.5,0.0
1349.5,0.0
1350.5,0.0
1351.5,135.731
1352.5,311.26599999999996
1353.5,421.75
1354.5,565.205
1355.5,575.757
1356.5,629.405
1357.5,600.071
1358.5,523.361
1359.5,370.917
1360.5,165.354
1361.5,0.271957
1362.5,0.0
1363.5,0.0
1364.5,0.0
1365.5,0.0
1366.5,0.0
1367.5,0.0
1368.5,0.0
1369.5,0.0
1370.5,0.0
1371.5,0.0
1372.5,0.0
1373.5,0.0
1374.5,0.0
1375.5,26.9759
1376.5,69.7865
1377.5,94.1383
1378.5,99.8213
1379.5,104.978
1380.5,134.429
1381.5,126.39
1382.5,138.774
1383.5,75.1292
1384.5,27.3578
1385.5,0.0
1386.5,0.0
1387.5,0.0
1388.5,0.0
1389.5,0.0
1390.5,0.0
1391.5,0.0
1392.5,0.0
1393.5,0.0
1394.5,0.0
1395.5,0.0
1396.5,0.0
1397.5,0.0
1398.5,0.0
1399.5,43.6429
1400.5,148.54
1401.5,235.34799999999998
1402.5,344.406
1403.5,307.313
1404.5,230.298
1405.5,225.976
1406.5,172.53599999999997
1407.5,168.123
1408.5,59.2398
1409.5,0.0
1410.5,0.0
1411.5,0.0
1412.5,0.0
1413.5,0.0
1414.5,0.0
1415.5,0.0
1416.5,0.0
1417.5,0.0
1418.5,0.0
1419.5,0.0
1420.5,0.0
1421.5,0.0
1422.5,0.0
1423.5,10.1304
1424.5,24.4171
1425.5,59.0685
1426.5,85.6784
1427.5,130.069
1428.5,153.877
1429.5,155.15
1430.5,170.75
1431.5,119.72399999999999
1432.5,48.9357
1433.5,0.0
1434.5,0.0
1435.5,0.0
1436.5,0.0
1437.5,0.0
1438.5,0.0
1439.5,0.0
1440.5,0.0
1441.5,0.0
1442.5,0.0
1443.5,0.0
1444.5,0.0
1445.5,0.0
1446.5,0.0
1447.5,38.1889
1448.5,105.5
1449.5,161.046
1450.5,197.38299999999998
1451.5,202.61599999999999
1452.5,208.928
1453.5,189.405
1454.5,170.37
1455.5,102.115
1456.5,51.6908
1457.5,0.0
1458.5,0.0
1459.5,0.0
1460.5,0.0
1461.5,0.0
1462.5,0.0
1463.5,0.0
1464.5,0.0
1465.5,0.0
1466.5,0.0
1467.5,0.0
1468.5,0.0
1469.5,0.0
1470.5,0.0
1471.5,69.382
1472.5,257.743
1473.5,356.711
1474.5,337.3
1475.5,420.776
1476.5,483.844
1477.5,501.596
1478.5,468.134
1479.5,352.50199999999995
1480.5,213.885
1481.5,4.76232
1482.5,0.0
1483.5,0.0
1484.5,0.0
1485.5,0.0
1486.5,0.0
1487.5,0.0
1488.5,0.0
1489.5,0.0
1490.5,0.0
1491.5,0.0
1492.5,0.0
1493.5,0.0
1494.5,0.0
1495.5,70.2402
1496.5,174.12099999999998
1497.5,229.329
1498.5,394.12800000000004
1499.5,453.462
1500.5,372.651
1501.5,310.466
1502.5,300.47
1503.5,194.225
1504.5,114.788
1505.5,2.12727
1506.5,0.0
1507.5,0.0
1508.5,0.0
1509.5,0.0
1510.5,0.0
1511.5,0.0
1512.5,0.0
1513.5,0.0
1514.5,0.0
1515.5,0.0
1516.5,0.0
1517.5,0.0
1518.5,0.0
1519.5,22.1095
1520.5,62.5778
1521.5,112.588
1522.5,113.64299999999999
1523.5,136.095
1524.5,135.743
1525.5,141.046
1526.5,92.3323
1527.5,58.3357
1528.5,26.3355
1529.5,0.0
1530.5,0.0
1531.5,0.0
1532.5,0.0
1533.5,0.0
1534.5,0.0
1535.5,0.0
1536.5,0.0
1537.5,0.0
1538.5,0.0
1539.5,0.0
1540.5,0.0
1541.5,0.0
1542.5,0.345875
1543.5,114.429
1544.5,284.608
1545.5,599.243
1546.5,592.052
1547.5,519.808
1548.5,134.502
1549.5,150.046
1550.5,34.9154
1551.5,220.007
1552.5,86.6981
1553.5,2.94758
1554.5,0.0
1555.5,0.0
1556.5,0.0
1557.5,0.0
1558.5,0.0
1559.5,0.0
1560.5,0.0
1561.5,0.0
1562.5,0.0
1563.5,0.0
1564.5,0.0
1565.5,0.0
1566.5,0.0
1567.5,7.64823
1568.5,46.535
1569.5,35.6534
1570.5,194.84599999999998
1571.5,56.9723
1572.5,255.993
1573.5,715.809
1574.5,600.154
1575.5,416.755
1576.5,226.968
1577.5,35.2285
1578.5,0.0
1579.5,0.0
1580.5,0.0
1581.5,0.0
1582.5,0.0
1583.5,0.0
1584.5,0.0
1585.5,0.0
1586.5,0.0
1587.5,0.0
1588.5,0.0
1589.5,0.0
1590.5,1.39488
1591.5,85.1289
1592.5,25.4702
1593.5,39.3433
1594.5,48.5764
1595.5,206.775
1596.5,325.168
1597.5,350.065
1598.5,380.917
