electric_vehicle_charger_state,charger,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time, electric_vehicle_estimated_soc_arrival
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,14,85,,
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,14,85,,
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,15,85,,
1,charger_5_1,14,85,,
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,21,85,,
1,charger_5_1,20,85,,
1,charger_5_1,19,85,,
1,charger_5_1,18,85,,
1,charger_5_1,17,85,,
1,charger_5_1,16,85,,
1,charger_5_1,15,85,,
1,charger_5_1,14,85,,
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
2,charger_5_1,,,0,85
1,charger_5_1,20,81,,
1,charger_5_1,19,81,,
1,charger_5_1,18,81,,
1,charger_5_1,17,81,,
1,charger_5_1,16,81,,
1,charger_5_1,15,81,,
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,81
1,charger_5_1,15,97,,
1,charger_5_1,14,97,,
1,charger_5_1,13,97,,
1,charger_5_1,12,97,,
1,charger_5_1,11,97,,
1,charger_5_1,10,97,,
1,charger_5_1,9,97,,
1,charger_5_1,8,97,,
1,charger_5_1,7,97,,
1,charger_5_1,6,97,,
1,charger_5_1,5,97,,
1,charger_5_1,4,97,,
1,charger_5_1,3,97,,
1,charger_5_1,2,97,,
1,charger_5_1,1,97,,
1,charger_5_1,0,97,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,96
1,charger_5_1,13,85,,
1,charger_5_1,12,85,,
1,charger_5_1,11,85,,
1,charger_5_1,10,85,,
1,charger_5_1,9,85,,
1,charger_5_1,8,85,,
1,charger_5_1,7,85,,
1,charger_5_1,6,85,,
1,charger_5_1,5,85,,
1,charger_5_1,4,85,,
1,charger_5_1,3,85,,
1,charger_5_1,2,85,,
1,charger_5_1,1,85,,
1,charger_5_1,0,85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,84
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,80
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,80
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
2,charger_5_1,,,0,81
1,charger_5_1,22,81,,
1,charger_5_1,21,81,,
1,charger_5_1,20,81,,
1,charger_5_1,19,81,,
1,charger_5_1,18,81,,
1,charger_5_1,17,81,,
1,charger_5_1,16,81,,
1,charger_5_1,15,81,,
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
2,charger_5_1,,,0,81
1,charger_5_1,20,81,,
1,charger_5_1,19,81,,
1,charger_5_1,18,81,,
1,charger_5_1,17,81,,
1,charger_5_1,16,81,,
1,charger_5_1,15,81,,
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,80
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,80
1,charger_5_1,15,81,,
1,charger_5_1,14,81,,
1,charger_5_1,13,81,,
1,charger_5_1,12,81,,
1,charger_5_1,11,81,,
1,charger_5_1,10,81,,
1,charger_5_1,9,81,,
1,charger_5_1,8,81,,
1,charger_5_1,7,81,,
1,charger_5_1,6,81,,
1,charger_5_1,5,81,,
1,charger_5_1,4,81,,
1,charger_5_1,3,81,,
1,charger_5_1,2,81,,
1,charger_5_1,1,81,,
1,charger_5_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,78
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
2,charger_5_1,,,0,89
1,charger_5_1,21,89,,
1,charger_5_1,20,89,,
1,charger_5_1,19,89,,
1,charger_5_1,18,89,,
1,charger_5_1,17,89,,
1,charger_5_1,16,89,,
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
2,charger_5_1,,,0,89
1,charger_5_1,21,89,,
1,charger_5_1,20,89,,
1,charger_5_1,19,89,,
1,charger_5_1,18,89,,
1,charger_5_1,17,89,,
1,charger_5_1,16,89,,
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
2,charger_5_1,,,0,89
1,charger_5_1,22,89,,
1,charger_5_1,21,89,,
1,charger_5_1,20,89,,
1,charger_5_1,19,89,,
1,charger_5_1,18,89,,
1,charger_5_1,17,89,,
1,charger_5_1,16,89,,
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
2,charger_5_1,,,0,89
1,charger_5_1,19,89,,
1,charger_5_1,18,89,,
1,charger_5_1,17,89,,
1,charger_5_1,16,89,,
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,86
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
2,charger_5_1,,,0,89
1,charger_5_1,21,89,,
1,charger_5_1,20,89,,
1,charger_5_1,19,89,,
1,charger_5_1,18,89,,
1,charger_5_1,17,89,,
1,charger_5_1,16,89,,
1,charger_5_1,15,89,,
1,charger_5_1,14,89,,
1,charger_5_1,13,89,,
1,charger_5_1,12,89,,
1,charger_5_1,11,89,,
1,charger_5_1,10,89,,
1,charger_5_1,9,89,,
1,charger_5_1,8,89,,
1,charger_5_1,7,89,,
1,charger_5_1,6,89,,
1,charger_5_1,5,89,,
1,charger_5_1,4,89,,
1,charger_5_1,3,89,,
1,charger_5_1,2,89,,
1,charger_5_1,1,89,,
1,charger_5_1,0,89,,
3,,,,,
3,,,,,
2,charger_5_1,,,0,89
1,charger_5_1,18,80,,
1,charger_5_1,17,80,,
1,charger_5_1,16,80,,
1,charger_5_1,15,80,,
1,charger_5_1,14,80,,
1,charger_5_1,13,80,,
1,charger_5_1,12,80,,
1,charger_5_1,11,80,,
1,charger_5_1,10,80,,
1,charger_5_1,9,80,,
1,charger_5_1,8,80,,
1,charger_5_1,7,80,,
1,charger_5_1,6,80,,
1,charger_5_1,5,80,,
