electric_vehicle_charger_state,charger,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time, electric_vehicle_estimated_soc_arrival
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,,86,,
1,charger_15_1,6,86,,
1,charger_15_1,5,86,,
1,charger_15_1,4,86,,
1,charger_15_1,3,86,,
1,charger_15_1,2,86,,
1,charger_15_1,1,86,,
1,charger_15_1,0,86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,51
2,charger_15_1,,,0,51
1,charger_15_1,13,89,,
1,charger_15_1,12,89,,
1,charger_15_1,11,89,,
1,charger_15_1,10,89,,
1,charger_15_1,9,89,,
1,charger_15_1,8,89,,
1,charger_15_1,7,89,,
1,charger_15_1,6,89,,
1,charger_15_1,5,89,,
1,charger_15_1,4,89,,
1,charger_15_1,3,89,,
1,charger_15_1,2,89,,
1,charger_15_1,1,89,,
1,charger_15_1,0,89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,54
2,charger_15_1,,,0,54
1,charger_15_1,13,87,,
1,charger_15_1,12,87,,
1,charger_15_1,11,87,,
1,charger_15_1,10,87,,
1,charger_15_1,9,87,,
1,charger_15_1,8,87,,
1,charger_15_1,7,87,,
1,charger_15_1,6,87,,
1,charger_15_1,5,87,,
1,charger_15_1,4,87,,
1,charger_15_1,3,87,,
1,charger_15_1,2,87,,
1,charger_15_1,1,87,,
1,charger_15_1,0,87,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,52
1,charger_15_1,15,90,,
1,charger_15_1,14,90,,
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,2,22
2,charger_15_1,,,1,22
2,charger_15_1,,,0,22
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,3,1
2,charger_15_1,,,2,1
2,charger_15_1,,,1,1
2,charger_15_1,,,0,1
1,charger_15_1,15,64,,
1,charger_15_1,14,64,,
1,charger_15_1,13,64,,
1,charger_15_1,12,64,,
1,charger_15_1,11,64,,
1,charger_15_1,10,64,,
1,charger_15_1,9,64,,
1,charger_15_1,8,64,,
1,charger_15_1,7,64,,
1,charger_15_1,6,64,,
1,charger_15_1,5,64,,
1,charger_15_1,4,64,,
1,charger_15_1,3,64,,
1,charger_15_1,2,64,,
1,charger_15_1,1,64,,
1,charger_15_1,0,64,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,62
1,charger_15_1,11,64,,
1,charger_15_1,10,64,,
1,charger_15_1,9,64,,
1,charger_15_1,8,64,,
1,charger_15_1,7,64,,
1,charger_15_1,6,64,,
1,charger_15_1,5,64,,
1,charger_15_1,4,64,,
1,charger_15_1,3,64,,
1,charger_15_1,2,64,,
1,charger_15_1,1,64,,
1,charger_15_1,0,64,,
3,,,,,
2,charger_15_1,,,0,62
1,charger_15_1,19,84,,
1,charger_15_1,18,84,,
1,charger_15_1,17,84,,
1,charger_15_1,16,84,,
1,charger_15_1,15,84,,
1,charger_15_1,14,84,,
1,charger_15_1,13,84,,
1,charger_15_1,12,84,,
1,charger_15_1,11,84,,
1,charger_15_1,10,84,,
1,charger_15_1,9,84,,
1,charger_15_1,8,84,,
1,charger_15_1,7,84,,
1,charger_15_1,6,84,,
1,charger_15_1,5,84,,
1,charger_15_1,4,84,,
1,charger_15_1,3,84,,
1,charger_15_1,2,84,,
1,charger_15_1,1,84,,
1,charger_15_1,0,84,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,5
1,charger_15_1,13,81,,
1,charger_15_1,12,81,,
1,charger_15_1,11,81,,
1,charger_15_1,10,81,,
1,charger_15_1,9,81,,
1,charger_15_1,8,81,,
1,charger_15_1,7,81,,
1,charger_15_1,6,81,,
1,charger_15_1,5,81,,
1,charger_15_1,4,81,,
1,charger_15_1,3,81,,
1,charger_15_1,2,81,,
1,charger_15_1,1,81,,
1,charger_15_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,75
1,charger_15_1,12,81,,
1,charger_15_1,11,81,,
1,charger_15_1,10,81,,
1,charger_15_1,9,81,,
1,charger_15_1,8,81,,
1,charger_15_1,7,81,,
1,charger_15_1,6,81,,
1,charger_15_1,5,81,,
1,charger_15_1,4,81,,
1,charger_15_1,3,81,,
1,charger_15_1,2,81,,
1,charger_15_1,1,81,,
1,charger_15_1,0,81,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,35
2,charger_15_1,,,0,35
1,charger_15_1,13,98,,
1,charger_15_1,12,98,,
1,charger_15_1,11,98,,
1,charger_15_1,10,98,,
1,charger_15_1,9,98,,
1,charger_15_1,8,98,,
1,charger_15_1,7,98,,
1,charger_15_1,6,98,,
1,charger_15_1,5,98,,
1,charger_15_1,4,98,,
1,charger_15_1,3,98,,
1,charger_15_1,2,98,,
1,charger_15_1,1,98,,
1,charger_15_1,0,98,,
3,,,,,
3,,,,,
2,charger_15_1,,,3,10
2,charger_15_1,,,2,10
2,charger_15_1,,,1,10
2,charger_15_1,,,0,10
1,charger_15_1,19,90,,
1,charger_15_1,18,90,,
1,charger_15_1,17,90,,
1,charger_15_1,16,90,,
1,charger_15_1,15,90,,
1,charger_15_1,14,90,,
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,66
2,charger_15_1,,,0,66
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
1,charger_15_1,14,90,,
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,88
1,charger_15_1,17,90,,
1,charger_15_1,16,90,,
1,charger_15_1,15,90,,
1,charger_15_1,14,90,,
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,88
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,66
1,charger_15_1,13,86,,
1,charger_15_1,12,86,,
1,charger_15_1,11,86,,
1,charger_15_1,10,86,,
1,charger_15_1,9,86,,
1,charger_15_1,8,86,,
1,charger_15_1,7,86,,
1,charger_15_1,6,86,,
1,charger_15_1,5,86,,
1,charger_15_1,4,86,,
1,charger_15_1,3,86,,
1,charger_15_1,2,86,,
1,charger_15_1,1,86,,
1,charger_15_1,0,86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,62
1,charger_15_1,13,95,,
1,charger_15_1,12,95,,
1,charger_15_1,11,95,,
1,charger_15_1,10,95,,
1,charger_15_1,9,95,,
1,charger_15_1,8,95,,
1,charger_15_1,7,95,,
1,charger_15_1,6,95,,
1,charger_15_1,5,95,,
1,charger_15_1,4,95,,
1,charger_15_1,3,95,,
1,charger_15_1,2,95,,
1,charger_15_1,1,95,,
1,charger_15_1,0,95,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,65
2,charger_15_1,,,0,65
1,charger_15_1,13,92,,
1,charger_15_1,12,92,,
1,charger_15_1,11,92,,
1,charger_15_1,10,92,,
1,charger_15_1,9,92,,
1,charger_15_1,8,92,,
1,charger_15_1,7,92,,
1,charger_15_1,6,92,,
1,charger_15_1,5,92,,
1,charger_15_1,4,92,,
1,charger_15_1,3,92,,
1,charger_15_1,2,92,,
1,charger_15_1,1,92,,
1,charger_15_1,0,92,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,62
1,charger_15_1,13,87,,
1,charger_15_1,12,87,,
1,charger_15_1,11,87,,
1,charger_15_1,10,87,,
1,charger_15_1,9,87,,
1,charger_15_1,8,87,,
1,charger_15_1,7,87,,
1,charger_15_1,6,87,,
1,charger_15_1,5,87,,
1,charger_15_1,4,87,,
1,charger_15_1,3,87,,
1,charger_15_1,2,87,,
1,charger_15_1,1,87,,
1,charger_15_1,0,87,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,65
2,charger_15_1,,,0,65
1,charger_15_1,15,87,,
1,charger_15_1,14,87,,
1,charger_15_1,13,87,,
1,charger_15_1,12,87,,
1,charger_15_1,11,87,,
1,charger_15_1,10,87,,
1,charger_15_1,9,87,,
1,charger_15_1,8,87,,
1,charger_15_1,7,87,,
1,charger_15_1,6,87,,
1,charger_15_1,5,87,,
1,charger_15_1,4,87,,
1,charger_15_1,3,87,,
1,charger_15_1,2,87,,
1,charger_15_1,1,87,,
1,charger_15_1,0,87,,
3,,,,,
2,charger_15_1,,,0,85
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,,87,,
1,charger_15_1,8,87,,
1,charger_15_1,7,87,,
1,charger_15_1,6,87,,
1,charger_15_1,5,87,,
1,charger_15_1,4,87,,
1,charger_15_1,3,87,,
1,charger_15_1,2,87,,
1,charger_15_1,1,87,,
1,charger_15_1,0,87,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,65
2,charger_15_1,,,0,65
1,charger_15_1,13,69,,
1,charger_15_1,12,69,,
1,charger_15_1,11,69,,
1,charger_15_1,10,69,,
1,charger_15_1,9,69,,
1,charger_15_1,8,69,,
1,charger_15_1,7,69,,
1,charger_15_1,6,69,,
1,charger_15_1,5,69,,
1,charger_15_1,4,69,,
1,charger_15_1,3,69,,
1,charger_15_1,2,69,,
1,charger_15_1,1,69,,
1,charger_15_1,0,69,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,36
2,charger_15_1,,,0,36
1,charger_15_1,14,69,,
1,charger_15_1,13,69,,
1,charger_15_1,12,69,,
1,charger_15_1,11,69,,
1,charger_15_1,10,69,,
1,charger_15_1,9,69,,
1,charger_15_1,8,69,,
1,charger_15_1,7,69,,
1,charger_15_1,6,69,,
1,charger_15_1,5,69,,
1,charger_15_1,4,69,,
1,charger_15_1,3,69,,
1,charger_15_1,2,69,,
1,charger_15_1,1,69,,
1,charger_15_1,0,69,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,51
1,charger_15_1,13,88,,
1,charger_15_1,12,88,,
1,charger_15_1,11,88,,
1,charger_15_1,10,88,,
1,charger_15_1,9,88,,
1,charger_15_1,8,88,,
1,charger_15_1,7,88,,
1,charger_15_1,6,88,,
1,charger_15_1,5,88,,
1,charger_15_1,4,88,,
1,charger_15_1,3,88,,
1,charger_15_1,2,88,,
1,charger_15_1,1,88,,
1,charger_15_1,0,88,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,70
1,charger_15_1,11,88,,
1,charger_15_1,10,88,,
1,charger_15_1,9,88,,
1,charger_15_1,8,88,,
1,charger_15_1,7,88,,
1,charger_15_1,6,88,,
1,charger_15_1,5,88,,
1,charger_15_1,4,88,,
1,charger_15_1,3,88,,
1,charger_15_1,2,88,,
1,charger_15_1,1,88,,
1,charger_15_1,0,88,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,52
2,charger_15_1,,,0,52
1,charger_15_1,17,85,,
1,charger_15_1,16,85,,
1,charger_15_1,15,85,,
1,charger_15_1,14,85,,
1,charger_15_1,13,85,,
1,charger_15_1,12,85,,
1,charger_15_1,11,85,,
1,charger_15_1,10,85,,
1,charger_15_1,9,85,,
1,charger_15_1,8,85,,
1,charger_15_1,7,85,,
1,charger_15_1,6,85,,
1,charger_15_1,5,85,,
1,charger_15_1,4,85,,
1,charger_15_1,3,85,,
1,charger_15_1,2,85,,
1,charger_15_1,1,85,,
1,charger_15_1,0,85,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,83
1,charger_15_1,20,72,,
1,charger_15_1,19,72,,
1,charger_15_1,18,72,,
1,charger_15_1,17,72,,
1,charger_15_1,16,72,,
1,charger_15_1,15,72,,
1,charger_15_1,14,72,,
1,charger_15_1,13,72,,
1,charger_15_1,12,72,,
1,charger_15_1,11,72,,
1,charger_15_1,10,72,,
1,charger_15_1,9,72,,
1,charger_15_1,8,72,,
1,charger_15_1,7,72,,
1,charger_15_1,6,72,,
1,charger_15_1,5,72,,
1,charger_15_1,4,72,,
1,charger_15_1,3,72,,
1,charger_15_1,2,72,,
1,charger_15_1,1,72,,
1,charger_15_1,0,72,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,70
1,charger_15_1,17,72,,
1,charger_15_1,16,72,,
1,charger_15_1,15,72,,
1,charger_15_1,14,72,,
1,charger_15_1,13,72,,
1,charger_15_1,12,72,,
1,charger_15_1,11,72,,
1,charger_15_1,10,72,,
1,charger_15_1,9,72,,
1,charger_15_1,8,72,,
1,charger_15_1,7,72,,
1,charger_15_1,6,72,,
1,charger_15_1,5,72,,
1,charger_15_1,4,72,,
1,charger_15_1,3,72,,
1,charger_15_1,2,72,,
1,charger_15_1,1,72,,
1,charger_15_1,0,72,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,42
1,charger_15_1,14,86,,
1,charger_15_1,13,86,,
1,charger_15_1,12,86,,
1,charger_15_1,11,86,,
1,charger_15_1,10,86,,
1,charger_15_1,9,86,,
1,charger_15_1,8,86,,
1,charger_15_1,7,86,,
1,charger_15_1,6,86,,
1,charger_15_1,5,86,,
1,charger_15_1,4,86,,
1,charger_15_1,3,86,,
1,charger_15_1,2,86,,
1,charger_15_1,1,86,,
1,charger_15_1,0,86,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,56
1,charger_15_1,14,90,,
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,84
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,80
1,charger_15_1,13,90,,
1,charger_15_1,12,90,,
1,charger_15_1,11,90,,
1,charger_15_1,10,90,,
1,charger_15_1,9,90,,
1,charger_15_1,8,90,,
1,charger_15_1,7,90,,
1,charger_15_1,6,90,,
1,charger_15_1,5,90,,
1,charger_15_1,4,90,,
1,charger_15_1,3,90,,
1,charger_15_1,2,90,,
1,charger_15_1,1,90,,
1,charger_15_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,80
1,charger_15_1,19,70,,
1,charger_15_1,18,70,,
1,charger_15_1,17,70,,
1,charger_15_1,16,70,,
1,charger_15_1,15,70,,
1,charger_15_1,14,70,,
1,charger_15_1,13,70,,
1,charger_15_1,12,70,,
1,charger_15_1,11,70,,
1,charger_15_1,10,70,,
1,charger_15_1,9,70,,
1,charger_15_1,8,70,,
1,charger_15_1,7,70,,
1,charger_15_1,6,70,,
1,charger_15_1,5,70,,
1,charger_15_1,4,70,,
1,charger_15_1,3,70,,
1,charger_15_1,2,70,,
1,charger_15_1,1,70,,
1,charger_15_1,0,70,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,68
2,charger_15_1,,,0,68
1,charger_15_1,16,70,,
1,charger_15_1,15,70,,
1,charger_15_1,14,70,,
1,charger_15_1,13,70,,
1,charger_15_1,12,70,,
1,charger_15_1,11,70,,
1,charger_15_1,10,70,,
1,charger_15_1,9,70,,
1,charger_15_1,8,70,,
1,charger_15_1,7,70,,
1,charger_15_1,6,70,,
1,charger_15_1,5,70,,
1,charger_15_1,4,70,,
1,charger_15_1,3,70,,
1,charger_15_1,2,70,,
1,charger_15_1,1,70,,
1,charger_15_1,0,70,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,0,68
1,charger_15_1,11,97,,
1,charger_15_1,10,97,,
1,charger_15_1,9,97,,
1,charger_15_1,8,97,,
1,charger_15_1,7,97,,
1,charger_15_1,6,97,,
1,charger_15_1,5,97,,
1,charger_15_1,4,97,,
1,charger_15_1,3,97,,
1,charger_15_1,2,97,,
1,charger_15_1,1,97,,
1,charger_15_1,0,97,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_15_1,,,1,77
2,charger_15_1,,,0,77
1,charger_15_1,10,84,,
1,charger_15_1,9,84,,
1,charger_15_1,8,84,,
1,charger_15_1,7,84,,
1,charger_15_1,6,84,,
1,charger_15_1,5,84,,
1,charger_15_1,4,84,,
1,charger_15_1,3,84,,
1,charger_15_1,2,84,,
1,charger_15_1,1,84,,
1,charger_15_1,0,84,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
