time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
68,Building_1,building,6.25,0.5196874737739563,1.5384184122085571,-0.23000000417232513,0.0,0.12355498969554901,0,0
68,District,district,6.25,0.5196874737739563,1.5384184122085571,-0.23000000417232513,0.0,,0,0
69,Building_1,building,5.75,0.47811248898506165,1.4153449535369873,-0.07750000059604645,0.0,0.12355189770460129,0,0
69,District,district,5.75,0.47811248898506165,1.4153449535369873,-0.07750000059604645,0.0,,0,0
70,Building_1,building,5.75,0.47811248898506165,1.4153449535369873,-0.004999999888241291,0.0,0.12354880571365356,0,0
70,District,district,5.75,0.47811248898506165,1.4153449535369873,-0.004999999888241291,0.0,,0,0
71,Building_1,building,6.75,0.5612624883651733,1.661491870880127,-0.0,0.0,0.12354571372270584,0,0
71,District,district,6.75,0.5612624883651733,1.661491870880127,0.0,0.0,,0,0
72,Building_1,building,6.5,0.5404750108718872,1.577936053276062,-0.0,0.0,0.12354262173175812,0,0
72,District,district,6.5,0.5404750108718872,1.577936053276062,0.0,0.0,,0,0
73,Building_1,building,6.75,0.5612624883651733,1.6386258602142334,-0.0,0.0,0.1235395297408104,0,0
73,District,district,6.75,0.5612624883651733,1.6386258602142334,0.0,0.0,,0,0
74,Building_1,building,7.0,0.5820499658584595,1.6993157863616943,-0.0,0.0,0.12353643774986267,0,0
74,District,district,7.0,0.5820499658584595,1.6993157863616943,0.0,0.0,,0,0
75,Building_1,building,6.5,0.5404750108718872,1.577936053276062,-0.0,0.0,0.12353334575891495,0,0
75,District,district,6.5,0.5404750108718872,1.577936053276062,0.0,0.0,,0,0
76,Building_1,building,6.0,0.49889999628067017,1.44905686378479,-0.0,0.0,0.12353025376796722,0,0
76,District,district,6.0,0.49889999628067017,1.44905686378479,0.0,0.0,,0,0
77,Building_1,building,5.0,0.41574999690055847,1.2075473070144653,-0.0,0.0,0.1235271692276001,0,0
77,District,district,5.0,0.41574999690055847,1.2075473070144653,0.0,0.0,,0,0
78,Building_1,building,5.0,0.41574999690055847,1.2075473070144653,-0.0,0.0,0.12352408468723297,0,0
78,District,district,5.0,0.41574999690055847,1.2075473070144653,0.0,0.0,,0,0
79,Building_1,building,4.5,0.3741750121116638,1.0867925882339478,-0.0,0.0,0.12352100014686584,0,0
79,District,district,4.5,0.3741750121116638,1.0867925882339478,0.0,0.0,,0,0
80,Building_1,building,5.5,0.4573249816894531,1.3397400379180908,-0.0,0.0,0.12351791560649872,0,0
80,District,district,5.5,0.4573249816894531,1.3397400379180908,0.0,0.0,,0,0
81,Building_1,building,5.75,0.47811248898506165,1.4006372690200806,-0.0,0.0,0.12351483106613159,0,0
81,District,district,5.75,0.47811248898506165,1.4006372690200806,0.0,0.0,,0,0
82,Building_1,building,4.5,0.3741750121116638,1.0961508750915527,-0.0,0.0,0.12351174652576447,0,0
82,District,district,4.5,0.3741750121116638,1.0961508750915527,0.0,0.0,,0,0
83,Building_1,building,4.5,0.3741750121116638,1.0961508750915527,-0.0,0.0,0.12350866198539734,0,0
83,District,district,4.5,0.3741750121116638,1.0961508750915527,0.0,0.0,,0,0
84,Building_1,building,4.0,0.3325999975204468,0.9629567861557007,-0.0,0.0,0.12350557744503021,0,0
84,District,district,4.0,0.3325999975204468,0.9629567861557007,0.0,0.0,,0,0
85,Building_1,building,3.75,0.31181249022483826,0.9027720093727112,-0.0,0.0,0.12350249290466309,0,0
85,District,district,3.75,0.31181249022483826,0.9027720093727112,0.0,0.0,,0,0
86,Building_1,building,3.75,0.31181249022483826,0.9027720093727112,-0.0,0.0,0.12349940836429596,0,0
86,District,district,3.75,0.31181249022483826,0.9027720093727112,0.0,0.0,,0,0
87,Building_1,building,4.0,0.3325999975204468,0.9629567861557007,-0.0,0.0,0.12349632382392883,0,0
87,District,district,4.0,0.3325999975204468,0.9629567861557007,0.0,0.0,,0,0
88,Building_1,building,4.0,0.3325999975204468,0.9170815348625183,-0.0,0.0,0.1234932392835617,0,0
88,District,district,4.0,0.3325999975204468,0.9170815348625183,0.0,0.0,,0,0
89,Building_1,building,4.0,0.3325999975204468,0.9170815348625183,-0.0,0.0,0.12349015474319458,0,0
89,District,district,4.0,0.3325999975204468,0.9170815348625183,0.0,0.0,,0,0
90,Building_1,building,4.0,0.3325999975204468,0.9170815348625183,-0.0,0.0,0.12348707020282745,0,0
90,District,district,4.0,0.3325999975204468,0.9170815348625183,0.0,0.0,,0,0
91,Building_1,building,4.25,0.3533875048160553,0.9743991494178772,-0.0,0.0,0.12348398566246033,0,0
91,District,district,4.25,0.3533875048160553,0.9743991494178772,0.0,0.0,,0,0
92,Building_1,building,3.75,0.31181249022483826,0.8073552250862122,-0.0,0.0,0.1234809011220932,0,0
92,District,district,3.75,0.31181249022483826,0.8073552250862122,0.0,0.0,,0,0
93,Building_1,building,4.0,0.3325999975204468,0.8611789345741272,-0.0,0.0,0.12347781658172607,0,0
93,District,district,4.0,0.3325999975204468,0.8611789345741272,0.0,0.0,,0,0
94,Building_1,building,3.5,0.29102498292922974,0.7535315752029419,-0.0,0.0,0.12347473204135895,0,0
94,District,district,3.5,0.29102498292922974,0.7535315752029419,0.0,0.0,,0,0
95,Building_1,building,2.75,0.22866249084472656,0.5920605063438416,-0.0,0.0,0.12347164750099182,0,0
95,District,district,2.75,0.22866249084472656,0.5920605063438416,0.0,0.0,,0,0
96,Building_1,building,2.75,0.22866249084472656,0.5268418788909912,-0.0,0.0,0.1234685629606247,0,0
96,District,district,2.75,0.22866249084472656,0.5268418788909912,0.0,0.0,,0,0
97,Building_1,building,3.0,0.24944999814033508,0.5747365951538086,-0.0,0.0,0.12346547842025757,0,0
97,District,district,3.0,0.24944999814033508,0.5747365951538086,0.0,0.0,,0,0
98,Building_1,building,3.0,0.24944999814033508,0.5747365951538086,-0.0,0.0,0.12346239387989044,0,0
98,District,district,3.0,0.24944999814033508,0.5747365951538086,0.0,0.0,,0,0
99,Building_1,building,3.0,0.24944999814033508,0.5747365951538086,-0.0,0.0,0.12345930933952332,0,0
99,District,district,3.0,0.24944999814033508,0.5747365951538086,0.0,0.0,,0,0
100,Building_1,building,3.25,0.2702375054359436,0.5613192319869995,-0.0,0.0,0.12345622479915619,0,0
100,District,district,3.25,0.2702375054359436,0.5613192319869995,0.0,0.0,,0,0
101,Building_1,building,3.0,0.24944999814033508,0.5181407928466797,-0.0,0.0,0.12345314025878906,0,0
101,District,district,3.0,0.24944999814033508,0.5181407928466797,0.0,0.0,,0,0
102,Building_1,building,3.25,0.2702375054359436,0.5613192319869995,-0.0,0.0,0.12345005571842194,0,0
102,District,district,3.25,0.2702375054359436,0.5613192319869995,0.0,0.0,,0,0
103,Building_1,building,3.75,0.31181249022483826,0.6476760506629944,-0.0,0.0,0.12344697117805481,0,0
103,District,district,3.75,0.31181249022483826,0.6476760506629944,0.0,0.0,,0,0
104,Building_1,building,3.75,0.3184875249862671,0.6255648732185364,-0.0,0.0,0.12344388663768768,0,0
104,District,district,3.75,0.3184875249862671,0.6255648732185364,0.0,0.0,,0,0
105,Building_1,building,3.75,0.3184875249862671,0.6255648732185364,-0.0,0.0,0.12344080209732056,0,0
105,District,district,3.75,0.3184875249862671,0.6255648732185364,0.0,0.0,,0,0
106,Building_1,building,4.0,0.3397200107574463,0.6672691702842712,-0.0,0.0,0.12343771755695343,0,0
106,District,district,4.0,0.3397200107574463,0.6672691702842712,0.0,0.0,,0,0
107,Building_1,building,4.0,0.3397200107574463,0.6672691702842712,-0.0,0.0,0.1234346330165863,0,0
107,District,district,4.0,0.3397200107574463,0.6672691702842712,0.0,0.0,,0,0
108,Building_1,building,4.5,0.3821850121021271,0.7358784675598145,-0.0,0.0,0.12343154847621918,0,0
108,District,district,4.5,0.3821850121021271,0.7358784675598145,0.0,0.0,,0,0
109,Building_1,building,4.0,0.3397200107574463,0.6541141867637634,-0.0,0.0,0.12342846393585205,0,0
109,District,district,4.0,0.3397200107574463,0.6541141867637634,0.0,0.0,,0,0
110,Building_1,building,3.75,0.3184875249862671,0.6132320761680603,-0.0,0.0,0.12342537939548492,0,0
110,District,district,3.75,0.3184875249862671,0.6132320761680603,0.0,0.0,,0,0
111,Building_1,building,3.75,0.3184875249862671,0.6132320761680603,-0.0,0.0,0.1234222948551178,0,0
111,District,district,3.75,0.3184875249862671,0.6132320761680603,0.0,0.0,,0,0
112,Building_1,building,3.5,0.2972550094127655,0.5688592791557312,-0.0,0.0,0.12341921031475067,0,0
112,District,district,3.5,0.2972550094127655,0.5688592791557312,0.0,0.0,,0,0
113,Building_1,building,3.0,0.2547900080680847,0.4875936806201935,-0.0,0.0,0.12341612577438354,0,0
113,District,district,3.0,0.2547900080680847,0.4875936806201935,0.0,0.0,,0,0
114,Building_1,building,3.0,0.2547900080680847,0.4875936806201935,-0.0,0.0,0.12341304123401642,0,0
114,District,district,3.0,0.2547900080680847,0.4875936806201935,0.0,0.0,,0,0
115,Building_1,building,2.5,0.21232500672340393,0.40632808208465576,-0.0,0.0,0.12340995669364929,0,0
115,District,district,2.5,0.21232500672340393,0.40632808208465576,0.0,0.0,,0,0
116,Building_1,building,2.75,0.23355750739574432,0.4602365493774414,-0.0,0.0,0.12340687215328217,0,0
116,District,district,2.75,0.23355750739574432,0.4602365493774414,0.0,0.0,,0,0
117,Building_1,building,3.75,0.3184875249862671,0.6275953054428101,-0.0,0.0,0.12340378761291504,0,0
117,District,district,3.75,0.3184875249862671,0.6275953054428101,0.0,0.0,,0,0
118,Building_1,building,2.75,0.23355750739574432,0.4602365493774414,-0.0,0.0,0.12340070307254791,0,0
118,District,district,2.75,0.23355750739574432,0.4602365493774414,0.0,0.0,,0,0
119,Building_1,building,3.0,0.2547900080680847,0.5020762085914612,-0.0,0.0,0.12339761853218079,0,0
119,District,district,3.0,0.2547900080680847,0.5020762085914612,0.0,0.0,,0,0
120,Building_1,building,3.5,0.29102498292922974,0.5976652503013611,-0.0,0.0,0.12339453399181366,0,0
120,District,district,3.5,0.29102498292922974,0.5976652503013611,0.0,0.0,,0,0
121,Building_1,building,3.75,0.31181249022483826,0.6403555870056152,-0.0,0.0,0.12339144945144653,0,0
121,District,district,3.75,0.31181249022483826,0.6403555870056152,0.0,0.0,,0,0
122,Building_1,building,4.5,0.3741750121116638,0.7684267163276672,-0.0,0.0,0.1233883649110794,0,0
122,District,district,4.5,0.3741750121116638,0.7684267163276672,0.0,0.0,,0,0
123,Building_1,building,4.25,0.3533875048160553,0.7257363796234131,-0.0,0.0,0.12338528037071228,0,0
123,District,district,4.25,0.3533875048160553,0.7257363796234131,0.0,0.0,,0,0
124,Building_1,building,4.5,0.43731001019477844,0.8275027871131897,-0.0,0.0,0.12338219583034515,0,0
124,District,district,4.5,0.43731001019477844,0.8275027871131897,0.0,0.0,,0,0
125,Building_1,building,4.75,0.4616050124168396,0.873475193977356,-0.0,0.0,0.12337911128997803,0,0
125,District,district,4.75,0.4616050124168396,0.873475193977356,0.0,0.0,,0,0
126,Building_1,building,4.5,0.43731001019477844,0.8275027871131897,-0.0,0.0,0.1233760267496109,0,0
126,District,district,4.5,0.43731001019477844,0.8275027871131897,0.0,0.0,,0,0
127,Building_1,building,5.5,0.5344899892807007,1.01139235496521,-0.0,0.0,0.12337294220924377,0,0
127,District,district,5.5,0.5344899892807007,1.01139235496521,0.0,0.0,,0,0
128,Building_1,building,5.75,0.5587850213050842,1.1373783349990845,-0.0,0.0,0.12336985766887665,0,0
128,District,district,5.75,0.5587850213050842,1.1373783349990845,0.0,0.0,,0,0
129,Building_1,building,6.5,0.6316699981689453,1.2857320308685303,-0.007499999832361937,0.0,0.12336677312850952,0,0
129,District,district,6.5,0.6316699981689453,1.2857320308685303,-0.007499999832361937,0.0,,0,0
130,Building_1,building,5.5,0.5344899892807007,1.0879271030426025,-0.0925000011920929,0.0,0.1233636885881424,0,0
130,District,district,5.5,0.5344899892807007,1.0879271030426025,-0.0925000011920929,0.0,,0,0
131,Building_1,building,5.25,0.5101950168609619,1.0384758710861206,-0.14499999582767487,0.0,0.12336060404777527,0,0
131,District,district,5.25,0.5101950168609619,1.0384758710861206,-0.14499999582767487,0.0,,0,0
132,Building_1,building,6.0,0.583079993724823,1.2649725675582886,-0.2175000011920929,0.0,0.12335751950740814,0,0
132,District,district,6.0,0.583079993724823,1.2649725675582886,-0.2175000011920929,0.0,,0,0
133,Building_1,building,5.0,0.48590001463890076,1.0541437864303589,-0.32499998807907104,0.0,0.12335443496704102,0,0
133,District,district,5.0,0.48590001463890076,1.0541437864303589,-0.32499998807907104,0.0,,0,0
134,Building_1,building,4.25,0.43120500445365906,0.8960222601890564,-0.48500001430511475,0.0,0.12335135042667389,0,0
134,District,district,4.25,0.43120500445365906,0.8960222601890564,-0.48500001430511475,0.0,,0,0
135,Building_1,building,4.75,0.4819350242614746,1.0014365911483765,-0.8675000071525574,0.0,0.12334826588630676,0,0
135,District,district,4.75,0.4819350242614746,1.0014365911483765,-0.8675000071525574,0.0,,0,0
136,Building_1,building,6.0,0.6087599992752075,1.3402574062347412,-1.3849999904632568,0.0,0.12334518134593964,0,0
136,District,district,6.0,0.6087599992752075,1.3402574062347412,-1.3849999904632568,0.0,,0,0
137,Building_1,building,6.0,0.6087599992752075,1.3402574062347412,-1.6399999856948853,0.0,0.12334209680557251,0,0
137,District,district,6.0,0.6087599992752075,1.3402574062347412,-1.6399999856948853,0.0,,0,0
138,Building_1,building,5.25,0.5326650142669678,1.1727253198623657,-2.4200000762939453,0.0,0.12333901226520538,0,0
138,District,district,5.25,0.5326650142669678,1.1727253198623657,-2.4200000762939453,0.0,,0,0
139,Building_1,building,6.75,0.684855043888092,1.5077896118164062,-1.3350000381469727,0.0,0.12333592772483826,0,0
139,District,district,6.75,0.684855043888092,1.5077896118164062,-1.3350000381469727,0.0,,0,0
140,Building_1,building,6.750000476837158,0.684855043888092,1.6153336763381958,-1.4524999856948853,0.0,0.12333284318447113,0,0
140,District,district,6.750000476837158,0.684855043888092,1.6153336763381958,-1.4524999856948853,0.0,,0,0
141,Building_1,building,5.25,0.5326650142669678,1.2563705444335938,-1.4275000095367432,0.0,0.123329758644104,0,0
141,District,district,5.25,0.5326650142669678,1.2563705444335938,-1.4275000095367432,0.0,,0,0
142,Building_1,building,3.750000238418579,0.3804750442504883,0.897407591342926,-2.5899999141693115,0.0,0.12332667410373688,0,0
142,District,district,3.750000238418579,0.3804750442504883,0.897407591342926,-2.5899999141693115,0.0,,0,0
143,Building_1,building,3.25,0.32974499464035034,0.7777531743049622,-2.880000114440918,0.0,0.12332358956336975,0,0
143,District,district,3.25,0.32974499464035034,0.7777531743049622,-2.880000114440918,0.0,,0,0
144,Building_1,building,4.5,0.43731001019477844,1.1014612913131714,-2.869999885559082,0.0,0.12332050502300262,0,0
