KPI,Building_1,District
building_deferrable_appliance_service_served_energy_total_kwh,0.0,
building_deferrable_appliance_service_service_level_business_as_usual_ratio,,
building_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
building_deferrable_appliance_service_service_level_ratio,,
building_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,0.0,
building_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,0.0,
building_deferrable_appliance_service_unserved_energy_total_kwh,0.0,
building_electrical_service_phase_imbalance_phase_average_ratio,,
building_electrical_service_phase_violations_energy_total_kwh,0.0,
building_electrical_service_phase_violations_event_count,0.0,
building_emissions_daily_average_baseline_kgco2,45.07656557762611,
building_emissions_daily_average_business_as_usual_kgco2,42.35925103637702,
building_emissions_daily_average_control_kgco2,42.35925103637702,
building_emissions_daily_average_delta_kgco2,-2.7173145412490887,
building_emissions_daily_average_delta_to_business_as_usual_kgco2,0.0,
building_emissions_ratio_to_baseline_total_ratio,0.9397178000047582,
building_emissions_ratio_to_business_as_usual_total_ratio,1.0,
building_emissions_total_baseline_kgco2,16452.47688827543,
building_emissions_total_business_as_usual_kgco2,15460.685386079316,
building_emissions_total_control_kgco2,15460.685386079316,
building_emissions_total_delta_kgco2,-991.7915021961126,
building_emissions_total_delta_to_business_as_usual_kgco2,0.0,
building_energy_grid_community_market_grid_export_after_local_daily_average_kwh,0.0,
building_energy_grid_community_market_grid_export_after_local_total_kwh,0.0,
building_energy_grid_community_market_grid_import_after_local_daily_average_kwh,0.0,
building_energy_grid_community_market_grid_import_after_local_total_kwh,0.0,
building_energy_grid_community_market_local_export_daily_average_kwh,0.0,
building_energy_grid_community_market_local_export_total_kwh,0.0,
building_energy_grid_community_market_local_import_daily_average_kwh,0.0,
building_energy_grid_community_market_local_import_total_kwh,0.0,
building_energy_grid_daily_average_export_baseline_kwh,21.538116103591207,
building_energy_grid_daily_average_export_business_as_usual_kwh,2.7501596776163773,
building_energy_grid_daily_average_export_control_kwh,2.7501596776163773,
building_energy_grid_daily_average_export_delta_kwh,-18.78795642597483,
building_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_import_baseline_kwh,276.48911729960304,
building_energy_grid_daily_average_import_business_as_usual_kwh,259.8190977055648,
building_energy_grid_daily_average_import_control_kwh,259.8190977055648,
building_energy_grid_daily_average_import_delta_kwh,-16.670019594038287,
building_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_net_exchange_baseline_kwh,254.95100119601184,
building_energy_grid_daily_average_net_exchange_business_as_usual_kwh,257.0689380279484,
building_energy_grid_daily_average_net_exchange_control_kwh,257.0689380279484,
building_energy_grid_daily_average_net_exchange_delta_kwh,2.1179368319365444,
building_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_ratio_to_baseline_export_total_ratio,0.1276880328989323,
building_energy_grid_ratio_to_baseline_import_total_ratio,0.9397082252030386,
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,1.0083072308875078,
building_energy_grid_ratio_to_business_as_usual_export_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_import_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,1.0,
building_energy_grid_total_export_baseline_kwh,7861.1880224347115,
building_energy_grid_total_export_business_as_usual_kwh,1003.7796348333359,
building_energy_grid_total_export_control_kwh,1003.7796348333359,
building_energy_grid_total_export_delta_kwh,-6857.408387601376,
building_energy_grid_total_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_import_baseline_kwh,100915.64771938324,
building_energy_grid_total_import_business_as_usual_kwh,94831.2642135967,
building_energy_grid_total_import_control_kwh,94831.2642135967,
building_energy_grid_total_import_delta_kwh,-6084.383505786536,
building_energy_grid_total_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_net_exchange_baseline_kwh,93054.45969694853,
building_energy_grid_total_net_exchange_business_as_usual_kwh,93827.48457876337,
building_energy_grid_total_net_exchange_control_kwh,93827.48457876337,
building_energy_grid_total_net_exchange_delta_kwh,773.0248818148393,
building_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_equity_benefit_relative_percent,6.052359573473509,
building_ev_events_departure_count,0.0,
building_ev_events_departure_met_count,0.0,
building_ev_events_departure_min_acceptable_count,0.0,
building_ev_events_departure_min_acceptable_feasible_count,0.0,
building_ev_events_departure_min_acceptable_infeasible_count,0.0,
building_ev_events_departure_target_feasible_count,0.0,
building_ev_events_departure_target_infeasible_count,0.0,
building_ev_events_departure_within_tolerance_count,0.0,
building_ev_events_departure_within_tolerance_feasible_count,0.0,
building_ev_events_departure_within_tolerance_infeasible_count,0.0,
building_ev_performance_departure_min_acceptable_feasible_ratio,,
building_ev_performance_departure_min_acceptable_ratio,,
building_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
building_ev_performance_departure_soc_absolute_error_mean_ratio,,
building_ev_performance_departure_soc_deficit_mean_ratio,,
building_ev_performance_departure_soc_surplus_mean_ratio,,
building_ev_performance_departure_success_feasible_ratio,,
building_ev_performance_departure_success_ratio,,
building_ev_performance_departure_tolerance_ratio,0.05,
building_ev_performance_departure_within_tolerance_feasible_ratio,,
building_ev_performance_departure_within_tolerance_ratio,,
building_ev_ratio_to_business_as_usual_charge_total_ratio,1.0,
building_ev_ratio_to_business_as_usual_v2g_export_total_ratio,1.0,
building_ev_total_charge_business_as_usual_kwh,0.0,
building_ev_total_charge_delta_to_business_as_usual_kwh,0.0,
building_ev_total_charge_kwh,0.0,
building_ev_total_v2g_export_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_delta_to_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_kwh,0.0,
building_solar_self_consumption_community_market_local_share_of_demand_ratio,,
building_solar_self_consumption_community_market_local_share_of_export_ratio,,
building_solar_self_consumption_daily_average_export_business_as_usual_kwh,2.7501596776163773,
building_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_export_kwh,2.7501596776163773,
building_solar_self_consumption_daily_average_generation_business_as_usual_kwh,141.0798319490084,
building_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_generation_kwh,141.0798319490084,
building_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,0.9805063584239994,
building_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,0.0,
building_solar_self_consumption_ratio_self_consumption_ratio,0.9805063584239994,
building_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,1.0,
building_solar_self_consumption_total_export_business_as_usual_kwh,1003.7796348333359,
building_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_export_kwh,1003.7796348333359,
building_solar_self_consumption_total_generation_business_as_usual_kwh,51492.66907980526,
building_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_generation_kwh,51492.66907980526,
district_battery_health_capacity_fade_business_as_usual_ratio,,0.006734210871634853
district_battery_health_capacity_fade_delta_to_business_as_usual_ratio,,0.0
district_battery_health_capacity_fade_ratio,,0.006734210871634853
district_battery_health_equivalent_full_cycles_business_as_usual_count,,107.84826640735069
district_battery_health_equivalent_full_cycles_count,,107.84826640735069
district_battery_health_equivalent_full_cycles_delta_to_business_as_usual_count,,0.0
district_battery_ratio_to_business_as_usual_capacity_fade_ratio,,1.0
district_battery_ratio_to_business_as_usual_charge_ratio,,1.0
district_battery_ratio_to_business_as_usual_discharge_ratio,,1.0
district_battery_ratio_to_business_as_usual_equivalent_full_cycles_ratio,,1.0
district_battery_ratio_to_business_as_usual_throughput_ratio,,1.0
district_battery_total_charge_business_as_usual_kwh,,6857.408422887325
district_battery_total_charge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_charge_kwh,,6857.408422887325
district_battery_total_discharge_business_as_usual_kwh,,6084.383545994759
district_battery_total_discharge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_discharge_kwh,,6084.383545994759
district_battery_total_throughput_business_as_usual_kwh,,12941.791968882084
district_battery_total_throughput_delta_to_business_as_usual_kwh,,0.0
district_battery_total_throughput_kwh,,12941.791968882084
district_comfort_resilience_discomfort_cold_delta_average_c,,0.0
district_comfort_resilience_discomfort_cold_delta_max_c,,0.0
district_comfort_resilience_discomfort_cold_delta_min_c,,0.0
district_comfort_resilience_discomfort_cold_ratio,,
district_comfort_resilience_discomfort_hot_delta_average_c,,0.0
district_comfort_resilience_discomfort_hot_delta_max_c,,0.0
district_comfort_resilience_discomfort_hot_delta_min_c,,0.0
district_comfort_resilience_discomfort_hot_ratio,,
district_comfort_resilience_discomfort_overall_ratio,,
district_comfort_resilience_resilience_one_minus_thermal_ratio,,
district_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,,0.0
district_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,,0.0
district_cost_community_market_counterfactual_daily_average_eur,,0.0
district_cost_community_market_counterfactual_total_eur,,0.0
district_cost_community_market_savings_daily_average_eur,,0.0
district_cost_community_market_savings_total_eur,,0.0
district_cost_community_market_settled_daily_average_eur,,0.0
district_cost_community_market_settled_total_eur,,0.0
district_cost_daily_average_baseline_eur,,25.477558400143383
district_cost_daily_average_business_as_usual_eur,,23.935564955225
district_cost_daily_average_control_eur,,23.935564955225
district_cost_daily_average_delta_eur,,-1.541993444918382
district_cost_daily_average_delta_to_business_as_usual_eur,,0.0
district_cost_ratio_to_baseline_total_ratio,,0.9394764042652649
district_cost_ratio_to_business_as_usual_total_ratio,,1.0
district_cost_total_baseline_eur,,9299.043424819
district_cost_total_business_as_usual_eur,,8736.231879855508
district_cost_total_control_eur,,8736.231879855508
district_cost_total_delta_eur,,-562.8115449634915
district_cost_total_delta_to_business_as_usual_eur,,0.0
district_deferrable_appliance_ratio_to_business_as_usual_average_start_delay_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_completed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_missed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_served_energy_total_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_service_level_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_unserved_energy_total_ratio,,1.0
district_deferrable_appliance_service_average_start_delay_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_delta_to_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_hours,,0.0
district_deferrable_appliance_service_completed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_completed_cycles_count,,0.0
district_deferrable_appliance_service_completed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_count,,0.0
district_deferrable_appliance_service_missed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_served_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_kwh,,0.0
district_deferrable_appliance_service_service_level_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_ratio,,
district_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_kwh,,0.0
district_electrical_service_phase_imbalance_phase_average_ratio,,
district_electrical_service_phase_violations_energy_total_kwh,,0.0
district_electrical_service_phase_violations_event_count,,0.0
district_emissions_daily_average_baseline_kgco2,,45.07656557762611
district_emissions_daily_average_business_as_usual_kgco2,,42.35925103637702
district_emissions_daily_average_control_kgco2,,42.35925103637702
district_emissions_daily_average_delta_kgco2,,-2.7173145412490887
district_emissions_daily_average_delta_to_business_as_usual_kgco2,,0.0
district_emissions_ratio_to_baseline_total_ratio,,0.9397178000047582
district_emissions_ratio_to_business_as_usual_total_ratio,,1.0
district_emissions_total_baseline_kgco2,,16452.47688827543
district_emissions_total_business_as_usual_kgco2,,15460.685386079316
district_emissions_total_control_kgco2,,15460.685386079316
district_emissions_total_delta_kgco2,,-991.7915021961126
district_emissions_total_delta_to_business_as_usual_kgco2,,0.0
district_energy_grid_community_market_grid_export_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_export_after_local_total_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_total_kwh,,0.0
district_energy_grid_community_market_local_export_daily_average_kwh,,0.0
district_energy_grid_community_market_local_export_total_kwh,,0.0
district_energy_grid_community_market_local_import_daily_average_kwh,,0.0
district_energy_grid_community_market_local_import_total_kwh,,0.0
district_energy_grid_daily_average_export_baseline_kwh,,21.538116103591207
district_energy_grid_daily_average_export_business_as_usual_kwh,,2.7501596776163773
district_energy_grid_daily_average_export_control_kwh,,2.7501596776163773
district_energy_grid_daily_average_export_delta_kwh,,-18.78795642597483
district_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_import_baseline_kwh,,276.48911729960304
district_energy_grid_daily_average_import_business_as_usual_kwh,,259.8190977055648
district_energy_grid_daily_average_import_control_kwh,,259.8190977055648
district_energy_grid_daily_average_import_delta_kwh,,-16.670019594038287
district_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_net_exchange_baseline_kwh,,254.95100119601184
district_energy_grid_daily_average_net_exchange_business_as_usual_kwh,,257.0689380279484
district_energy_grid_daily_average_net_exchange_control_kwh,,257.0689380279484
district_energy_grid_daily_average_net_exchange_delta_kwh,,2.1179368319365444
district_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_ratio_to_baseline_export_total_ratio,,0.1276880328989323
district_energy_grid_ratio_to_baseline_import_total_ratio,,0.9397082252030386
district_energy_grid_ratio_to_baseline_net_exchange_total_ratio,,1.0083072308875078
district_energy_grid_ratio_to_business_as_usual_export_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_import_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_business_as_usual_ratio,,0.6083872156958132
district_energy_grid_shape_quality_load_factor_penalty_daily_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_baseline_ratio,,0.9678152798619566
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_business_as_usual_ratio,,0.7387330740871088
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_baseline_ratio,,0.9945346384579294
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_business_as_usual_kw,,50.026119232177734
district_energy_grid_shape_quality_peak_all_time_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_all_time_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_daily_average_business_as_usual_kw,,25.581191768384958
district_energy_grid_shape_quality_peak_daily_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_daily_average_to_baseline_ratio,,0.9624626819692601
district_energy_grid_shape_quality_peak_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_ramping_average_business_as_usual_kw,,30205.33841150254
district_energy_grid_shape_quality_ramping_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_ramping_average_to_baseline_ratio,,0.7835041093242212
district_energy_grid_shape_quality_ramping_average_to_business_as_usual_ratio,,1.0
district_energy_grid_total_export_baseline_kwh,,7861.1880224347115
district_energy_grid_total_export_business_as_usual_kwh,,1003.7796348333359
district_energy_grid_total_export_control_kwh,,1003.7796348333359
district_energy_grid_total_export_delta_kwh,,-6857.408387601376
district_energy_grid_total_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_import_baseline_kwh,,100915.64771938324
district_energy_grid_total_import_business_as_usual_kwh,,94831.2642135967
district_energy_grid_total_import_control_kwh,,94831.2642135967
district_energy_grid_total_import_delta_kwh,,-6084.383505786536
district_energy_grid_total_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_net_exchange_baseline_kwh,,93054.45969694853
district_energy_grid_total_net_exchange_business_as_usual_kwh,,93827.48457876337
district_energy_grid_total_net_exchange_control_kwh,,93827.48457876337
district_energy_grid_total_net_exchange_delta_kwh,,773.0248818148393
district_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_equity_distribution_bpr_asset_poor_over_rich_ratio,,
district_equity_distribution_gini_benefit_ratio,,0.0
district_equity_distribution_losers_percent,,0.0
district_equity_distribution_top20_benefit_ratio,,1.0
district_ev_events_departure_count,,0.0
district_ev_events_departure_met_count,,0.0
district_ev_events_departure_min_acceptable_count,,0.0
district_ev_events_departure_min_acceptable_feasible_count,,0.0
district_ev_events_departure_min_acceptable_infeasible_count,,0.0
district_ev_events_departure_target_feasible_count,,0.0
district_ev_events_departure_target_infeasible_count,,0.0
district_ev_events_departure_within_tolerance_count,,0.0
district_ev_events_departure_within_tolerance_feasible_count,,0.0
district_ev_events_departure_within_tolerance_infeasible_count,,0.0
district_ev_performance_departure_min_acceptable_feasible_ratio,,
district_ev_performance_departure_min_acceptable_ratio,,
district_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
district_ev_performance_departure_soc_absolute_error_mean_ratio,,
district_ev_performance_departure_soc_deficit_mean_ratio,,
district_ev_performance_departure_soc_surplus_mean_ratio,,
district_ev_performance_departure_success_feasible_ratio,,
district_ev_performance_departure_success_ratio,,
district_ev_performance_departure_tolerance_ratio,,0.05
district_ev_performance_departure_within_tolerance_feasible_ratio,,
district_ev_performance_departure_within_tolerance_ratio,,
district_ev_ratio_to_business_as_usual_charge_total_ratio,,1.0
district_ev_ratio_to_business_as_usual_v2g_export_total_ratio,,1.0
district_ev_total_charge_business_as_usual_kwh,,0.0
district_ev_total_charge_delta_to_business_as_usual_kwh,,0.0
district_ev_total_charge_kwh,,0.0
district_ev_total_v2g_export_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_delta_to_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_kwh,,0.0
district_solar_self_consumption_community_market_local_share_of_demand_ratio,,
district_solar_self_consumption_community_market_local_share_of_export_ratio,,
district_solar_self_consumption_daily_average_export_business_as_usual_kwh,,2.7501596776163773
district_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_export_kwh,,2.7501596776163773
district_solar_self_consumption_daily_average_generation_business_as_usual_kwh,,141.0798319490084
district_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_generation_kwh,,141.0798319490084
district_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,,0.9805063584239994
district_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,,0.0
district_solar_self_consumption_ratio_self_consumption_ratio,,0.9805063584239994
district_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,,1.0
district_solar_self_consumption_total_export_business_as_usual_kwh,,1003.7796348333359
district_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_export_kwh,,1003.7796348333359
district_solar_self_consumption_total_generation_business_as_usual_kwh,,51492.66907980526
district_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_generation_kwh,,51492.66907980526
