Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],HVAC Mode [Off/Cooling/Heating]
6,19,3,1,25.9999999999999,0,49.999719841062,16.6173211261489,0.0,62.6416750879255,0,10.8497,26.8165190338935,26,1
6,20,3,1,25.9999999999999,0,50.0008392130112,16.6173211261489,0.0,52.8861583830665,0,0.0,26.8165190338935,26,1
6,21,3,1,26.0,0,49.9999336770862,15.3279255217533,0.0,45.9573021412435,0,0.0,26.8165190338935,26,1
6,22,3,1,27.1876214186272,0,46.9445908667822,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,23,3,1,27.6143800608841,0,45.1459477141159,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,24,3,1,27.5345454283883,0,44.822603100488,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,1,4,1,27.4531149386996,0,44.5771233057026,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,2,4,1,27.3681158704454,0,44.4044994257924,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,3,4,1,27.2898179518167,0,44.2224349808279,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,4,4,1,27.2260948101845,0,43.9232653015488,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,5,4,1,27.1866091500954,0,43.6913490554291,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,6,4,1,25.9340379786118,0,49.9058016510629,15.3279255217533,0.0,63.9218422090626,0,12.9054,26.8165190338935,26,1
6,7,4,1,25.901041646024,0,49.9876604431358,26.6101370602148,0.0,57.165369306981,0,99.5151,53.6330380677869,26,1
6,8,4,1,25.9773523553181,0,49.9852855270449,56.7299065997691,0.0,108.930569081239,0,265.663,254.756930821988,26,1
6,9,4,1,25.9999999228977,0,49.9826795507761,48.3488351711977,0.0,110.282202276868,0,451.057,254.756930821988,26,1
6,10,4,1,26.0,0,49.9949590473056,46.4147417646043,0.0,112.698339310826,0,592.274,254.756140010003,26,1
6,11,4,1,26.0,0,49.9942622287876,48.3488351711977,1.01841358919745,115.090691180029,0,685.456,254.756930821988,26,1
6,12,4,1,26.0,0,49.9965351265882,49.3520873072429,4.2277286204487,105.981814593139,0,727.678,134.082178952634,26,1
6,13,4,1,25.9999999999999,0,49.9871028654912,49.9605796766922,3.13552037629801,121.758828077887,0,725.568,254.756930821988,26,1
6,14,4,1,25.9999999999999,0,49.9855626705726,46.4147417646043,1.95275318473698,125.691962171226,0,679.055,254.756140010003,26,1
6,15,4,1,26.0,0,49.981554519769,46.4147417646043,1.94093900018418,128.431571246774,0,586.069,254.756930821988,26,1
6,16,4,1,26.0,0,49.9863395964381,49.3158818744944,3.02477069039545,131.530911971703,0,439.464,254.756930821988,26,1
6,17,4,1,25.9999999999999,0,50.0179057588289,39.1455387703235,0.949369668172627,100.799991738284,0,253.548,80.4495571016802,26,1
6,18,4,1,26.0,0,49.9924604739657,19.1961123349402,0.934245367670491,72.6315706179084,0,93.6395,26.8165190338935,26,1
6,19,4,1,26.0,0,49.9816127699918,16.6173211261489,0.0,60.2910820871029,0,10.2311,26.8165190338935,26,1
6,20,4,1,26.0,0,49.9989402773193,16.6173211261489,0.0,51.8534715068402,0,0.0,26.8165190338935,26,1
6,21,4,1,26.0,0,50.0000997633021,15.3279255217533,0.0,45.4919185028488,0,0.0,26.8165190338935,26,1
6,22,4,1,27.1410483939758,0,47.2319680602719,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,23,4,1,27.5142642191959,0,45.7859136780575,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,24,4,1,27.4105742066574,0,45.5448412600684,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,1,5,1,27.3363044897685,0,45.2893253345124,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,2,5,1,27.2747608378379,0,45.0587610246028,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,3,5,1,27.2141705133089,0,44.9529337733881,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,4,5,1,27.1517040705039,0,44.8216437780057,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,5,5,1,27.1075826073035,0,44.7004950364435,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,6,5,1,25.9297273314198,0,49.9221092513758,15.3279255217533,0.0,61.2657610539852,0,7.35711,26.8165190338935,26,1
6,7,5,1,25.9120771254609,0,49.9765842289957,26.6101370602148,0.0,55.0582431454476,0,82.6117,53.6330380677869,26,1
6,8,5,1,25.9846060980073,0,49.9856809650838,56.7299065997691,0.0,108.444596658615,0,202.159,254.756930821988,26,1
6,9,5,1,25.9999999988085,0,49.9882833663702,48.3488351711977,0.0,110.004877618907,0,330.243,254.756930821988,26,1
6,10,5,1,25.9999999999999,0,49.9935735397652,46.4147417646043,0.0,111.44677393503,0,400.006,254.756140010003,26,1
6,11,5,1,25.9999999999999,0,49.9912924562041,48.3488351711977,1.01897215278439,112.154620071511,0,451.873,254.756930821988,26,1
6,12,5,1,25.9999999999999,0,49.997965763187,49.3520873072429,3.79690908192643,102.667176362862,0,439.791,134.082178952634,26,1
6,13,5,1,26.0,0,49.9839826111994,49.9605796766922,3.55787744550929,117.535083052541,0,442.941,254.756930821988,26,1
6,14,5,1,25.9999999999999,0,49.9856718731644,46.4147417646043,1.94874409330877,118.686235222105,0,550.977,254.756140010003,26,1
6,15,5,1,25.9999999999999,0,49.9843675815317,46.4147417646043,1.94245342359603,125.503064292963,0,522.271,254.756930821988,26,1
6,16,5,1,25.9999999999999,0,49.9838742890039,49.3158818744944,2.66457491477127,133.011977999083,0,398.837,254.756930821988,26,1
6,17,5,1,26.0,0,49.9989641027968,39.1455387703235,1.29028771154847,109.152657619135,0,267.007,80.4495571016802,26,1
6,18,5,1,25.9999999999999,0,49.9651483112594,19.1961123349402,0.0,82.7198658150232,0,92.8793,26.8165190338935,26,1
6,19,5,1,26.0,0,49.9171817110816,16.6173211261489,0.0,67.734044854062,0,15.902,26.8165190338935,26,1
6,20,5,1,25.9999999999999,0,49.8685915276361,16.6173211261489,0.920232758066966,55.2734899486894,0,0.0,26.8165190338935,26,1
6,21,5,1,25.9999999999999,0,49.8753423396591,15.3279255217533,0.0,47.2266003775544,0,0.0,26.8165190338935,26,1
6,22,5,1,27.1862953760174,0,45.9916808120915,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,23,5,1,27.5896944315612,0,43.8520984743327,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,24,5,1,27.4867795371332,0,42.8370775684273,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,1,6,1,27.3962453074566,0,41.6266123300207,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,2,6,1,27.3121382050423,0,40.6646892639708,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,3,6,1,27.2342826042295,0,39.6682004853357,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,4,6,1,27.1700705516149,0,39.126018077119,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,5,6,1,27.1306963638221,0,39.04647228248,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,6,6,1,25.9351944004385,0,49.814629131311,15.3279255217533,0.0,64.435771785625,0,0.0,26.8165190338935,26,1
6,7,6,1,25.924491135383,0,49.9767276792064,26.6101370602148,0.0,53.1279977855752,0,82.6012,53.6330380677869,26,1
6,8,6,1,25.9897458685425,0,49.9891846870487,56.7299065997691,0.0,106.328710101295,0,215.137,254.756930821988,26,1
6,9,6,1,25.9999999990542,0,49.98971497442,48.3488351711977,0.0,109.258092369298,0,406.207,254.756930821988,26,1
6,10,6,1,26.0,0,49.9981918069221,46.4147417646043,0.0,112.121819033889,0,491.753,254.756140010003,26,1
6,11,6,1,26.0,0,49.9999276479951,48.3488351711977,0.749457021562036,116.370097912399,0,499.524,254.756930821988,26,1
6,12,6,1,26.0,0,49.9999996260931,49.3520873072429,3.44466752479136,107.01736353048,0,533.141,134.082178952634,26,1
6,13,6,1,25.9999999999999,0,49.9897130003407,49.9605796766922,4.18016597262591,121.286157235114,0,127.795,254.756930821988,26,1
6,14,6,1,25.9999999999999,0,49.9775866797057,46.4147417646043,1.94631070499749,120.22050732108,0,245.822,254.756140010003,26,1
6,15,6,1,26.0,0,49.9763377412652,46.4147417646043,1.37682655011695,122.513000738448,0,40.729,254.756930821988,26,1
6,16,6,1,26.0,0,49.9797533541988,49.3158818744944,2.60104444602531,120.901464704801,0,167.886,254.756930821988,26,1
6,17,6,1,25.9999999999999,0,49.9910327709831,39.1455387703235,0.947816961611386,92.4037479332524,0,206.192,80.4495571016802,26,1
6,18,6,1,25.9999999999999,0,49.9787362842057,19.1961123349402,0.937808877528551,66.6776927187195,0,95.1931,26.8165190338935,26,1
6,19,6,1,26.0,0,49.9067566686654,16.6173211261489,0.0,56.3421027124106,0,17.7597,26.8165190338935,26,1
6,20,6,1,26.0,0,49.9346271356409,16.6173211261489,0.0,46.5972491346945,0,0.0,26.8165190338935,26,1
6,21,6,1,26.0,0,50.0006439346336,15.3279255217533,0.0,39.3476648455436,0,0.0,26.8165190338935,26,1
6,22,6,1,26.9799961333876,0,46.4429519005572,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,23,6,1,27.3004382629686,0,43.808450702759,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,24,6,1,27.2066663391181,0,42.5034179557215,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,1,7,1,27.0896516405012,0,41.6604049979915,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,2,7,1,27.0370650121013,0,40.8876351240543,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,3,7,1,27.0083165591137,0,40.3414491666868,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,4,7,1,26.9784284488951,0,39.7781391645592,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,5,7,1,26.9496515688795,0,39.2922953548628,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,6,7,1,25.9501735890036,0,49.823029173323,15.3279255217533,0.0,45.7696319836146,0,12.9175,26.8165190338935,26,1
6,7,7,1,25.9994880210959,0,49.9989139811982,20.4855079393357,0.0,30.1510855331972,0,95.1737,26.8165190338935,26,1
6,8,7,1,25.998957627483,0,49.999994228682,23.6727915175763,0.0,38.3334575348028,0,241.949,80.4495571016802,26,1
6,9,7,1,25.9999999359567,0,50.0000001495645,25.9292338252686,0.0,42.5413896251552,0,397.304,80.4495571016802,26,1
6,10,7,1,26.0,0,49.9999997792945,24.9621871219719,0.0,50.4008377117814,0,532.592,80.4493073715799,26,1
6,11,7,1,26.0,0,49.9986421547529,27.2186294296642,0.0,51.2037978753749,0,604.801,80.4495571016802,26,1
6,12,7,1,25.9999999999999,0,49.9977450425408,20.1812617546111,0.0,41.6202086757633,0,662.858,26.8164357905268,26,1
6,13,7,1,25.9999999999999,0,49.9999659717007,17.6024705458199,0.0,45.6716643402222,0,665.859,26.8165190338935,26,1
6,14,7,1,25.9999999999999,0,49.9973082290357,15.9907260403254,0.0,46.2377145813894,0,619.437,26.8164357905268,26,1
6,15,7,1,26.0,0,49.9831048412941,14.7013304359298,0.0,47.7992531561224,0,529.559,26.8165190338935,26,1
6,16,7,1,25.9999999999999,0,49.9583762195465,15.0236793370287,0.0,46.2526394494764,0,383.455,26.8165190338935,26,1
6,17,7,1,26.830245482945,0,49.9986848314338,13.4300375479084,0.0,21.5990389225682,0,229.755,13.4082595169468,26,1
6,18,7,1,27.2171365382065,0,45.3150589628541,11.495944141315,0.0,0.0,0,91.0642,13.4082595169468,30,0
6,19,7,1,27.2635979479648,0,42.1909525593068,9.27775041704389,0.0,0.0,0,10.1691,0.0,30,0
6,20,7,1,27.1565317738879,0,40.9131678856245,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,21,7,1,27.0691361323004,0,40.2951901993787,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,22,7,1,27.0067096400016,0,39.7957729760215,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,23,7,1,26.9570909436055,0,39.4979856657273,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,24,7,1,26.8957720523946,0,39.2362908152191,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,1,1,1,26.8071317560949,0,38.9807459756221,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,2,1,1,26.7067555199889,0,38.7205541054248,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,3,1,1,26.6134230229706,0,38.2596847961334,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,4,1,1,26.5365039183429,0,37.9586804356112,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,5,1,1,26.4665656094057,0,37.6189654681466,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,6,1,1,26.6094179432307,0,37.3325236481505,11.495944141315,0.0,0.0,0,12.9509,13.4082595169468,30,0
6,7,1,1,26.9823310426696,0,37.2220692603997,11.495944141315,0.0,0.0,0,98.311,13.4082595169468,30,0
6,8,1,1,27.3751426600595,0,36.9369841941753,11.495944141315,0.0,0.0,0,263.172,13.4082595169468,30,0
6,9,1,1,27.6466207251228,0,36.5857958300378,11.495944141315,0.0,0.0,0,444.867,13.4082595169468,30,0
6,10,1,1,27.8676029726884,0,36.0885590514935,11.495944141315,0.0,0.0,0,581.191,13.4082595169468,30,0
6,11,1,1,27.9881020865694,0,35.6425934747732,11.495944141315,0.0,0.0,0,673.896,13.4082595169468,30,0
6,12,1,1,28.1395768488399,0,35.1237653696161,11.495944141315,0.0,0.0,0,712.907,13.4082595169468,30,0
6,13,1,1,28.2885072012468,0,34.6199372087873,11.495944141315,0.0,0.0,0,714.458,13.4082595169468,30,0
6,14,1,1,28.4451782287757,0,34.366663911711,11.495944141315,0.0,0.0,0,667.234,13.4082595169468,30,0
6,15,1,1,28.5609771302567,0,34.1715039954772,11.495944141315,0.0,0.0,0,569.253,13.4082595169468,30,0
6,16,1,1,28.7594924785212,0,33.8530810186544,11.495944141315,0.0,0.0,0,432.641,13.4082595169468,30,0
6,17,1,1,28.8985041251314,0,33.4669266586641,11.495944141315,0.0,0.0,0,256.286,13.4082595169468,30,0
6,18,1,1,28.7541130928394,0,33.3639473112641,9.27775041704389,0.0,0.0,0,95.0647,0.0,30,0
6,19,1,1,28.5225539399341,0,33.3652667666446,9.27775041704389,0.0,0.0,0,11.8152,0.0,30,0
6,20,1,1,28.3055383061431,0,33.7031616105002,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,21,1,1,28.1196442630953,0,34.006904889227,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,22,1,1,27.9727090067287,0,34.1942220977725,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,23,1,1,27.8435770118919,0,34.3166944278323,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,24,1,1,27.7222392879422,0,34.3528939647044,9.27775041704389,0.0,0.0,0,0.0,0.0,30,0
6,1,2,1,27.6776396543743,0,34.2385149829076,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,2,2,1,27.5958490435378,0,34.2571658816737,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,3,2,1,27.4992819475149,0,34.3420495001764,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,4,2,1,27.4007447046841,0,34.4915551391931,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,5,2,1,27.3212032566499,0,34.6656918846283,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,6,2,1,25.9518841664897,0,49.7649204593146,15.3279255217533,0.0,97.8455915061693,0,2.66819,26.8165190338935,26,1
6,7,2,1,25.8780547898801,0,50.0088106091756,26.6101370602148,0.0,63.8807914140239,0,78.5306,53.6330380677869,26,1
6,8,2,1,25.9664990964079,0,49.9869382284234,56.7299065997691,0.0,114.568482059266,0,193.213,254.756930821988,26,1
6,9,2,1,25.9999745411823,0,49.9912377003147,48.3488351711977,0.0,114.200022911079,0,258.414,254.756930821988,26,1
6,10,2,1,25.9999999999997,0,49.9916665990199,46.4147417646043,0.0,114.456938315107,0,292.824,254.756140010003,26,1
6,11,2,1,25.9999999999999,0,49.9928338053327,48.3488351711977,0.0,114.581084774372,0,319.401,254.756930821988,26,1
6,12,2,1,25.9999999999999,0,49.997294357937,49.3520873072429,4.21721475955048,102.93300559872,0,324.973,134.082178952634,26,1
6,13,2,1,25.9999999999999,0,49.980445373183,49.9605796766922,3.12826849346615,119.988197398325,0,303.332,254.756930821988,26,1
6,14,2,1,25.9999999999999,0,49.9812023161488,46.4147417646043,1.94799935975079,122.485834425021,0,408.048,254.756140010003,26,1
6,15,2,1,25.9999999999999,0,49.9761977587558,46.4147417646043,1.94130993586463,129.536429232143,0,134.89,254.756930821988,26,1
6,16,2,1,26.0,0,49.9832395796002,49.3158818744944,3.02203964233875,137.1134974793,0,103.079,254.756930821988,26,1
6,17,2,1,26.0,0,49.9991593454507,39.1455387703235,0.951423208557321,109.334858219253,0,59.1007,80.4495571016802,26,1
6,18,2,1,25.9999999999999,0,49.9999960476527,19.1961123349402,0.0,81.489214287072,0,29.5595,26.8165190338935,26,1
6,19,2,1,25.9999999999999,0,50.0000001068609,16.6173211261489,0.0,72.4220022207366,0,0.0,26.8165190338935,26,1
6,20,2,1,25.9999999999999,0,49.9843151735103,16.6173211261489,0.919000069182133,59.3501778027962,0,0.0,26.8165190338935,26,1
6,21,2,1,26.0,0,49.9176759188353,15.3279255217533,0.0,50.5844229047054,0,0.0,26.8165190338935,26,1
6,22,2,1,27.3211788982679,0,45.4026405616995,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,23,2,1,27.8292330507222,0,42.8121972763777,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,0
6,24,2,1,27.7636700491296,0,41.8626265413719,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,1,3,1,27.684247172243,0,41.0122687248249,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,2,3,1,27.6087756080012,0,40.408625181814,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,3,3,1,27.5233628949733,0,40.0082875835164,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,4,3,1,27.4360476888535,0,39.7618391679556,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,5,3,1,27.3772835654986,0,39.5969725301697,12.3703338893919,0.0,0.0,0,0.0,0.0,30,0
6,6,3,1,25.9473824902121,0,49.9064903572174,15.3279255217533,0.0,71.8251771550301,0,13.6688,26.8165190338935,26,1
6,7,3,1,25.924247172242,0,50.0031756553079,26.6101370602148,0.0,61.1549887624581,0,92.8684,53.6330380677869,26,1
6,8,3,1,25.986583490829,0,49.9886342072255,56.7299065997691,0.0,112.571458111104,0,251.157,254.756930821988,26,1
6,9,3,1,25.9999999989499,0,49.9955653878882,48.3488351711977,0.0,113.085433847227,0,420.689,254.756930821988,26,1
6,10,3,1,25.9999999999999,0,49.9929674781641,46.4147417646043,0.0,115.403671339822,0,566.141,254.756140010003,26,1
