Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],HVAC Mode [Off/Cooling/Heating]
6,21,1,1,28.9697713284791,0,49.1708980394181,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,22,1,1,28.7346307849858,0,49.4758349647888,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,23,1,1,28.545492867469,0,49.7175187222833,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,1,1,28.3932565165106,0,49.8537904639835,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,1,2,1,28.554586591131,0,49.5675146439102,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,2,1,28.5257376128902,0,49.666982407177,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,2,1,28.4455375067157,0,49.7022436258112,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,2,1,28.3385012165061,0,49.7383652006967,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,2,1,28.2373399599379,0,49.7621825521429,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,2,1,27.6961397638169,0,49.9941955176351,1.66265335754883,0,9.42458807638122,0,7.35348,3.38962231052115,28.0,1
6,7,2,1,25.9804110420676,0,50.0235729415578,1.66265335754883,0,13.7270895901895,0,89.2398,6.47109713826762,26.0,1
6,8,2,1,25.9999999999999,0,49.9991908007052,3.32530671509765,0,13.6693119272971,0,238.795,30.8147482774649,26.0,1
6,9,2,1,25.9999999999999,0,50.0000000364428,3.32530671509765,0,13.7833551942928,0,386.274,30.8147482774649,26.0,1
6,10,2,1,25.9999999999999,0,50.0000000689052,3.32530671509765,0,13.369371079565,0,558.966,26.7576172272769,26.0,1
6,11,2,1,26.0,0,50.000000049683,3.32530671509765,0,13.7564563585008,0,579.218,30.8147482774649,26.0,1
6,12,2,1,25.9999999999999,0,49.9996311802462,3.12578831219179,0,12.2310572450807,0,554.09,16.3327025331921,26.0,1
6,13,2,1,25.9999999999999,0,49.9990332134593,3.32530671509765,0,13.9028936879527,0,529.468,30.8147482774649,26.0,1
6,14,2,1,25.9999999999999,0,49.9981939063857,3.32530671509765,0,13.6603231593088,0,471.897,26.7576172272769,26.0,1
6,15,2,1,25.9999999999999,0,49.9999942080546,3.32530671509765,0,14.4004065656079,0,443.519,30.8147482774649,26.0,1
6,16,2,1,26.0,0,49.9997639996144,3.32530671509765,0,14.7006371446605,0,374.987,30.8147482774649,26.0,1
6,17,2,1,25.9999999999999,0,49.9999997583828,1.66265335754883,0,11.0049698519052,0,244.04,9.86071944878876,26.0,1
6,18,2,1,27.7663186882696,0,49.677400980522,0.66506134301953,0,4.9611687985126,0,86.8898,3.38962231052115,30.0,0
6,19,2,1,28.5693693138791,0,49.5977533869451,0.66506134301953,0,0.0,0,9.33897,3.38962231052115,30.0,0
6,20,2,1,28.5096671934978,0,49.6972120402685,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,2,1,28.336799392915,0,49.8671305809409,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,22,2,1,28.1302352035176,0,49.9738814210558,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,2,1,27.8719424052412,0,50.0095992432477,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,2,1,27.9779261182788,0,49.958396029554,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,3,1,27.9140742889465,0,50.0362807201299,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,3,1,27.8146926931795,0,50.0515969845634,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,3,1,27.7118491160171,0,50.0550652445711,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,3,1,27.6028402078547,0,50.0574191676558,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,3,1,27.5067185007812,0,50.0406299441283,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,3,1,27.313612313474,0,49.9955408666214,1.66265335754883,0,3.41950512506132,0,12.8719,3.38962231052115,28.0,1
6,7,3,1,25.9378608699209,0,50.0320813917996,1.66265335754883,0,9.96654641339598,0,99.5762,6.47109713826762,26.0,1
6,8,3,1,25.9999858974388,0,49.9947993257211,3.32530671509765,0,10.9884877027292,0,261.26,30.8147482774649,26.0,1
6,9,3,1,25.9999999999999,0,49.999999965151,3.32530671509765,0,11.4288758677784,0,439.149,30.8147482774649,26.0,1
6,10,3,1,25.9999999999999,0,49.9999999818402,3.32530671509765,0,11.3089377225591,0,578.797,26.7576172272769,26.0,1
6,11,3,1,26.0,0,49.9999999085576,3.32530671509765,0,11.9640550682644,0,674.65,30.8147482774649,26.0,1
6,12,3,1,25.9999999999999,0,49.9997310420437,3.12578831219179,0,10.6045634042074,0,718.233,16.3327025331921,26.0,1
6,13,3,1,26.0,0,49.998216997786,3.32530671509765,0,12.378248067974,0,713.124,30.8147482774649,26.0,1
6,14,3,1,26.0,0,49.9995443349478,3.32530671509765,0,12.2852837527553,0,662.198,26.7576172272769,26.0,1
6,15,3,1,26.0,0,49.9999992430062,3.32530671509765,0,12.8119132344585,0,561.24,30.8147482774649,26.0,1
6,16,3,1,26.0,0,50.0002061864766,3.32530671509765,0,12.8282227327916,0,426.856,30.8147482774649,26.0,1
6,17,3,1,25.9999999999999,0,50.0000005823197,1.66265335754883,0,8.51511973499512,0,247.332,9.86071944878876,26.0,1
6,18,3,1,27.4925339166627,0,49.9231931522163,0.66506134301953,0,2.33007500748227,0,91.1951,3.38962231052115,30.0,0
6,19,3,1,27.8004335723315,0,50.0063003236435,0.66506134301953,0,0.0,0,10.8497,3.38962231052115,30.0,0
6,20,3,1,27.6990552481989,0,50.0074419537122,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,3,1,27.5770992171448,0,50.0078784946979,0.66506134301953,0,0.0,0,0.0,3.38962231052115,29.9999999999999,1
6,22,3,1,27.4157673665738,0,50.0449351996597,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,3,1,27.2400447009136,0,50.0548548546975,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,3,1,27.396984711089,0,49.888957251275,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,4,1,27.3470202823971,0,50.0444681335246,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,4,1,27.2468769409996,0,50.0548369926951,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,4,1,27.1490051014612,0,50.0457156910825,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,4,1,27.068052682765,0,50.0399295130987,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,4,1,27.0069791097667,0,50.0227711823838,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,4,1,26.9936888899717,0,50.0039220201857,1.66265335754883,0,1.56018235552758,0,12.9054,3.38962231052115,28.0,1
6,7,4,1,25.8913069828168,0,50.0185161354992,1.66265335754883,0,7.82406291015255,0,99.5151,6.47109713826762,26.0,1
6,8,4,1,25.995355403595,0,49.9920652786753,3.32530671509765,0,9.55847374662703,0,265.663,30.8147482774649,26.0,1
6,9,4,1,25.9999999999999,0,49.9999999169665,3.32530671509765,0,9.9098756195085,0,451.057,30.8147482774649,26.0,1
6,10,4,1,26.0,0,49.9999548397979,3.32530671509765,0,9.82066834328795,0,592.274,26.7576172272769,26.0,1
6,11,4,1,25.9999999999999,0,49.99999975376,3.32530671509765,0,10.5243233484777,0,685.456,30.8147482774649,26.0,1
6,12,4,1,25.9999999999999,0,49.9997096013093,3.12578831219179,0,9.10170819470107,0,727.678,16.3327025331921,26.0,1
6,13,4,1,25.9999999999999,0,49.9992134973044,3.32530671509765,0,11.0897836956265,0,725.568,30.8147482774649,26.0,1
6,14,4,1,26.0,0,49.9994901224855,3.32530671509765,0,11.0762407231893,0,679.055,26.7576172272769,26.0,1
6,15,4,1,26.0,0,49.9999998078802,3.32530671509765,0,11.6761538046629,0,586.069,30.8147482774649,26.0,1
6,16,4,1,25.9999999999999,0,49.9999999563375,3.32530671509765,0,11.767899931136,0,439.464,30.8147482774649,26.0,1
6,17,4,1,25.9999999999999,0,49.9999998483343,1.66265335754883,0,7.6193098322104,0,253.548,9.86071944878876,26.0,1
6,18,4,1,27.3765439528636,0,49.9166904002027,0.66506134301953,0,2.15294759792466,0,93.6395,3.38962231052115,30.0,0
6,19,4,1,27.6872482354802,0,50.0061072613402,0.66506134301953,0,0.0,0,10.2311,3.38962231052115,30.0,0
6,20,4,1,27.57507149751,0,50.0066489330135,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,4,1,27.4257538481308,0,50.0145798070439,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,22,4,1,27.239804402204,0,50.0090706684304,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,4,1,27.0327085012054,0,50.0076999789725,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,4,1,27.1726123692201,0,49.995453197695,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,5,1,27.1256321877868,0,50.0405521269116,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,5,1,27.0436121174184,0,50.041707271969,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,5,1,26.9626884322754,0,50.0423378903536,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,5,1,26.8803196662456,0,50.0432322180083,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,5,1,26.8114158458596,0,50.0276722679008,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,5,1,26.8025520130088,0,50.002612138527,1.66265335754883,0,1.67919641846556,0,7.35711,3.38962231052115,28.0,1
6,7,5,1,25.9009887881728,0,50.0168657202082,1.66265335754883,0,6.69634732650224,0,82.6117,6.47109713826762,26.0,1
6,8,5,1,25.9971787522086,0,49.9943755930515,3.32530671509765,0,9.03771130243982,0,202.159,30.8147482774649,26.0,1
6,9,5,1,26.0,0,50.0000000302586,3.32530671509765,0,9.48369105550237,0,330.243,30.8147482774649,26.0,1
6,10,5,1,25.9999999999999,0,49.9999998873338,3.32530671509765,0,9.35619326396384,0,400.006,26.7576172272769,26.0,1
6,11,5,1,25.9999999999999,0,50.0000000681421,3.32530671509765,0,9.90612213106907,0,451.873,30.8147482774649,26.0,1
6,12,5,1,25.9999999999999,0,49.999586645449,3.12578831219179,0,8.4931358868119,0,439.791,16.3327025331921,26.0,1
6,13,5,1,25.9999999999999,0,49.9999975044003,3.32530671509765,0,10.3447574113251,0,442.941,30.8147482774649,26.0,1
6,14,5,1,26.0,0,49.9984891027997,3.32530671509765,0,10.1698827480859,0,550.977,26.7576172272769,26.0,1
6,15,5,1,26.0,0,49.9999616907829,3.32530671509765,0,10.8729458387523,0,522.271,30.8147482774649,26.0,1
6,16,5,1,25.9999999999999,0,49.999762160827,3.32530671509765,0,11.319389340546,0,398.837,30.8147482774649,26.0,1
6,17,5,1,26.0,0,49.9999993906369,1.66265335754883,0,7.84998252526966,0,267.007,9.86071944878876,26.0,1
6,18,5,1,27.4927208527665,0,49.790894848078,0.66506134301953,0,2.1792081382654,0,92.8793,3.38962231052115,30.0,0
6,19,5,1,27.8400432063359,0,49.8050714912651,0.66506134301953,0,0.0,0,15.902,3.38962231052115,30.0,0
6,20,5,1,27.6969098970827,0,49.9692241263731,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,5,1,27.5206979835361,0,50.0052908305294,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,22,5,1,27.3186966886487,0,50.0122001317663,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,5,1,27.1095885266948,0,50.0080138701825,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,5,1,27.2338543516848,0,50.007379304877,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,6,1,27.1627432147189,0,50.0534226427018,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,6,1,27.0520105346614,0,50.0584792409903,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,6,1,26.9483986468014,0,50.0498846421057,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,6,1,26.8612180362519,0,50.0435349371006,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,6,1,26.794983560585,0,50.026753172744,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,6,1,26.7993452630333,0,50.0047568001388,1.66265335754883,0,1.50057596571876,0,0.0,3.38962231052115,28.0,1
6,7,6,1,25.9171041359111,0,50.0148124876616,1.66265335754883,0,6.42647386330621,0,82.6012,6.47109713826762,26.0,1
6,8,6,1,25.9981703674743,0,49.9932884058537,3.32530671509765,0,8.80372005874804,0,215.137,30.8147482774649,26.0,1
6,9,6,1,25.9999999999999,0,50.0000000876311,3.32530671509765,0,9.3198558014828,0,406.207,30.8147482774649,26.0,1
6,10,6,1,25.9999999999999,0,49.999896331239,3.32530671509765,0,9.30560568741066,0,491.753,26.7576172272769,26.0,1
6,11,6,1,25.9999999999999,0,49.9999997763234,3.32530671509765,0,10.0047939134193,0,499.524,30.8147482774649,26.0,1
6,12,6,1,25.9999999999999,0,49.9993790154698,3.12578831219179,0,8.60123947922511,0,533.141,16.3327025331921,26.0,1
6,13,6,1,25.9999999999999,0,49.9999951580765,3.32530671509765,0,10.4288512136954,0,127.795,30.8147482774649,26.0,1
6,14,6,1,25.9999999999999,0,49.9996813244901,3.32530671509765,0,10.152538275206,0,245.822,26.7576172272769,26.0,1
6,15,6,1,25.9999999999999,0,49.999998695189,3.32530671509765,0,10.6340099711305,0,40.729,30.8147482774649,26.0,1
6,16,6,1,25.9999999999999,0,49.9997833701424,3.32530671509765,0,10.4253948987312,0,167.886,30.8147482774649,26.0,1
6,17,6,1,26.0,0,49.9999987286088,1.66265335754883,0,6.40171926116954,0,206.192,9.86071944878876,26.0,1
6,18,6,1,27.159922630339,0,49.9146653844766,0.66506134301953,0,1.92475764763054,0,95.1931,3.38962231052115,30.0,0
6,19,6,1,27.3671143406664,0,50.01059735633,0.66506134301953,0,0.0,0,17.7597,3.38962231052115,30.0,0
6,20,6,1,27.1983185051286,0,50.0114389602596,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,6,1,27.0266251447129,0,50.0078470700598,0.66506134301953,0,0.0,0,0.0,3.38962231052115,29.9999999999999,1
6,22,6,1,26.8266457671523,0,50.043231349879,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,6,1,26.6193216848342,0,50.0599499946338,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,6,1,26.7741122640371,0,49.8797053911394,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,7,1,26.4794610530163,0,50.1869085953968,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,2,7,1,26.3596642419255,0,50.0371950403325,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,3,7,1,26.2983248316908,0,50.0292084834459,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,4,7,1,26.2455200514777,0,50.0262194374407,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,5,7,1,26.1968825971122,0,50.024280155166,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,6,7,1,26.1544976953419,0,50.0213892165122,0.567641894272677,0,0.0,0,12.9175,0.0,30.0,0
6,7,7,1,26.1810528568485,0,49.9965161674167,0.567641894272677,0,0.0,0,95.1737,0.0,30.0,0
6,8,7,1,26.1782099220947,0,50.0106711071822,0.567641894272677,0,0.0,0,241.949,0.0,30.0,0
6,9,7,1,26.1732194734465,0,49.9817933260768,0.567641894272677,0,0.0,0,397.304,0.0,30.0,0
6,10,7,1,26.3576224361481,0,49.9951632730977,0.567641894272677,0,0.0,0,532.592,0.0,30.0,0
6,11,7,1,26.4646238598389,0,50.0136858346175,0.567641894272677,0,0.0,0,604.801,0.0,30.0,0
6,12,7,1,26.4835540950834,0,49.9951879685013,0.567641894272677,0,0.0,0,662.858,0.0,30.0,0
6,13,7,1,26.6551892919375,0,49.9957651801609,0.567641894272677,0,0.0,0,665.859,0.0,29.9999999999999,1
6,14,7,1,26.8250073196122,0,49.9459910732827,0.567641894272677,0,0.0,0,619.437,0.0,30.0,0
6,15,7,1,26.976774860238,0,49.9370125533766,0.567641894272677,0,0.0,0,529.559,0.0,30.0,0
6,16,7,1,27.0403553396988,0,49.9954494799867,0.567641894272677,0,0.0,0,383.455,0.0,30.0,0
6,17,7,1,26.9325187374823,0,50.0071664901581,0.567641894272677,0,0.0,0,229.755,0.0,30.0,0
6,18,7,1,26.65905392002,0,49.9981933133651,0.567641894272677,0,0.0,0,91.0642,0.0,30.0,0
6,19,7,1,26.5622254911462,0,50.0247199994892,0.567641894272677,0,0.0,0,10.1691,0.0,30.0,0
6,20,7,1,26.4514201967891,0,50.0138569733158,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,21,7,1,26.3518163843149,0,50.0397090743049,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,22,7,1,26.2636368991644,0,50.0415588832035,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,23,7,1,26.1890821942602,0,50.0356922106924,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,7,1,26.1022934030158,0,50.0536958947612,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,1,1,1,25.9825386304011,0,50.0638512518186,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,2,1,1,25.8525201139397,0,50.0645703352457,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,3,1,1,25.7371737639661,0,50.0523130561208,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,4,1,1,25.6410963696195,0,50.0472607270572,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,5,1,1,25.5521923929954,0,50.040930416351,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,6,1,1,25.566699684931,0,49.9875166771882,0.567641894272677,0,0.0,0,12.9509,0.0,30.0,0
6,7,1,1,25.7772613086181,0,49.9871292097296,0.567641894272677,0,0.0,0,98.311,0.0,29.9999999999999,1
6,8,1,1,26.0594357084261,0,49.9913590027786,0.567641894272677,0,0.0,0,263.172,0.0,29.9999999999999,1
6,9,1,1,26.2915175412357,0,49.9932855859204,0.567641894272677,0,0.0,0,444.867,0.0,29.9999999999999,1
6,10,1,1,26.4841519890291,0,49.993703751702,0.567641894272677,0,0.0,0,581.191,0.0,30.0,0
6,11,1,1,26.6293144632898,0,49.9923529797545,0.567641894272677,0,0.0,0,673.896,0.0,30.0,0
6,12,1,1,26.7748015714089,0,49.963646224814,0.567641894272677,0,0.0,0,712.907,0.0,30.0,0
6,13,1,1,26.8806455759747,0,49.9617674113394,0.567641894272677,0,0.0,0,714.458,0.0,30.0,0
6,14,1,1,26.9575950222415,0,49.9978441009182,0.567641894272677,0,0.0,0,667.234,0.0,30.0,0
6,15,1,1,27.0330615993618,0,49.9935306891645,0.567641894272677,0,0.0,0,569.253,0.0,30.0,0
6,16,1,1,27.1735394290817,0,49.9475350721725,0.567641894272677,0,0.0,0,432.641,0.0,30.0,0
6,17,1,1,27.2700348474873,0,49.9887068943046,0.567641894272677,0,0.0,0,256.286,0.0,30.0,0
6,18,1,1,27.2288505420892,0,50.005686544446,0.567641894272677,0,0.0,0,95.0647,0.0,30.0,0
6,19,1,1,27.0719204037511,0,50.0064996685762,0.567641894272677,0,0.0,0,11.8152,0.0,30.0,0
6,20,1,1,26.8903169626234,0,50.0071036099111,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,21,1,1,26.6879561227672,0,50.0079738820192,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,22,1,1,26.5022353080084,0,50.012112110071,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,23,1,1,26.342803513135,0,50.008850000376,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,1,1,26.1912694967958,0,50.062645930222,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,1,2,1,26.3333106454373,0,49.8984860008102,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,2,1,26.2812206567467,0,50.0467724460262,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,2,1,26.1849131823049,0,50.0489485077801,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,2,1,26.0836316017701,0,50.0543513493443,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,2,1,25.9921936326471,0,50.0343703674289,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,2,1,25.9929725583191,0,49.995909100979,1.66265335754883,0,2.05451563591738,0,2.66819,3.38962231052115,28.0,1
6,7,2,1,25.4887347287468,0,50.0034518838973,1.66265335754883,0,4.33098292039222,0,78.5306,6.47109713826762,26.0,1
6,8,2,1,25.8699860641815,0,49.9855530785081,3.32530671509765,0,7.72903563089023,0,193.213,30.8147482774649,26.0,1
6,9,2,1,25.9998778409113,0,49.9937903681298,3.32530671509765,0,7.75914331352294,0,258.414,30.8147482774649,26.0,1
6,10,2,1,25.9999999999999,0,49.9996573837132,3.32530671509765,0,7.66492323641634,0,292.824,26.7576172272769,26.0,1
6,11,2,1,25.9999999999999,0,49.9999999182382,3.32530671509765,0,8.25673394262091,0,319.401,30.8147482774649,26.0,1
6,12,2,1,25.9999999999999,0,49.9997535319785,3.12578831219179,0,6.55704066854445,0,324.973,16.3327025331921,26.0,1
6,13,2,1,25.9999999999999,0,49.999998317854,3.32530671509765,0,8.74215744753237,0,303.332,30.8147482774649,26.0,1
6,14,2,1,25.9999999999999,0,49.9991954866583,3.32530671509765,0,8.6833873511865,0,408.048,26.7576172272769,26.0,1
6,15,2,1,25.9999999999999,0,49.9999866068097,3.32530671509765,0,9.52814265016975,0,134.89,30.8147482774649,26.0,1
6,16,2,1,25.9999999999999,0,50.0000000403924,3.32530671509765,0,10.068818025698,0,103.079,30.8147482774649,26.0,1
6,17,2,1,25.9999999999999,0,49.9998883025557,1.66265335754883,0,6.49967391244434,0,59.1007,9.86071944878876,26.0,1
6,18,2,1,27.2110438268576,0,49.9325143418446,0.66506134301953,0,1.84161919546009,0,29.5595,3.38962231052115,30.0,0
6,19,2,1,27.5262304517263,0,49.9779215428422,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,20,2,1,27.4138735271925,0,50.0084311469564,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,21,2,1,27.2440945078416,0,50.0091435561342,0.66506134301953,0,0.0,0,0.0,3.38962231052115,30.0,0
6,22,2,1,27.0773996071432,0,50.0676782903828,0.66506134301953,0,0.0,0,0.0,1.54073741387325,30.0,0
6,23,2,1,26.9110664855967,0,50.0690219763576,0.567641894272677,0,0.0,0,0.0,0.0,30.0,0
6,24,2,1,27.0637049079735,0,49.8984186591995,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,1,3,1,27.0219155840047,0,50.0036626215027,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,2,3,1,26.9388409876177,0,50.0051283361914,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,3,3,1,26.8325527648259,0,50.0329015604356,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,4,3,1,26.7109839770031,0,50.0612545304559,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,5,3,1,26.6157100789335,0,50.0364916879325,1.41910473568169,0,0.0,0,0.0,0.0,30.0,0
6,6,3,1,26.6526871970993,0,50.0262485141753,1.66265335754883,0,1.97668064046127,0,13.6688,3.38962231052115,28.0,1
6,7,3,1,25.8669517779481,0,50.013729723312,1.66265335754883,0,5.79156698609736,0,92.8684,6.47109713826762,26.0,1
6,8,3,1,25.9923987508807,0,49.9905624015895,3.32530671509765,0,8.32042864446743,0,251.157,30.8147482774649,26.0,1
6,9,3,1,26.0,0,49.9999523349291,3.32530671509765,0,8.71904392203527,0,420.689,30.8147482774649,26.0,1
6,10,3,1,26.0,0,49.9999997684713,3.32530671509765,0,8.68993910892106,0,566.141,26.7576172272769,26.0,1
6,11,3,1,25.9999999999999,0,49.9999999661136,3.32530671509765,0,9.39795167268722,0,656.492,30.8147482774649,26.0,1
6,12,3,1,26.0,0,49.999811999861,3.12578831219179,0,8.22840595957429,0,680.072,16.3327025331921,26.0,1
6,13,3,1,25.9999999999999,0,49.999997513818,3.32530671509765,0,10.1744345575514,0,684.044,30.8147482774649,26.0,1
6,14,3,1,25.9999999999999,0,49.9999999658462,3.32530671509765,0,10.1679517792522,0,623.095,26.7576172272769,26.0,1
