KPI,Building_1,District
building_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,0.0,
building_deferrable_appliance_service_served_energy_total_kwh,0.0,
building_deferrable_appliance_service_service_level_business_as_usual_ratio,,
building_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
building_deferrable_appliance_service_service_level_ratio,,
building_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,0.0,
building_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,0.0,
building_deferrable_appliance_service_unserved_energy_total_kwh,0.0,
building_electrical_service_phase_imbalance_phase_average_ratio,,
building_electrical_service_phase_violations_energy_total_kwh,0.0,
building_electrical_service_phase_violations_event_count,0.0,
building_emissions_daily_average_baseline_kgco2,46.233600554972554,
building_emissions_daily_average_business_as_usual_kgco2,43.76158554224302,
building_emissions_daily_average_control_kgco2,43.76158554224302,
building_emissions_daily_average_delta_kgco2,-2.472015012729538,
building_emissions_daily_average_delta_to_business_as_usual_kgco2,0.0,
building_emissions_ratio_to_baseline_total_ratio,0.9465320679536895,
building_emissions_ratio_to_business_as_usual_total_ratio,1.0,
building_emissions_total_baseline_kgco2,16874.7826025592,
building_emissions_total_business_as_usual_kgco2,15972.522873069302,
building_emissions_total_control_kgco2,15972.522873069302,
building_emissions_total_delta_kgco2,-902.2597294898987,
building_emissions_total_delta_to_business_as_usual_kgco2,0.0,
building_energy_grid_community_market_grid_export_after_local_daily_average_kwh,0.0,
building_energy_grid_community_market_grid_export_after_local_total_kwh,0.0,
building_energy_grid_community_market_grid_import_after_local_daily_average_kwh,0.0,
building_energy_grid_community_market_grid_import_after_local_total_kwh,0.0,
building_energy_grid_community_market_local_export_daily_average_kwh,0.0,
building_energy_grid_community_market_local_export_total_kwh,0.0,
building_energy_grid_community_market_local_import_daily_average_kwh,0.0,
building_energy_grid_community_market_local_import_total_kwh,0.0,
building_energy_grid_daily_average_export_baseline_kwh,19.752841577835017,
building_energy_grid_daily_average_export_business_as_usual_kwh,2.55331506467991,
building_energy_grid_daily_average_export_control_kwh,2.55331506467991,
building_energy_grid_daily_average_export_delta_kwh,-17.199526513155106,
building_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_import_baseline_kwh,283.01307219253795,
building_energy_grid_daily_average_import_business_as_usual_kwh,267.7625810746791,
building_energy_grid_daily_average_import_control_kwh,267.7625810746791,
building_energy_grid_daily_average_import_delta_kwh,-15.250491117858845,
building_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_net_exchange_baseline_kwh,263.26023061470295,
building_energy_grid_daily_average_net_exchange_business_as_usual_kwh,265.20926600999917,
building_energy_grid_daily_average_net_exchange_control_kwh,265.20926600999917,
building_energy_grid_daily_average_net_exchange_delta_kwh,1.9490353952962627,
building_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_ratio_to_baseline_export_total_ratio,0.12926317738228743,
building_energy_grid_ratio_to_baseline_import_total_ratio,0.946113827888898,
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,1.0074034554734885,
building_energy_grid_ratio_to_business_as_usual_export_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_import_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,1.0,
building_energy_grid_total_export_baseline_kwh,7209.581417143345,
building_energy_grid_total_export_business_as_usual_kwh,931.9334015762433,
building_energy_grid_total_export_control_kwh,931.9334015762433,
building_energy_grid_total_export_delta_kwh,-6277.6480155671015,
building_energy_grid_total_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_import_baseline_kwh,103296.823297441,
building_energy_grid_total_import_business_as_usual_kwh,97730.552898705,
building_energy_grid_total_import_control_kwh,97730.552898705,
building_energy_grid_total_import_delta_kwh,-5566.270398736,
building_energy_grid_total_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_net_exchange_baseline_kwh,96087.24188029766,
building_energy_grid_total_net_exchange_business_as_usual_kwh,96798.61949712876,
building_energy_grid_total_net_exchange_control_kwh,96798.61949712876,
building_energy_grid_total_net_exchange_delta_kwh,711.3776168311015,
building_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_equity_benefit_relative_percent,5.406191129844502,
building_ev_events_departure_count,0.0,
building_ev_events_departure_met_count,0.0,
building_ev_events_departure_min_acceptable_count,0.0,
building_ev_events_departure_min_acceptable_feasible_count,0.0,
building_ev_events_departure_min_acceptable_infeasible_count,0.0,
building_ev_events_departure_target_feasible_count,0.0,
building_ev_events_departure_target_infeasible_count,0.0,
building_ev_events_departure_within_tolerance_count,0.0,
building_ev_events_departure_within_tolerance_feasible_count,0.0,
building_ev_events_departure_within_tolerance_infeasible_count,0.0,
building_ev_performance_departure_min_acceptable_feasible_ratio,,
building_ev_performance_departure_min_acceptable_ratio,,
building_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
building_ev_performance_departure_soc_absolute_error_mean_ratio,,
building_ev_performance_departure_soc_deficit_mean_ratio,,
building_ev_performance_departure_soc_surplus_mean_ratio,,
building_ev_performance_departure_success_feasible_ratio,,
building_ev_performance_departure_success_ratio,,
building_ev_performance_departure_tolerance_ratio,0.05,
building_ev_performance_departure_within_tolerance_feasible_ratio,,
building_ev_performance_departure_within_tolerance_ratio,,
building_ev_ratio_to_business_as_usual_charge_total_ratio,1.0,
building_ev_ratio_to_business_as_usual_v2g_export_total_ratio,1.0,
building_ev_total_charge_business_as_usual_kwh,0.0,
building_ev_total_charge_delta_to_business_as_usual_kwh,0.0,
building_ev_total_charge_kwh,0.0,
building_ev_total_v2g_export_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_delta_to_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_kwh,0.0,
building_solar_self_consumption_community_market_local_share_of_demand_ratio,,
building_solar_self_consumption_community_market_local_share_of_export_ratio,,
building_solar_self_consumption_daily_average_export_business_as_usual_kwh,2.55331506467991,
building_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_export_kwh,2.55331506467991,
building_solar_self_consumption_daily_average_generation_business_as_usual_kwh,132.77060251747554,
building_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_generation_kwh,132.77060251747554,
building_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,0.9807689728278228,
building_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,0.0,
building_solar_self_consumption_ratio_self_consumption_ratio,0.9807689728278228,
building_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,1.0,
building_solar_self_consumption_total_export_business_as_usual_kwh,931.9334015762433,
building_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_export_kwh,931.9334015762433,
building_solar_self_consumption_total_generation_business_as_usual_kwh,48459.88689176901,
building_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_generation_kwh,48459.88689176901,
district_battery_health_capacity_fade_business_as_usual_ratio,,0.00616116537017426
district_battery_health_capacity_fade_delta_to_business_as_usual_ratio,,0.0
district_battery_health_capacity_fade_ratio,,0.00616116537017426
district_battery_health_equivalent_full_cycles_business_as_usual_count,,98.69932026316722
district_battery_health_equivalent_full_cycles_count,,98.69932026316722
district_battery_health_equivalent_full_cycles_delta_to_business_as_usual_count,,0.0
district_battery_ratio_to_business_as_usual_capacity_fade_ratio,,1.0
district_battery_ratio_to_business_as_usual_charge_ratio,,1.0
district_battery_ratio_to_business_as_usual_discharge_ratio,,1.0
district_battery_ratio_to_business_as_usual_equivalent_full_cycles_ratio,,1.0
district_battery_ratio_to_business_as_usual_throughput_ratio,,1.0
district_battery_total_charge_business_as_usual_kwh,,6277.648024260998
district_battery_total_charge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_charge_kwh,,6277.648024260998
district_battery_total_discharge_business_as_usual_kwh,,5566.270407319069
district_battery_total_discharge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_discharge_kwh,,5566.270407319069
district_battery_total_throughput_business_as_usual_kwh,,11843.918431580067
district_battery_total_throughput_delta_to_business_as_usual_kwh,,0.0
district_battery_total_throughput_kwh,,11843.918431580067
district_comfort_resilience_discomfort_cold_delta_average_c,,0.0
district_comfort_resilience_discomfort_cold_delta_max_c,,0.0
district_comfort_resilience_discomfort_cold_delta_min_c,,0.0
district_comfort_resilience_discomfort_cold_ratio,,
district_comfort_resilience_discomfort_hot_delta_average_c,,0.0
district_comfort_resilience_discomfort_hot_delta_max_c,,0.0
district_comfort_resilience_discomfort_hot_delta_min_c,,0.0
district_comfort_resilience_discomfort_hot_ratio,,
district_comfort_resilience_discomfort_overall_ratio,,
district_comfort_resilience_resilience_one_minus_thermal_ratio,,
district_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,,0.0
district_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,,0.0
district_cost_community_market_counterfactual_daily_average_eur,,0.0
district_cost_community_market_counterfactual_total_eur,,0.0
district_cost_community_market_savings_daily_average_eur,,0.0
district_cost_community_market_savings_total_eur,,0.0
district_cost_community_market_settled_daily_average_eur,,0.0
district_cost_community_market_settled_total_eur,,0.0
district_cost_daily_average_baseline_eur,,26.10391713525558
district_cost_daily_average_business_as_usual_eur,,24.692689482547433
district_cost_daily_average_control_eur,,24.692689482547433
district_cost_daily_average_delta_eur,,-1.411227652708146
district_cost_daily_average_delta_to_business_as_usual_eur,,0.0
district_cost_ratio_to_baseline_total_ratio,,0.9459380887015549
district_cost_ratio_to_business_as_usual_total_ratio,,1.0
district_cost_total_baseline_eur,,9527.657838564794
district_cost_total_business_as_usual_eur,,9012.57444561437
district_cost_total_control_eur,,9012.57444561437
district_cost_total_delta_eur,,-515.0833929504242
district_cost_total_delta_to_business_as_usual_eur,,0.0
district_deferrable_appliance_ratio_to_business_as_usual_average_start_delay_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_completed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_missed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_served_energy_total_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_service_level_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_unserved_energy_total_ratio,,1.0
district_deferrable_appliance_service_average_start_delay_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_delta_to_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_hours,,0.0
district_deferrable_appliance_service_completed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_completed_cycles_count,,0.0
district_deferrable_appliance_service_completed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_count,,0.0
district_deferrable_appliance_service_missed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_served_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_kwh,,0.0
district_deferrable_appliance_service_service_level_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_ratio,,
district_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_kwh,,0.0
district_electrical_service_phase_imbalance_phase_average_ratio,,
district_electrical_service_phase_violations_energy_total_kwh,,0.0
district_electrical_service_phase_violations_event_count,,0.0
district_emissions_daily_average_baseline_kgco2,,46.233600554972554
district_emissions_daily_average_business_as_usual_kgco2,,43.76158554224302
district_emissions_daily_average_control_kgco2,,43.76158554224302
district_emissions_daily_average_delta_kgco2,,-2.472015012729538
district_emissions_daily_average_delta_to_business_as_usual_kgco2,,0.0
district_emissions_ratio_to_baseline_total_ratio,,0.9465320679536895
district_emissions_ratio_to_business_as_usual_total_ratio,,1.0
district_emissions_total_baseline_kgco2,,16874.7826025592
district_emissions_total_business_as_usual_kgco2,,15972.522873069302
district_emissions_total_control_kgco2,,15972.522873069302
district_emissions_total_delta_kgco2,,-902.2597294898987
district_emissions_total_delta_to_business_as_usual_kgco2,,0.0
district_energy_grid_community_market_grid_export_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_export_after_local_total_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_total_kwh,,0.0
district_energy_grid_community_market_local_export_daily_average_kwh,,0.0
district_energy_grid_community_market_local_export_total_kwh,,0.0
district_energy_grid_community_market_local_import_daily_average_kwh,,0.0
district_energy_grid_community_market_local_import_total_kwh,,0.0
district_energy_grid_daily_average_export_baseline_kwh,,19.752841577835017
district_energy_grid_daily_average_export_business_as_usual_kwh,,2.55331506467991
district_energy_grid_daily_average_export_control_kwh,,2.55331506467991
district_energy_grid_daily_average_export_delta_kwh,,-17.199526513155106
district_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_import_baseline_kwh,,283.01307219253795
district_energy_grid_daily_average_import_business_as_usual_kwh,,267.7625810746791
district_energy_grid_daily_average_import_control_kwh,,267.7625810746791
district_energy_grid_daily_average_import_delta_kwh,,-15.250491117858845
district_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_net_exchange_baseline_kwh,,263.26023061470295
district_energy_grid_daily_average_net_exchange_business_as_usual_kwh,,265.20926600999917
district_energy_grid_daily_average_net_exchange_control_kwh,,265.20926600999917
district_energy_grid_daily_average_net_exchange_delta_kwh,,1.9490353952962627
district_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_ratio_to_baseline_export_total_ratio,,0.12926317738228743
district_energy_grid_ratio_to_baseline_import_total_ratio,,0.946113827888898
district_energy_grid_ratio_to_baseline_net_exchange_total_ratio,,1.0074034554734885
district_energy_grid_ratio_to_business_as_usual_export_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_import_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_business_as_usual_ratio,,0.6010457519846584
district_energy_grid_shape_quality_load_factor_penalty_daily_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_baseline_ratio,,0.9673927978812746
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_business_as_usual_ratio,,0.7331122847742875
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_baseline_ratio,,0.9948475367563483
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_business_as_usual_kw,,50.0522346496582
district_energy_grid_shape_quality_peak_all_time_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_all_time_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_daily_average_business_as_usual_kw,,25.897430856260534
district_energy_grid_shape_quality_peak_daily_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_daily_average_to_baseline_ratio,,0.9595163612060259
district_energy_grid_shape_quality_peak_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_ramping_average_business_as_usual_kw,,31385.39857789874
district_energy_grid_shape_quality_ramping_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_ramping_average_to_baseline_ratio,,0.7800322770988559
district_energy_grid_shape_quality_ramping_average_to_business_as_usual_ratio,,1.0
district_energy_grid_total_export_baseline_kwh,,7209.581417143345
district_energy_grid_total_export_business_as_usual_kwh,,931.9334015762433
district_energy_grid_total_export_control_kwh,,931.9334015762433
district_energy_grid_total_export_delta_kwh,,-6277.6480155671015
district_energy_grid_total_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_import_baseline_kwh,,103296.823297441
district_energy_grid_total_import_business_as_usual_kwh,,97730.552898705
district_energy_grid_total_import_control_kwh,,97730.552898705
district_energy_grid_total_import_delta_kwh,,-5566.270398736
district_energy_grid_total_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_net_exchange_baseline_kwh,,96087.24188029766
district_energy_grid_total_net_exchange_business_as_usual_kwh,,96798.61949712876
district_energy_grid_total_net_exchange_control_kwh,,96798.61949712876
district_energy_grid_total_net_exchange_delta_kwh,,711.3776168311015
district_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_equity_distribution_bpr_asset_poor_over_rich_ratio,,
district_equity_distribution_gini_benefit_ratio,,0.0
district_equity_distribution_losers_percent,,0.0
district_equity_distribution_top20_benefit_ratio,,1.0
district_ev_events_departure_count,,0.0
district_ev_events_departure_met_count,,0.0
district_ev_events_departure_min_acceptable_count,,0.0
district_ev_events_departure_min_acceptable_feasible_count,,0.0
district_ev_events_departure_min_acceptable_infeasible_count,,0.0
district_ev_events_departure_target_feasible_count,,0.0
district_ev_events_departure_target_infeasible_count,,0.0
district_ev_events_departure_within_tolerance_count,,0.0
district_ev_events_departure_within_tolerance_feasible_count,,0.0
district_ev_events_departure_within_tolerance_infeasible_count,,0.0
district_ev_performance_departure_min_acceptable_feasible_ratio,,
district_ev_performance_departure_min_acceptable_ratio,,
district_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
district_ev_performance_departure_soc_absolute_error_mean_ratio,,
district_ev_performance_departure_soc_deficit_mean_ratio,,
district_ev_performance_departure_soc_surplus_mean_ratio,,
district_ev_performance_departure_success_feasible_ratio,,
district_ev_performance_departure_success_ratio,,
district_ev_performance_departure_tolerance_ratio,,0.05
district_ev_performance_departure_within_tolerance_feasible_ratio,,
district_ev_performance_departure_within_tolerance_ratio,,
district_ev_ratio_to_business_as_usual_charge_total_ratio,,1.0
district_ev_ratio_to_business_as_usual_v2g_export_total_ratio,,1.0
district_ev_total_charge_business_as_usual_kwh,,0.0
district_ev_total_charge_delta_to_business_as_usual_kwh,,0.0
district_ev_total_charge_kwh,,0.0
district_ev_total_v2g_export_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_delta_to_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_kwh,,0.0
district_solar_self_consumption_community_market_local_share_of_demand_ratio,,
district_solar_self_consumption_community_market_local_share_of_export_ratio,,
district_solar_self_consumption_daily_average_export_business_as_usual_kwh,,2.55331506467991
district_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_export_kwh,,2.55331506467991
district_solar_self_consumption_daily_average_generation_business_as_usual_kwh,,132.77060251747554
district_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_generation_kwh,,132.77060251747554
district_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,,0.9807689728278228
district_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,,0.0
district_solar_self_consumption_ratio_self_consumption_ratio,,0.9807689728278228
district_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,,1.0
district_solar_self_consumption_total_export_business_as_usual_kwh,,931.9334015762433
district_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_export_kwh,,931.9334015762433
district_solar_self_consumption_total_generation_business_as_usual_kwh,,48459.88689176901
district_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_generation_kwh,,48459.88689176901
