Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
612.5,675.248
613.5,623.073
614.5,550.025
615.5,385.92800000000005
616.5,211.472
617.5,0.0
618.5,0.0
619.5,0.0
620.5,0.0
621.5,0.0
622.5,0.0
623.5,0.0
624.5,0.0
625.5,0.0
626.5,0.0
627.5,0.0
628.5,0.0
629.5,0.0
630.5,0.0
631.5,9.11548
632.5,50.6716
633.5,74.4425
634.5,102.751
635.5,118.876
636.5,133.734
637.5,114.73100000000001
638.5,92.7679
639.5,62.9733
640.5,28.6291
641.5,0.0
642.5,0.0
643.5,0.0
644.5,0.0
645.5,0.0
646.5,0.0
647.5,0.0
648.5,0.0
649.5,0.0
650.5,0.0
651.5,0.0
652.5,0.0
653.5,0.0
654.5,0.0
655.5,38.8238
656.5,133.819
657.5,226.672
658.5,276.313
659.5,272.455
660.5,307.78700000000003
661.5,288.295
662.5,196.907
663.5,118.46
664.5,46.8398
665.5,0.0
666.5,0.0
667.5,0.0
668.5,0.0
669.5,0.0
670.5,0.0
671.5,0.0
672.5,0.0
673.5,0.0
674.5,0.0
675.5,0.0
676.5,0.0
677.5,0.0
678.5,0.0
679.5,23.0718
680.5,58.206
681.5,84.4422
682.5,164.24900000000002
683.5,142.671
684.5,37.5981
685.5,413.721
686.5,337.899
687.5,288.709
688.5,158.31
689.5,0.0
690.5,0.0
691.5,0.0
692.5,0.0
693.5,0.0
694.5,0.0
695.5,0.0
696.5,0.0
697.5,0.0
698.5,0.0
699.5,0.0
700.5,0.0
701.5,0.0
702.5,0.0
703.5,18.9137
704.5,69.2071
705.5,166.352
706.5,209.709
707.5,191.736
708.5,148.751
709.5,77.2211
710.5,58.3536
711.5,48.2462
712.5,23.2284
713.5,0.0
714.5,0.0
715.5,0.0
716.5,0.0
717.5,0.0
718.5,0.0
719.5,0.0
720.5,0.0
721.5,0.0
722.5,0.0
723.5,0.0
724.5,0.0
725.5,0.0
726.5,0.0
727.5,25.5059
728.5,109.459
729.5,183.046
730.5,235.71400000000003
731.5,237.665
732.5,250.24200000000002
733.5,259.66200000000003
734.5,203.86599999999999
735.5,145.87
736.5,51.2589
737.5,0.0
738.5,0.0
739.5,0.0
740.5,0.0
741.5,0.0
742.5,0.0
743.5,0.0
744.5,0.0
745.5,0.0
746.5,0.0
747.5,0.0
748.5,0.0
749.5,0.0
750.5,0.0
751.5,13.8199
752.5,33.4324
753.5,77.2044
754.5,114.17399999999999
755.5,37.2083
756.5,309.959
757.5,318.54400000000004
758.5,334.645
759.5,289.402
760.5,229.354
761.5,1.8555700000000002
762.5,0.0
763.5,0.0
764.5,0.0
765.5,0.0
766.5,0.0
767.5,0.0
768.5,0.0
769.5,0.0
770.5,0.0
771.5,0.0
772.5,0.0
773.5,0.0
774.5,0.0
775.5,93.4879
776.5,197.387
777.5,270.392
778.5,268.58799999999997
779.5,504.714
780.5,458.967
781.5,563.659
782.5,327.81300000000005
783.5,240.796
784.5,97.3054
785.5,0.0
786.5,0.0
787.5,0.0
788.5,0.0
789.5,0.0
790.5,0.0
791.5,0.0
792.5,0.0
793.5,0.0
794.5,0.0
795.5,0.0
796.5,0.0
797.5,0.0
798.5,0.0
799.5,114.478
800.5,299.936
801.5,485.14599999999996
802.5,606.049
803.5,681.1439999999999
804.5,687.451
805.5,658.68
806.5,545.8330000000001
807.5,402.37199999999996
808.5,219.75099999999998
809.5,0.0
810.5,0.0
811.5,0.0
812.5,0.0
813.5,0.0
814.5,0.0
815.5,0.0
816.5,0.0
817.5,0.0
818.5,0.0
819.5,0.0
820.5,0.0
821.5,0.0
822.5,0.0
823.5,61.5776
824.5,207.28099999999998
825.5,290.526
826.5,80.3514
827.5,348.796
828.5,612.215
829.5,292.731
830.5,345.745
831.5,462.68199999999996
832.5,243.05700000000002
833.5,1.3609799999999999
834.5,0.0
835.5,0.0
836.5,0.0
837.5,0.0
838.5,0.0
839.5,0.0
840.5,0.0
841.5,0.0
842.5,0.0
843.5,0.0
844.5,0.0
845.5,0.0
846.5,0.0
847.5,131.861
848.5,344.711
849.5,545.891
850.5,672.545
851.5,724.3889999999999
852.5,727.95
853.5,678.572
854.5,587.035
855.5,430.106
856.5,218.542
857.5,0.0
858.5,0.0
859.5,0.0
860.5,0.0
861.5,0.0
862.5,0.0
863.5,0.0
864.5,0.0
865.5,0.0
866.5,0.0
867.5,0.0
868.5,0.0
869.5,0.0
870.5,0.0
871.5,37.1445
872.5,125.973
873.5,175.81400000000002
874.5,277.312
875.5,319.686
876.5,287.80400000000003
877.5,241.662
878.5,193.793
879.5,119.84700000000001
880.5,47.3463
881.5,0.0
882.5,0.0
883.5,0.0
884.5,0.0
885.5,0.0
886.5,0.0
887.5,0.0
888.5,0.0
889.5,0.0
890.5,0.0
891.5,0.0
892.5,0.0
893.5,0.0
894.5,0.0
895.5,51.9845
896.5,202.09
897.5,319.403
898.5,324.085
899.5,262.786
900.5,229.9
901.5,239.778
902.5,172.523
903.5,103.926
904.5,41.2804
905.5,0.0
906.5,0.0
907.5,0.0
908.5,0.0
909.5,0.0
910.5,0.0
911.5,0.0
912.5,0.0
913.5,0.0
914.5,0.0
915.5,0.0
916.5,0.0
917.5,0.0
918.5,0.0
919.5,30.5332
920.5,70.8447
921.5,208.40400000000002
922.5,204.50099999999998
923.5,192.888
924.5,302.124
925.5,416.267
926.5,450.85400000000004
927.5,471.88699999999994
928.5,249.167
929.5,8.58739
930.5,0.0
931.5,0.0
932.5,0.0
933.5,0.0
934.5,0.0
935.5,0.0
936.5,0.0
937.5,0.0
938.5,0.0
939.5,0.0
940.5,0.0
941.5,0.0
942.5,0.0
943.5,36.7492
944.5,127.214
945.5,216.84799999999998
946.5,256.599
947.5,259.775
948.5,255.968
949.5,201.84900000000002
950.5,175.226
951.5,113.08
952.5,46.8102
953.5,0.0
954.5,0.0
955.5,0.0
956.5,0.0
957.5,0.0
958.5,0.0
959.5,0.0
960.5,0.0
961.5,0.0
962.5,0.0
963.5,0.0
964.5,0.0
965.5,0.0
966.5,0.0
967.5,26.4936
968.5,371.73900000000003
969.5,548.847
970.5,708.257
971.5,493.61300000000006
972.5,360.714
973.5,236.68599999999998
974.5,400.207
975.5,33.0062
976.5,65.0473
977.5,0.0
978.5,0.0
979.5,0.0
980.5,0.0
981.5,0.0
982.5,0.0
983.5,0.0
984.5,0.0
985.5,0.0
986.5,0.0
987.5,0.0
988.5,0.0
989.5,0.0
990.5,0.0
991.5,36.5648
992.5,123.758
993.5,210.606
994.5,313.249
995.5,326.837
996.5,272.828
997.5,239.12099999999998
998.5,180.019
999.5,107.23899999999999
1000.5,49.3083
1001.5,0.0
1002.5,0.0
1003.5,0.0
1004.5,0.0
1005.5,0.0
1006.5,0.0
1007.5,0.0
1008.5,0.0
1009.5,0.0
1010.5,0.0
1011.5,0.0
1012.5,0.0
1013.5,0.0
1014.5,0.0
1015.5,119.29
1016.5,321.934
1017.5,514.038
1018.5,613.268
1019.5,688.888
1020.5,724.985
1021.5,676.9839999999999
1022.5,606.447
1023.5,456.84
1024.5,242.446
1025.5,4.4982
1026.5,0.0
1027.5,0.0
1028.5,0.0
1029.5,0.0
1030.5,0.0
1031.5,0.0
1032.5,0.0
1033.5,0.0
1034.5,0.0
1035.5,0.0
1036.5,0.0
1037.5,0.0
1038.5,0.0
1039.5,94.5195
1040.5,301.816
1041.5,514.1709999999999
1042.5,604.061
1043.5,543.919
1044.5,633.062
1045.5,547.168
1046.5,486.2
1047.5,429.38199999999995
1048.5,248.111
1049.5,8.18235
1050.5,0.0
1051.5,0.0
1052.5,0.0
1053.5,0.0
1054.5,0.0
1055.5,0.0
1056.5,0.0
1057.5,0.0
1058.5,0.0
1059.5,0.0
1060.5,0.0
1061.5,0.0
1062.5,0.0
1063.5,128.373
1064.5,340.125
1065.5,542.2669999999999
1066.5,647.874
1067.5,700.799
1068.5,677.502
1069.5,638.747
1070.5,545.285
1071.5,395.157
1072.5,219.843
1073.5,3.8997300000000004
1074.5,0.0
1075.5,0.0
1076.5,0.0
1077.5,0.0
1078.5,0.0
1079.5,0.0
1080.5,0.0
1081.5,0.0
1082.5,0.0
1083.5,0.0
1084.5,0.0
1085.5,0.0
1086.5,0.0
1087.5,25.423000000000002
1088.5,55.9794
1089.5,98.0463
1090.5,145.88299999999998
1091.5,189.82299999999998
1092.5,190.985
1093.5,158.74200000000002
1094.5,145.668
1095.5,95.955
1096.5,47.3752
1097.5,0.0
1098.5,0.0
1099.5,0.0
1100.5,0.0
1101.5,0.0
1102.5,0.0
1103.5,0.0
1104.5,0.0
1105.5,0.0
1106.5,0.0
1107.5,0.0
1108.5,0.0
1109.5,0.0
1110.5,0.0
1111.5,124.529
1112.5,372.62199999999996
1113.5,499.75199999999995
1114.5,642.9069999999999
1115.5,670.9010000000001
1116.5,650.825
1117.5,583.568
1118.5,509.47
1119.5,395.49699999999996
1120.5,233.565
1121.5,5.22118
1122.5,0.0
1123.5,0.0
1124.5,0.0
1125.5,0.0
1126.5,0.0
1127.5,0.0
1128.5,0.0
1129.5,0.0
1130.5,0.0
1131.5,0.0
1132.5,0.0
1133.5,0.0
1134.5,0.0
1135.5,142.366
1136.5,430.499
1137.5,335.779
1138.5,293.067
1139.5,286.205
1140.5,188.114
1141.5,232.42
1142.5,360.93199999999996
1143.5,190.248
1144.5,64.4398
1145.5,0.0
1146.5,0.0
1147.5,0.0
1148.5,0.0
1149.5,0.0
1150.5,0.0
1151.5,0.0
1152.5,0.0
1153.5,0.0
1154.5,0.0
1155.5,0.0
1156.5,0.0
1157.5,0.0
1158.5,0.0
1159.5,126.53200000000001
1160.5,302.089
1161.5,481.093
1162.5,601.238
1163.5,655.164
1164.5,729.97
1165.5,605.04
1166.5,434.846
1167.5,250.49400000000003
1168.5,196.898
1169.5,6.97422
1170.5,0.0
1171.5,0.0
1172.5,0.0
1173.5,0.0
1174.5,0.0
1175.5,0.0
1176.5,0.0
1177.5,0.0
1178.5,0.0
1179.5,0.0
1180.5,0.0
1181.5,0.0
1182.5,0.0
1183.5,124.417
1184.5,292.178
1185.5,410.629
1186.5,493.814
1187.5,501.81300000000005
1188.5,636.326
1189.5,551.47
1190.5,456.98
1191.5,295.185
1192.5,173.62900000000002
1193.5,7.502619999999999
1194.5,0.0
1195.5,0.0
1196.5,0.0
1197.5,0.0
1198.5,0.0
1199.5,0.0
1200.5,0.0
1201.5,0.0
1202.5,0.0
1203.5,0.0
1204.5,0.0
1205.5,0.0
1206.5,0.0
1207.5,150.362
1208.5,364.98199999999997
1209.5,533.099
1210.5,658.034
1211.5,724.549
1212.5,738.7769999999999
1213.5,699.826
1214.5,601.804
1215.5,467.17800000000005
1216.5,254.157
1217.5,9.6869
1218.5,0.0
1219.5,0.0
1220.5,0.0
1221.5,0.0
1222.5,0.0
1223.5,0.0
1224.5,0.0
1225.5,0.0
1226.5,0.0
1227.5,0.0
1228.5,0.0
1229.5,0.0
1230.5,0.0
1231.5,8.20576
1232.5,48.7817
1233.5,102.961
1234.5,136.208
1235.5,192.977
1236.5,196.86599999999999
1237.5,146.944
1238.5,127.296
1239.5,103.29799999999999
1240.5,53.5116
1241.5,0.0
1242.5,0.0
1243.5,0.0
1244.5,0.0
1245.5,0.0
1246.5,0.0
1247.5,0.0
1248.5,0.0
1249.5,0.0
1250.5,0.0
1251.5,0.0
1252.5,0.0
1253.5,0.0
1254.5,0.0
1255.5,7.43571
1256.5,29.2963
1257.5,48.7557
1258.5,66.5739
1259.5,80.7615
1260.5,83.1138
1261.5,76.6401
1262.5,57.1648
1263.5,33.7999
1264.5,15.9388
1265.5,0.0
1266.5,0.0
1267.5,0.0
1268.5,0.0
1269.5,0.0
1270.5,0.0
1271.5,0.0
1272.5,0.0
1273.5,0.0
1274.5,0.0
1275.5,0.0
1276.5,0.0
1277.5,0.0
1278.5,0.0
1279.5,147.067
1280.5,368.86800000000005
1281.5,567.052
1282.5,697.573
1283.5,759.903
1284.5,750.43
1285.5,713.549
1286.5,622.217
1287.5,465.31800000000004
1288.5,246.13299999999998
1289.5,10.5479
1290.5,0.0
1291.5,0.0
1292.5,0.0
1293.5,0.0
1294.5,0.0
1295.5,0.0
1296.5,0.0
1297.5,0.0
1298.5,0.0
1299.5,0.0
1300.5,0.0
1301.5,0.0
1302.5,0.0
1303.5,148.09799999999998
1304.5,359.82199999999995
1305.5,547.161
1306.5,639.594
1307.5,712.204
1308.5,730.7439999999999
1309.5,690.2
1310.5,574.1080000000001
1311.5,404.55300000000005
1312.5,209.08900000000003
1313.5,8.10397
1314.5,0.0
1315.5,0.0
1316.5,0.0
1317.5,0.0
1318.5,0.0
1319.5,0.0
1320.5,0.0
1321.5,0.0
1322.5,0.0
1323.5,0.0
1324.5,0.0
1325.5,0.0
1326.5,0.0
1327.5,160.137
1328.5,379.31800000000004
1329.5,565.151
1330.5,695.232
1331.5,763.049
1332.5,774.819
1333.5,731.755
1334.5,626.052
1335.5,473.81300000000005
1336.5,258.243
1337.5,13.6186
1338.5,0.0
1339.5,0.0
1340.5,0.0
1341.5,0.0
1342.5,0.0
1343.5,0.0
1344.5,0.0
1345.5,0.0
1346.5,0.0
1347.5,0.0
1348.5,0.0
1349.5,0.0
1350.5,0.0
1351.5,138.287
1352.5,352.57800000000003
1353.5,540.13
1354.5,646.087
1355.5,679.6560000000001
1356.5,671.735
1357.5,614.556
1358.5,525.769
1359.5,373.619
1360.5,189.44099999999997
1361.5,8.40899
1362.5,0.0
1363.5,0.0
1364.5,0.0
1365.5,0.0
1366.5,0.0
1367.5,0.0
1368.5,0.0
1369.5,0.0
1370.5,0.0
1371.5,0.0
1372.5,0.0
1373.5,0.0
1374.5,0.0
1375.5,154.14700000000002
1376.5,355.36699999999996
1377.5,537.045
1378.5,655.806
1379.5,717.74
1380.5,723.375
1381.5,687.785
1382.5,581.232
1383.5,442.152
1384.5,236.765
1385.5,12.7024
1386.5,0.0
1387.5,0.0
1388.5,0.0
1389.5,0.0
1390.5,0.0
1391.5,0.0
1392.5,0.0
1393.5,0.0
1394.5,0.0
1395.5,0.0
1396.5,0.0
1397.5,0.0
1398.5,0.0
1399.5,44.8657
1400.5,119.36399999999999
1401.5,203.958
1402.5,245.032
1403.5,297.348
1404.5,300.066
1405.5,257.91700000000003
1406.5,229.292
1407.5,157.533
1408.5,84.4361
1409.5,2.6863099999999998
1410.5,0.0
1411.5,0.0
1412.5,0.0
1413.5,0.0
1414.5,0.0
1415.5,0.0
1416.5,0.0
1417.5,0.0
1418.5,0.0
1419.5,0.0
1420.5,0.0
1421.5,0.0
1422.5,0.0
1423.5,77.6997
1424.5,55.7419
1425.5,30.5782
1426.5,345.68
1427.5,254.74599999999998
1428.5,257.61400000000003
1429.5,470.236
1430.5,412.72900000000004
1431.5,205.49200000000002
1432.5,178.915
1433.5,10.4856
1434.5,0.0
1435.5,0.0
1436.5,0.0
1437.5,0.0
1438.5,0.0
1439.5,0.0
1440.5,0.0
1441.5,0.0
1442.5,0.0
1443.5,0.0
1444.5,0.0
1445.5,0.0
1446.5,0.0
1447.5,139.764
1448.5,255.93
1449.5,538.154
1450.5,512.274
1451.5,578.104
1452.5,530.493
1453.5,554.59
1454.5,469.16900000000004
1455.5,291.39599999999996
1456.5,161.322
1457.5,3.48524
1458.5,0.0
1459.5,0.0
1460.5,0.0
1461.5,0.0
1462.5,0.0
1463.5,0.0
1464.5,0.0
1465.5,0.0
1466.5,0.0
1467.5,0.0
1468.5,0.0
1469.5,0.0
1470.5,0.0
1471.5,71.2264
1472.5,183.794
1473.5,279.69
1474.5,445.05699999999996
1475.5,345.584
1476.5,470.714
1477.5,549.5169999999999
1478.5,547.055
1479.5,439.38300000000004
1480.5,302.622
1481.5,34.055
1482.5,0.0
1483.5,0.0
1484.5,0.0
1485.5,0.0
1486.5,0.0
1487.5,0.0
1488.5,0.0
1489.5,0.0
1490.5,0.0
1491.5,0.0
1492.5,0.0
1493.5,0.0
1494.5,0.0
1495.5,19.0512
1496.5,51.9262
1497.5,85.1093
1498.5,107.88799999999999
1499.5,110.113
1500.5,112.63600000000001
1501.5,123.023
1502.5,99.1026
1503.5,61.4445
1504.5,35.1368
1505.5,0.517454
1506.5,0.0
1507.5,0.0
1508.5,0.0
1509.5,0.0
1510.5,0.0
1511.5,0.0
1512.5,0.0
1513.5,0.0
1514.5,0.0
1515.5,0.0
1516.5,0.0
1517.5,0.0
1518.5,0.0
1519.5,15.9462
1520.5,50.6075
1521.5,103.31
1522.5,164.733
1523.5,188.773
1524.5,171.15200000000002
1525.5,141.361
1526.5,124.141
1527.5,97.8678
1528.5,39.6955
1529.5,0.0
1530.5,0.0
1531.5,0.0
1532.5,0.0
1533.5,0.0
1534.5,0.0
1535.5,0.0
1536.5,0.0
1537.5,0.0
1538.5,0.0
1539.5,0.0
1540.5,0.0
1541.5,0.0
1542.5,0.0
1543.5,47.7084
1544.5,116.569
1545.5,201.06
1546.5,247.113
1547.5,282.918
1548.5,326.959
1549.5,294.608
1550.5,234.0
1551.5,180.571
1552.5,88.0033
1553.5,7.563089999999999
1554.5,0.0
1555.5,0.0
1556.5,0.0
1557.5,0.0
1558.5,0.0
1559.5,0.0
1560.5,0.0
1561.5,0.0
1562.5,0.0
1563.5,0.0
1564.5,0.0
1565.5,0.0
1566.5,0.0
1567.5,180.73
1568.5,398.913
1569.5,574.241
1570.5,706.084
1571.5,767.398
1572.5,775.454
1573.5,718.06
1574.5,619.817
1575.5,460.545
