outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
-2.76,64.38,119.44,267.0,-0.68,-3.63,-1.62,64.97,90.33,81.84,49.84,0.0,128.96,37.42,0.0,18.26
-1.51,62.12,149.38,327.31,-1.56,-3.33,-0.91,70.17,86.98,74.4,3.65,0.0,167.97,2.78,0.0,29.59
-0.66,60.38,175.56,267.38,-1.93,-3.9,-0.61,74.97,90.75,70.88,0.0,0.0,183.81,0.0,0.0,51.45
-0.28,59.38,181.25,93.88,-2.4,-3.99,0.99,74.8,95.95,64.06,0.0,0.0,196.48,0.0,0.0,73.08
-0.14,59.0,162.25,102.25,-2.74,-4.0,0.55,74.8,98.83,68.24,0.0,0.0,154.75,0.0,0.0,66.25
-0.29,61.5,108.25,56.25,-3.02,-3.84,-0.18,81.51,94.91,71.78,0.0,0.0,95.67,0.0,0.0,36.88
-0.78,65.5,49.44,37.12,-3.43,-3.57,0.44,89.04,91.53,65.4,0.0,0.0,45.84,0.0,0.0,15.1
-1.44,69.5,3.69,2.81,-3.47,-4.53,1.05,87.87,97.58,61.18,0.0,0.0,3.73,0.0,0.0,1.13
-1.89,74.75,0.0,0.0,-3.93,-4.62,-0.82,90.93,94.78,70.91,0.0,0.0,0.0,0.0,0.0,0.0
-2.25,73.88,0.0,0.0,-4.05,-4.06,-1.21,96.35,93.2,75.77,0.0,0.0,0.0,0.0,0.0,0.0
-2.59,73.88,0.0,0.0,-4.05,-4.26,-0.56,99.23,97.17,72.15,0.0,12.92,0.0,0.0,3.1,0.0
-2.89,80.62,0.0,0.0,-3.98,-3.41,-0.92,95.9,92.32,73.92,0.0,67.79,0.0,0.0,15.39,0.0
-3.25,87.75,0.0,0.0,-3.82,-1.82,-1.57,93.26,83.05,79.31,0.0,127.17,0.0,0.0,18.0,0.0
-3.59,88.75,0.0,0.0,-4.25,-0.98,-1.08,95.67,74.76,77.23,0.0,167.18,0.0,0.0,29.45,0.0
-3.95,91.12,0.0,0.0,-4.28,-0.37,-1.25,92.64,69.69,80.39,0.0,187.12,0.0,0.0,52.38,0.0
-4.1,96.75,0.0,0.0,-4.03,0.81,-1.21,92.97,64.9,79.45,0.0,194.02,0.0,0.0,72.17,0.0
-4.1,99.62,0.0,0.0,-4.06,0.83,-2.48,95.78,66.93,85.54,13.11,157.97,0.0,3.14,67.62,0.0
-4.1,96.88,0.0,0.0,-3.25,0.5,-3.96,91.29,68.58,91.13,68.58,100.87,0.0,15.57,38.88,0.0
-4.04,95.0,0.0,0.0,-1.92,0.62,-4.61,83.65,64.57,95.98,126.28,46.45,0.0,17.88,15.3,0.0
-4.0,93.75,0.0,0.0,-1.01,0.59,-2.67,74.94,63.34,84.01,166.78,3.62,0.0,29.38,1.09,0.0
-4.0,90.5,0.0,0.0,-0.24,-0.54,-4.64,69.1,69.58,96.53,188.78,0.0,0.0,52.85,0.0,0.0
-4.0,92.75,0.0,0.0,0.72,-0.86,-3.9,65.33,73.94,91.1,192.79,0.0,0.0,71.71,0.0,0.0
-3.88,94.38,13.31,3.19,0.97,-0.68,-3.98,66.27,72.77,91.97,159.58,0.0,9.46,68.31,0.0,0.0
-3.11,90.25,69.38,15.75,0.85,-1.01,-3.4,66.98,74.4,87.91,103.46,0.0,50.14,39.88,0.0,0.0
-2.01,84.25,125.38,17.75,0.71,-1.44,-1.99,64.16,78.6,78.8,46.76,0.0,94.66,15.4,0.0,0.0
-1.04,75.12,166.38,29.31,0.36,-1.35,-2.05,64.42,78.74,79.09,3.56,0.0,120.22,1.08,0.0,0.0
-0.14,68.5,190.44,53.31,-0.41,-1.62,-1.93,68.92,82.57,78.1,0.0,0.0,131.92,0.0,0.0,0.0
0.64,65.75,191.56,71.25,-0.68,-1.77,-0.99,73.03,82.91,73.21,0.0,0.0,137.31,0.0,0.0,0.0
1.09,65.62,161.19,69.0,-0.74,-2.57,-1.37,73.07,86.08,76.22,0.0,0.0,113.47,0.0,0.0,0.0
1.14,65.38,106.06,40.88,-1.05,-3.52,-2.46,74.64,88.44,82.87,0.0,0.0,71.03,0.0,0.0,0.0
0.79,63.75,47.06,15.5,-1.38,-4.09,-1.55,78.24,92.68,72.19,0.0,0.0,33.3,0.0,0.0,0.0
0.16,65.5,3.5,1.06,-1.48,-3.19,-1.93,79.5,87.38,67.94,0.0,0.0,2.52,0.0,0.0,0.0
-0.29,68.25,0.0,0.0,-1.8,-4.13,-3.2,83.66,93.26,76.16,0.0,0.0,0.0,0.0,0.0,0.0
-0.53,72.12,0.0,0.0,-2.05,-3.86,-4.06,84.65,90.86,86.4,0.0,0.0,0.0,0.0,0.0,0.0
-0.79,73.38,0.0,0.0,-2.61,-3.91,-3.12,86.35,91.48,80.36,0.0,9.51,0.0,0.0,0.0,0.0
-1.09,74.88,0.0,0.0,-3.3,-3.45,-2.54,87.1,88.2,75.74,0.0,49.98,0.0,0.0,0.0,0.0
-1.32,77.88,0.0,0.0,-3.83,-2.51,-5.06,91.03,81.96,89.82,0.0,91.39,0.0,0.0,0.0,0.0
-1.59,80.25,0.0,0.0,-3.45,-2.31,-3.89,89.07,80.6,79.31,0.0,118.08,0.0,0.0,0.0,0.0
-1.95,84.75,0.0,0.0,-3.88,-2.08,-4.15,91.63,78.93,81.61,0.0,130.58,0.0,0.0,0.0,0.0
-2.29,86.38,0.0,0.0,-3.85,-1.5,-5.07,90.74,76.11,83.23,0.0,132.63,0.0,0.0,0.0,0.0
-2.65,86.62,0.0,0.0,-3.87,-1.61,-6.03,91.24,77.61,83.05,9.53,111.55,0.0,0.0,0.0,0.0
-3.11,85.75,0.0,0.0,-3.47,-2.12,-5.83,88.35,80.94,80.31,49.89,72.86,0.0,0.0,0.0,0.0
-3.61,89.38,0.0,0.0,-2.77,-1.78,-5.55,83.54,73.4,76.75,89.76,32.78,0.0,0.0,0.0,0.0
-3.67,90.75,0.0,0.0,-2.44,-2.15,-6.4,81.36,69.03,80.25,117.01,2.48,0.0,0.0,0.0,0.0
-3.66,90.0,0.0,0.0,-2.15,-2.94,-7.28,79.34,74.77,86.87,129.92,0.0,0.0,0.0,0.0,0.0
-3.83,90.62,0.0,0.0,-1.76,-3.54,-7.75,77.55,83.39,87.62,130.28,0.0,0.0,0.0,0.0,0.0
-3.84,91.0,9.56,0.0,-1.73,-3.29,-7.64,78.31,81.37,84.11,110.58,0.0,13.09,0.0,0.0,43.9
-3.49,88.5,49.81,0.0,-1.95,-3.22,-6.49,79.97,79.81,78.64,73.77,0.0,61.33,0.0,0.0,235.39
-2.99,85.12,88.12,0.0,-1.89,-4.61,-3.97,74.01,87.1,67.24,32.51,0.0,107.37,0.0,0.0,353.39
-2.55,82.12,115.94,0.0,-2.26,-4.23,-3.53,69.57,81.35,66.74,2.46,0.0,122.26,0.0,0.0,427.38
-2.21,79.75,129.25,0.0,-2.8,-4.56,-0.83,74.08,84.18,56.22,0.0,0.0,167.62,0.0,0.0,435.17
-1.98,79.0,127.94,0.0,-3.27,-5.18,-1.9,81.89,83.93,61.06,0.0,0.0,153.9,0.0,0.0,300.01
-1.84,79.0,109.62,0.0,-3.38,-5.83,-0.7,81.87,81.9,56.89,0.0,0.0,145.63,0.0,0.0,74.25
-1.8,79.0,74.69,0.0,-3.56,-5.91,-2.25,81.85,80.78,63.86,0.0,0.0,72.91,0.0,0.0,3.87
-1.99,74.62,32.25,0.0,-4.38,-5.9,-2.15,85.74,78.75,63.6,0.0,0.0,13.3,0.0,0.0,0.0
-2.35,70.12,2.44,0.0,-4.4,-6.38,-2.8,82.36,80.12,64.53,0.0,0.0,0.83,0.0,0.0,0.0
-2.69,73.38,0.0,0.0,-4.77,-6.86,-3.12,85.46,84.37,62.83,0.0,0.0,0.0,0.0,0.0,0.0
-3.05,80.38,0.0,0.0,-5.24,-7.14,-3.16,84.27,84.06,61.31,0.0,0.0,0.0,0.0,0.0,0.0
-3.45,82.38,0.0,0.0,-5.74,-7.07,-4.51,81.32,80.93,67.44,0.0,13.67,0.0,0.0,45.86,0.0
-3.85,83.88,0.0,0.0,-5.96,-6.04,-4.23,81.01,76.26,68.06,0.0,63.45,0.0,0.0,243.51,0.0
-4.19,84.38,0.0,0.0,-6.07,-4.14,-5.01,79.75,68.06,72.49,0.0,106.12,0.0,0.0,349.29,0.0
-4.55,83.38,0.0,0.0,-6.37,-3.21,-3.79,80.06,65.31,64.61,0.0,125.13,0.0,0.0,437.41,0.0
-4.95,86.75,0.0,0.0,-6.64,-1.36,-4.9,83.13,58.49,70.2,0.0,161.81,0.0,0.0,420.09,0.0
-5.29,84.62,0.0,0.0,-6.83,-1.46,-5.58,82.28,59.28,80.01,0.0,158.98,0.0,0.0,309.91,0.0
-5.65,80.75,0.0,0.0,-6.79,-0.82,-6.68,79.34,57.39,88.22,13.96,144.41,0.0,46.83,73.62,0.0
-5.99,81.25,0.0,0.0,-5.81,-1.83,-5.88,75.07,62.05,81.67,64.5,75.24,0.0,247.56,4.0,0.0
-6.22,80.75,0.0,0.0,-4.22,-2.21,-5.05,68.47,63.86,77.84,105.5,13.24,0.0,347.24,0.0,0.0
-6.36,80.0,0.0,0.0,-3.05,-2.96,-6.37,64.6,65.27,86.1,126.57,0.82,0.0,442.43,0.0,0.0
-6.46,81.88,0.0,0.0,-1.62,-3.33,-7.14,59.62,63.79,91.26,158.91,0.0,0.0,412.54,0.0,0.0
-6.56,80.5,0.0,0.0,-1.25,-3.46,-4.86,58.39,62.65,77.14,161.52,0.0,0.0,314.86,0.0,0.0
-6.54,77.75,14.25,47.81,-0.88,-4.2,-6.46,57.63,66.03,86.89,143.8,0.0,5.98,73.31,0.0,0.0
-5.62,73.88,65.56,251.62,-1.62,-4.17,-6.62,61.15,67.78,89.44,76.4,0.0,31.62,4.06,0.0,0.0
-4.29,68.88,104.88,345.19,-2.24,-4.66,-5.59,63.99,70.75,82.31,13.22,0.0,59.68,0.0,0.0,0.0
-2.92,63.88,128.0,447.44,-3.03,-4.17,-5.19,65.63,66.49,79.67,0.81,0.0,76.6,0.0,0.0,0.0
-1.84,60.75,156.0,405.0,-3.43,-4.81,-5.9,64.27,69.72,85.41,0.0,0.0,86.61,0.0,0.0,0.0
-1.06,57.5,164.06,319.81,-3.6,-5.46,-5.68,63.33,79.38,85.41,0.0,0.0,84.25,0.0,0.0,0.0
-0.93,57.88,143.19,73.0,-4.05,-6.04,-3.43,65.32,84.55,73.09,0.0,0.0,83.5,0.0,0.0,0.0
-1.44,60.25,77.56,4.12,-4.14,-5.64,-5.29,67.64,80.34,83.87,0.0,0.0,51.03,0.0,0.0,0.0
-2.26,64.12,13.19,0.0,-4.48,-5.41,-5.84,69.87,79.98,77.95,0.0,0.0,21.94,0.0,0.0,0.0
-3.1,66.0,0.81,0.0,-4.36,-6.19,-4.62,67.44,85.05,73.0,0.0,0.0,1.92,0.0,0.0,0.0
-3.52,64.75,0.0,0.0,-4.76,-6.53,-4.18,69.49,87.63,73.87,0.0,0.0,0.0,0.0,0.0,0.0
-3.73,64.0,0.0,0.0,-5.41,-5.43,-6.21,79.07,80.57,84.82,0.0,0.0,0.0,0.0,0.0,0.0
-3.92,64.62,0.0,0.0,-5.72,-6.22,-6.05,82.72,85.44,83.06,0.0,6.08,0.0,0.0,0.0,0.0
-4.12,67.5,0.0,0.0,-5.52,-6.17,-4.58,79.67,86.72,73.09,0.0,32.72,0.0,0.0,0.0,0.0
-4.33,69.0,0.0,0.0,-5.59,-5.46,-6.84,81.05,81.59,85.69,0.0,60.21,0.0,0.0,0.0,0.0
-4.53,68.38,0.0,0.0,-6.11,-5.14,-5.11,84.53,79.33,78.14,0.0,76.92,0.0,0.0,0.0,0.0
-4.72,69.25,0.0,0.0,-6.23,-5.34,-6.09,85.81,82.2,85.43,0.0,90.43,0.0,0.0,0.0,0.0
-5.36,78.75,0.0,0.0,-5.71,-5.11,-5.65,82.28,82.21,78.61,0.0,87.97,0.0,0.0,0.0,0.0
-5.45,80.88,0.0,0.0,-6.1,-3.95,-5.73,84.72,76.05,78.74,6.14,80.59,0.0,0.0,0.0,0.0
-5.42,79.0,0.0,0.0,-5.94,-4.86,-5.34,85.36,81.43,75.65,33.26,52.7,0.0,0.0,0.0,0.0
-5.75,82.12,0.0,0.0,-5.4,-5.21,-5.88,81.24,74.73,80.8,60.48,23.03,0.0,0.0,0.0,0.0
-6.03,84.0,0.0,0.0,-5.11,-4.76,-5.25,79.17,73.75,78.69,77.09,1.9,0.0,0.0,0.0,0.0
-5.97,84.0,0.0,0.0,-5.05,-4.64,-5.65,80.6,76.43,81.21,92.34,0.0,0.0,0.0,0.0,0.0
-5.96,84.0,0.0,0.0,-4.82,-5.7,-6.58,80.6,81.91,87.0,89.83,0.0,0.0,0.0,0.0,0.0
-6.0,84.0,6.19,0.0,-4.22,-5.69,-6.05,77.52,81.03,84.09,79.14,0.0,8.43,0.0,0.0,0.0
-5.75,84.0,33.81,0.0,-4.64,-5.1,-6.32,80.22,76.04,88.71,53.54,0.0,40.82,0.0,0.0,0.0
-5.35,80.88,60.75,0.0,-4.89,-6.25,-5.39,73.11,82.34,83.71,23.58,0.0,79.62,0.0,0.0,0.0
-5.08,79.0,77.25,0.0,-4.83,-5.44,-3.71,74.13,80.13,76.49,1.89,0.0,129.75,0.0,0.0,0.0
-4.81,79.0,94.25,0.0,-4.87,-5.97,-4.03,77.72,84.71,81.83,0.0,0.0,119.08,0.0,0.0,0.0
-4.58,79.0,91.69,0.0,-5.44,-5.85,-2.36,80.45,79.75,74.0,0.0,0.0,132.91,0.0,0.0,0.0
-4.44,79.0,77.69,0.0,-5.51,-6.02,-3.24,80.01,80.43,68.41,0.0,0.0,111.5,0.0,0.0,0.0
-4.46,79.0,54.38,0.0,-5.37,-5.79,-3.13,77.52,78.26,72.8,0.0,0.0,85.16,0.0,0.0,4.59
-4.62,71.5,24.12,0.0,-5.95,-6.0,-3.13,80.67,81.46,68.45,0.0,0.0,48.1,0.0,0.0,18.45
-4.89,74.5,1.88,0.0,-5.61,-5.69,-4.57,81.12,81.35,65.34,0.0,0.0,4.02,0.0,0.0,1.41
-5.06,79.0,0.0,0.0,-5.91,-5.88,-4.1,84.36,82.61,64.02,0.0,0.0,0.0,0.0,0.0,0.0
-5.22,79.0,0.0,0.0,-5.95,-6.33,-4.47,80.31,85.5,70.17,0.0,0.0,0.0,0.0,0.0,0.0
-5.36,79.0,0.0,0.0,-6.17,-6.05,-4.28,81.28,84.04,68.4,0.0,8.44,0.0,0.0,0.0,0.0
-5.59,79.0,0.0,0.0,-6.02,-5.92,-4.53,79.57,86.36,66.56,0.0,42.04,0.0,0.0,0.0,0.0
-5.7,79.0,0.0,0.0,-6.05,-5.15,-4.65,81.79,82.29,64.99,0.0,81.06,0.0,0.0,0.0,0.0
-5.76,82.12,0.0,0.0,-5.91,-3.93,-5.99,82.67,77.74,69.97,0.0,127.75,0.0,0.0,0.0,0.0
-5.86,84.0,0.0,0.0,-6.0,-3.78,-6.43,83.3,80.41,70.65,0.0,121.29,0.0,0.0,0.0,0.0
-6.03,80.88,0.0,0.0,-6.21,-2.8,-7.47,84.75,76.5,72.13,0.0,128.95,0.0,0.0,0.0,0.0
-6.29,82.12,0.0,0.0,-6.04,-3.11,-7.8,84.02,67.77,71.7,8.44,112.59,0.0,0.0,0.0,0.0
-6.21,80.88,0.0,0.0,-5.73,-2.98,-8.62,85.18,72.03,73.86,42.64,86.11,0.0,0.0,4.64,0.0
-6.1,82.12,0.0,0.0,-5.02,-3.02,-8.28,81.59,67.92,69.04,81.78,48.49,0.0,0.0,18.6,0.0
-6.1,84.0,0.0,0.0,-4.04,-3.92,-8.6,78.37,62.54,72.58,126.75,4.23,0.0,0.0,1.49,0.0
-6.1,84.0,0.0,0.0,-3.66,-3.89,-8.66,79.71,63.07,74.79,122.4,0.0,0.0,0.0,0.0,0.0
-6.1,84.0,0.0,0.0,-3.02,-4.22,-8.8,77.75,68.96,75.16,126.98,0.0,0.0,0.0,0.0,0.0
-6.04,84.0,8.44,0.0,-3.04,-4.32,-10.14,67.44,68.58,83.11,113.14,0.0,12.27,0.0,0.0,59.55
-5.56,84.0,43.25,0.0,-2.91,-4.61,-8.45,71.64,66.97,71.7,86.59,0.0,60.66,4.66,0.0,314.93
-4.92,80.88,82.5,0.0,-2.97,-4.86,-7.47,67.65,66.0,66.21,48.69,0.0,104.13,18.68,0.0,337.68
-4.14,79.0,125.75,0.0,-3.59,-5.68,-6.11,61.15,68.48,60.22,4.34,0.0,135.31,1.52,0.0,387.13
-3.55,79.0,123.5,0.0,-3.78,-6.04,-4.45,62.59,68.83,54.75,0.0,0.0,168.5,0.0,0.0,379.82
-3.21,79.0,125.0,0.0,-4.1,-6.86,-4.52,68.36,69.25,57.04,0.0,0.0,150.91,0.0,0.0,381.67
-2.98,67.12,113.69,0.0,-4.33,-7.41,-4.47,68.66,69.79,59.77,0.0,0.0,117.41,0.0,0.0,411.6
-2.84,71.25,87.06,4.69,-4.65,-8.2,-3.92,67.18,71.74,56.42,0.0,0.0,81.56,0.0,0.0,438.02
-2.92,67.38,48.88,18.75,-4.96,-8.32,-4.13,66.5,69.21,55.21,0.0,0.0,46.84,0.0,0.0,222.33
-3.31,59.75,4.44,1.56,-5.52,-8.68,-4.7,67.74,72.98,56.47,0.0,0.0,3.97,0.0,0.0,16.33
-3.69,62.12,0.0,0.0,-5.85,-8.88,-5.02,67.91,76.02,56.87,0.0,0.0,0.0,0.0,0.0,0.0
-3.99,67.75,0.0,0.0,-6.56,-9.1,-7.59,67.82,76.89,66.11,0.0,0.0,0.0,0.0,0.0,0.0
-4.35,68.75,0.0,0.0,-7.21,-9.78,-7.39,68.83,81.05,63.86,0.0,12.6,0.0,0.0,61.18,0.0
-4.69,67.38,0.0,0.0,-7.98,-8.49,-7.26,70.68,71.91,64.28,0.0,60.48,0.0,0.0,314.03,0.0
-5.05,67.0,0.0,0.0,-8.34,-7.32,-7.8,69.29,65.55,68.46,0.0,105.22,0.0,0.0,341.21,0.0
-5.39,67.0,0.0,0.0,-8.72,-6.0,-7.85,73.18,59.73,70.88,0.0,136.44,0.0,0.0,390.35,0.0
-5.69,67.0,0.0,0.0,-8.99,-4.65,-9.22,76.63,55.56,79.03,0.0,166.12,0.0,0.0,374.47,0.0
-6.3,66.38,0.0,0.0,-9.26,-4.31,-9.58,77.76,56.21,86.07,0.0,153.23,0.0,0.0,387.56,0.0
-7.04,67.88,0.0,0.0,-9.6,-4.11,-8.94,80.03,58.32,83.79,12.77,120.55,0.0,61.99,422.61,0.0
-7.8,69.62,0.0,0.0,-8.51,-3.81,-10.51,72.02,55.96,91.4,60.4,82.25,0.0,313.57,441.73,0.0
-8.35,69.38,0.0,0.0,-7.25,-4.14,-10.18,65.21,55.23,85.53,105.76,46.82,0.0,342.98,222.26,0.0
-8.75,73.38,0.0,0.0,-5.94,-4.87,-10.63,59.49,57.17,84.64,137.0,3.93,0.0,391.95,16.13,0.0
-9.09,77.25,0.0,0.0,-4.75,-5.42,-9.42,55.97,58.56,74.51,164.94,0.0,0.0,371.79,0.0,0.0
-9.39,78.62,0.0,0.0,-4.21,-6.93,-10.98,55.79,63.25,85.09,154.4,0.0,0.0,390.5,0.0,0.0
-9.44,79.0,12.94,62.81,-3.93,-7.09,-11.54,57.6,62.56,90.86,122.12,0.0,14.07,428.11,0.0,17.02
-8.53,72.12,60.31,313.12,-3.75,-7.29,-9.55,55.73,64.39,82.28,82.59,0.0,80.69,443.59,0.0,104.74
-7.19,64.88,106.31,344.75,-4.14,-7.81,-7.33,55.24,68.48,68.77,46.82,0.0,151.95,222.23,0.0,163.71
-5.89,59.25,137.56,393.56,-4.96,-8.13,-6.03,57.53,72.31,62.83,3.9,0.0,199.83,16.04,0.0,139.91
-4.84,56.38,163.75,369.12,-5.61,-9.06,-5.93,59.41,78.14,62.19,0.0,0.0,207.97,0.0,0.0,93.54
-4.12,55.38,155.56,393.44,-6.59,-9.43,-6.84,61.81,85.16,64.18,0.0,0.0,186.05,0.0,0.0,100.11
-3.78,56.88,123.69,433.62,-6.94,-9.28,-4.34,61.9,85.9,52.34,0.0,0.0,178.87,0.0,0.0,142.79
-3.7,55.5,82.94,445.44,-7.3,-10.19,-5.9,64.45,89.39,56.92,0.0,0.0,100.52,0.0,0.0,222.39
-4.14,55.25,46.81,222.19,-7.81,-10.15,-4.47,68.49,85.32,53.68,0.0,0.0,57.9,0.0,0.0,108.2
-5.03,57.88,3.88,15.94,-8.26,-10.47,-5.01,73.03,83.7,57.63,0.0,0.0,5.19,0.0,0.0,7.58
-5.78,60.25,0.0,0.0,-8.98,-9.96,-6.27,77.7,77.63,62.48,0.0,0.0,0.0,0.0,0.0,0.0
-6.31,60.38,0.0,0.0,-9.35,-10.76,-6.69,84.7,83.8,66.11,0.0,0.0,0.0,0.0,0.0,0.0
-6.81,61.25,0.0,0.0,-9.45,-11.02,-7.18,86.95,87.74,69.82,0.0,14.63,0.0,0.0,17.7,0.0
-7.31,64.5,0.0,0.0,-10.03,-9.62,-7.0,88.39,82.7,71.49,0.0,80.28,0.0,0.0,104.21,0.0
-7.81,68.5,0.0,0.0,-10.13,-7.81,-8.46,85.22,71.32,83.48,0.0,147.04,0.0,0.0,158.42,0.0
-8.38,73.75,0.0,0.0,-10.39,-6.54,-7.47,83.22,65.29,79.22,0.0,193.07,0.0,0.0,135.17,0.0
-8.91,77.25,0.0,0.0,-10.23,-6.05,-8.44,79.19,62.72,83.66,0.0,206.27,0.0,0.0,92.77,0.0
-9.29,84.25,0.0,0.0,-10.65,-6.16,-8.83,83.15,61.34,83.68,0.0,196.06,0.0,0.0,105.5,0.0
-9.59,88.0,0.0,0.0,-10.76,-4.77,-10.04,86.18,54.05,90.7,14.91,173.71,0.0,18.04,138.67,0.0
-9.89,87.38,0.0,0.0,-9.66,-5.48,-7.78,82.91,55.33,78.46,80.08,103.66,0.0,103.95,229.35,0.0
-10.12,85.12,0.0,0.0,-8.05,-5.0,-10.25,72.6,55.84,98.51,144.58,55.89,0.0,155.77,104.44,0.0
-10.32,82.75,0.0,0.0,-6.79,-5.66,-9.5,66.52,60.57,95.3,189.69,4.97,0.0,132.81,7.26,0.0
-10.46,80.75,0.0,0.0,-6.11,-6.54,-9.94,62.99,63.74,95.16,205.41,0.0,0.0,92.38,0.0,0.0
