Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
245.5,0
246.5,0
247.5,0
248.5,71.2257
249.5,311.099
250.5,521.716
251.5,561.981
252.5,464.524
253.5,404.039
254.5,417.902
255.5,291.921
256.5,200.609
257.5,0.0797513
258.5,0
259.5,0
260.5,0
261.5,0
262.5,0
263.5,0
264.5,0
265.5,0
266.5,0
267.5,0
268.5,0
269.5,0
270.5,0
271.5,0
272.5,136.748
273.5,434.129
274.5,618.347
275.5,447.681
276.5,445.427
277.5,303.253
278.5,53.8048
279.5,24.1709
280.5,10.5176
281.5,0
282.5,0
283.5,0
284.5,0
285.5,0
286.5,0
287.5,0
288.5,0
289.5,0
290.5,0
291.5,0
292.5,0
293.5,0
294.5,0
295.5,0
296.5,33.7561
297.5,99.2556
298.5,120.013
299.5,188.784
300.5,201.472
301.5,221.314
302.5,181.375
303.5,180.04
304.5,96.5167
305.5,0
306.5,0
307.5,0
308.5,0
309.5,0
310.5,0
311.5,0
312.5,0
313.5,0
314.5,0
315.5,0
316.5,0
317.5,0
318.5,0
319.5,0
320.5,107.992
321.5,389.123
322.5,272.896
323.5,414.775
324.5,494.315
325.5,79.345
326.5,222.547
327.5,247.677
328.5,80.6911
329.5,0
330.5,0
331.5,0
332.5,0
333.5,0
334.5,0
335.5,0
336.5,0
337.5,0
338.5,0
339.5,0
340.5,0
341.5,0
342.5,0
343.5,0
344.5,166.064
345.5,381.253
346.5,537.87
347.5,636.217
348.5,673.357
349.5,654.177
350.5,586.537
351.5,474.138
352.5,290.421
353.5,6.37089
354.5,0
355.5,0
356.5,0
357.5,0
358.5,0
359.5,0
360.5,0
361.5,0
362.5,0
363.5,0
364.5,0
365.5,0
366.5,0
367.5,0
368.5,151.555
369.5,209.811
370.5,387.878
371.5,342.814
372.5,551.144
373.5,609.666
374.5,595.065
375.5,316.896
376.5,145.853
377.5,3.74244
378.5,0
379.5,0
380.5,0
381.5,0
382.5,0
383.5,0
384.5,0
385.5,0
386.5,0
387.5,0
388.5,0
389.5,0
390.5,0
391.5,0
392.5,5.61857
393.5,19.8654
394.5,32.3187
395.5,41.1114
396.5,42.8562
397.5,406.178
398.5,343.424
399.5,260.314
400.5,152.961
401.5,2.75829
402.5,0
403.5,0
404.5,0
405.5,0
406.5,0
407.5,0
408.5,0
409.5,0
410.5,0
411.5,0
412.5,0
413.5,0
414.5,0
415.5,0
416.5,3.75402
417.5,18.7759
418.5,31.9274
419.5,40.6471
420.5,44.9949
421.5,439.689
422.5,469.382
423.5,407.332
424.5,212.583
425.5,7.82811
426.5,0
427.5,0
428.5,0
429.5,0
430.5,0
431.5,0
432.5,0
433.5,0
434.5,0
435.5,0
436.5,0
437.5,0
438.5,0
439.5,0
440.5,57.2861
441.5,159.357
442.5,321.074
443.5,397.571
444.5,319.048
445.5,339.615
446.5,291.605
447.5,181.743
448.5,93.4145
449.5,0
450.5,0
451.5,0
452.5,0
453.5,0
454.5,0
455.5,0
456.5,0
457.5,0
458.5,0
459.5,0
460.5,0
461.5,0
462.5,0
463.5,0
464.5,175.09
465.5,372.66
466.5,229.57
467.5,352.196
468.5,326.6
469.5,525.818
470.5,500.762
471.5,79.1479
472.5,66.7295
473.5,0.854064
474.5,0
475.5,0
476.5,0
477.5,0
478.5,0
479.5,0
480.5,0
481.5,0
482.5,0
483.5,0
484.5,0
485.5,0
486.5,0
487.5,0
488.5,163.618
489.5,378.738
490.5,551.87
491.5,664.936
492.5,718.504
493.5,702.389
494.5,622.865
495.5,485.887
496.5,297.701
497.5,9.94783
498.5,0
499.5,0
500.5,0
501.5,0
502.5,0
503.5,0
504.5,0
505.5,0
506.5,0
507.5,0
508.5,0
509.5,0
510.5,0
511.5,0
512.5,125.814
513.5,308.731
514.5,460.736
515.5,469.607
516.5,513.698
517.5,472.587
518.5,494.252
519.5,328.306
520.5,247.552
521.5,11.3932
522.5,0
523.5,0
524.5,0
525.5,0
526.5,0
527.5,0
528.5,0
529.5,0
530.5,0
531.5,0
532.5,0
533.5,0
534.5,0
535.5,0
536.5,193.91
537.5,369.611
538.5,629.265
539.5,643.097
540.5,207.83
541.5,93.6019
542.5,103.159
543.5,204.406
544.5,173.118
545.5,0.00494763
546.5,0
547.5,0
548.5,0
549.5,0
550.5,0
551.5,0
552.5,0
553.5,0
554.5,0
555.5,0
556.5,0
557.5,0
558.5,0
559.5,0
560.5,145.27
561.5,405.475
562.5,563.103
563.5,591.903
564.5,542.28
565.5,388.358
566.5,316.694
567.5,275.222
568.5,190.352
569.5,8.10017
570.5,0
571.5,0
572.5,0
573.5,0
574.5,0
575.5,0
576.5,0
577.5,0
578.5,0
579.5,0
580.5,0
581.5,0
582.5,0
583.5,0
584.5,143.373
585.5,322.036
586.5,454.954
587.5,537.501
588.5,571.051
589.5,563.392
590.5,495.67
591.5,395.041
592.5,239.949
593.5,13.7193
594.5,0
595.5,0
596.5,0
597.5,0
598.5,0
599.5,0
600.5,0
601.5,0
602.5,0
603.5,0
604.5,0
605.5,0
606.5,0
607.5,0
608.5,108.976
609.5,314.433
610.5,478.03
611.5,522.453
612.5,572.135
613.5,502.022
614.5,474.861
615.5,328.645
616.5,204.607
617.5,10.6725
618.5,0
619.5,0
620.5,0
621.5,0
622.5,0
623.5,0
624.5,0
625.5,0
626.5,0
627.5,0
628.5,0
629.5,0
630.5,0
631.5,0
632.5,63.2958
633.5,185.388
634.5,292.345
635.5,293.114
636.5,511.827
637.5,538.973
638.5,519.616
639.5,425.095
640.5,302.001
641.5,32.329
642.5,0
643.5,0
644.5,0
645.5,0
646.5,0
647.5,0
648.5,0
649.5,0
650.5,0
651.5,0
652.5,0
653.5,0
654.5,0
655.5,0
656.5,141.47
657.5,303.485
658.5,377.936
659.5,577.832
660.5,599.95
661.5,656.045
662.5,507.186
663.5,413.456
664.5,227.896
665.5,14.4312
666.5,0
667.5,0
668.5,0
669.5,0
670.5,0
671.5,0
672.5,0
673.5,0
674.5,0
675.5,0
676.5,0
677.5,0
678.5,0
679.5,0
680.5,86.1133
681.5,228.571
682.5,362.983
683.5,496.393
684.5,468.417
685.5,544.088
686.5,497.238
687.5,298.367
688.5,213.613
689.5,74.4617
690.5,0
691.5,0
692.5,0
693.5,0
694.5,0
695.5,0
696.5,0
697.5,0
698.5,0
699.5,0
700.5,0
701.5,0
702.5,0
703.5,0
704.5,4.27236
705.5,17.0335
706.5,28.8837
707.5,37.3385
708.5,41.5322
709.5,363.69
710.5,300.593
711.5,235.028
712.5,143.354
713.5,43.0264
714.5,0
715.5,0
716.5,0
717.5,0
718.5,0
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,160.968
729.5,367.812
730.5,522.007
731.5,622.417
732.5,650.757
733.5,635.177
734.5,584.632
735.5,463.719
736.5,296.629
737.5,101.132
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,79.9884
753.5,133.158
754.5,228.477
755.5,134.764
756.5,220.035
757.5,108.456
758.5,286.676
759.5,230.824
760.5,211.277
761.5,7.40242
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,23.1476
777.5,18.0031
778.5,167.474
779.5,348.691
780.5,414.165
781.5,354.585
782.5,212.86
783.5,26.6755
784.5,43.5415
785.5,76.9328
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
800.5,117.476
801.5,145.511
802.5,272.188
803.5,255.902
804.5,213.544
805.5,130.413
806.5,137.3
807.5,128.202
808.5,87.2226
809.5,18.9176
810.5,0
811.5,0
812.5,0
813.5,0
814.5,0
815.5,0
816.5,0
817.5,0
818.5,0
819.5,0
820.5,0
821.5,0
822.5,0
823.5,0
824.5,90.6141
825.5,274.321
826.5,210.989
827.5,190.653
828.5,187.332
829.5,138.164
830.5,152.966
831.5,181.53
832.5,82.8128
833.5,16.2603
834.5,0
835.5,0
836.5,0
837.5,0
838.5,0
839.5,0
840.5,0
841.5,0
842.5,0
843.5,0
844.5,0
845.5,0
846.5,0
847.5,0
848.5,23.0313
849.5,55.1657
850.5,106.384
851.5,144.637
852.5,141.043
853.5,134.61
854.5,84.3334
855.5,73.1778
856.5,33.6502
857.5,6.13496
858.5,0
859.5,0
860.5,0
861.5,0
862.5,0
863.5,0
864.5,0
865.5,0
866.5,0
867.5,0
868.5,0
869.5,0
870.5,0
871.5,0
872.5,133.909
873.5,251.167
874.5,446.942
875.5,549.445
876.5,559.705
877.5,699.002
878.5,469.032
879.5,221.841
880.5,43.5832
881.5,73.4522
882.5,0
883.5,0
884.5,0
885.5,0
886.5,0
887.5,0
888.5,0
889.5,0
890.5,0
891.5,0
892.5,0
893.5,0
894.5,0
895.5,0
896.5,159.863
897.5,316.192
898.5,413.192
899.5,436.693
900.5,392.421
901.5,702.383
902.5,535.307
903.5,379.78
904.5,165.907
905.5,57.15
906.5,0
907.5,0
908.5,0
909.5,0
910.5,0
911.5,0
912.5,0
913.5,0
914.5,0
915.5,0
916.5,0
917.5,0
918.5,0
919.5,0
920.5,156.141
921.5,380.439
922.5,535.305
923.5,639.56
924.5,625.461
925.5,584.333
926.5,553.109
927.5,483.758
928.5,307.359
929.5,117.29
930.5,0
931.5,0
932.5,0
933.5,0
934.5,0
935.5,0
936.5,0
937.5,0
938.5,0
939.5,0
940.5,0
941.5,0
942.5,0
943.5,0
944.5,142.031
945.5,331.216
946.5,457.632
947.5,580.881
948.5,688.736
949.5,695.058
950.5,641.619
951.5,454.493
952.5,223.429
953.5,67.4094
954.5,0
955.5,0
956.5,0
957.5,0
958.5,0
959.5,0
960.5,0
961.5,0
962.5,0
963.5,0
964.5,0
965.5,0
966.5,0
967.5,0
968.5,81.7323
969.5,59.4391
970.5,34.8076
971.5,324.454
972.5,233.095
973.5,227.266
974.5,391.919
975.5,322.902
976.5,139.16
977.5,85.0331
978.5,0
979.5,0
980.5,0
981.5,0
982.5,0
983.5,0
984.5,0
985.5,0
986.5,0
987.5,0
988.5,0
989.5,0
990.5,0
991.5,0
992.5,16.002
993.5,40.4798
994.5,69.1261
995.5,78.6088
996.5,87.3521
997.5,83.7171
998.5,77.5101
999.5,58.4213
1000.5,33.2569
1001.5,8.88415
1002.5,0
1003.5,0
1004.5,0
1005.5,0
1006.5,0
1007.5,0
1008.5,0
1009.5,0
1010.5,0
1011.5,0
1012.5,0
1013.5,0
1014.5,0
1015.5,0
1016.5,150.937
1017.5,337.567
1018.5,432.452
1019.5,585.611
1020.5,563.225
1021.5,557.488
1022.5,604.548
1023.5,384.797
1024.5,347.009
1025.5,157.479
1026.5,0
1027.5,0
1028.5,0
1029.5,0
1030.5,0
1031.5,0
1032.5,0
1033.5,0
1034.5,0
1035.5,0
1036.5,0
1037.5,0
1038.5,0
1039.5,0
1040.5,123.052
1041.5,239.04
1042.5,362.528
1043.5,417.91
1044.5,460.943
1045.5,442.613
1046.5,395.291
1047.5,277.277
1048.5,175.111
1049.5,68.543
1050.5,0
1051.5,0
1052.5,0
1053.5,0
1054.5,0
1055.5,0
1056.5,0
1057.5,0
1058.5,0
1059.5,0
1060.5,0
1061.5,0
1062.5,0
1063.5,0
1064.5,190.047
1065.5,397.137
1066.5,556.024
1067.5,653.236
1068.5,700.2
1069.5,690.139
1070.5,630.359
1071.5,510.663
1072.5,333.329
1073.5,134.104
1074.5,0
1075.5,0
1076.5,0
1077.5,0
1078.5,0
1079.5,0
1080.5,0
1081.5,0
1082.5,0
1083.5,0
1084.5,0
1085.5,0
1086.5,0
1087.5,0
1088.5,120.672
1089.5,236.702
1090.5,426.916
1091.5,343.539
1092.5,345.164
1093.5,296.49
1094.5,314.713
1095.5,266.798
1096.5,327.624
1097.5,167.814
1098.5,0
1099.5,0
1100.5,0
1101.5,0
1102.5,0
1103.5,0
1104.5,0
1105.5,0
1106.5,0
1107.5,0
1108.5,0
1109.5,0
1110.5,0
1111.5,0
1112.5,242.599
1113.5,474.484
1114.5,650.366
1115.5,754.437
1116.5,788.567
1117.5,790.878
1118.5,721.103
1119.5,595.379
1120.5,409.12
1121.5,172.339
1122.5,0
1123.5,0
1124.5,0
1125.5,0
1126.5,0
1127.5,0
1128.5,0
1129.5,0
1130.5,0
1131.5,0
1132.5,0
1133.5,0
1134.5,0
1135.5,0
1136.5,187.989
1137.5,353.927
1138.5,543.699
1139.5,621.904
1140.5,663.843
1141.5,643.961
1142.5,579.791
1143.5,485.056
1144.5,345.337
1145.5,135.43
1146.5,0
1147.5,0
1148.5,0
1149.5,0
1150.5,0
1151.5,0
1152.5,0
1153.5,0
1154.5,0
1155.5,0
1156.5,0
1157.5,0
1158.5,0
1159.5,0.316808
1160.5,216.111
1161.5,427.841
1162.5,595.087
1163.5,703.556
1164.5,747.885
1165.5,730.25
1166.5,653.665
1167.5,527.804
1168.5,355.812
1169.5,146.399
1170.5,0
1171.5,0
1172.5,0
1173.5,0
1174.5,0
1175.5,0
1176.5,0
1177.5,0
1178.5,0
1179.5,0
1180.5,0
1181.5,0
1182.5,0
1183.5,1.17552
1184.5,200.458
1185.5,402.175
1186.5,547.501
1187.5,651.602
1188.5,696.511
1189.5,690.424
1190.5,614.471
1191.5,481.854
1192.5,313.928
1193.5,132.837
1194.5,0
1195.5,0
1196.5,0
1197.5,0
1198.5,0
1199.5,0
1200.5,0
1201.5,0
1202.5,0
1203.5,0
1204.5,0
1205.5,0
1206.5,0
1207.5,0
1208.5,91.5059
1209.5,492.573
1210.5,617.996
1211.5,430.649
1212.5,311.605
1213.5,64.9374
1214.5,68.0165
1215.5,177.424
1216.5,132.107
1217.5,26.2995
1218.5,0
1219.5,0
1220.5,0
1221.5,0
1222.5,0
1223.5,0
1224.5,0
1225.5,0
1226.5,0
1227.5,0
1228.5,0
1229.5,0
1230.5,0
1231.5,0
1232.5,43.6951
1233.5,95.8942
1234.5,140.796
1235.5,179.302
1236.5,186.293
1237.5,192.63
1238.5,161.201
1239.5,133.89
1240.5,79.15
1241.5,30.2179
1242.5,0
1243.5,0
1244.5,0
1245.5,0
1246.5,0
1247.5,0
1248.5,0
1249.5,0
1250.5,0
1251.5,0
1252.5,0
1253.5,0
1254.5,0
1255.5,2.64793
1256.5,164.38
1257.5,332.157
1258.5,461.025
1259.5,544.621
1260.5,645.105
1261.5,595.795
1262.5,533.928
1263.5,469.848
1264.5,324.462
1265.5,122.19
1266.5,0
1267.5,0
1268.5,0
1269.5,0
1270.5,0
1271.5,0
1272.5,0
1273.5,0
1274.5,0
1275.5,0
1276.5,0
1277.5,0
1278.5,0
1279.5,3.693
1280.5,208.37
1281.5,403.91
1282.5,564.048
1283.5,642.444
1284.5,671.919
1285.5,673.685
1286.5,598.663
1287.5,472.487
1288.5,322.458
1289.5,133.619
1290.5,0
1291.5,0
1292.5,0
1293.5,0
1294.5,0
1295.5,0
1296.5,0
1297.5,0
1298.5,0
1299.5,0
1300.5,0
1301.5,0
1302.5,0
1303.5,4.63644
1304.5,225.669
1305.5,434.901
1306.5,594.333
1307.5,696.702
1308.5,731.91
1309.5,719.26
1310.5,658.288
1311.5,534.786
1312.5,358.81
1313.5,148.957
1314.5,0
1315.5,0
1316.5,0
1317.5,0
1318.5,0
1319.5,0
1320.5,0
1321.5,0
1322.5,0
1323.5,0
1324.5,0
1325.5,0
1326.5,0
1327.5,4.65212
1328.5,215.268
1329.5,416.195
1330.5,577.964
1331.5,690.065
1332.5,728.661
1333.5,725.339
1334.5,649.07
1335.5,534.996
1336.5,363.395
1337.5,158.195
1338.5,0
1339.5,0
1340.5,0
1341.5,0
1342.5,0
1343.5,0
1344.5,0
1345.5,0
1346.5,0
1347.5,0
1348.5,0
1349.5,0
1350.5,0
1351.5,5.78543
1352.5,231.172
1353.5,438.366
1354.5,594.801
1355.5,703.394
1356.5,737.47
1357.5,733.991
1358.5,669.324
1359.5,549.535
1360.5,365.711
1361.5,155.292
1362.5,0
1363.5,0
1364.5,0
1365.5,0
1366.5,0
1367.5,0
1368.5,0
1369.5,0
1370.5,0
1371.5,0
1372.5,0
1373.5,0
1374.5,0
1375.5,6.34173
1376.5,170.811
1377.5,352.907
1378.5,458.302
1379.5,645.43
1380.5,702.511
1381.5,678.444
1382.5,552.839
1383.5,426.318
1384.5,282.518
1385.5,139.683
1386.5,0
1387.5,0
1388.5,0
1389.5,0
1390.5,0
1391.5,0
1392.5,0
1393.5,0
1394.5,0
1395.5,0
1396.5,0
1397.5,0
1398.5,0
1399.5,1.74659
1400.5,75.9327
1401.5,106.938
1402.5,232.016
1403.5,190.371
1404.5,206.404
1405.5,244.353
1406.5,324.431
1407.5,320.966
1408.5,288.908
1409.5,164.639
1410.5,0.730884
1411.5,0
1412.5,0
1413.5,0
1414.5,0
1415.5,0
1416.5,0
1417.5,0
1418.5,0
1419.5,0
1420.5,0
1421.5,0
1422.5,0
1423.5,1.80455
1424.5,77.0855
1425.5,269.023
1426.5,266.266
1427.5,341.388
1428.5,295.831
1429.5,323.554
1430.5,146.146
1431.5,299.298
1432.5,134.928
1433.5,5.05208
1434.5,0
1435.5,0
1436.5,0
1437.5,0
1438.5,0
1439.5,0
1440.5,0
1441.5,0
1442.5,0
1443.5,0
1444.5,0
1445.5,0
1446.5,0
1447.5,7.1099
1448.5,166.735
1449.5,353.484
1450.5,480.727
1451.5,523.808
1452.5,578.537
1453.5,554.332
1454.5,480.613
1455.5,370.698
1456.5,221.768
1457.5,82.2748
1458.5,0
1459.5,0
1460.5,0
1461.5,0
1462.5,0
1463.5,0
1464.5,0
1465.5,0
1466.5,0
1467.5,0
1468.5,0
1469.5,0
1470.5,0
1471.5,11.7252
1472.5,201.377
1473.5,404.296
1474.5,590.469
1475.5,614.623
1476.5,658.246
1477.5,675.404
1478.5,621.712
1479.5,487.731
1480.5,303.464
1481.5,140.486
1482.5,0
1483.5,0
1484.5,0
1485.5,0
1486.5,0
1487.5,0
1488.5,0
1489.5,0
1490.5,0
1491.5,0
1492.5,0
1493.5,0
1494.5,0
1495.5,11.9752
1496.5,242.406
1497.5,466.629
1498.5,634.313
1499.5,726.059
1500.5,764.057
1501.5,753.513
1502.5,693.223
1503.5,558.456
1504.5,381.436
1505.5,172.391
1506.5,0
1507.5,0
1508.5,0
1509.5,0
1510.5,0
1511.5,0
1512.5,0
1513.5,0
1514.5,0
1515.5,0
1516.5,0
1517.5,0
1518.5,0
1519.5,13.7644
1520.5,254.646
1521.5,469.625
1522.5,625.216
1523.5,719.866
1524.5,754.982
1525.5,727.981
1526.5,671.936
1527.5,552.023
1528.5,383.683
1529.5,169.548
1530.5,0
1531.5,0
1532.5,0
1533.5,0
1534.5,0
1535.5,0
1536.5,0
1537.5,0
1538.5,0
1539.5,0
1540.5,0
1541.5,0
1542.5,0
1543.5,14.3937
1544.5,238.964
1545.5,447.779
1546.5,609.03
1547.5,719.632
1548.5,773.376
1549.5,760.041
1550.5,685.735
1551.5,560.466
1552.5,377.22
1553.5,167.542
1554.5,0
1555.5,0
1556.5,0
1557.5,0
1558.5,0
1559.5,0
1560.5,0
1561.5,0
1562.5,0
1563.5,0
1564.5,0
1565.5,0
1566.5,0
1567.5,15.2651
1568.5,195.013
1569.5,374.862
1570.5,555.159
1571.5,626.872
1572.5,726.029
1573.5,689.31
1574.5,623.381
1575.5,461.013
1576.5,333.435
1577.5,145.401
1578.5,0
1579.5,0
1580.5,0
1581.5,0
1582.5,0
1583.5,0
1584.5,0
1585.5,0
1586.5,0
1587.5,0
1588.5,0
1589.5,0
1590.5,0
1591.5,17.5194
1592.5,272.989
1593.5,486.546
1594.5,637.199
1595.5,735.953
1596.5,790.665
1597.5,771.328
1598.5,710.839
1599.5,595.901
1600.5,420.36
1601.5,200.899
1602.5,1.04987
1603.5,0
1604.5,0
1605.5,0
1606.5,0
1607.5,0
1608.5,0
1609.5,0
1610.5,0
1611.5,0
1612.5,0
1613.5,0
1614.5,0
1615.5,19.3839
1616.5,279.982
1617.5,492.478
1618.5,637.72
1619.5,748.053
1620.5,794.046
1621.5,780.284
1622.5,715.747
1623.5,599.258
1624.5,421.67
1625.5,199.529
1626.5,1.81918
1627.5,0
1628.5,0
1629.5,0
1630.5,0
1631.5,0
1632.5,0
1633.5,0
1634.5,0
1635.5,0
1636.5,0
1637.5,0
1638.5,0
1639.5,22.0629
1640.5,315.203
1641.5,548.838
1642.5,715.534
1643.5,816.361
1644.5,833.333
1645.5,833.333
1646.5,791.06
1647.5,661.05
1648.5,457.983
1649.5,212.887
1650.5,0.905572
1651.5,0
1652.5,0
1653.5,0
1654.5,0
1655.5,0
1656.5,0
1657.5,0
1658.5,0
1659.5,0
1660.5,0
1661.5,0
1662.5,0
1663.5,68.0911
1664.5,266.446
1665.5,451.437
1666.5,577.939
1667.5,658.549
1668.5,676.838
1669.5,669.068
1670.5,620.214
1671.5,523.333
1672.5,361.347
1673.5,175.05
1674.5,1.61147
1675.5,0
1676.5,0
1677.5,0
1678.5,0
1679.5,0
1680.5,0
1681.5,0
1682.5,0
1683.5,0
1684.5,0
1685.5,0
1686.5,0
1687.5,77.696
1688.5,295.493
1689.5,495.866
1690.5,643.015
1691.5,733.396
1692.5,763.217
1693.5,762.131
1694.5,707.258
1695.5,588.023
1696.5,417.169
1697.5,198.674
1698.5,1.69217
1699.5,0
1700.5,0
1701.5,0
1702.5,0
1703.5,0
1704.5,0
1705.5,0
1706.5,0
1707.5,0
1708.5,0
1709.5,0
1710.5,0
1711.5,74.3655
1712.5,276.847
1713.5,466.283
1714.5,601.825
1715.5,683.255
1716.5,724.422
1717.5,706.656
1718.5,653.052
1719.5,539.435
1720.5,379.447
1721.5,174.792
1722.5,1.61688
1723.5,0
1724.5,0
1725.5,0
1726.5,0
1727.5,0
1728.5,0
1729.5,0
1730.5,0
1731.5,0
1732.5,0
1733.5,0
1734.5,0
1735.5,69.301
1736.5,261.996
1737.5,461.59
1738.5,602.772
1739.5,698.146
1740.5,720.076
1741.5,696.596
1742.5,626.644
1743.5,537.534
1744.5,375.294
1745.5,177.128
1746.5,4.05199
1747.5,0
1748.5,0
1749.5,0
1750.5,0
1751.5,0
1752.5,0
1753.5,0
1754.5,0
1755.5,0
1756.5,0
1757.5,0
1758.5,0
1759.5,16.9989
1760.5,55.8541
1761.5,101.462
1762.5,131.511
1763.5,167.67
1764.5,157.32
1765.5,167.987
1766.5,148.035
1767.5,130.779
1768.5,108.721
1769.5,55.6959
1770.5,0
1771.5,0
1772.5,0
1773.5,0
1774.5,0
1775.5,0
1776.5,0
1777.5,0
1778.5,0
1779.5,0
1780.5,0
1781.5,0
1782.5,0
1783.5,26.2325
1784.5,100.772
1785.5,116.85
1786.5,192.389
1787.5,221.973
1788.5,141.42
1789.5,173.083
1790.5,283.994
1791.5,167.679
1792.5,65.8902
1793.5,55.8386
1794.5,0
1795.5,0
1796.5,0
1797.5,0
1798.5,0
1799.5,0
1800.5,0
1801.5,0
1802.5,0
1803.5,0
1804.5,0
1805.5,0
1806.5,0
1807.5,60.884
1808.5,191.57
1809.5,319.741
1810.5,390.652
1811.5,454.71
1812.5,517.541
1813.5,446.815
1814.5,374.364
1815.5,313.299
1816.5,194.572
1817.5,82.9381
1818.5,0
1819.5,0
1820.5,0
1821.5,0
1822.5,0
1823.5,0
1824.5,0
1825.5,0
1826.5,0
1827.5,0
1828.5,0
1829.5,0
1830.5,0
1831.5,70.2747
1832.5,229.169
1833.5,404.539
1834.5,514.407
1835.5,614.137
1836.5,644.51
1837.5,605.493
1838.5,578.825
1839.5,485.857
1840.5,334.136
1841.5,159.663
1842.5,4.67535
1843.5,0
1844.5,0
1845.5,0
1846.5,0
1847.5,0
1848.5,0
1849.5,0
1850.5,0
1851.5,0
1852.5,0
1853.5,0
1854.5,0
1855.5,85.3495
1856.5,292.214
1857.5,477.258
1858.5,607.905
1859.5,686.352
1860.5,714.439
1861.5,697.479
1862.5,639.943
1863.5,525.957
1864.5,369.003
1865.5,172.645
1866.5,3.85535
1867.5,0
1868.5,0
1869.5,0
1870.5,0
1871.5,0
1872.5,0
1873.5,0
1874.5,0
1875.5,0
1876.5,0
1877.5,0
1878.5,0
1879.5,70.9418
1880.5,239.633
1881.5,365.047
