Hour,Day Type,Daylight Savings Status,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
12,4.0,0.0,14.4875,62.875,281.0,99.1875,22.360708201342533,0.0,45.942788782211885,12.053006293960806,5.945253043565895,0.35494680431462977
13,4.0,0.0,15.525,59.75,285.8125,135.125,22.49340366286926,0.0,45.50488886829216,11.884346025370625,5.122958901744359,0.5536253250692779
14,4.0,0.0,16.275,56.5,252.875,210.875,22.697904319752332,0.0,44.94464892042624,11.41164143159925,4.660560957763264,0.8289389958445887
15,4.0,0.0,16.8125,55.0,165.9375,416.1875,22.98754202284222,0.0,44.05504161161186,11.100646529402862,4.102638000250026,2.1362762606650714
16,4.0,0.0,16.9375,54.375,100.75,451.625,23.123212198469457,0.0,43.654542468375936,11.509661854183388,4.103917737839377,3.797286321915904
17,4.0,0.0,16.4,54.0,45.875,334.3125,23.14340884184936,0.0,43.550469461224836,13.194793824968892,4.609058899364977,3.6992244665834777
18,4.0,0.0,15.35,56.5,0.0,0.0,23.099200977704616,0.0,43.9557410102044,15.976053967847042,5.6110032147095,0.9628871475865772
19,4.0,0.0,14.3375,61.75,0.0,0.0,23.112514970882003,0.0,44.56921020470545,15.717724003894267,6.664553810596183,1.1371149115554997
20,4.0,0.0,13.375,64.625,0.0,0.0,23.064510738720994,0.0,45.25945211600579,14.365106755047387,6.875275001801693,0.8370367407625232
21,4.0,0.0,12.437500000000002,67.5,0.0,0.0,22.959337802151346,0.0,45.552329531998964,13.615429747283882,6.262177048253085,0.5840692621809086
22,4.0,0.0,11.537499999999998,72.125,0.0,0.0,22.835022965262073,0.0,45.80101830256305,12.964295099411096,5.482694412119405,0.40584965696684233
23,4.0,0.0,10.575,75.25,0.0,0.0,22.631139067615802,0.0,46.15753033154817,11.16112536329695,4.134053288795767,0.2459908360405448
24,4.0,0.0,9.6375,78.5,0.0,0.0,22.44870479946467,0.0,46.12742893017777,9.292887952065069,2.6793005501025537,0.0581405250632709
1,5.0,0.0,8.862499999999997,84.375,0.0,0.0,22.34476609771021,0.0,45.87694093804039,7.6833722121192025,1.304393392014924,0.0
2,5.0,0.0,8.1,92.0,0.0,0.0,22.28269557919074,0.0,45.77912077159752,7.131348481968132,0.68435873294754,0.0
3,5.0,0.0,7.362499999999999,95.625,0.0,0.0,22.249570904861553,0.0,45.74019714365363,6.845460529838587,0.4654281206954596,0.0
4,5.0,0.0,6.85,92.875,0.0,0.0,22.233169475431332,0.0,45.36839148769927,6.667810341535417,0.5044832421381045,0.0
5,5.0,0.0,6.45,92.25,0.0,0.0,22.221332110404038,0.0,44.68729463015025,6.7393055031348785,1.0110890466098488,0.0
6,5.0,0.0,6.174999999999999,92.375,0.0,0.0,22.220000000701816,0.0,44.050651353450235,7.3503279909048995,3.0658667120501133,0.0
7,5.0,0.0,5.9125,90.75,0.0,0.0,22.220000000000013,0.0,43.50638420749719,8.88398166109162,6.948784736416567,0.0
8,5.0,0.0,6.299999999999999,90.0,39.375,84.5625,22.22021971191564,0.0,43.09879200837636,10.587420450438342,8.398361970818781,0.0
9,5.0,0.0,8.6625,80.0,94.625,482.625,22.26462412090222,0.0,42.86625753507869,11.181228337918652,8.579086903614774,0.0
10,5.0,0.0,11.712500000000004,65.875,73.75,769.375,22.502279020007766,0.0,42.1391645424946,11.696799700485526,7.984421485968766,0.19466308634891114
11,5.0,0.0,14.3625,50.375,71.25,871.25,22.732981125878105,0.0,41.18884176341397,11.849167580555271,6.985056341452284,1.5549638631120757
12,5.0,0.0,16.6125,40.875,77.3125,891.5625,22.839832240549192,1.0806307347292865e-07,40.08892142745374,12.053006293960806,5.967101608656563,3.701735136825483
13,5.0,0.0,18.275000000000006,37.125,83.3125,869.875,22.886428664269772,1.3529930862545996e-06,39.38321738231674,11.884346025370625,5.146524567847527,6.0926200417326655
14,5.0,0.0,19.175,32.875,79.0,838.625,22.984862606701785,9.678408522458613e-06,38.62158891765171,11.41164143159925,4.641784130999442,7.7860724639862715
15,5.0,0.0,19.4625,30.375,75.0625,751.6875,23.14993493605676,8.079349566281698e-06,37.5231447861896,11.100646529402862,4.130226921377108,9.191999607089103
16,5.0,0.0,18.8125,31.875,61.625,592.6875,23.218673752674917,7.1583196964684186e-06,36.717519803705926,11.509661854183388,4.088472446744115,9.850235944859575
17,5.0,0.0,17.2125,36.125,33.375,329.5625,23.226781656542485,4.303105144875106e-06,36.40060619474896,13.194793824968892,4.6327798110731955,7.366368688619958
18,5.0,0.0,15.375,43.0,0.0,0.0,23.197360590938246,2.149881870535309e-06,36.862315129200674,15.976053967847042,5.629714171779779,3.6668377161843413
19,5.0,0.0,14.075,51.625,0.0,0.0,23.1901556777928,6.215698063689386e-07,37.8877210374389,15.717724003894267,6.6573114490648875,3.2706119785894527
20,5.0,0.0,13.0125,53.125,0.0,0.0,23.160794897302033,0.0,38.80194895771755,14.365106755047387,6.883843954667099,2.318988175541364
21,5.0,0.0,11.975,53.875,0.0,0.0,23.073256318712858,0.0,39.16013479436082,13.615429747283882,6.281829134885085,1.2532079108994219
22,5.0,0.0,10.975,55.0,0.0,0.0,22.926023792326323,0.0,39.25088943605251,12.964295099411096,5.503496035381215,0.5614581784374426
23,5.0,0.0,9.975,57.5,0.0,0.0,22.7167302177848,0.0,39.1905647651559,11.16112536329695,4.124092178018535,0.2116555424109263
24,5.0,0.0,8.975,61.5,0.0,0.0,22.506967741515194,0.0,39.08971439701598,9.292887952065069,2.6993701730871607,0.02728496582295028
1,6.0,0.0,7.975,65.5,0.0,0.0,22.35780508654041,0.0,38.81944198243367,7.6833722121192025,1.3026397773070355,0.0
2,6.0,0.0,6.975,71.375,0.0,0.0,22.272733980858696,0.0,38.46715327333051,7.131348481968132,0.6817181378674944,0.0
3,6.0,0.0,5.9125,76.5,0.0,0.0,22.232013140248974,0.0,38.20099878799768,6.845460529838587,0.46409790403300866,0.0
4,6.0,0.0,5.1875,77.375,0.0,0.0,22.220003671096737,0.0,37.808934605073674,6.667810341535417,0.5034563320363401,0.0
5,6.0,0.0,4.625,77.0,0.0,0.0,22.220000000001868,0.0,37.285099562718564,6.7393055031348785,1.0149572439720391,0.0
6,6.0,0.0,4.15,82.0,0.0,0.0,22.219999999999995,0.0,36.884186676084504,7.3503279909048995,3.073981645401004,0.0
7,6.0,0.0,3.75,88.75,0.0,0.0,22.220000000000002,0.0,36.98304860679413,8.88398166109162,6.9626745600124025,0.0
8,6.0,0.0,4.0375000000000005,87.875,38.0625,90.9375,22.220000000000006,0.0,37.2920667982788,10.587420450438342,8.413744428285723,0.0
9,6.0,0.0,6.3,77.875,89.875,518.25,22.235517486182193,0.0,37.355205321420094,11.181228337918652,8.593794012699785,0.0
10,6.0,0.0,9.25,66.75,63.0625,815.1875,22.384996882283108,0.0,37.17489543563604,11.696799700485526,7.999993928309445,0.0
11,6.0,0.0,11.8,53.0,66.125,892.8125,22.586162414075737,0.0,36.81379312936518,11.849167580555271,6.9798236996224015,0.4616264773792441
12,6.0,0.0,13.8875,43.25,68.25,928.625,22.749229542182732,1.560435701333565e-06,36.14146984396447,12.053006293960806,5.963794556393824,1.682502529930169
13,6.0,0.0,15.4125,39.125,64.875,945.1875,22.832888416871327,4.204344839865132e-06,35.66874182872074,11.884346025370625,5.172843683597377,3.5187642543689144
14,6.0,0.0,16.3375,36.125,58.3125,930.0,22.858817841643777,1.0810796724047579e-05,35.26783951323882,11.41164143159925,4.64257833897235,5.464395054792619
15,6.0,0.0,16.6,37.5,52.4375,865.5625,22.957434710561913,1.0013705906414838e-05,34.77720715023255,11.100646529402862,4.136566683684698,6.716145115052942
16,6.0,0.0,15.975000000000003,40.875,46.0625,727.25,23.05343161957368,5.122465287137442e-06,34.74777650591825,11.509661854183388,4.106292131665018,6.892583735947805
17,6.0,0.0,14.475000000000003,45.75,30.0,434.9375,23.05709190584696,2.29330554064232e-06,35.205431828934856,13.194793824968892,4.623717781853652,5.044812206486182
18,6.0,0.0,12.55,51.125,0.0,0.0,22.953163152339243,9.015705600363132e-07,36.28108617256493,15.976053967847042,5.650936607463363,1.4264692940635595
19,6.0,0.0,11.55,56.75,0.0,0.0,22.905072029817195,7.967338082888084e-07,37.328900466850556,15.717724003894267,6.67561130996442,1.2595384401882357
20,6.0,0.0,11.0875,61.5,0.0,0.0,22.861118405153736,0.0,38.456836623358356,14.365106755047387,6.882384145949409,0.8866210354357023
21,6.0,0.0,10.5875,64.25,0.0,0.0,22.782422253271644,0.0,39.51981637029235,13.615429747283882,6.2794732292619795,0.5514473346115372
22,6.0,0.0,10.0875,68.125,0.0,0.0,22.683690414641838,0.0,40.340137422286396,12.964295099411096,5.525690427206478,0.36717275117047254
23,6.0,0.0,9.5875,69.375,0.0,0.0,22.56342913660962,0.0,41.053046858896614,11.16112536329695,4.130238762770718,0.16886746119203686
24,6.0,0.0,9.0875,69.0,0.0,0.0,22.44105370014276,0.0,41.25794559809741,9.292887952065069,2.7067201124733438,0.06694455139411276
1,7.0,0.0,8.837500000000002,63.375,0.0,0.0,22.3539316408389,0.0,40.90070339328443,7.794315217642483,1.442857970499176,0.0
2,7.0,0.0,8.8,61.875,0.0,0.0,22.300050186158572,0.0,40.050257968538844,7.198257821900184,0.7627687014249839,0.0
3,7.0,0.0,8.7375,64.875,0.0,0.0,22.27161957436039,0.0,39.529063784449214,6.889069561207352,0.5206604605506839,0.0
4,7.0,0.0,8.7625,66.625,0.0,0.0,22.256038852512162,0.0,39.31952826986,6.692355996816513,0.568537109928351,0.0
5,7.0,0.0,8.8,68.875,0.0,0.0,22.247511671474573,0.0,39.330597416462616,6.785887419237894,1.1411212020136672,0.0
6,7.0,0.0,8.8,70.625,0.0,0.0,22.241346770396827,0.0,39.57596405186406,7.423987574611205,3.3807917098970632,0.0
7,7.0,0.0,8.8,74.125,0.0,0.0,22.238302299508398,0.0,40.05178518639915,9.066921661472994,7.674658336478006,0.0
8,7.0,0.0,8.925,81.0,13.3125,0.0,22.237158053711017,0.0,40.9812188181889,10.949979190344084,9.35021748698326,0.0
9,7.0,0.0,9.5625,82.125,51.1875,0.0,22.235451567439423,0.0,41.82933611644447,11.741014049883574,9.649663404460375,0.0
10,7.0,0.0,10.3375,81.0,80.375,0.0,22.237662247905984,0.0,42.6364251978646,12.454497414957867,9.045915102238913,0.0
11,7.0,0.0,10.662499999999998,83.5,78.875,0.0,22.23254173670591,0.0,43.50886986731609,12.687478672504858,7.92906750581011,0.0
12,7.0,0.0,11.0125,82.5,66.75,0.0,22.23095135716858,0.0,44.41805413169403,12.902946819716412,6.769662044668893,0.0
13,7.0,0.0,11.2,81.0,99.9375,56.8125,22.24108533201659,0.0,44.96818807655083,12.65665649132132,5.862014117601452,0.0
14,7.0,0.0,12.6375,81.0,252.3125,328.6875,22.331023947321697,0.0,45.29910299937204,12.118764013942258,5.252969288661757,0.17429353043853243
15,7.0,0.0,14.3125,67.875,139.375,512.8125,22.529192003972618,0.0,45.40297427276565,11.732479713551907,4.6822813925466225,0.9109494435048547
16,7.0,0.0,15.1125,57.5,92.875,433.75,22.684202452359543,0.0,44.7878603527364,12.107492710919825,4.644769596585622,1.3444550872434233
17,7.0,0.0,15.05,56.625,43.75,219.125,22.689791639860953,0.0,44.608837695988896,13.778196779200126,5.224101530454888,0.9606350453994179
18,7.0,0.0,14.4,58.25,0.0,0.0,22.572834403943542,0.0,45.141944082214145,16.555466290950594,6.358979069392523,0.44953587260540123
19,7.0,0.0,13.7875,63.375,0.0,0.0,22.578029725358927,0.0,45.734515094495215,16.29998221063618,7.544557619802053,0.48965119952141695
20,7.0,0.0,13.225,65.375,0.0,0.0,22.581518736926043,0.0,46.29110993856213,14.95791996811918,7.837299246793131,0.4534281094131727
21,7.0,0.0,12.6875,68.125,0.0,0.0,22.534163796492763,0.0,46.58693712941957,14.20731335900552,7.186330696374877,0.40051383099368126
22,7.0,0.0,12.1875,72.5,0.0,0.0,22.48210207845896,0.0,46.965975322466875,13.554210953460414,6.283721673184596,0.3386638533231429
23,7.0,0.0,11.6875,75.25,0.0,0.0,22.406945339803777,0.0,47.39132877035214,11.621593008693123,4.733747810182909,0.2312923167483151
24,7.0,0.0,11.1875,77.875,0.0,0.0,22.34969370529263,0.0,47.54305787322727,9.54829133482013,3.059039380569005,0.07714442631080383
1,1.0,0.0,10.5,79.625,0.0,0.0,22.307334300711602,0.0,47.47051165451818,7.794315217642483,1.4531713222103237,0.0
2,1.0,0.0,9.7625,86.875,0.0,0.0,22.27684289316416,0.0,47.30201657902657,7.198257821900184,0.7693928744058075,0.0
3,1.0,0.0,9.0,93.5,0.0,0.0,22.261639592953987,0.0,47.48510356668026,6.889069561207352,0.5218904744434407,0.0
4,1.0,0.0,8.45,98.125,0.0,0.0,22.248219466323263,0.0,47.64539571418419,6.692355996816513,0.5640287562831401,0.0
5,1.0,0.0,8.05,100.0,0.0,0.0,22.238756938617517,0.0,47.8323789848727,6.785887419237894,1.1377291279451007,0.0
6,1.0,0.0,7.7125,100.0,0.0,0.0,22.235598717926965,0.0,47.83475077552213,7.423987574611205,3.3944850119257644,0.0
7,1.0,0.0,7.4125,100.0,0.0,0.0,22.229578391239215,0.0,47.789971686982504,9.066921661472994,7.685139946055735,0.0
8,1.0,0.0,7.425,100.0,15.0,0.0,22.226925950084095,0.0,47.75931076024233,10.949979190344084,9.366976259924975,0.0
9,1.0,0.0,7.875,96.25,52.0625,0.0,22.22342208264318,0.0,47.56320763121061,11.741014049883574,9.668946826273464,0.0
10,1.0,0.0,8.4125,92.125,74.4375,0.0,22.221763594542004,0.0,47.0012874637443,12.454497414957867,9.060431856843252,0.0
11,1.0,0.0,8.6,89.75,59.1875,0.0,22.219998359819954,0.0,46.42194485523343,12.687478672504858,7.93818601619932,0.0
12,1.0,0.0,8.7875,88.375,86.6875,0.0,22.219999999998475,0.0,45.9132837550126,12.902946819716412,6.768797489912463,0.0
13,1.0,0.0,8.9,85.5,107.375,112.5,22.22521308444645,0.0,45.50707253313516,12.65665649132132,5.853975805405638,0.0
14,1.0,0.0,10.275,79.0,197.625,579.375,22.324342935981484,0.0,44.96809540860411,12.118764013942258,5.275561604847847,0.11512399579437224
15,1.0,0.0,11.725,73.5,112.8125,697.875,22.497097576287292,0.0,44.39193632911929,11.732479713551907,4.690516178171416,0.9473322588858044
16,1.0,0.0,12.474999999999998,68.875,83.625,730.125,22.733001752526604,0.0,43.66573921546378,12.107492710919825,4.633137166371445,2.432549217958039
17,1.0,0.0,12.45,67.625,34.3125,509.625,22.759333643001717,8.307597606637898e-07,43.52919960022641,13.778196779200126,5.261502868669197,2.2074920731710157
18,1.0,0.0,11.8,68.625,0.0,0.0,22.490209847210384,0.0,44.597552601757094,16.555466290950594,6.359522120830873,0.31694189184927146
19,1.0,0.0,11.0625,70.25,0.0,0.0,22.432248149410412,0.0,45.22059524246643,16.29998221063618,7.551146943286491,0.3212336132454982
20,1.0,0.0,10.425,72.25,0.0,0.0,22.404392816272647,0.0,45.41933164588812,14.95791996811918,7.845880070042069,0.26094109206356947
21,1.0,0.0,9.7625,73.0,0.0,0.0,22.368705354405733,0.0,45.24892273802353,14.20731335900552,7.19092733530141,0.17270829239117386
22,1.0,0.0,9.0625,76.75,0.0,0.0,22.336398021558075,0.0,44.84407169446318,13.554210953460414,6.294384214088088,0.06040744841295629
