Hour,Day Type,Daylight Savings Status,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
6,2.0,0.0,13.191666666666668,88.0,0.0,0.0,21.71325691454361,0.0,55.39315698705407,2.362119220792943,0,0.0
7,2.0,0.0,12.491666666666667,90.33333333333331,0.0,0.0,21.812626059393427,0.0,54.79718944795249,2.362119220792943,0,1.2060334534499577
8,2.0,0.0,12.316666666666665,89.66666666666669,31.58333333333333,13.833333333333336,21.671517126941563,0.0,54.77970596301184,4.773727817067084,0,0.18645078756414402
9,2.0,0.0,13.100000000000003,84.5,115.33333333333331,64.75,21.378665327446576,0.0,54.79416958986145,7.160591725600627,0,1.8390750990473257
10,2.0,0.0,13.891666666666666,81.41666666666667,175.83333333333337,20.833333333333332,21.510100886102325,0.0,53.6560570714492,10.74088758840094,0,3.4410705773406165
11,2.0,0.0,14.391666666666666,81.0,218.5,45.91666666666666,21.769125031721565,0.0,53.41184443365793,10.74088758840094,0,3.4048469405651853
12,2.0,0.0,15.125,75.75,265.75,153.83333333333337,22.11086159061339,0.0,53.15235196193054,10.74088758840094,0,3.3669849950587185
13,2.0,0.0,15.616666666666667,70.25,257.3333333333333,46.08333333333334,22.260066606087587,0.0,52.0058944678231,10.74088758840094,0,3.2846475714423264
14,2.0,0.0,15.7,67.25,247.58333333333331,37.916666666666664,22.325517742419187,0.0,50.35059988721781,10.74088758840094,0,3.1983422284911125
15,2.0,0.0,15.641666666666666,63.08333333333334,199.41666666666669,90.66666666666669,22.366922133787064,0.0,48.2305548020273,10.74088758840094,0,3.0730938120969684
16,2.0,0.0,15.425,60.41666666666666,121.83333333333331,200.75,22.478881120426706,0.0,45.72831689505254,10.74088758840094,0,2.977769955361375
17,2.0,0.0,15.008333333333333,60.0,61.33333333333334,259.33333333333337,22.426784823958236,0.0,44.189615286759384,10.74088758840094,0,2.9267726198268984
18,2.0,0.0,14.275,61.16666666666666,0.0,0.0,22.113536828197848,0.0,43.2397786430482,10.74088758840094,0,2.88799416213184
19,2.0,0.0,13.433333333333332,62.58333333333334,0.0,0.0,21.958609900120006,0.0,42.49060083876346,10.74088758840094,0,0.0
20,2.0,0.0,12.633333333333333,64.75,0.0,0.0,21.629666473352074,0.0,41.93279168685712,8.354023679867398,0,0.0
21,2.0,0.0,11.833333333333336,69.5,0.0,0.0,21.480169816981494,0.0,41.57818226853233,8.354023679867398,0,1.5123912148535767
22,2.0,0.0,11.033333333333335,72.0,0.0,0.0,21.598046165489023,0.0,41.175292886985645,2.362119220792943,0,0.0
23,2.0,0.0,10.233333333333333,73.75,0.0,0.0,21.4641910829714,0.0,41.435134506557354,2.362119220792943,0,0.0
24,2.0,0.0,9.433333333333334,75.58333333333333,0.0,0.0,21.261404973770055,0.0,41.88827487365867,2.362119220792943,0,0.0
1,3.0,0.0,9.041666666666666,77.16666666666667,0.0,0.0,21.06922426020928,0.0,42.33804565373571,2.362119220792943,0,0.0
2,3.0,0.0,8.941666666666668,80.33333333333333,0.0,0.0,20.88991647210473,0.0,42.775611380069535,2.362119220792943,0,0.0
3,3.0,0.0,8.9,82.0,0.0,0.0,20.721606563732067,0.0,43.19696671776276,2.362119220792943,0,0.0
4,3.0,0.0,8.841666666666667,82.0,0.0,0.0,20.563299060165495,0.0,43.58529966622361,2.362119220792943,0,0.0
5,3.0,0.0,8.799999999999997,81.41666666666667,0.0,0.0,20.42532844010673,0.0,43.928812700377115,2.362119220792943,0,0.0
6,3.0,0.0,8.799999999999997,80.41666666666667,0.0,0.0,20.576217474924405,0.0,43.45768711677493,2.362119220792943,0,0.45710350573230774
7,3.0,0.0,8.858333333333336,77.66666666666667,0.0,0.0,20.724476078967427,0.0,42.99959159124059,2.362119220792943,0,0.0
8,3.0,0.0,9.483333333333333,72.5,41.25,30.33333333333333,21.02269244094824,0.0,41.205347377678144,4.773727817067084,0,0.0
9,3.0,0.0,11.358333333333334,64.16666666666667,117.66666666666669,195.0,21.05062645345213,0.0,40.30207618190267,7.160591725600627,0,0.0
10,3.0,0.0,13.975000000000003,55.33333333333334,165.83333333333337,353.75,21.282144896941425,0.0,39.03648188133821,10.74088758840094,0,0.0
11,3.0,0.0,16.558333333333337,47.91666666666666,192.41666666666669,456.08333333333326,22.018913029195556,0.0,37.59022233671717,10.74088758840094,0,0.0
12,3.0,0.0,18.825,42.083333333333336,195.91666666666669,530.5833333333334,22.61575161566999,2.4624150242848338e-05,36.497487380516034,10.74088758840094,0,0.7951855039908737
13,3.0,0.0,20.575000000000006,38.25,181.0,579.0833333333334,23.170228083076456,0.0,35.56367666056063,10.74088758840094,0,7.34506918233757
14,3.0,0.0,21.725,36.416666666666664,167.83333333333337,540.5,23.731090668974232,0.0,34.92006307379931,10.74088758840094,0,11.24947648507926
15,3.0,0.0,22.04166666666667,35.41666666666667,163.58333333333337,414.25,23.878509958257908,0.0,34.861759739866045,10.74088758840094,0,12.103368500104843
16,3.0,0.0,21.650000000000006,35.0,82.41666666666667,500.83333333333326,23.87901270715099,0.0,34.28204856420678,10.74088758840094,0,11.601682541538457
17,3.0,0.0,20.466666666666665,37.333333333333336,36.0,315.5833333333333,23.711032017846886,0.0,33.99048929710038,10.74088758840094,0,6.452813824564085
18,3.0,0.0,18.75,41.333333333333336,0.0,0.0,23.418672994617534,0.0,34.2838637866813,10.74088758840094,0,0.255066882432824
19,3.0,0.0,17.59166666666667,48.25,0.0,0.0,23.209823480680562,0.0,35.489440355554166,10.74088758840094,0,0.0
20,3.0,0.0,16.891666666666666,53.75,0.0,0.0,22.800317249157374,0.0,38.39024918088798,8.354023679867398,0,0.0
21,3.0,0.0,16.191666666666666,53.83333333333334,0.0,0.0,22.664615245486676,0.0,39.19141832119984,8.354023679867398,0,2.004838110019219
22,3.0,0.0,15.55,54.16666666666666,0.0,0.0,22.566422626200648,0.0,39.23433803180367,2.362119220792943,0,0.0
23,3.0,0.0,14.891666666666666,56.75,0.0,0.0,22.17017207657885,0.0,40.03528128320703,2.362119220792943,0,0.0
24,3.0,0.0,14.25,60.91666666666666,0.0,0.0,21.8988304420849,0.0,40.58482652671462,2.362119220792943,0,0.0
1,4.0,0.0,13.475,65.33333333333333,0.0,0.0,21.67835399386838,0.0,41.06606039867642,2.362119220792943,0,0.0
2,4.0,0.0,12.575,71.08333333333333,0.0,0.0,21.48229389799096,0.0,41.52258703392255,2.362119220792943,0,0.0
3,4.0,0.0,11.675000000000004,79.25,0.0,0.0,21.284037636167817,0.0,42.059679649781586,2.362119220792943,0,0.0
4,4.0,0.0,11.008333333333335,81.25,0.0,0.0,21.07617266627085,0.0,42.683303011463906,2.362119220792943,0,0.0
5,4.0,0.0,10.566666666666668,82.33333333333333,0.0,0.0,20.870407996894606,0.0,43.22898843048281,2.362119220792943,0,0.0
6,4.0,0.0,10.166666666666666,86.33333333333331,0.0,0.0,20.91099570931659,0.0,43.147420199963626,2.362119220792943,0,0.3152809061296502
7,4.0,0.0,9.825,86.83333333333331,0.0,0.0,21.066557969680016,0.0,42.72645367505549,2.362119220792943,0,0.6827527345834913
8,4.0,0.0,9.933333333333334,83.66666666666667,29.83333333333333,2.666666666666667,21.033971861514978,0.0,42.881171161237624,4.773727817067084,0,0.0
9,4.0,0.0,10.975000000000003,80.25,111.75,16.333333333333332,21.04698631177812,0.0,43.19169304073259,7.160591725600627,0,0.0
10,4.0,0.0,12.3,72.58333333333333,183.0,23.83333333333333,21.08929113088408,0.0,44.03761441461903,10.74088758840094,0,0.6023345259992983
11,4.0,0.0,13.383333333333335,66.83333333333333,234.75,32.0,21.30057475228292,0.0,43.657061496731686,10.74088758840094,0,2.666543536115078
12,4.0,0.0,14.441666666666668,63.08333333333334,279.75,96.83333333333331,21.73791473832551,0.0,43.76181852757172,10.74088758840094,0,3.6135303266495544
13,4.0,0.0,15.483333333333334,59.83333333333334,286.0833333333333,133.75,21.986437096727087,0.0,43.96857353919343,10.74088758840094,0,3.294176004482341
14,4.0,0.0,16.25,56.66666666666666,255.33333333333331,204.75,22.173467079962787,0.0,43.831449460737716,10.74088758840094,0,3.2713599877732116
15,4.0,0.0,16.791666666666668,55.0,169.33333333333337,409.91666666666674,22.343042157885318,0.0,43.05179809957372,10.74088758840094,0,3.264851004550154
16,4.0,0.0,16.941666666666666,54.41666666666666,103.25,452.0,22.516861997177806,0.0,42.86957162547479,10.74088758840094,0,3.2547257063382915
17,4.0,0.0,16.433333333333334,54.0,48.08333333333334,344.0,22.43602472067031,0.0,42.44261730838791,10.74088758840094,0,3.21276453981705
18,4.0,0.0,15.4,56.33333333333334,0.0,0.0,22.08212582694268,0.0,41.93575503680555,10.74088758840094,0,3.1951613387028672
19,4.0,0.0,14.375,61.5,0.0,0.0,21.930129187570746,0.0,42.00435767745326,10.74088758840094,0,0.0
20,4.0,0.0,13.416666666666664,64.58333333333333,0.0,0.0,21.603671904851254,0.0,42.704313179868365,8.354023679867398,0,0.0
21,4.0,0.0,12.475000000000003,67.33333333333333,0.0,0.0,21.47410814564811,0.0,42.39750252680385,8.354023679867398,0,2.7841744304262113
22,4.0,0.0,11.575,71.91666666666667,0.0,0.0,21.482880296900113,0.0,42.190956400855235,2.362119220792943,0,0.0
23,4.0,0.0,10.616666666666667,75.16666666666667,0.0,0.0,21.294922067232058,0.0,42.56077470531909,2.362119220792943,0,0.0
24,4.0,0.0,9.675000000000004,78.33333333333333,0.0,0.0,21.057820871553623,0.0,43.03243730917926,2.362119220792943,0,0.0
1,5.0,0.0,8.891666666666667,84.08333333333333,0.0,0.0,20.821270555374753,0.0,43.4997179239176,2.362119220792943,0,0.0
2,5.0,0.0,8.133333333333331,91.66666666666669,0.0,0.0,20.573675835705416,0.0,44.01500606844919,2.362119220792943,0,0.0
3,5.0,0.0,7.3916666666666675,95.58333333333331,0.0,0.0,20.363959784992595,0.0,44.4610511991246,2.362119220792943,0,0.0
4,5.0,0.0,6.866666666666667,93.08333333333331,0.0,0.0,20.20812737579792,0.0,44.72009930516104,2.362119220792943,0,0.0
5,5.0,0.0,6.466666666666666,92.16666666666669,0.0,0.0,20.02843461951505,0.0,44.9654875541337,2.362119220792943,0,0.0
6,5.0,0.0,6.183333333333334,92.41666666666669,0.0,0.0,20.317285202431183,0.0,43.94654464996412,2.362119220792943,0,0.3313120740236608
7,5.0,0.0,5.925,90.83333333333331,0.0,0.0,20.486345579608088,0.0,43.26746539165341,2.362119220792943,0,0.6787533416089434
8,5.0,0.0,6.2666666666666675,90.0,37.166666666666664,75.16666666666666,21.02188087708192,0.0,40.62593687933923,4.773727817067084,0,0.0
9,5.0,0.0,8.525,80.66666666666667,93.66666666666669,466.58333333333326,21.023195364119438,0.0,40.132841983149035,7.160591725600627,0,0.0
10,5.0,0.0,11.591666666666667,66.41666666666667,74.5,760.5833333333335,21.189577136280832,0.0,39.63154169809672,10.74088758840094,0,0.0
11,5.0,0.0,14.258333333333335,51.08333333333334,71.16666666666667,868.5833333333335,21.70280565709235,0.0,37.81897299417569,10.74088758840094,0,0.0
12,5.0,0.0,16.525000000000006,41.083333333333336,77.0,891.5833333333335,22.367489757852866,0.0,34.482914768083084,10.74088758840094,0,0.16784161174768653
13,5.0,0.0,18.216666666666665,37.25,83.25,870.8333333333335,22.60464906758535,0.0,32.774204199426585,10.74088758840094,0,3.8342401628301648
14,5.0,0.0,19.150000000000006,33.083333333333336,79.16666666666667,840.6666666666665,22.823339419050715,0.0,30.95065438692224,10.74088758840094,0,7.7312172258029515
15,5.0,0.0,19.458333333333332,30.41666666666667,75.33333333333333,756.3333333333335,23.054425296224476,0.0,28.557186786214583,10.74088758840094,0,7.8499364931066555
16,5.0,0.0,18.858333333333334,31.75,62.41666666666666,600.7500000000001,23.163123829360423,0.0,28.07320784303798,10.74088758840094,0,5.769871461883068
17,5.0,0.0,17.291666666666668,35.91666666666667,34.75,342.6666666666667,23.160303309287155,0.0,28.80163202922972,10.74088758840094,0,0.11820696993289993
18,5.0,0.0,15.45,42.666666666666664,2.166666666666666,21.5,22.812794103422636,0.0,30.129069450657088,10.74088758840094,0,0.0
19,5.0,0.0,14.116666666666665,51.25,0.0,0.0,22.47939239796908,0.0,32.028538449047375,10.74088758840094,0,2.3912584432575286
20,5.0,0.0,13.058333333333332,53.25,0.0,0.0,22.211639443728593,0.0,33.7738736498468,8.354023679867398,0,0.0
21,5.0,0.0,12.016666666666666,53.75,0.0,0.0,21.673869764020115,0.0,34.2505329175615,8.354023679867398,0,1.8929141184121552
22,5.0,0.0,11.016666666666666,55.0,0.0,0.0,21.600610089066542,0.0,33.754595844894205,2.362119220792943,0,0.0
23,5.0,0.0,10.016666666666667,57.33333333333334,0.0,0.0,21.399798426459054,0.0,33.89530722507158,2.362119220792943,0,0.0
24,5.0,0.0,9.016666666666667,61.33333333333334,0.0,0.0,21.135365382918355,0.0,34.18177183386882,2.362119220792943,0,0.0
1,6.0,0.0,8.016666666666667,65.33333333333333,0.0,0.0,20.850376139272196,0.0,34.49709476963763,2.362119220792943,0,0.0
2,6.0,0.0,7.0166666666666675,71.08333333333333,0.0,0.0,20.56678084906349,0.0,34.78984796103003,2.362119220792943,0,0.0
3,6.0,0.0,5.958333333333332,76.33333333333333,0.0,0.0,20.311134572173568,0.0,35.06314507081117,2.362119220792943,0,0.0
4,6.0,0.0,5.208333333333333,77.41666666666667,0.0,0.0,20.078644076997428,0.0,35.268334323649306,2.362119220792943,0,0.0
5,6.0,0.0,4.650000000000001,77.0,0.0,0.0,19.867166400747607,0.0,35.37923984846988,2.362119220792943,0,0.0
6,6.0,0.0,4.166666666666667,81.66666666666667,0.0,0.0,20.22912042449802,0.0,34.415754484034316,2.362119220792943,0,0.3055295163083843
7,6.0,0.0,3.766666666666668,88.5,0.0,0.0,20.42465059113033,0.0,33.874790880491666,2.362119220792943,0,0.6031130566616253
8,6.0,0.0,4.008333333333334,88.08333333333331,35.91666666666667,80.83333333333333,21.024731280257434,0.0,32.01692339832385,4.773727817067084,0,0.0
9,6.0,0.0,6.166666666666668,78.41666666666667,89.16666666666669,501.08333333333326,21.015281720909254,0.0,32.13104289353279,7.160591725600627,0,0.0
10,6.0,0.0,9.133333333333333,67.16666666666667,63.83333333333334,806.75,21.130950758450645,0.0,32.97506437332709,10.74088758840094,0,0.0
11,6.0,0.0,11.7,53.66666666666666,65.91666666666667,890.6666666666665,21.332325403387156,0.0,33.071556059114634,10.74088758840094,0,0.0
12,6.0,0.0,13.808333333333332,43.5,68.25,927.4166666666665,22.05716007671259,0.0,31.516879149308384,10.74088758840094,0,0.0
13,6.0,0.0,15.358333333333334,39.25,65.08333333333333,944.9166666666665,22.360057791048536,0.0,30.735132161021824,10.74088758840094,0,0.04270031021883921
14,6.0,0.0,16.308333333333334,36.25,58.58333333333334,931.3333333333335,22.539800959247156,0.00016939701846034375,29.641711403703923,10.74088758840094,0,0.4423357094843504
15,6.0,0.0,16.6,37.333333333333336,52.66666666666666,869.1666666666665,22.626154537319643,0.0001358846032379605,29.174839777290433,10.74088758840094,0,0.5653701566721383
16,6.0,0.0,16.016666666666666,40.75,46.41666666666666,734.9166666666665,22.66897183881864,0.0,30.56376176085371,10.74088758840094,0,0.23872389937679425
17,6.0,0.0,14.55,45.5,31.0,450.91666666666674,22.441564181560803,0.0,31.946402188199386,10.74088758840094,0,0.20639653064811414
18,6.0,0.0,12.633333333333333,50.91666666666666,1.9999999999999996,28.66666666666666,21.983188901446418,0.0,32.98338316733092,10.74088758840094,0,0.0
19,6.0,0.0,11.566666666666668,56.5,0.0,0.0,21.670759195552787,0.0,33.70481571278174,10.74088758840094,0,0.0
20,6.0,0.0,11.108333333333334,61.33333333333334,0.0,0.0,21.420049173149625,0.0,34.825489133424675,8.354023679867398,0,2.7701954504824005
21,6.0,0.0,10.608333333333333,64.16666666666667,0.0,0.0,21.19282345316988,0.0,35.527366039362434,8.354023679867398,0,0.0
22,6.0,0.0,10.108333333333333,67.91666666666667,0.0,0.0,21.222636531082404,0.0,35.26507468656331,2.362119220792943,0,0.0
23,6.0,0.0,9.608333333333333,69.41666666666667,0.0,0.0,21.154489259580863,0.0,35.36057046257301,2.362119220792943,0,0.0
24,6.0,0.0,9.108333333333333,69.0,0.0,0.0,20.96981493825228,0.0,35.68661470077725,2.362119220792943,0,0.0
1,7.0,0.0,8.841666666666667,63.75,0.0,0.0,20.777959927975125,0.0,36.01396773282352,1.7715894155947074,0,0.0
2,7.0,0.0,8.799999999999997,61.75,0.0,0.0,20.592825198670923,0.0,36.291806350618494,1.7715894155947074,0,0.0
3,7.0,0.0,8.741666666666667,64.75,0.0,0.0,20.438721130722,0.0,36.53480287887227,1.7715894155947074,0,0.0
4,7.0,0.0,8.758333333333333,66.58333333333333,0.0,0.0,20.29064060049535,0.0,36.78026038512146,1.7715894155947074,0,0.0
5,7.0,0.0,8.799999999999997,68.75,0.0,0.0,20.15398804433042,0.0,37.00742033545746,1.7715894155947074,0,0.0
6,7.0,0.0,8.799999999999997,70.58333333333333,0.0,0.0,20.41211932125683,0.0,36.3640884660878,1.7715894155947074,0,0.3240455607295417
7,7.0,0.0,8.799999999999997,73.91666666666667,0.0,0.0,20.571121003425283,0.0,35.95107773199209,1.7715894155947074,0,0.6297026018447266
8,7.0,0.0,8.916666666666666,80.66666666666667,12.333333333333336,0.0,21.049967273741093,0.0,35.33366903923123,3.5802958628003134,0,0.5355196110215501
9,7.0,0.0,9.525,82.25,49.58333333333334,0.0,21.017475092409143,0.0,36.76929905985409,5.967159771333856,0,0.0
10,7.0,0.0,10.308333333333334,81.0,79.66666666666667,0.0,21.289690413701116,0.0,38.684480550836355,9.547455634134169,0,0.6154695657694633
11,7.0,0.0,10.658333333333333,83.33333333333333,79.16666666666667,0.0,21.805159865201755,0.0,40.85207471258427,10.74088758840094,0,0.8370860166258549
12,7.0,0.0,10.991666666666665,82.66666666666667,67.33333333333333,0.0,21.85748778487328,0.0,44.209102397097574,10.74088758840094,0,0.3077213436149774
13,7.0,0.0,11.2,81.0,95.16666666666669,50.49999999999999,21.703666670597862,0.0,46.93175448580687,10.74088758840094,0,0.0
14,7.0,0.0,12.541666666666664,81.0,250.58333333333331,317.41666666666663,21.933154625751563,0.0,48.3239450398143,10.74088758840094,0,0.0
15,7.0,0.0,14.258333333333333,68.75,143.5,509.33333333333326,22.252564279889363,0.0,49.096762860002634,10.74088758840094,0,0.0
16,7.0,0.0,15.091666666666667,57.66666666666666,94.66666666666669,439.75,22.409998481610195,0.0,45.718985833133026,10.74088758840094,0,0.0
17,7.0,0.0,15.066666666666668,56.58333333333334,45.83333333333334,228.91666666666669,22.403936339723362,0.0,43.37640027604857,10.74088758840094,0,0.0
18,7.0,0.0,14.433333333333332,58.16666666666666,2.7777777777777772,14.055555555555554,22.13955599474913,0.0,42.5831378678006,10.74088758840094,0,0.0
19,7.0,0.0,13.808333333333332,63.08333333333334,0.0,0.0,21.58597819876488,0.0,42.74980639862814,8.354023679867398,0,0.0
20,7.0,0.0,13.25,65.41666666666667,0.0,0.0,21.24903033512265,0.0,43.01880996467626,5.967159771333856,0,2.406369089379209
21,7.0,0.0,12.708333333333336,67.91666666666667,0.0,0.0,21.109748209531663,0.0,42.82665439482744,5.967159771333856,0,0.0
22,7.0,0.0,12.208333333333336,72.33333333333333,0.0,0.0,21.052539395043254,0.0,42.86425754768301,3.5802958628003134,0,0.0
23,7.0,0.0,11.708333333333336,75.16666666666667,0.0,0.0,20.906335800685373,0.0,43.286792404314845,1.7715894155947074,0,0.0
24,7.0,0.0,11.208333333333336,77.75,0.0,0.0,20.69868015396433,0.0,43.7999788008229,1.7715894155947074,0,0.0
1,1.0,0.0,10.533333333333333,79.58333333333333,0.0,0.0,20.526192308956734,0.0,44.21392959070484,1.7715894155947074,0,0.0
2,1.0,0.0,9.791666666666666,86.41666666666669,0.0,0.0,20.368904327617606,0.0,44.58730092846639,1.7715894155947074,0,0.0
3,1.0,0.0,9.033333333333333,93.33333333333331,0.0,0.0,20.214622824825884,0.0,45.01085060359189,1.7715894155947074,0,0.0
4,1.0,0.0,8.466666666666667,97.91666666666669,0.0,0.0,20.072657574848748,0.0,45.41316703222047,1.7715894155947074,0,0.0
5,1.0,0.0,8.066666666666668,100.0,0.0,0.0,19.958976345969013,0.0,45.74741446285988,1.7715894155947074,0,0.0
6,1.0,0.0,7.725000000000001,100.0,0.0,0.0,19.85905763007224,0.0,46.027041904910426,1.7715894155947074,0,0.0
7,1.0,0.0,7.425,100.0,0.0,0.0,19.766572384762284,0.0,46.27818248822005,1.7715894155947074,0,0.0
8,1.0,0.0,7.416666666666668,100.0,14.0,0.0,20.16273947458176,0.0,45.1200312495335,1.7715894155947074,0,0.38117375129797915
9,1.0,0.0,7.850000000000001,96.5,50.5,0.0,20.377952744662732,0.0,44.5299025853075,1.7715894155947074,0,0.0
10,1.0,0.0,8.391666666666667,92.25,74.41666666666667,0.0,20.989805198130977,0.0,42.73433613818138,3.5802958628003134,0,0.0
11,1.0,0.0,8.6,89.83333333333331,59.0,0.0,20.983563835683107,0.0,43.02258291031565,7.160591725600627,0,0.0
12,1.0,0.0,8.775,88.41666666666669,86.08333333333331,0.0,20.984041991384018,0.0,43.39027816748042,7.160591725600627,0,0.0
13,1.0,0.0,8.9,85.66666666666667,104.5,100.0,20.991696765042644,0.0,43.644727478204985,9.547455634134169,0,0.0
14,1.0,0.0,10.183333333333334,79.33333333333333,197.0,565.0,21.092108107541918,0.0,43.31612638478319,9.547455634134169,0,0.0
15,1.0,0.0,11.683333333333332,73.66666666666667,115.66666666666669,694.5,21.155760089839344,0.0,43.10782209276077,9.547455634134169,0,0.0
16,1.0,0.0,12.45,69.08333333333333,85.08333333333333,731.6666666666665,21.218398490962276,0.0,42.90060679437471,9.547455634134169,0,0.3804961806264984
17,1.0,0.0,12.466666666666667,67.58333333333333,36.25,525.5,21.194284195971285,0.0,42.39676108308449,9.547455634134169,0,0.3754212401224877
18,1.0,0.0,11.833333333333336,68.58333333333333,2.1111111111111107,34.222222222222214,21.055893876724824,0.0,42.023365217047214,7.160591725600627,0,0.0
19,1.0,0.0,11.091666666666667,70.16666666666667,0.0,0.0,21.021559639551732,0.0,41.54029565252378,4.773727817067084,0,0.0
20,1.0,0.0,10.45,72.16666666666667,0.0,0.0,20.6524617206708,0.0,42.11601001126496,1.7715894155947074,0,0.0
21,1.0,0.0,9.791666666666666,73.0,0.0,0.0,20.330172303394807,0.0,42.804703561127525,1.7715894155947074,0,0.0
22,1.0,0.0,9.091666666666667,76.5,0.0,0.0,20.054120285505736,0.0,43.29646693530934,1.7715894155947074,0,0.0
23,1.0,0.0,8.450000000000001,78.41666666666667,0.0,0.0,19.82037916000081,0.0,43.615931118706456,1.7715894155947074,0,0.0
24,1.0,0.0,7.791666666666668,81.5,0.0,0.0,19.625693408409113,0.0,43.76992495890308,1.7715894155947074,0,0.0
1,2.0,0.0,7.208333333333332,85.75,0.0,0.0,19.471303745345033,0.0,43.85599031066846,2.362119220792943,0,0.0
2,2.0,0.0,6.65,88.75,0.0,0.0,19.33627802054142,0.0,43.94351050904878,2.362119220792943,0,0.0
