Hour,Day Type,Daylight Savings Status,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
21,3.0,0.0,16.1625,53.75,0.0,0.0,23.87273612213614,0.00010754210723046979,40.182007314808224,13.615429747283882,6.324855251098302,4.586938658404922
22,3.0,0.0,15.525000000000004,54.25,0.0,0.0,23.85317844698778,0.0,40.37069674831271,12.964295099411096,5.5412632722575355,3.2208842411912686
23,3.0,0.0,14.8625,56.875,0.0,0.0,23.773117804083167,0.0,40.63444835527363,11.16112536329695,4.155200811398473,1.576444916791038
24,3.0,0.0,14.225,61.125,0.0,0.0,23.58322095953242,0.0,41.246464393366345,9.292887952065069,2.7173766830932773,0.6693028597812409
1,4.0,0.0,13.437500000000002,65.5,0.0,0.0,23.292495211189955,0.0,42.24254356380593,7.6833722121192025,1.3125905272007719,0.3805885187397107
2,4.0,0.0,12.537499999999998,71.375,0.0,0.0,22.96493013507482,0.0,43.33335848084777,7.131348481968132,0.6869177908576852,0.22197496291623972
3,4.0,0.0,11.6375,79.625,0.0,0.0,22.66371348018973,0.0,44.65529240186478,6.845460529838587,0.4676729724529639,0.06846079994511464
4,4.0,0.0,10.9875,81.125,0.0,0.0,22.464778090161843,0.0,45.708404180517384,6.667810341535417,0.5073740966215265,0.0
5,4.0,0.0,10.55,82.5,0.0,0.0,22.354561438291007,0.0,45.889370411081536,6.7393055031348785,1.0211657817580295,0.0
6,4.0,0.0,10.15,86.5,0.0,0.0,22.312286843698967,0.0,46.080023390438726,7.3503279909048995,3.0978841666728574,0.0
7,4.0,0.0,9.8125,86.75,0.0,0.0,22.290767616430568,0.0,46.43595114533188,8.88398166109162,7.015536759121011,0.0
8,4.0,0.0,9.95,83.5,32.0625,3.0,22.28279973622321,0.0,46.49512531899839,10.587420450438342,8.476821750927147,0.0
9,4.0,0.0,11.0375,80.125,115.1875,16.875,22.282115122639517,0.0,46.24916247340588,11.181228337918652,8.657419415132246,0.0
10,4.0,0.0,12.350000000000003,72.125,185.5625,23.875,22.296663553600197,0.0,45.83695673098892,11.696799700485526,8.05806906177532,0.0
11,4.0,0.0,13.425,66.75,236.875,33.5,22.318907286818643,0.0,45.03429034872479,11.849167580555271,7.03034320077525,0.05989229518057584
12,4.0,0.0,14.4875,62.875,281.0,99.1875,22.398300479281065,0.0,44.47513247474161,12.053006293960806,6.0074806257492686,0.3250350227137575
13,4.0,0.0,15.525,59.75,285.8125,135.125,22.567135565516647,0.0,43.91799640204235,11.884346025370625,5.209796993732407,0.5436505591689378
14,4.0,0.0,16.275,56.5,252.875,210.875,22.831454514713357,0.0,43.19392246965643,11.41164143159925,4.676038255085189,0.7890291748464463
15,4.0,0.0,16.8125,55.0,165.9375,416.1875,23.216023052229357,0.0,42.019844207589394,11.100646529402862,4.165471744745529,2.0599482458338296
16,4.0,0.0,16.9375,54.375,100.75,451.625,23.401248123185418,0.0,41.49889433847285,11.509661854183388,4.13697812846299,3.6392218799942895
17,4.0,0.0,16.4,54.0,45.875,334.3125,23.427238560662023,0.0,41.37781143675892,13.194793824968892,4.655931077039913,3.5890559887520053
18,4.0,0.0,15.35,56.5,0.0,0.0,23.364199983248394,5.850001366652073e-06,41.92016043740158,15.976053967847042,5.692989592934119,0.9217969619116679
19,4.0,0.0,14.3375,61.75,0.0,0.0,23.37841880696611,0.0,42.72972869381593,15.717724003894267,6.725335424450006,1.071070529194084
20,4.0,0.0,13.375,64.625,0.0,0.0,23.31300329852402,0.0,43.637287365888795,14.365106755047387,6.933700507265366,0.7746499820369988
21,4.0,0.0,12.437500000000002,67.5,0.0,0.0,23.17350628834235,0.0,44.012118608019165,13.615429747283882,6.321398174400078,0.553625202805341
22,4.0,0.0,11.537499999999998,72.125,0.0,0.0,23.0088035717079,0.0,44.32812999684092,12.964295099411096,5.567369177606104,0.40849529333654855
23,4.0,0.0,10.575,75.25,0.0,0.0,22.740639869110268,0.0,44.784048537636174,11.16112536329695,4.163309031066181,0.21069416495695106
24,4.0,0.0,9.6375,78.5,0.0,0.0,22.511509653744426,9.58391633031977e-06,44.702891422738766,9.292887952065069,2.724749088379983,0.06639173707294879
1,5.0,0.0,8.862499999999997,84.375,0.0,0.0,22.373900135244476,0.0,44.364153071626895,7.6833722121192025,1.3077363208476407,0.0
2,5.0,0.0,8.1,92.0,0.0,0.0,22.29330090933419,0.0,44.224134938583354,7.131348481968132,0.6833201421083064,0.0
3,5.0,0.0,7.362499999999999,95.625,0.0,0.0,22.252364942816683,0.0,44.1597469575318,6.845460529838587,0.46876866961404173,0.0
4,5.0,0.0,6.85,92.875,0.0,0.0,22.237168404365626,0.0,43.64927495864798,6.667810341535417,0.5127602691384372,0.0
5,5.0,0.0,6.45,92.25,0.0,0.0,22.222129860030776,0.0,42.74804865466185,6.7393055031348785,1.028346005078166,0.0
6,5.0,0.0,6.174999999999999,92.375,0.0,0.0,22.22000000143926,0.0,41.907391544509906,7.3503279909048995,3.0960782628713885,0.0
7,5.0,0.0,5.9125,90.75,0.0,0.0,22.220000000000017,0.0,41.18737822214976,8.88398166109162,7.031487004616143,0.0
8,5.0,0.0,6.299999999999999,90.0,39.375,84.5625,22.220079669224102,0.0,40.64733224890455,10.587420450438342,8.493004496664499,0.0
9,5.0,0.0,8.6625,80.0,94.625,482.625,22.275566521915536,0.0,40.34375651488918,11.181228337918652,8.672605224579575,0.0
10,5.0,0.0,11.712500000000004,65.875,73.75,769.375,22.583998256753183,0.0,39.39241193921311,11.696799700485526,8.075870295564247,0.17009029938044212
11,5.0,0.0,14.3625,50.375,71.25,871.25,22.890809523517834,0.0,38.13956094875351,11.849167580555271,7.053278968642771,1.4700882319987336
12,5.0,0.0,16.6125,40.875,77.3125,891.5625,23.03403758539132,8.500419866962499e-07,36.70539303309261,12.053006293960806,6.006893393029082,3.594130584406591
13,5.0,0.0,18.275000000000006,37.125,83.3125,869.875,23.09347035585906,4.929449027003618e-06,35.80381419636411,11.884346025370625,5.2033576718935315,6.001767286524643
14,5.0,0.0,19.175,32.875,79.0,838.625,23.220013881804856,1.53354391191153e-05,34.8174772244494,11.41164143159925,4.710870041326216,7.700473224995065
15,5.0,0.0,19.4625,30.375,75.0625,751.6875,23.43672368399233,1.2149940276525344e-05,33.376353577738385,11.100646529402862,4.140236198010562,9.076306714049204
16,5.0,0.0,18.8125,31.875,61.625,592.6875,23.528432292557536,9.981789254267888e-06,32.30977573045414,11.509661854183388,4.169690300248787,9.77491746147347
17,5.0,0.0,17.2125,36.125,33.375,329.5625,23.53858593580366,6.198372396935732e-06,31.886039933304097,13.194793824968892,4.653641717827194,7.261530761868351
18,5.0,0.0,15.375,43.0,0.0,0.0,23.497077742180455,3.014589180019413e-06,32.4907076357929,15.976053967847042,5.696414174670286,3.591642867066906
19,5.0,0.0,14.075,51.625,0.0,0.0,23.485562259717224,1.9798125061466107e-06,33.84384371736593,15.717724003894267,6.747688776068344,3.193523987771477
20,5.0,0.0,13.0125,53.125,0.0,0.0,23.44511910193513,5.4193292496593223e-08,35.057308513118535,14.365106755047387,6.955822331965537,2.2326880891892387
21,5.0,0.0,11.975,53.875,0.0,0.0,23.328892973018924,0.0,35.52933893696812,13.615429747283882,6.333795951607366,1.1869818284757414
22,5.0,0.0,10.975,55.0,0.0,0.0,23.1333950456867,0.0,35.63943395925533,12.964295099411096,5.550463762330597,0.536017681929425
23,5.0,0.0,9.975,57.5,0.0,0.0,22.861923497164963,0.0,35.53546362523443,11.16112536329695,4.19168994693763,0.19985377569106397
24,5.0,0.0,8.975,61.5,0.0,0.0,22.588586102494205,0.0,35.383823332989266,9.292887952065069,2.714629262633615,0.022599504157575813
1,6.0,0.0,7.975,65.5,0.0,0.0,22.391042979326684,0.0,35.02017825265588,7.6833722121192025,1.3142737493066008,0.0
2,6.0,0.0,6.975,71.375,0.0,0.0,22.287505372281586,0.0,34.53278647293092,7.131348481968132,0.6945022974521602,0.0
3,6.0,0.0,5.9125,76.5,0.0,0.0,22.234860335044697,0.0,34.17626662651268,6.845460529838587,0.47226381561584085,0.0
4,6.0,0.0,5.1875,77.375,0.0,0.0,22.2200030089128,0.0,33.65528238494646,6.667810341535417,0.5117698947714986,0.0
5,6.0,0.0,4.625,77.0,0.0,0.0,22.22000000000153,0.0,32.96378457312409,6.7393055031348785,1.0255468260353677,0.0
6,6.0,0.0,4.15,82.0,0.0,0.0,22.220000000000017,0.0,32.434697123938,7.3503279909048995,3.1025231939430054,0.0
7,6.0,0.0,3.75,88.75,0.0,0.0,22.220000000000017,0.0,32.562580751141994,8.88398166109162,7.039627215429185,0.0
8,6.0,0.0,4.0375000000000005,87.875,38.0625,90.9375,22.220000000000013,0.0,32.96713788115121,10.587420450438342,8.5069827677193,0.0
9,6.0,0.0,6.3,77.875,89.875,518.25,22.238951395490105,0.0,33.052229058433575,11.181228337918652,8.686924272458656,0.0
10,6.0,0.0,9.25,66.75,63.0625,815.1875,22.431834844947055,0.0,32.821510031822754,11.696799700485526,8.087090296436074,0.0
11,6.0,0.0,11.8,53.0,66.125,892.8125,22.698325241879793,0.0,32.3422100655637,11.849167580555271,7.075507501905632,0.423820360808648
12,6.0,0.0,13.8875,43.25,68.25,928.625,22.915998735016455,2.140870609930277e-06,31.451924048725623,12.053006293960806,6.037868638260653,1.6206150022585448
13,6.0,0.0,15.4125,39.125,64.875,945.1875,23.027577217478484,7.471194714577993e-06,30.833046160322723,11.884346025370625,5.207385168971511,3.4511741229085056
14,6.0,0.0,16.3375,36.125,58.3125,930.0,23.061380050924214,1.7510337593630687e-05,30.31186682085404,11.41164143159925,4.70234204969409,5.420866650136273
15,6.0,0.0,16.6,37.5,52.4375,865.5625,23.18989698412599,1.6123422280100174e-05,29.631573031446774,11.100646529402862,4.178676375171812,6.6500071108164045
16,6.0,0.0,15.975000000000003,40.875,46.0625,727.25,23.31754187950994,7.756524672497092e-06,29.60743272784511,11.509661854183388,4.140698391808695,6.79663216498761
17,6.0,0.0,14.475000000000003,45.75,30.0,434.9375,23.32299482203938,3.512216429526308e-06,30.224108643683742,13.194793824968892,4.68908080537621,4.969612075673532
18,6.0,0.0,12.55,51.125,0.0,0.0,23.18183560023717,1.3218350840752728e-06,31.66431077105488,15.976053967847042,5.70060757723569,1.368814857224128
19,6.0,0.0,11.55,56.75,0.0,0.0,23.11631744512521,1.278314468964599e-06,33.06050200078829,15.717724003894267,6.741991399431938,1.2032053703601517
20,6.0,0.0,11.0875,61.5,0.0,0.0,23.056844788366735,3.64385072490082e-07,34.560852285883286,14.365106755047387,6.96755090360131,0.8403441255806015
21,6.0,0.0,10.5875,64.25,0.0,0.0,22.953299298707403,0.0,35.97160984262046,13.615429747283882,6.36060314515636,0.5255743241400961
22,6.0,0.0,10.0875,68.125,0.0,0.0,22.82222054405377,0.0,37.06040580452482,12.964295099411096,5.573838126481238,0.33879036664259266
23,6.0,0.0,9.5875,69.375,0.0,0.0,22.663790378314957,0.0,38.003201977743004,11.16112536329695,4.1731911885589135,0.16449225410254453
24,6.0,0.0,9.0875,69.0,0.0,0.0,22.505265620096385,0.0,38.2704967560508,9.292887952065069,2.7364333649279566,0.042133072689896384
1,7.0,0.0,8.837500000000002,63.375,0.0,0.0,22.39058102994731,0.0,37.803054123220285,7.794315217642483,1.4641103659635797,0.0
2,7.0,0.0,8.8,61.875,0.0,0.0,22.32041363366358,0.0,36.68500636227352,7.198257821900184,0.7746716266624524,0.0
3,7.0,0.0,8.7375,64.875,0.0,0.0,22.28480905353947,0.0,35.99868173249831,6.889069561207352,0.5257826749119023,0.0
4,7.0,0.0,8.7625,66.625,0.0,0.0,22.259418721018566,0.0,35.73672570766279,6.692355996816513,0.5687366142616431,0.0
5,7.0,0.0,8.8,68.875,0.0,0.0,22.25180627648697,0.0,35.74760387205443,6.785887419237894,1.154392627393667,0.0
6,7.0,0.0,8.8,70.625,0.0,0.0,22.245571253487675,0.0,36.071363662907046,7.423987574611205,3.4245242315778577,0.0
7,7.0,0.0,8.8,74.125,0.0,0.0,22.240650286972272,0.0,36.70478936166723,9.066921661472994,7.760750311860146,0.0
8,7.0,0.0,8.925,81.0,13.3125,0.0,22.23930585428569,0.0,37.93318169711747,10.949979190344084,9.455929199318156,0.0
9,7.0,0.0,9.5625,82.125,51.1875,0.0,22.236976178835132,0.0,39.05622486644916,11.741014049883574,9.757750823281505,0.0
10,7.0,0.0,10.3375,81.0,80.375,0.0,22.239807393631253,0.0,40.125777942802564,12.454497414957867,9.142870719890173,0.0
11,7.0,0.0,10.662499999999998,83.5,78.875,0.0,22.232561660907727,0.0,41.282419919880766,12.687478672504858,8.012933042256245,0.0
12,7.0,0.0,11.0125,82.5,66.75,0.0,22.230860502777528,0.0,42.48477134260176,12.902946819716412,6.836747722084319,0.0
13,7.0,0.0,11.2,81.0,99.9375,56.8125,22.244088195054754,0.0,43.215910709410075,12.65665649132132,5.9174433141871505,0.0
14,7.0,0.0,12.6375,81.0,252.3125,328.6875,22.361871859228064,0.0,43.65733470350677,12.118764013942258,5.3036368834393715,0.14396762874884078
15,7.0,0.0,14.3125,67.875,139.375,512.8125,22.620631589064075,0.0,43.805517643841625,11.732479713551907,4.743334051493984,0.8805799873002391
16,7.0,0.0,15.1125,57.5,92.875,433.75,22.82380492793636,0.0,43.002922689305485,12.107492710919825,4.686633565267161,1.3124980950895038
17,7.0,0.0,15.05,56.625,43.75,219.125,22.830045056392265,0.0,42.773344707194504,13.778196779200126,5.291573800954091,0.9417617354841004
18,7.0,0.0,14.4,58.25,0.0,0.0,22.67321328914352,0.0,43.483561812164716,16.555466290950594,6.425334769653008,0.4307965501296513
19,7.0,0.0,13.7875,63.375,0.0,0.0,22.67759498118825,0.0,44.27031177623478,16.29998221063618,7.625204095476056,0.4687373593188028
20,7.0,0.0,13.225,65.375,0.0,0.0,22.680602292812345,0.0,45.007043397173916,14.95791996811918,7.92148339187782,0.4352780793076391
21,7.0,0.0,12.6875,68.125,0.0,0.0,22.61632165064919,0.0,45.400218967744465,14.20731335900552,7.262885340835009,0.38083162080190297
22,7.0,0.0,12.1875,72.5,0.0,0.0,22.552216934551566,0.0,45.885321448515235,13.554210953460414,6.3509502111067135,0.32029053593687856
23,7.0,0.0,11.6875,75.25,0.0,0.0,22.45815520852848,0.0,46.430739680725715,11.621593008693123,4.789782904316163,0.2099632584386401
24,7.0,0.0,11.1875,77.875,0.0,0.0,22.384440103701554,0.0,46.625195499569934,9.54829133482013,3.0892861619465504,0.04987134237593968
1,1.0,0.0,10.5,79.625,0.0,0.0,22.328550419000546,0.0,46.52760870260693,7.794315217642483,1.470407300295372,0.0
2,1.0,0.0,9.7625,86.875,0.0,0.0,22.292078819860052,0.0,46.29226883284324,7.198257821900184,0.7785805584833779,0.0
3,1.0,0.0,9.0,93.5,0.0,0.0,22.272578171177553,0.0,46.5297063857666,6.889069561207352,0.5281019670759222,0.0
4,1.0,0.0,8.45,98.125,0.0,0.0,22.254708600461463,0.0,46.73962551742649,6.692355996816513,0.5707255339554878,0.0
5,1.0,0.0,8.05,100.0,0.0,0.0,22.241415485924357,0.0,46.986782930769955,6.785887419237894,1.148201507089544,0.0
6,1.0,0.0,7.7125,100.0,0.0,0.0,22.237136957594586,0.0,46.98904466407788,7.423987574611205,3.4339572328055805,0.0
7,1.0,0.0,7.4125,100.0,0.0,0.0,22.2294932423828,0.0,46.92852783265358,9.066921661472994,7.772776076761469,0.0
8,1.0,0.0,7.425,100.0,15.0,0.0,22.22595703581125,0.0,46.88748704484286,10.949979190344084,9.472545625691462,0.0
9,1.0,0.0,7.875,96.25,52.0625,0.0,22.221468810261577,0.0,46.6283341502745,11.741014049883574,9.775611659791592,0.0
10,1.0,0.0,8.4125,92.125,74.4375,0.0,22.22010058525454,0.0,45.88571443259535,12.454497414957867,9.158534275639896,0.0
11,1.0,0.0,8.6,89.75,59.1875,0.0,22.219997505196297,0.0,45.1165368489506,12.687478672504858,8.023542954009189,0.0
12,1.0,0.0,8.7875,88.375,86.6875,0.0,22.219999999997864,0.0,44.44657077930461,12.902946819716412,6.842079820415456,0.0
13,1.0,0.0,8.9,85.5,107.375,112.5,22.226300399355434,0.0,43.91233433239368,12.65665649132132,5.918575777927944,0.0
14,1.0,0.0,10.275,79.0,197.625,579.375,22.35433768612323,0.0,43.20802841072127,12.118764013942258,5.327487088806822,0.09875159751492085
15,1.0,0.0,11.725,73.5,112.8125,697.875,22.58011956012399,0.0,42.455915890197744,11.732479713551907,4.743398618862146,0.9190786829094865
16,1.0,0.0,12.474999999999998,68.875,83.625,730.125,22.889417106288118,0.0,41.51233235301262,12.107492710919825,4.685271315751668,2.382033587186652
17,1.0,0.0,12.45,67.625,34.3125,509.625,22.92452476675854,1.0331806016528455e-06,41.34177288634998,13.778196779200126,5.314181844125814,2.1564419981337366
18,1.0,0.0,11.8,68.625,0.0,0.0,22.569286580030123,0.0,42.748707211414214,16.555466290950594,6.431071661022344,0.3057050442340575
19,1.0,0.0,11.0625,70.25,0.0,0.0,22.492541776458268,0.0,43.56621181726167,16.29998221063618,7.635201215927421,0.3080265865684735
20,1.0,0.0,10.425,72.25,0.0,0.0,22.45751564293002,0.0,43.81983091470408,14.95791996811918,7.932894216018023,0.24888905981489026
21,1.0,0.0,9.7625,73.0,0.0,0.0,22.410587149769402,0.0,43.59150325608178,14.20731335900552,7.2711960862319645,0.15482110324526785
22,1.0,0.0,9.0625,76.75,0.0,0.0,22.367731935593824,0.0,43.055784233792785,13.554210953460414,6.3594339304930365,0.044616856432378046
