KPI,Building_1,District
building_energy_grid_total_export_delta_kwh,0.0,
building_energy_grid_total_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_import_baseline_kwh,95501.44449961185,
building_energy_grid_total_import_business_as_usual_kwh,95501.44449961185,
building_energy_grid_total_import_control_kwh,95501.44449961185,
building_energy_grid_total_import_delta_kwh,0.0,
building_energy_grid_total_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_net_exchange_baseline_kwh,79005.18475079536,
building_energy_grid_total_net_exchange_business_as_usual_kwh,79005.18475079536,
building_energy_grid_total_net_exchange_control_kwh,79005.18475079536,
building_energy_grid_total_net_exchange_delta_kwh,0.0,
building_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_equity_benefit_relative_percent,0.0,
building_ev_events_departure_count,0.0,
building_ev_events_departure_met_count,0.0,
building_ev_events_departure_min_acceptable_count,0.0,
building_ev_events_departure_min_acceptable_feasible_count,0.0,
building_ev_events_departure_min_acceptable_infeasible_count,0.0,
building_ev_events_departure_target_feasible_count,0.0,
building_ev_events_departure_target_infeasible_count,0.0,
building_ev_events_departure_within_tolerance_count,0.0,
building_ev_events_departure_within_tolerance_feasible_count,0.0,
building_ev_events_departure_within_tolerance_infeasible_count,0.0,
building_ev_performance_departure_min_acceptable_feasible_ratio,,
building_ev_performance_departure_min_acceptable_ratio,,
building_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
building_ev_performance_departure_soc_absolute_error_mean_ratio,,
building_ev_performance_departure_soc_deficit_mean_ratio,,
building_ev_performance_departure_soc_surplus_mean_ratio,,
building_ev_performance_departure_success_feasible_ratio,,
building_ev_performance_departure_success_ratio,,
building_ev_performance_departure_tolerance_ratio,0.05,
building_ev_performance_departure_within_tolerance_feasible_ratio,,
building_ev_performance_departure_within_tolerance_ratio,,
building_ev_ratio_to_business_as_usual_charge_total_ratio,1.0,
building_ev_ratio_to_business_as_usual_v2g_export_total_ratio,1.0,
building_ev_total_charge_business_as_usual_kwh,0.0,
building_ev_total_charge_delta_to_business_as_usual_kwh,0.0,
building_ev_total_charge_kwh,0.0,
building_ev_total_v2g_export_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_delta_to_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_kwh,0.0,
building_solar_self_consumption_community_market_local_share_of_demand_ratio,,
building_solar_self_consumption_community_market_local_share_of_export_ratio,,
building_solar_self_consumption_daily_average_export_business_as_usual_kwh,45.19652204361949,
building_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_export_kwh,45.19652204361949,
building_solar_self_consumption_daily_average_generation_business_as_usual_kwh,179.57209468819994,
building_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_generation_kwh,179.57209468819994,
building_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,0.7483098800952538,
building_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,0.0,
building_solar_self_consumption_ratio_self_consumption_ratio,0.7483098800952538,
building_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,1.0,
building_solar_self_consumption_total_export_business_as_usual_kwh,16496.25974881649,
building_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_export_kwh,16496.25974881649,
building_solar_self_consumption_total_generation_business_as_usual_kwh,65541.94401853997,
building_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_generation_kwh,65541.94401853997,
district_battery_health_capacity_fade_business_as_usual_ratio,,
district_battery_health_capacity_fade_delta_to_business_as_usual_ratio,,
district_battery_health_capacity_fade_ratio,,
district_battery_health_equivalent_full_cycles_business_as_usual_count,,
district_battery_health_equivalent_full_cycles_count,,
district_battery_health_equivalent_full_cycles_delta_to_business_as_usual_count,,
district_battery_ratio_to_business_as_usual_capacity_fade_ratio,,1.0
district_battery_ratio_to_business_as_usual_charge_ratio,,1.0
district_battery_ratio_to_business_as_usual_discharge_ratio,,1.0
district_battery_ratio_to_business_as_usual_equivalent_full_cycles_ratio,,1.0
district_battery_ratio_to_business_as_usual_throughput_ratio,,1.0
district_battery_total_charge_business_as_usual_kwh,,0.0
district_battery_total_charge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_charge_kwh,,0.0
district_battery_total_discharge_business_as_usual_kwh,,0.0
district_battery_total_discharge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_discharge_kwh,,0.0
district_battery_total_throughput_business_as_usual_kwh,,0.0
district_battery_total_throughput_delta_to_business_as_usual_kwh,,0.0
district_battery_total_throughput_kwh,,0.0
district_comfort_resilience_discomfort_cold_delta_average_c,,0.0
district_comfort_resilience_discomfort_cold_delta_max_c,,0.0
district_comfort_resilience_discomfort_cold_delta_min_c,,0.0
district_comfort_resilience_discomfort_cold_ratio,,
district_comfort_resilience_discomfort_hot_delta_average_c,,0.0
district_comfort_resilience_discomfort_hot_delta_max_c,,0.0
district_comfort_resilience_discomfort_hot_delta_min_c,,0.0
district_comfort_resilience_discomfort_hot_ratio,,
district_comfort_resilience_discomfort_overall_ratio,,
district_comfort_resilience_resilience_one_minus_thermal_ratio,,
district_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,,0.0
district_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,,0.0
district_cost_community_market_counterfactual_daily_average_eur,,0.0
district_cost_community_market_counterfactual_total_eur,,0.0
district_cost_community_market_savings_daily_average_eur,,0.0
district_cost_community_market_savings_total_eur,,0.0
district_cost_community_market_settled_daily_average_eur,,0.0
district_cost_community_market_settled_total_eur,,0.0
district_cost_daily_average_baseline_eur,,24.049893438008862
district_cost_daily_average_business_as_usual_eur,,24.049893438008862
district_cost_daily_average_control_eur,,24.049893438008862
district_cost_daily_average_delta_eur,,0.0
district_cost_daily_average_delta_to_business_as_usual_eur,,0.0
district_cost_ratio_to_baseline_total_ratio,,1.0
district_cost_ratio_to_business_as_usual_total_ratio,,1.0
district_cost_total_baseline_eur,,8777.960585149922
district_cost_total_business_as_usual_eur,,8777.960585149922
district_cost_total_control_eur,,8777.960585149922
district_cost_total_delta_eur,,0.0
district_cost_total_delta_to_business_as_usual_eur,,0.0
district_deferrable_appliance_ratio_to_business_as_usual_average_start_delay_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_completed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_missed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_served_energy_total_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_service_level_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_unserved_energy_total_ratio,,1.0
district_deferrable_appliance_service_average_start_delay_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_delta_to_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_hours,,0.0
district_deferrable_appliance_service_completed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_completed_cycles_count,,0.0
district_deferrable_appliance_service_completed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_count,,0.0
district_deferrable_appliance_service_missed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_served_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_kwh,,0.0
district_deferrable_appliance_service_service_level_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_ratio,,
district_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_kwh,,0.0
district_electrical_service_phase_imbalance_phase_average_ratio,,
district_electrical_service_phase_violations_energy_total_kwh,,0.0
district_electrical_service_phase_violations_event_count,,0.0
district_emissions_daily_average_baseline_kgco2,,42.51283880769987
district_emissions_daily_average_business_as_usual_kgco2,,42.51283880769987
district_emissions_daily_average_control_kgco2,,42.51283880769987
district_emissions_daily_average_delta_kgco2,,0.0
district_emissions_daily_average_delta_to_business_as_usual_kgco2,,0.0
district_emissions_ratio_to_baseline_total_ratio,,1.0
district_emissions_ratio_to_business_as_usual_total_ratio,,1.0
district_emissions_total_baseline_kgco2,,15516.743322739538
district_emissions_total_business_as_usual_kgco2,,15516.743322739538
district_emissions_total_control_kgco2,,15516.743322739538
district_emissions_total_delta_kgco2,,0.0
district_emissions_total_delta_to_business_as_usual_kgco2,,0.0
district_energy_grid_community_market_grid_export_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_export_after_local_total_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_total_kwh,,0.0
district_energy_grid_community_market_local_export_daily_average_kwh,,0.0
district_energy_grid_community_market_local_export_total_kwh,,0.0
district_energy_grid_community_market_local_import_daily_average_kwh,,0.0
district_energy_grid_community_market_local_import_total_kwh,,0.0
district_energy_grid_daily_average_export_baseline_kwh,,45.19652204361949
district_energy_grid_daily_average_export_business_as_usual_kwh,,45.19652204361949
district_energy_grid_daily_average_export_control_kwh,,45.19652204361949
district_energy_grid_daily_average_export_delta_kwh,,0.0
district_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_import_baseline_kwh,,261.6552604801147
district_energy_grid_daily_average_import_business_as_usual_kwh,,261.6552604801147
district_energy_grid_daily_average_import_control_kwh,,261.6552604801147
district_energy_grid_daily_average_import_delta_kwh,,0.0
district_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_net_exchange_baseline_kwh,,216.4587384364952
district_energy_grid_daily_average_net_exchange_business_as_usual_kwh,,216.4587384364952
district_energy_grid_daily_average_net_exchange_control_kwh,,216.4587384364952
district_energy_grid_daily_average_net_exchange_delta_kwh,,0.0
district_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_ratio_to_baseline_export_total_ratio,,1.0
district_energy_grid_ratio_to_baseline_import_total_ratio,,1.0
district_energy_grid_ratio_to_baseline_net_exchange_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_export_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_import_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_business_as_usual_ratio,,0.6939130806726604
district_energy_grid_shape_quality_load_factor_penalty_daily_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_business_as_usual_ratio,,0.7859315056875263
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_business_as_usual_kw,,50.0
district_energy_grid_shape_quality_peak_all_time_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_all_time_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_daily_average_business_as_usual_kw,,26.019901356631763
district_energy_grid_shape_quality_peak_daily_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_daily_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_peak_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_ramping_average_business_as_usual_kw,,40193.00887823105
district_energy_grid_shape_quality_ramping_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_ramping_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_ramping_average_to_business_as_usual_ratio,,1.0
district_energy_grid_total_export_baseline_kwh,,16496.25974881649
district_energy_grid_total_export_business_as_usual_kwh,,16496.25974881649
district_energy_grid_total_export_control_kwh,,16496.25974881649
district_energy_grid_total_export_delta_kwh,,0.0
district_energy_grid_total_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_import_baseline_kwh,,95501.44449961185
district_energy_grid_total_import_business_as_usual_kwh,,95501.44449961185
district_energy_grid_total_import_control_kwh,,95501.44449961185
district_energy_grid_total_import_delta_kwh,,0.0
district_energy_grid_total_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_net_exchange_baseline_kwh,,79005.18475079536
district_energy_grid_total_net_exchange_business_as_usual_kwh,,79005.18475079536
district_energy_grid_total_net_exchange_control_kwh,,79005.18475079536
district_energy_grid_total_net_exchange_delta_kwh,,0.0
district_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_equity_distribution_bpr_asset_poor_over_rich_ratio,,
district_equity_distribution_gini_benefit_ratio,,
district_equity_distribution_losers_percent,,0.0
district_equity_distribution_top20_benefit_ratio,,
district_ev_events_departure_count,,0.0
district_ev_events_departure_met_count,,0.0
district_ev_events_departure_min_acceptable_count,,0.0
district_ev_events_departure_min_acceptable_feasible_count,,0.0
district_ev_events_departure_min_acceptable_infeasible_count,,0.0
district_ev_events_departure_target_feasible_count,,0.0
district_ev_events_departure_target_infeasible_count,,0.0
district_ev_events_departure_within_tolerance_count,,0.0
district_ev_events_departure_within_tolerance_feasible_count,,0.0
district_ev_events_departure_within_tolerance_infeasible_count,,0.0
district_ev_performance_departure_min_acceptable_feasible_ratio,,
district_ev_performance_departure_min_acceptable_ratio,,
district_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
district_ev_performance_departure_soc_absolute_error_mean_ratio,,
district_ev_performance_departure_soc_deficit_mean_ratio,,
district_ev_performance_departure_soc_surplus_mean_ratio,,
district_ev_performance_departure_success_feasible_ratio,,
district_ev_performance_departure_success_ratio,,
district_ev_performance_departure_tolerance_ratio,,0.05
district_ev_performance_departure_within_tolerance_feasible_ratio,,
district_ev_performance_departure_within_tolerance_ratio,,
district_ev_ratio_to_business_as_usual_charge_total_ratio,,1.0
district_ev_ratio_to_business_as_usual_v2g_export_total_ratio,,1.0
district_ev_total_charge_business_as_usual_kwh,,0.0
district_ev_total_charge_delta_to_business_as_usual_kwh,,0.0
district_ev_total_charge_kwh,,0.0
district_ev_total_v2g_export_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_delta_to_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_kwh,,0.0
district_solar_self_consumption_community_market_local_share_of_demand_ratio,,
district_solar_self_consumption_community_market_local_share_of_export_ratio,,
district_solar_self_consumption_daily_average_export_business_as_usual_kwh,,45.19652204361949
district_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_export_kwh,,45.19652204361949
district_solar_self_consumption_daily_average_generation_business_as_usual_kwh,,179.57209468819994
district_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_generation_kwh,,179.57209468819994
district_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,,0.7483098800952538
district_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,,0.0
district_solar_self_consumption_ratio_self_consumption_ratio,,0.7483098800952538
district_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,,1.0
district_solar_self_consumption_total_export_business_as_usual_kwh,,16496.25974881649
district_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_export_kwh,,16496.25974881649
district_solar_self_consumption_total_generation_business_as_usual_kwh,,65541.94401853997
district_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_generation_kwh,,65541.94401853997
