outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
-1.7,46.32,0.0,0.0,-2.3293324,-0.28022015,-4.4819956,51.914387,48.051414,71.03945,0.0,152.63736,0.0,0.0,0.4892223,0.0
-1.7,46.32,0.0,0.0,-1.8152497,-0.24970773,-4.918624,52.5405,48.16668,77.65748,35.65425,102.49274,0.0,276.81564,0.0,0.0
-1.7,48.6,0.0,0.0,-1.5730425,-1.1249255,-3.8286912,51.115128,55.383583,73.74408,70.2353,106.711174,0.0,90.44689,2.552899,0.0
-2.2,50.43,0.0,0.0,-0.8363484,-2.2120883,-6.063568,43.94704,66.82761,68.19771,130.87062,41.786472,0.0,0.0,95.58056,0.0
-2.2,50.43,0.0,0.0,-0.4084869,-1.2850549,-4.738191,47.404667,87.60991,86.39426,163.56947,19.090498,0.0,0.5079797,39.728874,0.0
-2.2,52.48,0.0,0.0,-0.5565955,-1.8559569,-4.80468,44.992153,82.01404,85.72256,171.1167,0.0,0.0,1.003617,0.0,0.0
-2.2,52.48,0.0,0.0,-0.19282755,-2.617793,-5.267724,48.320854,76.727264,75.569084,153.49324,0.0,0.0,0.49196553,0.0,0.0
-1.7,53.05,36.0,279.5,-0.11684763,-2.4531698,-2.7258143,48.6318,74.05908,71.655945,103.48245,0.0,36.039406,0.0,0.0,472.83698
-1.7,50.58,69.5,89.5,-1.5902154,-3.2121334,-0.2559696,53.376263,72.089745,59.117867,102.843544,0.0,73.0544,2.4603717,0.0,558.67883
-0.6,44.83,133.5,0.0,-1.8829505,-3.1963928,2.4767225,68.50736,75.58286,47.035336,42.836803,0.0,71.36525,97.98303,0.0,783.60925
-0.6,46.66,161.0,0.5,-1.8227109,-3.5658736,5.547801,84.03182,72.8392,42.957928,18.310822,0.0,57.545784,38.106304,0.0,938.4758
-0.6,44.83,170.5,1.0,-2.1883912,-4.4165144,7.8272395,79.80742,74.68005,34.05984,0.0,0.0,69.50049,0.0,0.0,875.43
0.0,49.11,156.0,0.5,-1.9614799,-3.3832064,12.173341,80.85072,77.19129,32.93575,0.0,0.0,67.46917,0.0,0.0,1066.5526
0.0,49.11,104.5,0.0,-1.9755899,-3.913778,13.809846,76.942474,83.78056,28.224337,0.0,0.0,63.9508,0.0,0.0,1031.8113
-1.4,54.235973,104.5,2.5,-2.797811,-4.3952575,13.30985,74.46358,70.77581,24.287708,0.0,0.0,56.04086,0.0,0.0,898.6552
-1.7,69.567986,43.5,99.5,-2.6358259,-4.6442895,13.538784,79.02659,76.05563,25.450508,0.0,0.0,48.517338,0.0,0.0,816.8843
-1.7,84.9,18.5,38.5,-3.2836757,-5.5646305,11.173459,74.46116,81.43095,28.202633,0.0,0.0,25.136036,0.0,0.0,425.80444
-1.95,81.425,0.0,0.0,-4.010472,-5.239355,9.502878,77.054054,82.94419,29.068655,0.0,0.0,0.0,0.0,0.0,0.0
-2.2,79.275,0.0,0.0,-4.1969633,-5.043421,6.9636645,72.40279,76.76287,33.16626,0.0,0.0,0.0,0.0,0.0,0.0
-2.2,75.53,0.0,0.0,-4.206958,-1.7817415,6.468691,82.05917,76.95887,51.64214,0.0,38.706516,0.0,0.0,507.82947,0.0
-2.8,74.45,0.0,0.0,-4.5851936,0.19874726,3.566629,69.65813,61.171764,51.398365,0.0,75.59248,0.0,0.0,578.0887,0.0
-2.8,77.96,0.0,0.0,-5.136278,3.0047305,1.5867479,73.18928,48.952305,61.083183,0.0,74.27381,0.0,0.0,815.54596,0.0
-3.3,74.36,0.0,0.0,-5.608643,6.081273,0.561106,81.151505,44.72548,68.93083,0.0,59.91357,0.0,0.0,977.09045,0.0
-3.9,77.77,0.0,0.0,-5.082743,8.720722,0.2276547,83.91735,36.48975,69.800224,0.0,74.45881,0.0,0.0,937.8852,0.0
-3.9,74.24,0.0,0.0,-4.533139,10.811531,0.0008725322,79.86397,29.832987,68.59441,0.0,61.113132,0.0,0.0,966.07635,0.0
-4.4,80.76,0.0,0.0,-2.3319845,12.514033,-1.1939304,73.73994,25.682348,74.87432,37.087547,58.191154,0.0,486.58862,938.88245,0.0
-4.4,70.75,0.0,0.0,0.8567354,13.85626,2.8553095,64.47043,25.308495,88.61577,79.66878,58.3962,0.0,609.2619,936.42474,0.0
-5.0,74.03,0.0,0.0,3.577921,13.402163,1.8506446,51.250088,25.247705,96.5457,77.76017,48.13073,0.0,853.8271,810.375,0.0
-5.6,81.21,0.0,0.0,5.9196377,10.709214,0.28836858,44.1168,27.206804,76.64715,59.098186,24.24849,0.0,963.7929,410.7694,0.0
-5.0,84.5,0.0,0.0,9.149996,10.541658,1.7249826,37.77082,31.43748,84.424065,77.07289,0.0,0.0,970.8122,0.0,0.0
-4.4,80.76,0.0,0.0,11.151017,8.410537,0.22957629,30.639711,37.12299,82.78426,62.765713,0.0,0.0,992.2004,0.0,0.0
-2.2,74.56,37.5,492.0,12.901961,5.8209157,3.758825,26.483126,49.344524,69.46325,60.005558,0.0,39.291508,968.1569,0.0,459.60724
0.6,63.12,78.0,596.5,13.467714,4.763382,7.954716,24.609203,56.311234,51.72878,56.78267,0.0,52.267292,910.55066,0.0,869.0097
3.3,50.09,76.0,834.5,12.689885,1.9614171,8.904482,23.908577,62.81562,32.925423,45.577892,0.0,61.169228,767.393,0.0,866.4838
6.1,44.79,60.0,978.5,11.156948,0.72338754,10.256267,28.183117,69.78614,35.012245,25.118643,0.0,81.518616,425.5098,0.0,924.7268
8.9,37.0,75.5,951.0,9.73948,0.03554027,9.377661,29.524792,68.663315,30.180506,0.0,0.0,143.82271,0.0,0.0,614.5567
11.1,30.51,62.5,988.0,8.253278,0.49876842,11.98975,36.66668,71.22105,27.928164,0.0,0.0,190.97862,0.0,0.0,537.00433
12.8,26.26,59.5,960.0,5.5152287,-0.7836711,11.318529,48.177242,77.213455,28.491503,0.0,0.0,201.63666,0.0,0.0,320.67517
13.3,24.27,56.0,898.0,4.25086,1.3768635,11.528871,54.099174,79.60095,26.959633,0.0,0.0,164.3996,0.0,0.0,72.22179
12.8,24.13,46.0,774.5,2.0831826,0.34689564,11.174322,63.367073,86.63967,28.178305,0.0,0.0,101.39192,0.0,0.0,111.96359
11.1,28.05,25.0,423.5,0.45781967,0.7919426,9.960189,68.31092,79.61753,32.90303,0.0,0.0,22.862556,0.0,0.0,20.481041
10.0,30.18,0.0,0.0,0.5481884,0.4877415,9.766848,71.47008,77.25706,35.33895,0.0,0.0,0.0,0.0,0.0,0.0
8.3,36.81,0.0,0.0,0.8466163,0.53433543,10.509773,73.25518,84.74576,43.99165,0.0,0.0,0.0,0.0,0.0,0.0
5.6,48.52,0.0,0.0,-0.30430096,3.9406812,10.230645,80.24993,70.490845,47.941437,0.0,39.87276,0.0,0.0,466.40637,0.0
4.4,54.78,0.0,0.0,1.8654629,7.558503,9.044583,82.75556,50.341003,46.205208,0.0,50.86507,0.0,0.0,845.696,0.0
2.2,63.99,0.0,0.0,0.71691656,9.653319,8.826124,89.220894,34.846035,43.491375,0.0,64.737366,0.0,0.0,917.0278,0.0
0.6,69.13,0.0,0.0,1.0810773,9.959001,7.714848,81.4214,34.251637,46.72342,0.0,79.747696,0.0,0.0,904.63794,0.0
0.6,71.78,0.0,0.0,0.5326754,10.40413,7.9970393,77.49278,32.679768,40.920597,0.0,155.73273,0.0,0.0,665.4484,0.0
0.6,71.78,0.0,0.0,0.13206132,12.486133,8.394276,82.295815,28.99443,43.546093,0.0,198.26999,0.0,0.0,557.5066,0.0
-0.6,78.32,0.0,0.0,3.2857258,11.669073,7.1357665,67.10009,29.250248,46.97542,37.9548,207.00636,0.0,443.97125,329.21494,0.0
1.7,81.63,0.0,0.0,7.3921523,12.61633,8.064685,49.77446,29.27856,48.00997,50.29263,178.54039,0.0,836.17847,78.43393,0.0
0.6,88.36,0.0,0.0,9.246577,11.367583,6.009597,33.743,28.570272,52.187244,62.688137,102.802315,0.0,887.9997,113.52104,0.0
1.1,81.55,0.0,0.0,9.975438,10.546783,6.5894732,34.289673,34.39861,54.549706,79.83626,23.901754,0.0,905.6425,21.411987,0.0
0.6,77.93,0.0,0.0,10.730592,10.391283,7.5126643,33.54801,37.042347,63.208965,159.87027,0.0,0.0,683.12823,0.0,0.0
0.0,81.4,0.0,0.0,11.995882,8.957745,5.781469,27.88743,39.2671,51.257835,190.70009,0.0,0.0,536.2211,0.0,0.0
3.3,67.18,38.0,444.5,11.40723,8.265666,5.882538,28.604668,41.51059,56.725506,202.43753,0.0,46.474125,321.94885,0.0,105.13079
7.2,48.99,49.5,823.0,12.34677,8.618003,10.660467,28.71699,44.86118,46.121166,175.11594,0.0,119.05282,76.92954,0.0,304.71228
9.4,34.18,63.5,899.5,11.880679,8.69147,12.513054,29.761457,43.120533,38.380188,107.08846,0.0,108.143074,118.25409,0.0,752.2305
10.0,34.36,80.0,907.5,10.410704,7.389858,12.448166,33.99514,45.53655,30.542978,23.621407,0.0,76.8259,21.160845,0.0,843.21106
10.55,33.05062,157.5,673.0,9.7595825,7.779096,13.318123,35.23955,40.18269,27.91778,0.0,0.0,66.68992,0.0,0.0,878.00726
12.2,28.37,194.0,545.5,9.168081,7.297509,15.056365,39.864376,40.09778,22.273827,0.0,0.0,65.51125,0.0,0.0,881.63385
11.7,29.32,207.5,330.0,8.916205,7.2351117,16.172924,43.698933,47.32748,23.194618,0.0,0.0,68.36732,0.0,0.0,939.0452
12.2,28.37,173.0,76.0,8.55653,7.7558146,17.254385,44.72612,47.049103,26.20421,0.0,0.0,66.758865,0.0,0.0,948.7357
11.7,29.32,105.5,116.5,8.126044,6.3230953,13.617198,41.25318,53.405403,27.544508,0.0,0.0,47.57174,0.0,0.0,702.2719
10.6,34.54,24.0,21.5,7.7071056,6.4987288,12.381975,46.65601,54.148468,30.059473,0.0,0.0,26.163952,0.0,0.0,341.1004
10.0,35.96,0.0,0.0,8.566153,7.2766633,11.797686,42.78843,62.264668,40.84868,0.0,0.0,0.0,0.0,0.0,0.0
9.4,40.65,0.0,0.0,7.591022,6.247215,8.4595995,40.983627,53.08437,41.04663,0.0,0.0,0.0,0.0,0.0,0.0
8.9,43.64,0.0,0.0,7.3902574,7.612224,9.756158,47.948345,64.853264,50.352894,0.0,53.13304,0.0,0.0,120.19416,0.0
8.3,43.79,0.0,0.0,7.1059375,9.796198,8.476719,44.766327,43.280678,45.86538,0.0,111.72065,0.0,0.0,285.9458,0.0
8.3,41.86,0.0,0.0,6.5129294,11.294681,7.458183,54.142593,35.071342,50.117027,0.0,98.8198,0.0,0.0,687.3789,0.0
7.8,47.02,0.0,0.0,6.409769,12.671166,5.8939614,53.669777,31.023079,56.778698,0.0,78.033516,0.0,0.0,856.4654,0.0
8.3,41.86,0.0,0.0,6.4339314,13.823519,5.502692,58.298084,29.004137,61.458782,0.0,69.285,0.0,0.0,912.173,0.0
7.8,41.71,0.0,0.0,6.964432,16.672935,6.189943,56.21198,25.203897,82.5466,0.0,74.12911,0.0,0.0,997.6108,0.0
7.2,47.2,0.0,0.0,6.9677687,15.596832,4.5549583,61.643494,22.17707,72.635475,50.50334,65.36804,0.0,114.24542,897.8493,0.0
7.2,45.12,0.0,0.0,10.021137,16.145798,4.4951177,44.04745,24.225042,83.17191,113.69992,61.716656,0.0,291.0117,877.079,0.0
6.7,55.0,0.0,0.0,11.404192,13.759083,3.6688635,35.307644,27.798428,75.61371,99.485634,48.01028,0.0,692.0103,708.74585,0.0
6.7,55.0,0.0,0.0,13.511212,13.257627,5.950455,33.173794,32.11197,87.86947,83.44328,27.950455,0.0,915.84094,364.3911,0.0
6.7,59.62,0.0,0.0,14.487638,10.789883,7.0943713,30.571651,38.06803,81.20488,73.02948,0.0,0.0,961.4709,0.0,0.0
6.7,55.0,0.0,0.0,16.256842,9.739821,8.105783,24.455511,45.273304,89.468376,71.92797,0.0,0.0,967.98846,0.0,0.0
7.2,62.86,51.5,116.5,16.071657,8.838589,8.172454,23.015509,47.126324,82.31489,67.839386,0.0,40.117363,931.79395,0.0,448.72012
10.0,43.97,113.5,290.5,16.085066,8.867644,8.8328,24.109959,47.23215,85.65151,61.423466,0.0,58.706314,872.91235,0.0,91.04453
11.7,36.2,102.0,709.5,14.492116,8.499585,11.0145235,29.464457,54.270603,81.93078,50.887657,0.0,181.40416,751.2227,0.0,109.25478
13.3,32.6,82.0,900.0,12.895034,7.4059057,13.477651,31.265661,63.855633,72.82098,27.213825,0.0,101.10442,354.78766,0.0,858.87177
14.4,30.35,72.5,954.5,10.785226,7.1013236,17.533518,38.09914,69.52194,61.198814,0.0,0.0,101.92724,0.0,0.0,942.82697
16.1,24.14,71.0,955.5,9.538429,5.299931,17.822933,44.62896,77.610214,62.925514,0.0,0.0,206.61328,0.0,0.0,406.42664
16.1,23.07,68.0,934.0,8.975251,5.7630453,17.038633,47.64693,79.71743,63.637207,0.0,0.0,173.75172,0.0,0.0,5.6379614
16.1,24.14,61.5,874.0,8.776321,4.132029,16.643444,46.861984,80.88756,57.67024,0.0,0.0,130.8726,0.0,0.0,3.835095
14.4,29.24,50.5,745.5,8.173969,4.7269325,16.13286,52.888638,82.12298,59.471996,0.0,0.0,90.53002,0.0,0.0,15.327834
12.8,31.02,27.0,352.0,6.975822,4.5142813,13.9911995,61.68568,79.02287,64.02896,0.0,0.0,18.968117,0.0,0.0,9.715377
10.6,37.52,0.0,0.0,6.628105,6.5442276,14.676473,67.03595,77.95458,67.54162,0.0,0.0,0.0,0.0,0.0,0.0
9.4,44.12,0.0,0.0,5.22125,7.8793745,15.995625,77.25867,88.15857,74.3035,0.0,0.0,0.0,0.0,0.0,0.0
8.9,47.35,0.0,0.0,5.425931,7.9228506,14.21669,77.58796,80.68915,65.18481,0.0,39.325035,0.0,0.0,439.8578,0.0
8.9,47.35,0.0,0.0,4.4308887,8.966926,14.539,82.80259,86.52315,72.67061,0.0,59.303738,0.0,0.0,91.971054,0.0
8.3,53.45,0.0,0.0,5.22899,11.096146,14.930456,85.48574,82.52374,86.655334,0.0,182.71704,0.0,0.0,110.045494,0.0
7.2,62.86,0.0,0.0,5.0967193,13.259558,13.235236,82.75164,71.72282,89.27841,0.0,99.57974,0.0,0.0,845.9198,0.0
6.7,67.44,0.0,0.0,6.496345,16.258747,11.883553,77.56097,55.683556,80.61863,0.0,92.74152,0.0,0.0,857.8591,0.0
5.0,75.86,0.0,0.0,7.690408,17.829218,14.106836,87.080956,63.06134,94.862465,0.0,207.05927,0.0,0.0,407.30392,0.0
5.6,78.73,0.0,0.0,8.4169855,16.953468,12.726436,83.910126,63.290413,93.46802,40.89483,172.80486,0.0,457.4162,5.607237,0.0
4.4,82.59,0.0,0.0,8.726394,16.823853,12.01877,84.83466,58.40959,81.48492,58.146435,132.55045,0.0,90.17625,3.8842623,0.0
5.0,83.885,0.0,0.0,10.844061,17.2288,13.898276,81.106705,64.605225,96.68384,179.57956,98.34396,0.0,108.155876,16.65083,0.0
5.0,82.09,0.0,0.0,13.019534,14.93399,12.662902,70.40579,68.848625,88.50201,97.75119,20.395906,0.0,830.3864,10.446684,0.0
6.7,78.9,0.0,0.0,16.520962,14.612086,11.994332,56.780025,67.1351,84.07409,94.5677,0.0,0.0,874.7512,0.0,0.0
7.4,85.02333,0.0,0.0,17.418594,15.473622,13.783677,61.24571,71.72113,95.92486,201.0977,0.0,0.0,395.57703,0.0,0.0
8.3,83.1,40.5,453.0,16.753304,15.115492,13.539867,62.35576,69.81477,88.07764,170.25291,0.0,22.89978,5.5244308,0.0,0.0
8.9,86.08,59.0,91.5,17.223942,14.451875,14.307739,60.270008,72.217026,86.479706,136.77234,0.0,72.57461,4.007981,0.0,4.535913
10.6,79.49,176.0,106.0,16.529442,13.530456,15.332484,61.19764,78.22138,73.27309,93.156845,0.0,99.50201,15.772588,0.0,0.0
13.05,70.585,98.0,832.5,14.979099,12.754715,18.205948,69.079475,86.18872,69.83009,20.464294,0.0,136.54205,10.481712,0.0,1.9860662
16.7,57.64,96.0,888.0,15.29911,13.448073,20.245998,70.92487,90.80168,76.95726,0.0,0.0,200.6959,0.0,0.0,19.244812
17.2,60.15,197.5,388.5,14.889193,12.5599165,18.401365,68.56101,84.89271,67.395226,0.0,0.0,65.00683,0.0,0.0,0.0
16.7,62.08,169.5,5.5,14.861421,11.899744,18.276392,68.400856,87.88223,66.7474,0.0,0.0,48.167244,0.0,0.0,0.0
17.2,60.15,136.5,4.0,14.577321,13.1841955,20.197945,72.99289,89.04608,74.709404,0.0,0.0,57.721333,0.0,0.0,0.0
16.7,62.08,94.5,16.0,14.133212,13.305293,20.449455,82.07466,92.88525,76.0236,0.0,0.0,31.254385,0.0,0.0,0.0
15.0,69.2,20.5,10.5,13.051187,13.344236,20.030338,88.30042,93.15309,78.86294,0.0,0.0,8.127965,0.0,0.0,0.0
15.0,69.2,0.0,0.0,12.9296,13.080799,18.383198,87.42409,91.34125,83.99845,0.0,0.0,0.0,0.0,0.0,0.0
15.0,69.2,0.0,0.0,12.97884,13.187487,18.60478,87.77899,92.07502,85.32007,0.0,0.0,0.0,0.0,0.0,0.0
15.0,69.2,0.0,0.0,12.340326,13.60404,17.581467,91.01198,88.56397,86.10774,0.0,23.026222,0.0,0.0,0.0,0.0
14.4,71.93,0.0,0.0,12.548461,13.654999,14.968075,84.67703,82.198204,76.48967,0.0,68.98154,0.0,0.0,4.311346,0.0
13.9,80.51,0.0,0.0,13.020646,16.578068,15.9929085,91.054,80.547005,93.07668,0.0,109.3797,0.0,0.0,0.0,0.0
12.8,86.49,0.0,0.0,13.022366,18.781792,14.900644,91.06681,72.926125,77.336876,0.0,142.59587,0.0,0.0,2.0741217,0.0
12.8,86.49,0.0,0.0,12.662759,18.602644,12.432416,88.38744,68.37931,59.845978,0.0,178.32559,0.0,0.0,17.099714,0.0
12.8,86.49,0.0,0.0,12.804805,18.91041,12.82162,89.44579,70.03603,54.767567,0.0,67.55405,0.0,0.0,0.0,0.0
12.2,89.96,0.0,0.0,13.416674,19.152792,12.72503,87.38141,71.3408,61.201077,22.718763,51.482002,0.0,0.0,0.0,0.0
12.8,86.49,0.0,0.0,14.0808735,19.141893,10.563932,84.9433,69.13947,52.066994,71.28524,53.41794,0.0,4.4553275,0.0,0.0
12.8,89.41,0.0,0.0,16.083319,19.363857,10.524934,77.582,70.34389,51.51197,105.35334,28.919374,0.0,0.0,0.0,0.0
12.8,89.41,0.0,0.0,18.287287,18.872454,11.0427885,70.2455,72.61581,49.89764,137.35432,7.484108,0.0,1.997881,0.0,0.0
12.8,89.41,0.0,0.0,18.66973,17.301079,8.9637785,68.63713,77.429756,49.781254,178.99796,0.0,0.0,17.164188,0.0,0.0
12.8,89.41,0.0,0.0,18.680777,17.325016,8.413495,68.70156,77.57802,54.327106,66.26687,0.0,0.0,0.0,0.0,0.0
13.3,86.54,22.5,0.0,19.182737,17.562595,12.972315,71.62883,86.13632,57.021137,51.68985,0.0,35.015858,0.0,0.0,560.2537
14.2,85.795,72.0,4.5,19.448385,16.204834,14.117732,70.824425,84.16328,45.857872,54.71975,0.0,52.33061,0.0,0.0,820.5236
16.1,77.69,105.5,0.0,19.402014,15.004364,15.609063,70.55184,86.7291,40.477158,29.004868,0.0,60.040283,0.0,0.0,911.11127
18.3,70.32,137.5,2.0,18.906273,13.913593,17.828232,72.808044,72.07538,36.78677,7.503921,0.0,63.632793,0.0,0.0,961.0055
18.9,69.98,182.5,17.5,17.873142,13.208473,18.629137,81.01078,63.47951,34.92113,0.0,0.0,69.14568,0.0,0.0,999.79535
18.9,69.98,67.5,0.0,17.769402,12.733705,19.262308,80.31469,54.40115,31.505356,0.0,0.0,66.31664,0.0,0.0,963.5709
18.9,69.98,50.5,0.0,16.772717,11.815884,19.20222,81.044716,57.16936,27.841385,0.0,0.0,61.158836,0.0,0.0,891.03723
19.4,70.54,54.5,0.0,16.382843,11.712827,21.272795,85.457886,56.77596,31.011927,0.0,0.0,67.84543,0.0,0.0,965.15594
19.4,70.54,29.0,0.0,14.928537,10.445165,19.078419,86.183685,51.18304,28.719193,0.0,0.0,49.78514,0.0,0.0,741.89624
18.9,72.77,7.5,0.0,13.681141,10.625805,16.215134,70.68694,48.28216,32.678406,0.0,0.0,25.957315,0.0,0.0,388.8962
17.8,80.52,0.0,0.0,13.203463,10.332503,15.690583,63.517036,55.29912,44.180016,0.0,0.0,0.0,0.0,0.0,0.0
17.8,80.52,0.0,0.0,12.755404,9.303376,11.999321,54.476795,58.174377,49.6705,0.0,0.0,0.0,0.0,0.0,0.0
16.95,82.26,0.0,0.0,12.320567,11.961228,13.342552,59.501884,53.157124,50.428364,0.0,32.643024,0.0,0.0,522.2884,0.0
16.1,83.49,0.0,0.0,11.18637,14.087134,9.788664,54.61025,45.779644,62.4887,0.0,52.24134,0.0,0.0,819.12396,0.0
15.0,86.7,0.0,0.0,10.445313,15.264845,8.203909,51.132267,39.407154,57.48481,0.0,58.453133,0.0,0.0,887.02625,0.0
13.9,72.0001,0.0,0.0,11.363713,18.37138,7.8867116,51.211224,38.32349,79.3844,0.0,66.29097,0.0,0.0,1001.15027,0.0
13.05,62.715,0.0,0.0,10.168217,18.664469,7.4569755,54.675854,35.04575,77.06159,0.0,69.39244,0.0,0.0,1003.3633,0.0
12.8,54.68,0.0,0.0,9.660997,19.965494,6.174488,59.884754,33.214592,89.23176,0.0,69.91447,0.0,0.0,1015.8468,0.0
12.2,58.91,0.0,0.0,11.685416,19.968401,6.034373,52.04667,29.518078,75.6803,31.96111,64.84201,0.0,511.37775,944.6982,0.0
11.1,54.22,0.0,0.0,13.613406,19.379045,3.7103264,44.052166,26.98632,71.63392,50.270035,59.03853,0.0,788.2146,839.87067,0.0
10.6,51.8,0.0,0.0,15.658334,19.52639,5.2625036,40.646633,29.706032,83.68622,60.29167,51.495842,0.0,914.9261,767.389,0.0
11.1,50.11,0.0,0.0,18.080652,17.80808,5.1629357,37.56856,36.898834,93.542336,64.985115,29.309711,0.0,981.4288,439.12228,0.0
10.0,53.92,0.0,0.0,18.402496,15.222076,5.461236,34.381176,42.74799,88.59697,68.076546,0.0,0.0,984.3364,0.0,0.0
9.4,58.61,0.0,0.0,19.69602,12.841377,6.9320908,32.615192,52.907555,93.53007,68.65278,0.0,0.0,997.51465,0.0,0.0
11.7,52.11,32.0,512.0,19.760813,12.281761,7.2236586,29.000204,46.54737,67.9068,63.704403,0.0,34.510162,928.12415,0.0,364.42734
13.9,45.13,51.5,807.5,19.874197,9.127426,10.533885,28.042894,59.46645,58.595287,61.350018,0.0,58.441998,872.7535,0.0,696.0346
15.6,40.45,60.0,910.5,19.138655,8.333752,12.123945,28.779268,57.969975,46.310646,49.889282,0.0,59.793957,743.4481,0.0,813.8368
17.8,36.71,63.5,959.0,17.250504,6.809423,15.827264,35.398354,73.5842,46.38798,28.11784,0.0,77.27941,421.2655,0.0,942.097
