electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_8,80,28.6,7.0,90.0,,
1,Electric_Vehicle_8,80,50.25,6.0,90.0,,
1,Electric_Vehicle_8,80,41.49,5.0,90.0,,
1,Electric_Vehicle_8,80,52.66,4.0,90.0,,
1,Electric_Vehicle_8,80,63.7,3.0,90.0,,
1,Electric_Vehicle_8,80,46.05,2.0,90.0,,
1,Electric_Vehicle_8,80,49.15,1.0,90.0,,
1,Electric_Vehicle_8,80,26.86,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,62.14,,,1.0,59.0
2,Electric_Vehicle_8,80,47.2,,,0.0,59.0
1,Electric_Vehicle_8,80,27.32,15.0,90.0,,
1,Electric_Vehicle_8,80,41.65,14.0,90.0,,
1,Electric_Vehicle_8,80,22.84,13.0,90.0,,
1,Electric_Vehicle_8,80,31.14,12.0,90.0,,
1,Electric_Vehicle_8,80,51.6,11.0,90.0,,
1,Electric_Vehicle_8,80,20.88,10.0,90.0,,
1,Electric_Vehicle_8,80,24.52,9.0,90.0,,
1,Electric_Vehicle_8,80,56.56,8.0,90.0,,
1,Electric_Vehicle_8,80,55.29,7.0,90.0,,
1,Electric_Vehicle_8,80,42.43,6.0,90.0,,
1,Electric_Vehicle_8,80,51.48,5.0,90.0,,
1,Electric_Vehicle_8,80,44.47,4.0,90.0,,
1,Electric_Vehicle_8,80,36.63,3.0,90.0,,
1,Electric_Vehicle_8,80,48.78,2.0,90.0,,
1,Electric_Vehicle_8,80,39.88,1.0,90.0,,
1,Electric_Vehicle_8,80,40.84,0.0,90.0,,
2,Electric_Vehicle_8,80,69.6,,,0.0,87.0
1,Electric_Vehicle_8,80,59.23,22.0,87.0,,
1,Electric_Vehicle_8,80,41.34,21.0,87.0,,
1,Electric_Vehicle_8,80,24.4,20.0,87.0,,
1,Electric_Vehicle_8,80,50.6,19.0,87.0,,
1,Electric_Vehicle_8,80,24.98,18.0,87.0,,
1,Electric_Vehicle_8,80,19.97,17.0,87.0,,
1,Electric_Vehicle_8,80,59.76,16.0,87.0,,
1,Electric_Vehicle_8,80,44.07,15.0,87.0,,
1,Electric_Vehicle_8,80,37.24,14.0,87.0,,
1,Electric_Vehicle_8,80,58.86,13.0,87.0,,
1,Electric_Vehicle_8,80,21.89,12.0,87.0,,
1,Electric_Vehicle_8,80,16.55,11.0,87.0,,
1,Electric_Vehicle_8,80,53.36,10.0,87.0,,
1,Electric_Vehicle_8,80,48.83,9.0,87.0,,
1,Electric_Vehicle_8,80,51.29,8.0,87.0,,
1,Electric_Vehicle_8,80,33.65,7.0,87.0,,
1,Electric_Vehicle_8,80,50.62,6.0,87.0,,
1,Electric_Vehicle_8,80,45.15,5.0,87.0,,
1,Electric_Vehicle_8,80,29.64,4.0,87.0,,
1,Electric_Vehicle_8,80,60.91,3.0,87.0,,
1,Electric_Vehicle_8,80,40.62,2.0,87.0,,
1,Electric_Vehicle_8,80,60.55,1.0,87.0,,
1,Electric_Vehicle_8,80,34.43,0.0,87.0,,
3,,,,,,,
2,Electric_Vehicle_8,80,67.2,,,0.0,84.0
1,Electric_Vehicle_8,80,42.3,19.0,87.0,,
1,Electric_Vehicle_8,80,25.77,18.0,87.0,,
1,Electric_Vehicle_8,80,41.25,17.0,87.0,,
1,Electric_Vehicle_8,80,63.8,16.0,87.0,,
1,Electric_Vehicle_8,80,38.5,15.0,87.0,,
1,Electric_Vehicle_8,80,26.2,14.0,87.0,,
1,Electric_Vehicle_8,80,26.88,13.0,87.0,,
1,Electric_Vehicle_8,80,34.81,12.0,87.0,,
1,Electric_Vehicle_8,80,22.37,11.0,87.0,,
1,Electric_Vehicle_8,80,54.11,10.0,87.0,,
1,Electric_Vehicle_8,80,60.98,9.0,87.0,,
1,Electric_Vehicle_8,80,45.13,8.0,87.0,,
1,Electric_Vehicle_8,80,60.33,7.0,87.0,,
1,Electric_Vehicle_8,80,50.47,6.0,87.0,,
1,Electric_Vehicle_8,80,41.41,5.0,87.0,,
1,Electric_Vehicle_8,80,30.79,4.0,87.0,,
1,Electric_Vehicle_8,80,32.94,3.0,87.0,,
1,Electric_Vehicle_8,80,53.26,2.0,87.0,,
1,Electric_Vehicle_8,80,36.01,1.0,87.0,,
1,Electric_Vehicle_8,80,19.82,0.0,87.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,44.8,,,0.0,56.0
1,Electric_Vehicle_8,80,27.18,13.0,84.0,,
1,Electric_Vehicle_8,80,40.23,12.0,84.0,,
1,Electric_Vehicle_8,80,20.24,11.0,84.0,,
1,Electric_Vehicle_8,80,25.0,10.0,84.0,,
1,Electric_Vehicle_8,80,26.99,9.0,84.0,,
1,Electric_Vehicle_8,80,34.93,8.0,84.0,,
1,Electric_Vehicle_8,80,58.77,7.0,84.0,,
1,Electric_Vehicle_8,80,61.47,6.0,84.0,,
1,Electric_Vehicle_8,80,17.72,5.0,84.0,,
1,Electric_Vehicle_8,80,51.32,4.0,84.0,,
1,Electric_Vehicle_8,80,61.95,3.0,84.0,,
1,Electric_Vehicle_8,80,48.12,2.0,84.0,,
1,Electric_Vehicle_8,80,26.91,1.0,84.0,,
1,Electric_Vehicle_8,80,60.34,0.0,84.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,42.4,,,0.0,53.0
1,Electric_Vehicle_8,80,56.66,13.0,84.0,,
1,Electric_Vehicle_8,80,63.71,12.0,84.0,,
1,Electric_Vehicle_8,80,42.54,11.0,84.0,,
1,Electric_Vehicle_8,80,36.49,10.0,84.0,,
1,Electric_Vehicle_8,80,28.71,9.0,84.0,,
1,Electric_Vehicle_8,80,58.38,8.0,84.0,,
1,Electric_Vehicle_8,80,45.06,7.0,84.0,,
1,Electric_Vehicle_8,80,50.74,6.0,84.0,,
1,Electric_Vehicle_8,80,47.77,5.0,84.0,,
1,Electric_Vehicle_8,80,42.85,4.0,84.0,,
1,Electric_Vehicle_8,80,42.26,3.0,84.0,,
1,Electric_Vehicle_8,80,37.32,2.0,84.0,,
1,Electric_Vehicle_8,80,56.16,1.0,84.0,,
1,Electric_Vehicle_8,80,27.63,0.0,84.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,42.4,,,0.0,53.0
1,Electric_Vehicle_8,80,20.24,12.0,83.0,,
1,Electric_Vehicle_8,80,63.8,11.0,83.0,,
1,Electric_Vehicle_8,80,31.89,10.0,83.0,,
1,Electric_Vehicle_8,80,47.92,9.0,83.0,,
1,Electric_Vehicle_8,80,16.0,8.0,83.0,,
1,Electric_Vehicle_8,80,49.28,7.0,83.0,,
1,Electric_Vehicle_8,80,59.53,6.0,83.0,,
1,Electric_Vehicle_8,80,63.14,5.0,83.0,,
1,Electric_Vehicle_8,80,36.35,4.0,83.0,,
1,Electric_Vehicle_8,80,25.23,3.0,83.0,,
1,Electric_Vehicle_8,80,62.11,2.0,83.0,,
1,Electric_Vehicle_8,80,46.97,1.0,83.0,,
1,Electric_Vehicle_8,80,27.47,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,41.6,,,0.0,52.0
1,Electric_Vehicle_8,80,23.3,13.0,83.0,,
1,Electric_Vehicle_8,80,26.02,12.0,83.0,,
1,Electric_Vehicle_8,80,47.99,11.0,83.0,,
1,Electric_Vehicle_8,80,60.96,10.0,83.0,,
1,Electric_Vehicle_8,80,43.09,9.0,83.0,,
1,Electric_Vehicle_8,80,54.13,8.0,83.0,,
1,Electric_Vehicle_8,80,62.66,7.0,83.0,,
1,Electric_Vehicle_8,80,28.86,6.0,83.0,,
1,Electric_Vehicle_8,80,44.57,5.0,83.0,,
1,Electric_Vehicle_8,80,62.6,4.0,83.0,,
1,Electric_Vehicle_8,80,21.57,3.0,83.0,,
1,Electric_Vehicle_8,80,49.85,2.0,83.0,,
1,Electric_Vehicle_8,80,16.95,1.0,83.0,,
1,Electric_Vehicle_8,80,37.21,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,41.6,,,0.0,52.0
1,Electric_Vehicle_8,80,38.73,15.0,86.0,,
1,Electric_Vehicle_8,80,48.86,14.0,86.0,,
1,Electric_Vehicle_8,80,40.08,13.0,86.0,,
1,Electric_Vehicle_8,80,31.7,12.0,86.0,,
1,Electric_Vehicle_8,80,58.78,11.0,86.0,,
1,Electric_Vehicle_8,80,20.15,10.0,86.0,,
1,Electric_Vehicle_8,80,32.31,9.0,86.0,,
1,Electric_Vehicle_8,80,50.08,8.0,86.0,,
1,Electric_Vehicle_8,80,26.41,7.0,86.0,,
1,Electric_Vehicle_8,80,42.55,6.0,86.0,,
1,Electric_Vehicle_8,80,20.89,5.0,86.0,,
1,Electric_Vehicle_8,80,58.71,4.0,86.0,,
1,Electric_Vehicle_8,80,30.99,3.0,86.0,,
1,Electric_Vehicle_8,80,63.49,2.0,86.0,,
1,Electric_Vehicle_8,80,43.09,1.0,86.0,,
1,Electric_Vehicle_8,80,38.23,0.0,86.0,,
3,,,,,,,
2,Electric_Vehicle_8,80,66.4,,,0.0,83.0
1,Electric_Vehicle_8,80,45.41,22.0,86.0,,
1,Electric_Vehicle_8,80,19.89,21.0,86.0,,
1,Electric_Vehicle_8,80,48.39,20.0,86.0,,
1,Electric_Vehicle_8,80,60.78,19.0,86.0,,
1,Electric_Vehicle_8,80,25.36,18.0,86.0,,
1,Electric_Vehicle_8,80,25.46,17.0,86.0,,
1,Electric_Vehicle_8,80,62.71,16.0,86.0,,
1,Electric_Vehicle_8,80,57.42,15.0,86.0,,
1,Electric_Vehicle_8,80,17.09,14.0,86.0,,
1,Electric_Vehicle_8,80,17.52,13.0,86.0,,
1,Electric_Vehicle_8,80,22.26,12.0,86.0,,
1,Electric_Vehicle_8,80,54.84,11.0,86.0,,
1,Electric_Vehicle_8,80,53.29,10.0,86.0,,
1,Electric_Vehicle_8,80,49.38,9.0,86.0,,
1,Electric_Vehicle_8,80,17.83,8.0,86.0,,
1,Electric_Vehicle_8,80,46.72,7.0,86.0,,
1,Electric_Vehicle_8,80,49.63,6.0,86.0,,
1,Electric_Vehicle_8,80,17.25,5.0,86.0,,
1,Electric_Vehicle_8,80,62.06,4.0,86.0,,
1,Electric_Vehicle_8,80,32.1,3.0,86.0,,
1,Electric_Vehicle_8,80,19.33,2.0,86.0,,
1,Electric_Vehicle_8,80,45.36,1.0,86.0,,
1,Electric_Vehicle_8,80,46.51,0.0,86.0,,
3,,,,,,,
2,Electric_Vehicle_8,80,66.4,,,0.0,83.0
1,Electric_Vehicle_8,80,45.87,18.0,85.0,,
1,Electric_Vehicle_8,80,30.15,17.0,85.0,,
1,Electric_Vehicle_8,80,43.04,16.0,85.0,,
1,Electric_Vehicle_8,80,20.92,15.0,85.0,,
1,Electric_Vehicle_8,80,48.4,14.0,85.0,,
1,Electric_Vehicle_8,80,32.28,13.0,85.0,,
1,Electric_Vehicle_8,80,37.05,12.0,85.0,,
1,Electric_Vehicle_8,80,44.03,11.0,85.0,,
1,Electric_Vehicle_8,80,40.71,10.0,85.0,,
1,Electric_Vehicle_8,80,30.29,9.0,85.0,,
1,Electric_Vehicle_8,80,46.96,8.0,85.0,,
1,Electric_Vehicle_8,80,25.72,7.0,85.0,,
1,Electric_Vehicle_8,80,53.91,6.0,85.0,,
1,Electric_Vehicle_8,80,18.4,5.0,85.0,,
1,Electric_Vehicle_8,80,37.63,4.0,85.0,,
1,Electric_Vehicle_8,80,43.0,3.0,85.0,,
1,Electric_Vehicle_8,80,24.55,2.0,85.0,,
1,Electric_Vehicle_8,80,51.63,1.0,85.0,,
1,Electric_Vehicle_8,80,49.38,0.0,85.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,58.4,,,0.0,73.0
1,Electric_Vehicle_8,80,29.4,14.0,85.0,,
1,Electric_Vehicle_8,80,48.35,13.0,85.0,,
1,Electric_Vehicle_8,80,22.78,12.0,85.0,,
1,Electric_Vehicle_8,80,23.62,11.0,85.0,,
1,Electric_Vehicle_8,80,31.91,10.0,85.0,,
1,Electric_Vehicle_8,80,50.89,9.0,85.0,,
1,Electric_Vehicle_8,80,57.94,8.0,85.0,,
1,Electric_Vehicle_8,80,46.09,7.0,85.0,,
1,Electric_Vehicle_8,80,35.83,6.0,85.0,,
1,Electric_Vehicle_8,80,54.06,5.0,85.0,,
1,Electric_Vehicle_8,80,39.44,4.0,85.0,,
1,Electric_Vehicle_8,80,56.82,3.0,85.0,,
1,Electric_Vehicle_8,80,40.12,2.0,85.0,,
1,Electric_Vehicle_8,80,41.71,1.0,85.0,,
1,Electric_Vehicle_8,80,23.08,0.0,85.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,59.2,,,0.0,74.0
1,Electric_Vehicle_8,80,55.82,13.0,85.0,,
1,Electric_Vehicle_8,80,36.07,12.0,85.0,,
1,Electric_Vehicle_8,80,34.38,11.0,85.0,,
1,Electric_Vehicle_8,80,34.23,10.0,85.0,,
1,Electric_Vehicle_8,80,33.01,9.0,85.0,,
1,Electric_Vehicle_8,80,40.93,8.0,85.0,,
1,Electric_Vehicle_8,80,33.24,7.0,85.0,,
1,Electric_Vehicle_8,80,40.64,6.0,85.0,,
1,Electric_Vehicle_8,80,36.08,5.0,85.0,,
1,Electric_Vehicle_8,80,22.33,4.0,85.0,,
1,Electric_Vehicle_8,80,40.59,3.0,85.0,,
1,Electric_Vehicle_8,80,38.71,2.0,85.0,,
1,Electric_Vehicle_8,80,52.07,1.0,85.0,,
1,Electric_Vehicle_8,80,53.97,0.0,85.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,64.0,,,0.0,80.0
1,Electric_Vehicle_8,80,45.43,13.0,89.0,,
1,Electric_Vehicle_8,80,17.93,12.0,89.0,,
1,Electric_Vehicle_8,80,18.69,11.0,89.0,,
1,Electric_Vehicle_8,80,59.62,10.0,89.0,,
1,Electric_Vehicle_8,80,18.28,9.0,89.0,,
1,Electric_Vehicle_8,80,50.0,8.0,89.0,,
1,Electric_Vehicle_8,80,40.39,7.0,89.0,,
1,Electric_Vehicle_8,80,45.74,6.0,89.0,,
1,Electric_Vehicle_8,80,35.99,5.0,89.0,,
1,Electric_Vehicle_8,80,20.47,4.0,89.0,,
1,Electric_Vehicle_8,80,27.85,3.0,89.0,,
1,Electric_Vehicle_8,80,17.14,2.0,89.0,,
1,Electric_Vehicle_8,80,33.86,1.0,89.0,,
1,Electric_Vehicle_8,80,19.58,0.0,89.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,67.2,,,0.0,84.0
1,Electric_Vehicle_8,80,49.6,15.0,89.0,,
1,Electric_Vehicle_8,80,27.18,14.0,89.0,,
1,Electric_Vehicle_8,80,24.72,13.0,89.0,,
1,Electric_Vehicle_8,80,54.12,12.0,89.0,,
1,Electric_Vehicle_8,80,18.42,11.0,89.0,,
1,Electric_Vehicle_8,80,39.81,10.0,89.0,,
1,Electric_Vehicle_8,80,25.34,9.0,89.0,,
1,Electric_Vehicle_8,80,56.35,8.0,89.0,,
1,Electric_Vehicle_8,80,61.2,7.0,89.0,,
1,Electric_Vehicle_8,80,21.36,6.0,89.0,,
1,Electric_Vehicle_8,80,62.18,5.0,89.0,,
1,Electric_Vehicle_8,80,34.03,4.0,89.0,,
1,Electric_Vehicle_8,80,27.18,3.0,89.0,,
1,Electric_Vehicle_8,80,21.45,2.0,89.0,,
1,Electric_Vehicle_8,80,25.12,1.0,89.0,,
1,Electric_Vehicle_8,80,44.74,0.0,89.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_8,80,67.2,,,0.0,84.0
1,Electric_Vehicle_8,80,29.28,16.0,82.0,,
1,Electric_Vehicle_8,80,61.27,15.0,82.0,,
1,Electric_Vehicle_8,80,33.09,14.0,82.0,,
1,Electric_Vehicle_8,80,42.67,13.0,82.0,,
1,Electric_Vehicle_8,80,21.8,12.0,82.0,,
1,Electric_Vehicle_8,80,20.28,11.0,82.0,,
1,Electric_Vehicle_8,80,16.09,10.0,82.0,,
1,Electric_Vehicle_8,80,23.33,9.0,82.0,,
1,Electric_Vehicle_8,80,52.58,8.0,82.0,,
1,Electric_Vehicle_8,80,23.83,7.0,82.0,,
1,Electric_Vehicle_8,80,49.63,6.0,82.0,,
1,Electric_Vehicle_8,80,43.73,5.0,82.0,,
1,Electric_Vehicle_8,80,31.77,4.0,82.0,,
1,Electric_Vehicle_8,80,56.87,3.0,82.0,,
1,Electric_Vehicle_8,80,63.97,2.0,82.0,,
1,Electric_Vehicle_8,80,35.85,1.0,82.0,,
1,Electric_Vehicle_8,80,29.15,0.0,82.0,,
3,,,,,,,
2,Electric_Vehicle_8,80,63.2,,,0.0,79.0
1,Electric_Vehicle_8,80,47.88,21.0,82.0,,
1,Electric_Vehicle_8,80,35.96,20.0,82.0,,
1,Electric_Vehicle_8,80,24.88,19.0,82.0,,
1,Electric_Vehicle_8,80,40.49,18.0,82.0,,
1,Electric_Vehicle_8,80,41.29,17.0,82.0,,
1,Electric_Vehicle_8,80,32.98,16.0,82.0,,
1,Electric_Vehicle_8,80,37.74,15.0,82.0,,
1,Electric_Vehicle_8,80,44.79,14.0,82.0,,
1,Electric_Vehicle_8,80,44.39,13.0,82.0,,
1,Electric_Vehicle_8,80,18.8,12.0,82.0,,
1,Electric_Vehicle_8,80,30.42,11.0,82.0,,
1,Electric_Vehicle_8,80,42.15,10.0,82.0,,
1,Electric_Vehicle_8,80,18.64,9.0,82.0,,
1,Electric_Vehicle_8,80,42.11,8.0,82.0,,
1,Electric_Vehicle_8,80,60.98,7.0,82.0,,
1,Electric_Vehicle_8,80,27.01,6.0,82.0,,
1,Electric_Vehicle_8,80,31.23,5.0,82.0,,
1,Electric_Vehicle_8,80,58.05,4.0,82.0,,
1,Electric_Vehicle_8,80,42.29,3.0,82.0,,
1,Electric_Vehicle_8,80,29.08,2.0,82.0,,
1,Electric_Vehicle_8,80,23.96,1.0,82.0,,
1,Electric_Vehicle_8,80,33.05,0.0,82.0,,
3,,,,,,,
2,Electric_Vehicle_8,80,63.2,,,0.0,79.0
1,Electric_Vehicle_8,80,61.24,19.0,82.0,,
1,Electric_Vehicle_8,80,54.93,18.0,82.0,,
1,Electric_Vehicle_8,80,18.34,17.0,82.0,,
1,Electric_Vehicle_8,80,39.72,16.0,82.0,,
1,Electric_Vehicle_8,80,31.66,15.0,82.0,,
1,Electric_Vehicle_8,80,30.34,14.0,82.0,,
1,Electric_Vehicle_8,80,27.94,13.0,82.0,,
1,Electric_Vehicle_8,80,19.15,12.0,82.0,,
1,Electric_Vehicle_8,80,38.92,11.0,82.0,,
1,Electric_Vehicle_8,80,59.66,10.0,82.0,,
1,Electric_Vehicle_8,80,54.67,9.0,82.0,,
1,Electric_Vehicle_8,80,57.38,8.0,82.0,,
1,Electric_Vehicle_8,80,20.26,7.0,82.0,,
