electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_4,45,15.76,2.0,80.0,,
1,Electric_Vehicle_4,45,19.63,1.0,80.0,,
1,Electric_Vehicle_4,45,10.8,0.0,80.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,15.05,,,1.0,26.0
2,Electric_Vehicle_4,45,11.7,,,0.0,26.0
1,Electric_Vehicle_4,45,31.91,11.0,78.0,,
1,Electric_Vehicle_4,45,20.02,10.0,78.0,,
1,Electric_Vehicle_4,45,17.3,9.0,78.0,,
1,Electric_Vehicle_4,45,10.72,8.0,78.0,,
1,Electric_Vehicle_4,45,17.29,7.0,78.0,,
1,Electric_Vehicle_4,45,27.63,6.0,78.0,,
1,Electric_Vehicle_4,45,11.17,5.0,78.0,,
1,Electric_Vehicle_4,45,17.68,4.0,78.0,,
1,Electric_Vehicle_4,45,9.55,3.0,78.0,,
1,Electric_Vehicle_4,45,15.72,2.0,78.0,,
1,Electric_Vehicle_4,45,17.54,1.0,78.0,,
1,Electric_Vehicle_4,45,30.25,0.0,78.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,34.89,,,1.0,27.0
2,Electric_Vehicle_4,45,12.15,,,0.0,27.0
1,Electric_Vehicle_4,45,27.81,11.0,84.0,,
1,Electric_Vehicle_4,45,12.04,10.0,84.0,,
1,Electric_Vehicle_4,45,16.76,9.0,84.0,,
1,Electric_Vehicle_4,45,35.92,8.0,84.0,,
1,Electric_Vehicle_4,45,30.12,7.0,84.0,,
1,Electric_Vehicle_4,45,26.44,6.0,84.0,,
1,Electric_Vehicle_4,45,24.73,5.0,84.0,,
1,Electric_Vehicle_4,45,30.03,4.0,84.0,,
1,Electric_Vehicle_4,45,35.22,3.0,84.0,,
1,Electric_Vehicle_4,45,19.36,2.0,84.0,,
1,Electric_Vehicle_4,45,10.01,1.0,84.0,,
1,Electric_Vehicle_4,45,28.51,0.0,84.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,19.41,,,3.0,34.0
2,Electric_Vehicle_4,45,27.82,,,2.0,34.0
2,Electric_Vehicle_4,45,28.15,,,1.0,34.0
2,Electric_Vehicle_4,45,15.3,,,0.0,34.0
1,Electric_Vehicle_4,45,31.54,18.0,84.0,,
1,Electric_Vehicle_4,45,10.75,17.0,84.0,,
1,Electric_Vehicle_4,45,15.46,16.0,84.0,,
1,Electric_Vehicle_4,45,9.52,15.0,84.0,,
1,Electric_Vehicle_4,45,17.46,14.0,84.0,,
1,Electric_Vehicle_4,45,17.68,13.0,84.0,,
1,Electric_Vehicle_4,45,9.56,12.0,84.0,,
1,Electric_Vehicle_4,45,15.66,11.0,84.0,,
1,Electric_Vehicle_4,45,11.84,10.0,84.0,,
1,Electric_Vehicle_4,45,12.28,9.0,84.0,,
1,Electric_Vehicle_4,45,12.7,8.0,84.0,,
1,Electric_Vehicle_4,45,21.95,7.0,84.0,,
1,Electric_Vehicle_4,45,25.0,6.0,84.0,,
1,Electric_Vehicle_4,45,18.52,5.0,84.0,,
1,Electric_Vehicle_4,45,31.56,4.0,84.0,,
1,Electric_Vehicle_4,45,9.98,3.0,84.0,,
1,Electric_Vehicle_4,45,21.61,2.0,84.0,,
1,Electric_Vehicle_4,45,33.05,1.0,84.0,,
1,Electric_Vehicle_4,45,35.5,0.0,84.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,21.84,,,1.0,37.0
2,Electric_Vehicle_4,45,16.65,,,0.0,37.0
1,Electric_Vehicle_4,45,19.75,19.0,83.0,,
1,Electric_Vehicle_4,45,33.05,18.0,83.0,,
1,Electric_Vehicle_4,45,16.41,17.0,83.0,,
1,Electric_Vehicle_4,45,31.88,16.0,83.0,,
1,Electric_Vehicle_4,45,18.25,15.0,83.0,,
1,Electric_Vehicle_4,45,26.68,14.0,83.0,,
1,Electric_Vehicle_4,45,33.91,13.0,83.0,,
1,Electric_Vehicle_4,45,15.38,12.0,83.0,,
1,Electric_Vehicle_4,45,13.47,11.0,83.0,,
1,Electric_Vehicle_4,45,22.15,10.0,83.0,,
1,Electric_Vehicle_4,45,17.58,9.0,83.0,,
1,Electric_Vehicle_4,45,14.38,8.0,83.0,,
1,Electric_Vehicle_4,45,14.1,7.0,83.0,,
1,Electric_Vehicle_4,45,26.49,6.0,83.0,,
1,Electric_Vehicle_4,45,24.8,5.0,83.0,,
1,Electric_Vehicle_4,45,17.76,4.0,83.0,,
1,Electric_Vehicle_4,45,33.98,3.0,83.0,,
1,Electric_Vehicle_4,45,25.49,2.0,83.0,,
1,Electric_Vehicle_4,45,17.88,1.0,83.0,,
1,Electric_Vehicle_4,45,33.41,0.0,83.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,25.43,,,1.0,36.0
2,Electric_Vehicle_4,45,16.2,,,0.0,36.0
1,Electric_Vehicle_4,45,33.22,13.0,83.0,,
1,Electric_Vehicle_4,45,28.84,12.0,83.0,,
1,Electric_Vehicle_4,45,19.51,11.0,83.0,,
1,Electric_Vehicle_4,45,17.95,10.0,83.0,,
1,Electric_Vehicle_4,45,30.69,9.0,83.0,,
1,Electric_Vehicle_4,45,34.14,8.0,83.0,,
1,Electric_Vehicle_4,45,31.95,7.0,83.0,,
1,Electric_Vehicle_4,45,21.2,6.0,83.0,,
1,Electric_Vehicle_4,45,15.64,5.0,83.0,,
1,Electric_Vehicle_4,45,15.04,4.0,83.0,,
1,Electric_Vehicle_4,45,34.56,3.0,83.0,,
1,Electric_Vehicle_4,45,11.43,2.0,83.0,,
1,Electric_Vehicle_4,45,13.13,1.0,83.0,,
1,Electric_Vehicle_4,45,11.6,0.0,83.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,22.26,,,2.0,35.0
2,Electric_Vehicle_4,45,22.47,,,1.0,35.0
2,Electric_Vehicle_4,45,15.75,,,0.0,35.0
1,Electric_Vehicle_4,45,24.27,13.0,90.0,,
1,Electric_Vehicle_4,45,16.55,12.0,90.0,,
1,Electric_Vehicle_4,45,33.8,11.0,90.0,,
1,Electric_Vehicle_4,45,31.54,10.0,90.0,,
1,Electric_Vehicle_4,45,19.27,9.0,90.0,,
1,Electric_Vehicle_4,45,34.79,8.0,90.0,,
1,Electric_Vehicle_4,45,20.7,7.0,90.0,,
1,Electric_Vehicle_4,45,10.37,6.0,90.0,,
1,Electric_Vehicle_4,45,24.24,5.0,90.0,,
1,Electric_Vehicle_4,45,33.66,4.0,90.0,,
1,Electric_Vehicle_4,45,19.32,3.0,90.0,,
1,Electric_Vehicle_4,45,21.78,2.0,90.0,,
1,Electric_Vehicle_4,45,12.01,1.0,90.0,,
1,Electric_Vehicle_4,45,14.44,0.0,90.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,23.53,,,2.0,28.0
2,Electric_Vehicle_4,45,13.27,,,1.0,28.0
2,Electric_Vehicle_4,45,12.6,,,0.0,28.0
1,Electric_Vehicle_4,45,24.05,13.0,88.0,,
1,Electric_Vehicle_4,45,19.21,12.0,88.0,,
1,Electric_Vehicle_4,45,19.64,11.0,88.0,,
1,Electric_Vehicle_4,45,32.77,10.0,88.0,,
1,Electric_Vehicle_4,45,10.46,9.0,88.0,,
1,Electric_Vehicle_4,45,30.93,8.0,88.0,,
1,Electric_Vehicle_4,45,33.32,7.0,88.0,,
1,Electric_Vehicle_4,45,16.18,6.0,88.0,,
1,Electric_Vehicle_4,45,27.73,5.0,88.0,,
1,Electric_Vehicle_4,45,14.09,4.0,88.0,,
1,Electric_Vehicle_4,45,26.12,3.0,88.0,,
1,Electric_Vehicle_4,45,30.62,2.0,88.0,,
1,Electric_Vehicle_4,45,35.82,1.0,88.0,,
1,Electric_Vehicle_4,45,23.87,0.0,88.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,29.51,,,1.0,54.0
2,Electric_Vehicle_4,45,24.3,,,0.0,54.0
1,Electric_Vehicle_4,45,12.74,15.0,88.0,,
1,Electric_Vehicle_4,45,31.98,14.0,88.0,,
1,Electric_Vehicle_4,45,25.96,13.0,88.0,,
1,Electric_Vehicle_4,45,16.56,12.0,88.0,,
1,Electric_Vehicle_4,45,19.92,11.0,88.0,,
1,Electric_Vehicle_4,45,30.23,10.0,88.0,,
1,Electric_Vehicle_4,45,34.75,9.0,88.0,,
1,Electric_Vehicle_4,45,9.69,8.0,88.0,,
1,Electric_Vehicle_4,45,33.57,7.0,88.0,,
1,Electric_Vehicle_4,45,33.64,6.0,88.0,,
1,Electric_Vehicle_4,45,24.17,5.0,88.0,,
1,Electric_Vehicle_4,45,29.52,4.0,88.0,,
1,Electric_Vehicle_4,45,24.3,3.0,88.0,,
1,Electric_Vehicle_4,45,15.78,2.0,88.0,,
1,Electric_Vehicle_4,45,15.33,1.0,88.0,,
1,Electric_Vehicle_4,45,10.21,0.0,88.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,10.57,,,1.0,34.0
2,Electric_Vehicle_4,45,15.3,,,0.0,34.0
1,Electric_Vehicle_4,45,9.41,13.0,78.0,,
1,Electric_Vehicle_4,45,29.17,12.0,78.0,,
1,Electric_Vehicle_4,45,10.55,11.0,78.0,,
1,Electric_Vehicle_4,45,21.63,10.0,78.0,,
1,Electric_Vehicle_4,45,31.39,9.0,78.0,,
1,Electric_Vehicle_4,45,16.32,8.0,78.0,,
1,Electric_Vehicle_4,45,12.75,7.0,78.0,,
1,Electric_Vehicle_4,45,32.6,6.0,78.0,,
1,Electric_Vehicle_4,45,30.07,5.0,78.0,,
1,Electric_Vehicle_4,45,17.09,4.0,78.0,,
1,Electric_Vehicle_4,45,21.58,3.0,78.0,,
1,Electric_Vehicle_4,45,26.72,2.0,78.0,,
1,Electric_Vehicle_4,45,25.96,1.0,78.0,,
1,Electric_Vehicle_4,45,34.46,0.0,78.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,14.64,,,3.0,28.0
2,Electric_Vehicle_4,45,16.06,,,2.0,28.0
2,Electric_Vehicle_4,45,24.77,,,1.0,28.0
2,Electric_Vehicle_4,45,12.6,,,0.0,28.0
1,Electric_Vehicle_4,45,23.15,17.0,78.0,,
1,Electric_Vehicle_4,45,27.79,16.0,78.0,,
1,Electric_Vehicle_4,45,27.55,15.0,78.0,,
1,Electric_Vehicle_4,45,27.06,14.0,78.0,,
1,Electric_Vehicle_4,45,9.68,13.0,78.0,,
1,Electric_Vehicle_4,45,22.11,12.0,78.0,,
1,Electric_Vehicle_4,45,14.57,11.0,78.0,,
1,Electric_Vehicle_4,45,27.4,10.0,78.0,,
1,Electric_Vehicle_4,45,12.03,9.0,78.0,,
1,Electric_Vehicle_4,45,33.76,8.0,78.0,,
1,Electric_Vehicle_4,45,34.58,7.0,78.0,,
1,Electric_Vehicle_4,45,28.9,6.0,78.0,,
1,Electric_Vehicle_4,45,21.44,5.0,78.0,,
1,Electric_Vehicle_4,45,31.11,4.0,78.0,,
1,Electric_Vehicle_4,45,15.51,3.0,78.0,,
1,Electric_Vehicle_4,45,11.38,2.0,78.0,,
1,Electric_Vehicle_4,45,27.99,1.0,78.0,,
1,Electric_Vehicle_4,45,35.71,0.0,78.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,34.1,,,2.0,31.0
2,Electric_Vehicle_4,45,27.34,,,1.0,31.0
2,Electric_Vehicle_4,45,13.95,,,0.0,31.0
1,Electric_Vehicle_4,45,19.22,18.0,89.0,,
1,Electric_Vehicle_4,45,34.04,17.0,89.0,,
1,Electric_Vehicle_4,45,32.58,16.0,89.0,,
1,Electric_Vehicle_4,45,29.62,15.0,89.0,,
1,Electric_Vehicle_4,45,28.86,14.0,89.0,,
1,Electric_Vehicle_4,45,9.58,13.0,89.0,,
1,Electric_Vehicle_4,45,24.77,12.0,89.0,,
1,Electric_Vehicle_4,45,33.5,11.0,89.0,,
1,Electric_Vehicle_4,45,9.26,10.0,89.0,,
1,Electric_Vehicle_4,45,10.64,9.0,89.0,,
1,Electric_Vehicle_4,45,12.15,8.0,89.0,,
1,Electric_Vehicle_4,45,22.01,7.0,89.0,,
1,Electric_Vehicle_4,45,11.64,6.0,89.0,,
1,Electric_Vehicle_4,45,17.35,5.0,89.0,,
1,Electric_Vehicle_4,45,15.27,4.0,89.0,,
1,Electric_Vehicle_4,45,30.58,3.0,89.0,,
1,Electric_Vehicle_4,45,27.54,2.0,89.0,,
1,Electric_Vehicle_4,45,11.86,1.0,89.0,,
1,Electric_Vehicle_4,45,18.22,0.0,89.0,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,9.45,,,2.0,42.0
2,Electric_Vehicle_4,45,22.77,,,1.0,42.0
2,Electric_Vehicle_4,45,18.9,,,0.0,42.0
1,Electric_Vehicle_4,45,33.57,13.0,92.0,,
1,Electric_Vehicle_4,45,31.03,12.0,92.0,,
1,Electric_Vehicle_4,45,12.95,11.0,92.0,,
1,Electric_Vehicle_4,45,12.59,10.0,92.0,,
1,Electric_Vehicle_4,45,15.37,9.0,92.0,,
1,Electric_Vehicle_4,45,14.26,8.0,92.0,,
1,Electric_Vehicle_4,45,10.58,7.0,92.0,,
1,Electric_Vehicle_4,45,33.18,6.0,92.0,,
1,Electric_Vehicle_4,45,13.09,5.0,92.0,,
1,Electric_Vehicle_4,45,29.6,4.0,92.0,,
1,Electric_Vehicle_4,45,35.84,3.0,92.0,,
1,Electric_Vehicle_4,45,17.02,2.0,92.0,,
1,Electric_Vehicle_4,45,9.82,1.0,92.0,,
1,Electric_Vehicle_4,45,35.24,0.0,92.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,25.65,,,0.0,57.0
1,Electric_Vehicle_4,45,14.82,13.0,92.0,,
1,Electric_Vehicle_4,45,31.4,12.0,92.0,,
1,Electric_Vehicle_4,45,24.44,11.0,92.0,,
1,Electric_Vehicle_4,45,31.7,10.0,92.0,,
1,Electric_Vehicle_4,45,34.83,9.0,92.0,,
1,Electric_Vehicle_4,45,9.34,8.0,92.0,,
1,Electric_Vehicle_4,45,14.86,7.0,92.0,,
1,Electric_Vehicle_4,45,23.77,6.0,92.0,,
1,Electric_Vehicle_4,45,9.44,5.0,92.0,,
1,Electric_Vehicle_4,45,33.32,4.0,92.0,,
1,Electric_Vehicle_4,45,14.83,3.0,92.0,,
1,Electric_Vehicle_4,45,9.81,2.0,92.0,,
1,Electric_Vehicle_4,45,21.41,1.0,92.0,,
1,Electric_Vehicle_4,45,19.89,0.0,92.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,22.0,,,2.0,42.0
2,Electric_Vehicle_4,45,20.14,,,1.0,42.0
2,Electric_Vehicle_4,45,18.9,,,0.0,42.0
1,Electric_Vehicle_4,45,28.93,13.0,100.0,,
1,Electric_Vehicle_4,45,16.77,12.0,100.0,,
1,Electric_Vehicle_4,45,11.74,11.0,100.0,,
1,Electric_Vehicle_4,45,13.21,10.0,100.0,,
1,Electric_Vehicle_4,45,12.48,9.0,100.0,,
1,Electric_Vehicle_4,45,10.9,8.0,100.0,,
1,Electric_Vehicle_4,45,25.13,7.0,100.0,,
1,Electric_Vehicle_4,45,14.02,6.0,100.0,,
1,Electric_Vehicle_4,45,11.82,5.0,100.0,,
1,Electric_Vehicle_4,45,35.91,4.0,100.0,,
1,Electric_Vehicle_4,45,33.87,3.0,100.0,,
1,Electric_Vehicle_4,45,12.54,2.0,100.0,,
1,Electric_Vehicle_4,45,35.77,1.0,100.0,,
1,Electric_Vehicle_4,45,12.56,0.0,100.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,19.34,,,1.0,63.0
2,Electric_Vehicle_4,45,28.35,,,0.0,63.0
1,Electric_Vehicle_4,45,10.09,13.0,100.0,,
1,Electric_Vehicle_4,45,33.08,12.0,100.0,,
1,Electric_Vehicle_4,45,27.22,11.0,100.0,,
1,Electric_Vehicle_4,45,13.51,10.0,100.0,,
1,Electric_Vehicle_4,45,16.92,9.0,100.0,,
1,Electric_Vehicle_4,45,21.97,8.0,100.0,,
1,Electric_Vehicle_4,45,10.31,7.0,100.0,,
1,Electric_Vehicle_4,45,32.7,6.0,100.0,,
1,Electric_Vehicle_4,45,21.09,5.0,100.0,,
1,Electric_Vehicle_4,45,12.92,4.0,100.0,,
1,Electric_Vehicle_4,45,15.22,3.0,100.0,,
1,Electric_Vehicle_4,45,17.89,2.0,100.0,,
1,Electric_Vehicle_4,45,35.62,1.0,100.0,,
1,Electric_Vehicle_4,45,13.51,0.0,100.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,23.88,,,3.0,63.0
2,Electric_Vehicle_4,45,26.83,,,2.0,63.0
2,Electric_Vehicle_4,45,24.47,,,1.0,63.0
2,Electric_Vehicle_4,45,28.35,,,0.0,63.0
1,Electric_Vehicle_4,45,14.08,13.0,84.0,,
1,Electric_Vehicle_4,45,17.99,12.0,84.0,,
1,Electric_Vehicle_4,45,13.02,11.0,84.0,,
1,Electric_Vehicle_4,45,14.23,10.0,84.0,,
1,Electric_Vehicle_4,45,28.12,9.0,84.0,,
1,Electric_Vehicle_4,45,16.82,8.0,84.0,,
1,Electric_Vehicle_4,45,29.12,7.0,84.0,,
1,Electric_Vehicle_4,45,13.41,6.0,84.0,,
1,Electric_Vehicle_4,45,20.97,5.0,84.0,,
1,Electric_Vehicle_4,45,21.8,4.0,84.0,,
1,Electric_Vehicle_4,45,30.12,3.0,84.0,,
1,Electric_Vehicle_4,45,11.12,2.0,84.0,,
1,Electric_Vehicle_4,45,12.93,1.0,84.0,,
1,Electric_Vehicle_4,45,21.51,0.0,84.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_4,45,21.15,,,2.0,47.0
1,Electric_Vehicle_4,45,35.47,,81.0,,
1,Electric_Vehicle_4,45,9.36,,81.0,,
1,Electric_Vehicle_4,45,14.59,,81.0,,
1,Electric_Vehicle_4,45,14.85,,81.0,,
1,Electric_Vehicle_4,45,29.4,,81.0,,
1,Electric_Vehicle_4,45,26.18,,81.0,,
1,Electric_Vehicle_4,45,32.87,,81.0,,
1,Electric_Vehicle_4,45,34.74,,81.0,,
1,Electric_Vehicle_4,45,27.38,,81.0,,
1,Electric_Vehicle_4,45,33.31,,81.0,,
1,Electric_Vehicle_4,45,12.63,,81.0,,
1,Electric_Vehicle_4,45,26.53,,81.0,,
1,Electric_Vehicle_4,45,29.17,,81.0,,
1,Electric_Vehicle_4,45,28.66,,81.0,,
1,Electric_Vehicle_4,45,27.87,,81.0,,
1,Electric_Vehicle_4,45,27.61,,81.0,,
1,Electric_Vehicle_4,45,26.07,,81.0,,
1,Electric_Vehicle_4,45,26.68,,81.0,,
1,Electric_Vehicle_4,45,12.57,,81.0,,
1,Electric_Vehicle_4,45,23.84,,81.0,,
1,Electric_Vehicle_4,45,16.19,,81.0,,
1,Electric_Vehicle_4,45,29.55,,81.0,,
1,Electric_Vehicle_4,45,18.2,,81.0,,
1,Electric_Vehicle_4,45,31.31,,81.0,,
1,Electric_Vehicle_4,45,11.23,,81.0,,
1,Electric_Vehicle_4,45,16.65,,81.0,,
1,Electric_Vehicle_4,45,9.12,,81.0,,
1,Electric_Vehicle_4,45,33.64,,81.0,,
1,Electric_Vehicle_4,45,20.3,,81.0,,
1,Electric_Vehicle_4,45,16.76,,81.0,,
1,Electric_Vehicle_4,45,13.97,,81.0,,
1,Electric_Vehicle_4,45,20.5,8.0,81.0,,
1,Electric_Vehicle_4,45,24.74,7.0,81.0,,
1,Electric_Vehicle_4,45,17.78,6.0,81.0,,
1,Electric_Vehicle_4,45,27.83,5.0,81.0,,
1,Electric_Vehicle_4,45,23.12,4.0,81.0,,
1,Electric_Vehicle_4,45,19.4,3.0,81.0,,
1,Electric_Vehicle_4,45,9.37,2.0,81.0,,
1,Electric_Vehicle_4,45,16.83,1.0,81.0,,
1,Electric_Vehicle_4,45,19.47,0.0,81.0,,
2,Electric_Vehicle_4,45,26.24,,,1.0,34.0
2,Electric_Vehicle_4,45,15.3,,,0.0,34.0
1,Electric_Vehicle_4,45,23.7,20.0,90.0,,
1,Electric_Vehicle_4,45,14.0,19.0,90.0,,
1,Electric_Vehicle_4,45,27.33,18.0,90.0,,
1,Electric_Vehicle_4,45,24.5,17.0,90.0,,
1,Electric_Vehicle_4,45,18.32,16.0,90.0,,
1,Electric_Vehicle_4,45,26.6,15.0,90.0,,
1,Electric_Vehicle_4,45,16.1,14.0,90.0,,
1,Electric_Vehicle_4,45,15.74,13.0,90.0,,
1,Electric_Vehicle_4,45,19.19,12.0,90.0,,
1,Electric_Vehicle_4,45,31.4,11.0,90.0,,
1,Electric_Vehicle_4,45,9.25,10.0,90.0,,
1,Electric_Vehicle_4,45,32.4,9.0,90.0,,
1,Electric_Vehicle_4,45,33.27,8.0,90.0,,
1,Electric_Vehicle_4,45,30.29,7.0,90.0,,
1,Electric_Vehicle_4,45,17.35,6.0,90.0,,
