Hour,Day Type,Daylight Savings Status,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
14,8.0,0.0,25.7,42.416666666666664,130.58333333333337,694.8333333333335,25.868547815356575,0.8690428526309102,33.2560920748616,12.274303196808475,15.057611523335208,20.69076920461314
15,8.0,0.0,25.7,42.583333333333336,118.08333333333331,589.1666666666666,25.895775354786352,0.8962644519074168,32.81564612677784,11.374558941063796,14.1309891615247,18.88217600849309
16,8.0,0.0,25.7,43.58333333333334,69.83333333333333,569.5833333333334,25.45486711892132,0.4551157635000571,33.78280430801297,11.374558941063796,3.8431006829412797,18.03050715369304
17,8.0,0.0,25.7,43.41666666666666,35.833333333333336,338.9166666666667,25.253738439258246,0.253977839559397,34.31584113117721,12.724175324680814,3.834927001415409,18.346042964349007
18,8.0,0.0,25.525000000000006,44.16666666666666,0.0,0.0,25.226264579935574,0.22653669832510204,34.699085498396954,12.724175324680814,3.535953419680227,18.201238627149756
19,8.0,0.0,24.933333333333334,46.75,0.0,0.0,25.0859832147035,0.08672299985699006,35.26913306872337,11.824431068936134,2.4556015438555963,18.3559321512173
20,8.0,0.0,24.133333333333336,48.0,0.0,0.0,25.05004483590269,0.05229789893026293,34.208829909693975,10.924686813191457,1.53069590979236,17.065243260926046
21,8.0,0.0,23.33333333333333,49.16666666666666,0.0,0.0,25.119607860309017,0.1248663535455865,33.5763489419098,10.02494255744678,6.146885428249759,13.797484862288353
22,8.0,0.0,22.53333333333333,50.58333333333334,0.0,0.0,25.006747988454073,0.016536692127301578,32.95629226970659,9.125198301702099,6.4436162990607375,8.384013347354697
23,8.0,0.0,21.675,51.58333333333334,0.0,0.0,24.717706648499963,0.007499181824671908,32.29311453566076,5.076349150851049,6.61052835015449,4.210479991512256
24,8.0,0.0,20.833333333333336,53.75,0.0,0.0,24.414942434712923,0.007995048583230968,31.6813794479463,2.377116383617017,0.0,2.1901950376423276
1,2.0,0.0,19.566666666666666,61.41666666666666,0.0,0.0,24.559115357226332,0.0,33.06317657597239,2.377116383617017,0.0,0.0
2,2.0,0.0,17.850000000000005,69.5,0.0,0.0,25.061375551134624,0.0,34.72801553615741,1.923782380839445,0.0,0.0
3,2.0,0.0,16.10833333333334,76.66666666666667,0.0,0.0,25.168794674618972,0.0,39.20290506699517,2.3719235712591678,0.0,0.0
4,2.0,0.0,14.875,82.91666666666667,0.0,0.0,23.921109992196584,0.0,35.20187735436514,1.923782380839445,0.0,0.16111050313910874
5,2.0,0.0,13.975,86.75,0.0,0.0,23.509403818404472,0.0,35.41839223894527,3.268205952098612,0.0,0.0
6,2.0,0.0,13.191666666666668,88.0,0.0,0.0,23.032337403626293,0.0,38.204690952465604,6.425965534468068,0.0,0.030926421479981796
7,2.0,0.0,12.491666666666667,90.33333333333331,0.0,0.0,22.96755403886339,0.0,37.796731618994855,6.875837662340407,2.356296672534792,0.0
8,2.0,0.0,12.316666666666665,89.66666666666669,31.58333333333333,13.833333333333336,23.030713785100573,0.0,37.90912576660032,7.775581918085084,2.3030292357440105,0.0
9,2.0,0.0,13.100000000000003,84.5,115.33333333333331,64.75,23.46120157365493,0.0,38.54580483063871,9.125198301702099,5.070451759321762,0.0
10,2.0,0.0,13.891666666666666,81.41666666666667,175.83333333333337,20.833333333333332,23.61379910611005,0.003812085585220615,38.71089452357252,10.474814685319117,1.9944257693029175,0.0
11,2.0,0.0,14.391666666666666,81.0,218.5,45.91666666666666,23.615187444207344,0.0052566106046096905,39.33114220058751,12.724175324680814,1.5406590627799606,0.0
12,2.0,0.0,15.125,75.75,265.75,153.83333333333337,24.09276404509324,0.470918772294878,40.794302145686636,14.07379170829783,11.063229668062496,1.9473163292516882
13,2.0,0.0,15.616666666666667,70.25,257.3333333333333,46.08333333333334,24.277836279170394,0.6163590477084817,38.79857565955041,13.174047452553152,4.768875189803323,2.612766706656452
14,2.0,0.0,15.7,67.25,247.58333333333331,37.916666666666664,24.28483784929957,0.6031545379659544,36.534399999209604,12.274303196808475,15.064323552838282,2.6089028759727193
15,2.0,0.0,15.641666666666666,63.08333333333334,199.41666666666669,90.66666666666669,24.387816210042047,0.7077115630909816,33.765242183925366,11.374558941063796,14.14331826844856,2.4625542519832817
16,2.0,0.0,15.425,60.41666666666666,121.83333333333331,200.75,23.90207751931202,0.22205808297439766,32.62755713904898,11.374558941063796,3.3842771322079623,2.231006338342728
17,2.0,0.0,15.008333333333333,60.0,61.33333333333334,259.33333333333337,23.67129800463406,0.0570485257791038,32.73921119805396,12.724175324680814,4.76628898840857,1.8887017484665243
18,2.0,0.0,14.275,61.16666666666666,0.0,0.0,23.651788387580837,0.04183753336754492,32.5385071932633,12.724175324680814,3.530875295321917,1.3549629544102508
19,2.0,0.0,13.433333333333332,62.58333333333334,0.0,0.0,23.613422649025196,0.0034152258400403923,31.678400607480814,11.824431068936134,2.4606821172421514,0.3066392580700632
20,2.0,0.0,12.633333333333333,64.75,0.0,0.0,23.61614371707411,0.005430537771312416,30.464762142075028,10.924686813191457,1.5379592808233966,0.04596628806235014
21,2.0,0.0,11.833333333333336,69.5,0.0,0.0,23.62767230592355,0.016663580947941625,30.467300700212025,10.02494255744678,6.142937546687964,0.0
22,2.0,0.0,11.033333333333335,72.0,0.0,0.0,23.616724621316834,0.006634614162909003,29.91571217960926,9.125198301702099,6.461321940689788,0.0
23,2.0,0.0,10.233333333333333,73.75,0.0,0.0,23.302656146598515,0.0,28.004503893521562,5.076349150851049,6.604193295461513,0.0
24,2.0,0.0,9.433333333333334,75.58333333333333,0.0,0.0,22.828614500596153,0.0,26.527038653898778,2.377116383617017,2.3071526117358205,0.0
1,3.0,0.0,9.041666666666666,77.16666666666667,0.0,0.0,20.794522449671724,0.0,28.35136287167399,2.377116383617017,0.0,0.0
2,3.0,0.0,8.941666666666668,80.33333333333333,0.0,0.0,22.71602988222692,0.0,26.34792556129378,1.923782380839445,0.0,0.0
3,3.0,0.0,8.9,82.0,0.0,0.0,23.56120362450654,0.0,29.248141045261228,2.3719235712591678,0.0,0.0
4,3.0,0.0,8.841666666666667,82.0,0.0,0.0,22.958753776137055,0.0,25.059995824821176,1.923782380839445,0.0,0.0
5,3.0,0.0,8.799999999999997,81.41666666666667,0.0,0.0,23.200582557796455,0.0,24.350379795044287,3.268205952098612,0.0,0.0
6,3.0,0.0,8.799999999999997,80.41666666666667,0.0,0.0,22.67583192558603,0.0,26.248909463214403,6.425965534468068,0.0,0.0
7,3.0,0.0,8.858333333333336,77.66666666666667,0.0,0.0,22.554075260261712,0.0,27.048695930399866,6.875837662340407,2.3617895249000087,0.0
8,3.0,0.0,9.483333333333333,72.5,41.25,30.33333333333333,22.39027826921987,0.0,27.594619956538303,7.775581918085084,2.3053645260856697,0.0
9,3.0,0.0,11.358333333333334,64.16666666666667,117.66666666666669,195.0,22.949002648434163,0.0,28.96647707434125,9.125198301702099,5.071150906991404,0.0
10,3.0,0.0,13.975000000000003,55.33333333333334,165.83333333333337,353.75,23.51709243185557,0.0,28.551611522882837,10.474814685319117,1.995746308626213,0.0
11,3.0,0.0,16.558333333333337,47.91666666666666,192.41666666666669,456.08333333333326,23.799403597365384,0.0012665938234768248,28.186718977387606,12.724175324680814,1.543572363673624,0.5484057969401869
12,3.0,0.0,18.825,42.083333333333336,195.91666666666669,530.5833333333334,24.734598529775777,0.4444891442626666,28.91798079339381,14.07379170829783,11.07366285231288,3.7590507327505827
13,3.0,0.0,20.575000000000006,38.25,181.0,579.0833333333334,25.45538122175486,0.639097602690935,27.31833397722717,13.174047452553152,4.771465522144768,5.25954321994712
14,3.0,0.0,21.725,36.416666666666664,167.83333333333337,540.5,25.63867197096853,0.6386719709685273,26.100753091706927,12.274303196808475,15.078894287812158,7.242720316211237
15,3.0,0.0,22.04166666666667,35.41666666666667,163.58333333333337,414.25,25.780350133514958,0.7803501335149559,24.90730563646734,11.374558941063796,14.154408739617708,7.475841109380012
16,3.0,0.0,21.650000000000006,35.0,82.41666666666667,500.83333333333326,25.32902772226771,0.3473673815140508,24.419026736526916,11.374558941063796,3.3853497276380966,5.977895073906486
17,3.0,0.0,20.466666666666665,37.333333333333336,36.0,315.5833333333333,24.864936102772823,0.18989878012518346,25.80286869125645,12.724175324680814,4.77050253962963,5.143991407733397
18,3.0,0.0,18.75,41.333333333333336,0.0,0.0,24.432926929007756,0.17268438018689025,27.14004277509973,12.724175324680814,3.5340048308216208,4.139894712895396
19,3.0,0.0,17.59166666666667,48.25,0.0,0.0,24.011402133677123,0.037351975505771406,29.126796116524694,11.824431068936134,2.461462101236641,3.4993110421057403
20,3.0,0.0,16.891666666666666,53.75,0.0,0.0,23.78324073343568,0.004132758304852047,31.044560592978712,10.924686813191457,1.5398182183497862,2.3535457125341557
21,3.0,0.0,16.191666666666666,53.83333333333334,0.0,0.0,23.632789361756338,0.005790012090521657,30.793772557707108,10.02494255744678,6.148089198506325,2.159764702663104
22,3.0,0.0,15.55,54.16666666666666,0.0,0.0,23.613377014335466,0.004526999172474788,29.750154271328576,9.125198301702099,6.465408983953608,1.1539403529254824
23,3.0,0.0,14.891666666666666,56.75,0.0,0.0,23.615786068015872,0.004995376474616009,28.575520987934922,5.076349150851049,6.608648659976329,0.0
24,3.0,0.0,14.25,60.91666666666666,0.0,0.0,23.393710487686672,0.0,27.914342704652388,2.377116383617017,2.30917677226236,0.03584409770646531
1,4.0,0.0,13.475,65.33333333333333,0.0,0.0,22.44143268764767,0.0,28.864920734023713,2.377116383617017,0.0,0.0
2,4.0,0.0,12.575,71.08333333333333,0.0,0.0,23.658585302364692,0.0,28.305518412042574,1.923782380839445,0.0,0.0
3,4.0,0.0,11.675000000000004,79.25,0.0,0.0,24.096899705483118,0.0,32.087274033158025,2.3719235712591678,0.0,0.0
4,4.0,0.0,11.008333333333335,81.25,0.0,0.0,23.046763234096144,0.0,28.84279295818576,1.923782380839445,0.0,0.0
5,4.0,0.0,10.566666666666668,82.33333333333333,0.0,0.0,22.92032701903742,0.0,29.198219069074256,3.268205952098612,0.0,0.0
6,4.0,0.0,10.166666666666666,86.33333333333331,0.0,0.0,22.409399291849148,0.0,30.978807395731373,6.425965534468068,0.0,0.0
7,4.0,0.0,9.825,86.83333333333331,0.0,0.0,22.333735959499457,0.0,31.638602602911696,6.875837662340407,2.3639403749958983,0.0
8,4.0,0.0,9.933333333333334,83.66666666666667,29.83333333333333,2.666666666666667,22.445864487125895,0.0,31.746044512667282,7.775581918085084,2.3066620511136695,0.0
9,4.0,0.0,10.975000000000003,80.25,111.75,16.333333333333332,22.94587107919894,0.0,33.108504574186256,9.125198301702099,5.075576210656079,0.0
10,4.0,0.0,12.3,72.58333333333333,183.0,23.83333333333333,23.333384475530288,0.0,32.98459510582367,10.474814685319117,1.9970116360143784,0.0
11,4.0,0.0,13.383333333333335,66.83333333333333,234.75,32.0,23.600710867262805,0.0,31.964071753692046,12.724175324680814,1.544332448941391,0.0
12,4.0,0.0,14.441666666666668,63.08333333333334,279.75,96.83333333333331,24.084939878627488,0.4749831260326314,34.134599511370396,14.07379170829783,11.080662860850449,1.2003085040794068
13,4.0,0.0,15.483333333333334,59.83333333333334,286.0833333333333,133.75,24.177122173476036,0.532743379080669,34.19815562843924,13.174047452553152,4.775073416795302,2.2578673564872305
14,4.0,0.0,16.25,56.66666666666666,255.33333333333331,204.75,24.318962983096444,0.5318710256299966,32.740715168010006,12.274303196808475,15.08866064624455,2.7855326039778765
15,4.0,0.0,16.791666666666668,55.0,169.33333333333337,409.91666666666674,24.580798985027414,0.6689975468338218,30.460340168997433,11.374558941063796,14.163783120407935,3.161765067064511
16,4.0,0.0,16.941666666666666,54.41666666666666,103.25,452.0,24.17210366490591,0.21090705476770388,30.74540356326647,11.374558941063796,3.38920128446245,3.2648646571212763
17,4.0,0.0,16.433333333333334,54.0,48.08333333333334,344.0,23.914650756366633,0.06792545434293729,31.56376028228312,12.724175324680814,4.773436926357585,2.8638056172141324
18,4.0,0.0,15.4,56.33333333333334,0.0,0.0,23.719423550345418,0.0627691935752619,31.88214519049017,12.724175324680814,3.5357698709823513,2.132153068654928
19,4.0,0.0,14.375,61.5,0.0,0.0,23.614541074376174,0.004577780495909067,32.28626394146602,11.824431068936134,2.4646102584091834,1.0214081506693047
20,4.0,0.0,13.416666666666664,64.58333333333333,0.0,0.0,23.614654604735023,0.003689466115472939,31.749970345362485,10.924686813191457,1.5398285850954458,0.29808268140311106
21,4.0,0.0,12.475000000000003,67.33333333333333,0.0,0.0,23.627457738022002,0.016359900192753685,30.937078982221053,10.02494255744678,6.151194514783629,0.04578809590467672
22,4.0,0.0,11.575,71.91666666666667,0.0,0.0,23.617134968691666,0.006846169272128222,30.477675845459906,9.125198301702099,6.471253255734395,0.0
23,4.0,0.0,10.616666666666667,75.16666666666667,0.0,0.0,23.346920496717217,0.0,29.065577501022542,5.076349150851049,6.61453406782345,0.0
24,4.0,0.0,9.675000000000004,78.33333333333333,0.0,0.0,22.863338992854565,0.0,27.620190131660713,2.377116383617017,2.3101142827427212,0.0
1,5.0,0.0,8.891666666666667,84.08333333333333,0.0,0.0,20.76359875551361,0.0,30.24881538844422,2.377116383617017,0.0,0.0
2,5.0,0.0,8.133333333333331,91.66666666666669,0.0,0.0,22.691090531929675,0.0,28.822427692841593,1.923782380839445,0.0,0.0
3,5.0,0.0,7.3916666666666675,95.58333333333331,0.0,0.0,23.28321882693335,0.0,32.62067661035216,2.3719235712591678,0.0,0.0
4,5.0,0.0,6.866666666666667,93.08333333333331,0.0,0.0,23.612811703387777,0.1992487939101455,34.0279291074722,1.923782380839445,0.0,0.0
5,5.0,0.0,6.466666666666666,92.16666666666669,0.0,0.0,23.079016372312697,0.0,26.852718073092092,3.268205952098612,0.0,0.0
6,5.0,0.0,6.183333333333334,92.41666666666669,0.0,0.0,22.110615374084304,0.0,26.38518635620687,6.425965534468068,0.0,0.0
7,5.0,0.0,5.925,90.83333333333331,0.0,0.0,21.936167930624514,0.0,26.616443494764656,6.875837662340407,2.3638905894119793,0.0
8,5.0,0.0,6.2666666666666675,90.0,37.166666666666664,75.16666666666666,22.00044268769546,0.0,27.521002439472063,7.775581918085084,2.3083280044727985,0.0
9,5.0,0.0,8.525,80.66666666666667,93.66666666666669,466.58333333333326,22.418148656654225,0.0,30.211302155744058,9.125198301702099,5.0796782931772935,0.0
10,5.0,0.0,11.591666666666667,66.41666666666667,74.5,760.5833333333335,23.05455883123748,0.0,29.705932414557825,10.474814685319117,1.9985086650510469,0.0
11,5.0,0.0,14.258333333333335,51.08333333333334,71.16666666666667,868.5833333333335,23.60133936657629,0.0,27.729575430895395,12.724175324680814,1.545006889705284,0.0
12,5.0,0.0,16.525000000000006,41.083333333333336,77.0,891.5833333333335,24.377510120746045,0.4748256628427203,27.35845347503527,14.07379170829783,11.087504607984286,2.151773153801948
13,5.0,0.0,18.216666666666665,37.25,83.25,870.8333333333335,24.869700271485257,0.5789015162896511,25.824592712532983,13.174047452553152,4.77803271784278,3.617732525735229
14,5.0,0.0,19.150000000000006,33.083333333333336,79.16666666666667,840.6666666666665,25.094721990720167,0.558016769075051,23.37186800154192,12.274303196808475,15.098865713523256,4.075685352386133
15,5.0,0.0,19.458333333333332,30.41666666666667,75.33333333333333,756.3333333333335,25.291868069723396,0.7075534653239313,21.258646263378274,11.374558941063796,14.173856925841033,4.168551226846624
16,5.0,0.0,18.858333333333334,31.75,62.41666666666666,600.7500000000001,24.67068360469841,0.23501222152070156,21.29592423380762,11.374558941063796,3.3897952736798382,3.8463349875625243
17,5.0,0.0,17.291666666666668,35.91666666666667,34.75,342.6666666666667,24.182636797787232,0.10556171537381509,23.45019910966557,12.724175324680814,4.777278223683498,2.983617858104223
18,5.0,0.0,15.45,42.666666666666664,2.166666666666666,21.5,23.80055459600092,0.08466249949318261,25.592388956860106,12.724175324680814,3.5387621022075075,1.924928579055673
19,5.0,0.0,14.116666666666665,51.25,0.0,0.0,23.615797297618016,0.005842542114423921,27.51112545056087,11.824431068936134,2.4648833768258203,0.7853237210198359
20,5.0,0.0,13.058333333333332,53.25,0.0,0.0,23.616030721755173,0.005113105546666219,27.16125147633739,10.924686813191457,1.5417939886331375,0.1450162219301878
21,5.0,0.0,12.016666666666666,53.75,0.0,0.0,23.62528008900208,0.014041264148655586,25.590006424230545,10.02494255744678,6.156200574345003,0.0
22,5.0,0.0,11.016666666666666,55.0,0.0,0.0,23.614487643200533,0.004168795660962843,24.40836808157254,9.125198301702099,6.474589408228396,0.0
23,5.0,0.0,10.016666666666667,57.33333333333334,0.0,0.0,23.261363637682013,0.0,22.56241467160546,5.076349150851049,6.618311051004294,0.0
24,5.0,0.0,9.016666666666667,61.33333333333334,0.0,0.0,22.746035551051875,0.0,21.52191239917608,2.377116383617017,2.3119936949267608,0.0
1,6.0,0.0,8.016666666666667,65.33333333333333,0.0,0.0,20.532877443335423,0.0,23.168532717527775,2.377116383617017,0.0,0.0
2,6.0,0.0,7.0166666666666675,71.08333333333333,0.0,0.0,22.48067371307198,0.0,22.077133167174946,1.923782380839445,0.0,0.0
3,6.0,0.0,5.958333333333332,76.33333333333333,0.0,0.0,23.03414046594127,0.0,25.9148660342115,2.3719235712591678,0.0,0.0
4,6.0,0.0,5.208333333333333,77.41666666666667,0.0,0.0,23.372445414719415,0.02191766176776966,27.397292792505404,1.923782380839445,0.0,0.0
5,6.0,0.0,4.650000000000001,77.0,0.0,0.0,23.033237706271176,0.0,19.601992950418513,3.268205952098612,0.0,0.0
6,6.0,0.0,4.166666666666667,81.66666666666667,0.0,0.0,22.33226988614305,0.0,20.041768494316862,6.425965534468068,0.0,0.0
7,6.0,0.0,3.766666666666668,88.5,0.0,0.0,22.25098537508299,0.0,22.025764498803277,6.875837662340407,2.3657978902909464,0.0
8,6.0,0.0,4.008333333333334,88.08333333333331,35.91666666666667,80.83333333333333,22.015287214576894,0.0,24.024267998341994,7.775581918085084,2.3098528298702217,0.0
9,6.0,0.0,6.166666666666668,78.41666666666667,89.16666666666669,501.08333333333326,22.284789782757997,0.0,26.392933051328896,9.125198301702099,5.082404881344914,0.0
10,6.0,0.0,9.133333333333333,67.16666666666667,63.83333333333334,806.75,22.633876996731736,0.0,26.713099532565217,10.474814685319117,1.9998007045795676,0.0
11,6.0,0.0,11.7,53.66666666666666,65.91666666666667,890.6666666666665,23.31394141334975,0.0,25.514886518864444,12.724175324680814,1.5461840154725344,0.0
12,6.0,0.0,13.808333333333332,43.5,68.25,927.4166666666665,24.05073863569512,0.43954200728316906,26.075532056129084,14.07379170829783,11.094571458677834,0.613968097225742
13,6.0,0.0,15.358333333333334,39.25,65.08333333333333,944.9166666666665,24.185530636326533,0.47434743576117455,25.465229542740705,13.174047452553152,4.781334197392611,1.8075625399788202
14,6.0,0.0,16.308333333333334,36.25,58.58333333333334,931.3333333333335,24.392196259714083,0.4700983321179457,23.590617180872634,12.274303196808475,15.10798140018549,2.360095172225339
15,6.0,0.0,16.6,37.333333333333336,52.66666666666666,869.1666666666665,24.6263978697586,0.6239088530980581,22.547533398860015,11.374558941063796,14.183098802861092,2.5723051499830767
16,6.0,0.0,16.016666666666666,40.75,46.41666666666666,734.9166666666665,24.07754645584633,0.14703768543302864,23.934910493675808,11.374558941063796,3.391966337883436,2.232836807684285
17,6.0,0.0,14.55,45.5,31.0,450.91666666666674,23.697045997483322,0.028187569511093358,25.973515633786597,12.724175324680814,4.780067666424117,1.334222180948606
18,6.0,0.0,12.633333333333333,50.91666666666666,1.9999999999999996,28.66666666666666,23.623198991547696,0.013217172801992305,26.543706257164573,12.724175324680814,3.540790835153115,0.22749676423173654
19,6.0,0.0,11.566666666666668,56.5,0.0,0.0,23.611664518950647,0.0016037754968944995,26.52012782741094,11.824431068936134,2.467104720579845,0.0
20,6.0,0.0,11.108333333333334,61.33333333333334,0.0,0.0,23.614388597935132,0.003760045836378012,26.85204703553547,10.924686813191457,1.5423913543269383,0.0
21,6.0,0.0,10.608333333333333,64.16666666666667,0.0,0.0,23.615357415847882,0.004523211608717048,27.02383515014377,10.02494255744678,6.159607360258905,0.0
22,6.0,0.0,10.108333333333333,67.91666666666667,0.0,0.0,23.614486445903573,0.004846280305470074,26.83273845379484,9.125198301702099,6.4791641021499045,0.0
23,6.0,0.0,9.608333333333333,69.41666666666667,0.0,0.0,23.17586678861924,0.0,26.126136850070168,5.076349150851049,6.623204679959795,0.0
24,6.0,0.0,9.108333333333333,69.0,0.0,0.0,22.72334629292255,0.0,24.153800496596904,2.377116383617017,2.313180541144881,0.0
1,7.0,0.0,8.841666666666667,63.75,0.0,0.0,20.71028830450191,0.0,24.516140419033082,2.377116383617017,0.0,0.0
2,7.0,0.0,8.799999999999997,61.75,0.0,0.0,22.80450399349811,0.0,22.09648257195181,1.923782380839445,0.0,0.0
3,7.0,0.0,8.741666666666667,64.75,0.0,0.0,23.49164803007556,0.0,25.312938928231542,2.3719235712591678,0.0,0.0
4,7.0,0.0,8.758333333333333,66.58333333333333,0.0,0.0,22.943960266817925,0.0,20.798240886609,1.923782380839445,0.0,0.0
5,7.0,0.0,8.799999999999997,68.75,0.0,0.0,23.098895429425152,0.0,20.76739909611271,3.268205952098612,0.0,0.0
6,7.0,0.0,8.799999999999997,70.58333333333333,0.0,0.0,22.041859661147985,0.0,22.99892110501572,6.405194285036671,0.0,0.0
7,7.0,0.0,8.799999999999997,73.91666666666667,0.0,0.0,21.874068338581154,0.0,24.374507789120155,6.875837662340407,0.0,0.0
8,7.0,0.0,8.916666666666666,80.66666666666667,12.333333333333336,0.0,22.09491150404918,0.0,28.166041606027466,7.775581918085084,2.3721573695499796,0.0
9,7.0,0.0,9.525,82.25,49.58333333333334,0.0,22.429682079239228,0.0,31.064349728773262,9.125198301702099,2.313414105166297,0.0
10,7.0,0.0,10.308333333333334,81.0,79.66666666666667,0.0,22.814518372829667,0.0,32.244120793356196,10.474814685319117,2.312169885359334,0.0
11,7.0,0.0,10.658333333333333,83.33333333333333,79.16666666666667,0.0,23.159532352553615,0.0,33.218989524829006,12.724175324680814,1.5349034648294848,0.0
12,7.0,0.0,10.991666666666665,82.66666666666667,67.33333333333333,0.0,23.862311397041545,0.2523657874073013,34.86840934289738,14.07379170829783,11.107516716040198,0.0
13,7.0,0.0,11.2,81.0,95.16666666666669,50.49999999999999,24.106881768163127,0.4964798419234224,34.832017306048954,13.174047452553152,9.255111620779823,0.0
14,7.0,0.0,12.541666666666664,81.0,250.58333333333331,317.41666666666663,23.987524596588468,0.37752395868502475,39.484079842317506,12.274303196808475,15.114569897472121,0.2870415617433227
15,7.0,0.0,14.258333333333333,68.75,143.5,509.33333333333326,24.073600268311687,0.46374819685627067,37.561555092234585,11.374558941063796,14.194456694768496,1.4183207177928416
16,7.0,0.0,15.091666666666667,57.66666666666666,94.66666666666669,439.75,23.726022271845512,0.10305558308514051,31.81119872252963,11.374558941063796,3.8583955847130933,1.4887345965630663
17,7.0,0.0,15.066666666666668,56.58333333333334,45.83333333333334,228.91666666666669,23.627033812279393,0.0016999384957614438,31.647389321479338,12.724175324680814,3.855606021892952,1.3367792494831574
18,7.0,0.0,14.433333333333332,58.16666666666666,2.7777777777777772,14.055555555555554,23.611457342913084,0.0016094960541508385,31.37019273142628,12.724175324680814,3.5473624157885086,0.9927927432242014
19,7.0,0.0,13.808333333333332,63.08333333333334,0.0,0.0,23.613198632318376,0.0031674199722449004,31.871204611941145,11.824431068936134,2.461952049578865,0.15888882098242302
20,7.0,0.0,13.25,65.41666666666667,0.0,0.0,23.61673717156421,0.005839013564692408,31.82011357877752,10.924686813191457,1.5451771457627044,0.05733955113189369
21,7.0,0.0,12.708333333333336,67.91666666666667,0.0,0.0,23.617603040188747,0.0072438107781049865,31.25805737055791,10.02494255744678,6.169081091659951,0.025609193107465737
22,7.0,0.0,12.208333333333336,72.33333333333333,0.0,0.0,23.617526818510967,0.007267054649130245,31.725513549330955,9.125198301702099,6.477036888956945,0.0
23,7.0,0.0,11.708333333333336,75.16666666666667,0.0,0.0,23.478764924444445,0.0,30.864689698392166,5.076349150851049,6.626152924904808,0.0
24,7.0,0.0,11.208333333333336,77.75,0.0,0.0,22.956048400056858,0.0,29.228135883922537,2.377116383617017,0.0,0.0
1,1.0,0.0,10.533333333333333,79.58333333333333,0.0,0.0,21.322992920085532,0.0,31.253828414797688,2.377116383617017,0.0,0.0
2,1.0,0.0,9.791666666666666,86.41666666666669,0.0,0.0,23.083130691509545,0.0,29.560199772240253,1.923782380839445,0.0,0.0
3,1.0,0.0,9.033333333333333,93.33333333333331,0.0,0.0,23.64196708035317,0.0,33.04338883590319,2.3719235712591678,0.0,0.0
4,1.0,0.0,8.466666666666667,97.91666666666669,0.0,0.0,22.961000948499564,0.0,28.604943001350126,1.923782380839445,0.0,0.0
5,1.0,0.0,8.066666666666668,100.0,0.0,0.0,22.741226864886563,0.0,28.803307225843465,3.268205952098612,0.0,0.0
6,1.0,0.0,7.725000000000001,100.0,0.0,0.0,22.09935852683509,0.0,30.53074717298763,6.405194285036671,0.0,0.0
7,1.0,0.0,7.425,100.0,0.0,0.0,21.793903027084554,0.0,30.426912231292604,6.875837662340407,0.0,0.0
