KPI,Building_1,District
building_energy_grid_daily_average_export_control_kwh,5.537418479984705,
building_energy_grid_daily_average_export_delta_kwh,-22.121956525752747,
building_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_import_baseline_kwh,272.37078671602495,
building_energy_grid_daily_average_import_business_as_usual_kwh,252.65546144285491,
building_energy_grid_daily_average_import_control_kwh,252.65546144285491,
building_energy_grid_daily_average_import_delta_kwh,-19.715325273170027,
building_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_daily_average_net_exchange_baseline_kwh,244.7114117102875,
building_energy_grid_daily_average_net_exchange_business_as_usual_kwh,247.11804296287022,
building_energy_grid_daily_average_net_exchange_control_kwh,247.11804296287022,
building_energy_grid_daily_average_net_exchange_delta_kwh,2.40663125258272,
building_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_ratio_to_baseline_export_total_ratio,0.2002004195263293,
building_energy_grid_ratio_to_baseline_import_total_ratio,0.9276158595755524,
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,1.0098345689551738,
building_energy_grid_ratio_to_business_as_usual_export_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_import_total_ratio,1.0,
building_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,1.0,
building_energy_grid_total_export_baseline_kwh,10095.383758604527,
building_energy_grid_total_export_business_as_usual_kwh,2021.1000637519173,
building_energy_grid_total_export_control_kwh,2021.1000637519173,
building_energy_grid_total_export_delta_kwh,-8074.283694852609,
building_energy_grid_total_export_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_import_baseline_kwh,99412.49995565414,
building_energy_grid_total_import_business_as_usual_kwh,92216.61159891868,
building_energy_grid_total_import_control_kwh,92216.61159891868,
building_energy_grid_total_import_delta_kwh,-7195.888356735464,
building_energy_grid_total_import_delta_to_business_as_usual_kwh,0.0,
building_energy_grid_total_net_exchange_baseline_kwh,89317.11619704962,
building_energy_grid_total_net_exchange_business_as_usual_kwh,90195.51153516676,
building_energy_grid_total_net_exchange_control_kwh,90195.51153516676,
building_energy_grid_total_net_exchange_delta_kwh,878.395338117145,
building_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,0.0,
building_equity_benefit_relative_percent,7.2899714093498655,
building_ev_events_departure_count,0.0,
building_ev_events_departure_met_count,0.0,
building_ev_events_departure_min_acceptable_count,0.0,
building_ev_events_departure_min_acceptable_feasible_count,0.0,
building_ev_events_departure_min_acceptable_infeasible_count,0.0,
building_ev_events_departure_target_feasible_count,0.0,
building_ev_events_departure_target_infeasible_count,0.0,
building_ev_events_departure_within_tolerance_count,0.0,
building_ev_events_departure_within_tolerance_feasible_count,0.0,
building_ev_events_departure_within_tolerance_infeasible_count,0.0,
building_ev_performance_departure_min_acceptable_feasible_ratio,,
building_ev_performance_departure_min_acceptable_ratio,,
building_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
building_ev_performance_departure_soc_absolute_error_mean_ratio,,
building_ev_performance_departure_soc_deficit_mean_ratio,,
building_ev_performance_departure_soc_surplus_mean_ratio,,
building_ev_performance_departure_success_feasible_ratio,,
building_ev_performance_departure_success_ratio,,
building_ev_performance_departure_tolerance_ratio,0.05,
building_ev_performance_departure_within_tolerance_feasible_ratio,,
building_ev_performance_departure_within_tolerance_ratio,,
building_ev_ratio_to_business_as_usual_charge_total_ratio,1.0,
building_ev_ratio_to_business_as_usual_v2g_export_total_ratio,1.0,
building_ev_total_charge_business_as_usual_kwh,0.0,
building_ev_total_charge_delta_to_business_as_usual_kwh,0.0,
building_ev_total_charge_kwh,0.0,
building_ev_total_v2g_export_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_delta_to_business_as_usual_kwh,0.0,
building_ev_total_v2g_export_kwh,0.0,
building_solar_self_consumption_community_market_local_share_of_demand_ratio,,
building_solar_self_consumption_community_market_local_share_of_export_ratio,,
building_solar_self_consumption_daily_average_export_business_as_usual_kwh,5.537418479984705,
building_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_export_kwh,5.537418479984705,
building_solar_self_consumption_daily_average_generation_business_as_usual_kwh,151.3194212915997,
building_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_daily_average_generation_kwh,151.3194212915997,
building_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,0.9634057648864924,
building_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,0.0,
building_solar_self_consumption_ratio_self_consumption_ratio,0.9634057648864924,
building_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,1.0,
building_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,1.0,
building_solar_self_consumption_total_export_business_as_usual_kwh,2021.1000637519173,
building_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_export_kwh,2021.1000637519173,
building_solar_self_consumption_total_generation_business_as_usual_kwh,55230.012527462095,
building_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,0.0,
building_solar_self_consumption_total_generation_kwh,55230.012527462095,
district_battery_health_capacity_fade_business_as_usual_ratio,,0.007950625987446476
district_battery_health_capacity_fade_delta_to_business_as_usual_ratio,,0.0
district_battery_health_capacity_fade_ratio,,0.007950625987446476
district_battery_health_equivalent_full_cycles_business_as_usual_count,,127.25143460482359
district_battery_health_equivalent_full_cycles_count,,127.25143460482359
district_battery_health_equivalent_full_cycles_delta_to_business_as_usual_count,,0.0
district_battery_ratio_to_business_as_usual_capacity_fade_ratio,,1.0
district_battery_ratio_to_business_as_usual_charge_ratio,,1.0
district_battery_ratio_to_business_as_usual_discharge_ratio,,1.0
district_battery_ratio_to_business_as_usual_equivalent_full_cycles_ratio,,1.0
district_battery_ratio_to_business_as_usual_throughput_ratio,,1.0
district_battery_total_charge_business_as_usual_kwh,,8074.283739864826
district_battery_total_charge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_charge_kwh,,8074.283739864826
district_battery_total_discharge_business_as_usual_kwh,,7195.8884127140045
district_battery_total_discharge_delta_to_business_as_usual_kwh,,0.0
district_battery_total_discharge_kwh,,7195.8884127140045
district_battery_total_throughput_business_as_usual_kwh,,15270.17215257883
district_battery_total_throughput_delta_to_business_as_usual_kwh,,0.0
district_battery_total_throughput_kwh,,15270.17215257883
district_comfort_resilience_discomfort_cold_delta_average_c,,0.0
district_comfort_resilience_discomfort_cold_delta_max_c,,0.0
district_comfort_resilience_discomfort_cold_delta_min_c,,0.0
district_comfort_resilience_discomfort_cold_ratio,,
district_comfort_resilience_discomfort_hot_delta_average_c,,0.0
district_comfort_resilience_discomfort_hot_delta_max_c,,0.0
district_comfort_resilience_discomfort_hot_delta_min_c,,0.0
district_comfort_resilience_discomfort_hot_ratio,,
district_comfort_resilience_discomfort_overall_ratio,,
district_comfort_resilience_resilience_one_minus_thermal_ratio,,
district_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,,0.0
district_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,,0.0
district_cost_community_market_counterfactual_daily_average_eur,,0.0
district_cost_community_market_counterfactual_total_eur,,0.0
district_cost_community_market_savings_daily_average_eur,,0.0
district_cost_community_market_savings_total_eur,,0.0
district_cost_community_market_settled_daily_average_eur,,0.0
district_cost_community_market_settled_total_eur,,0.0
district_cost_daily_average_baseline_eur,,25.076543552004424
district_cost_daily_average_business_as_usual_eur,,23.248470696610134
district_cost_daily_average_control_eur,,23.248470696610134
district_cost_daily_average_delta_eur,,-1.82807285539429
district_cost_daily_average_delta_to_business_as_usual_eur,,0.0
district_cost_ratio_to_baseline_total_ratio,,0.9271002859065013
district_cost_ratio_to_business_as_usual_total_ratio,,1.0
district_cost_total_baseline_eur,,9152.67718248628
district_cost_total_business_as_usual_eur,,8485.449632692942
district_cost_total_control_eur,,8485.449632692942
district_cost_total_delta_eur,,-667.2275497933388
district_cost_total_delta_to_business_as_usual_eur,,0.0
district_deferrable_appliance_ratio_to_business_as_usual_average_start_delay_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_completed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_missed_cycles_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_served_energy_total_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_service_level_ratio,,1.0
district_deferrable_appliance_ratio_to_business_as_usual_unserved_energy_total_ratio,,1.0
district_deferrable_appliance_service_average_start_delay_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_delta_to_business_as_usual_hours,,0.0
district_deferrable_appliance_service_average_start_delay_hours,,0.0
district_deferrable_appliance_service_completed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_completed_cycles_count,,0.0
district_deferrable_appliance_service_completed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_business_as_usual_count,,0.0
district_deferrable_appliance_service_missed_cycles_count,,0.0
district_deferrable_appliance_service_missed_cycles_delta_to_business_as_usual_count,,0.0
district_deferrable_appliance_service_served_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_served_energy_total_kwh,,0.0
district_deferrable_appliance_service_service_level_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_delta_to_business_as_usual_ratio,,
district_deferrable_appliance_service_service_level_ratio,,
district_deferrable_appliance_service_unserved_energy_total_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_delta_to_business_as_usual_kwh,,0.0
district_deferrable_appliance_service_unserved_energy_total_kwh,,0.0
district_electrical_service_phase_imbalance_phase_average_ratio,,
district_electrical_service_phase_violations_energy_total_kwh,,0.0
district_electrical_service_phase_violations_event_count,,0.0
district_emissions_daily_average_baseline_kgco2,,44.333450481810594
district_emissions_daily_average_business_as_usual_kgco2,,41.075454109168795
district_emissions_daily_average_control_kgco2,,41.075454109168795
district_emissions_daily_average_delta_kgco2,,-3.2579963726418004
district_emissions_daily_average_delta_to_business_as_usual_kgco2,,0.0
district_emissions_ratio_to_baseline_total_ratio,,0.926511554204911
district_emissions_ratio_to_business_as_usual_total_ratio,,1.0
district_emissions_total_baseline_kgco2,,16181.247619085014
district_emissions_total_business_as_usual_kgco2,,14992.112880532972
district_emissions_total_control_kgco2,,14992.112880532972
district_emissions_total_delta_kgco2,,-1189.134738552042
district_emissions_total_delta_to_business_as_usual_kgco2,,0.0
district_energy_grid_community_market_grid_export_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_export_after_local_total_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_daily_average_kwh,,0.0
district_energy_grid_community_market_grid_import_after_local_total_kwh,,0.0
district_energy_grid_community_market_local_export_daily_average_kwh,,0.0
district_energy_grid_community_market_local_export_total_kwh,,0.0
district_energy_grid_community_market_local_import_daily_average_kwh,,0.0
district_energy_grid_community_market_local_import_total_kwh,,0.0
district_energy_grid_daily_average_export_baseline_kwh,,27.659375005737452
district_energy_grid_daily_average_export_business_as_usual_kwh,,5.537418479984705
district_energy_grid_daily_average_export_control_kwh,,5.537418479984705
district_energy_grid_daily_average_export_delta_kwh,,-22.121956525752747
district_energy_grid_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_import_baseline_kwh,,272.37078671602495
district_energy_grid_daily_average_import_business_as_usual_kwh,,252.65546144285491
district_energy_grid_daily_average_import_control_kwh,,252.65546144285491
district_energy_grid_daily_average_import_delta_kwh,,-19.715325273170027
district_energy_grid_daily_average_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_daily_average_net_exchange_baseline_kwh,,244.7114117102875
district_energy_grid_daily_average_net_exchange_business_as_usual_kwh,,247.11804296287022
district_energy_grid_daily_average_net_exchange_control_kwh,,247.11804296287022
district_energy_grid_daily_average_net_exchange_delta_kwh,,2.40663125258272
district_energy_grid_daily_average_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_ratio_to_baseline_export_total_ratio,,0.2002004195263293
district_energy_grid_ratio_to_baseline_import_total_ratio,,0.9276158595755524
district_energy_grid_ratio_to_baseline_net_exchange_total_ratio,,1.0098345689551738
district_energy_grid_ratio_to_business_as_usual_export_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_import_total_ratio,,1.0
district_energy_grid_ratio_to_business_as_usual_net_exchange_total_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_business_as_usual_ratio,,0.6224775788870116
district_energy_grid_shape_quality_load_factor_penalty_daily_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_baseline_ratio,,0.9703497260037147
district_energy_grid_shape_quality_load_factor_penalty_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_business_as_usual_ratio,,0.7494833979962516
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_delta_to_business_as_usual_ratio,,0.0
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_baseline_ratio,,0.9958444268043074
district_energy_grid_shape_quality_load_factor_penalty_monthly_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_business_as_usual_kw,,50.0
district_energy_grid_shape_quality_peak_all_time_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_all_time_average_to_baseline_ratio,,1.0
district_energy_grid_shape_quality_peak_all_time_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_peak_daily_average_business_as_usual_kw,,25.369863024149854
district_energy_grid_shape_quality_peak_daily_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_peak_daily_average_to_baseline_ratio,,0.9654884794679367
district_energy_grid_shape_quality_peak_daily_average_to_business_as_usual_ratio,,1.0
district_energy_grid_shape_quality_ramping_average_business_as_usual_kw,,29975.153369599953
district_energy_grid_shape_quality_ramping_average_delta_to_business_as_usual_kw,,0.0
district_energy_grid_shape_quality_ramping_average_to_baseline_ratio,,0.7767256921962324
district_energy_grid_shape_quality_ramping_average_to_business_as_usual_ratio,,1.0
district_energy_grid_total_export_baseline_kwh,,10095.383758604527
district_energy_grid_total_export_business_as_usual_kwh,,2021.1000637519173
district_energy_grid_total_export_control_kwh,,2021.1000637519173
district_energy_grid_total_export_delta_kwh,,-8074.283694852609
district_energy_grid_total_export_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_import_baseline_kwh,,99412.49995565414
district_energy_grid_total_import_business_as_usual_kwh,,92216.61159891868
district_energy_grid_total_import_control_kwh,,92216.61159891868
district_energy_grid_total_import_delta_kwh,,-7195.888356735464
district_energy_grid_total_import_delta_to_business_as_usual_kwh,,0.0
district_energy_grid_total_net_exchange_baseline_kwh,,89317.11619704962
district_energy_grid_total_net_exchange_business_as_usual_kwh,,90195.51153516676
district_energy_grid_total_net_exchange_control_kwh,,90195.51153516676
district_energy_grid_total_net_exchange_delta_kwh,,878.395338117145
district_energy_grid_total_net_exchange_delta_to_business_as_usual_kwh,,0.0
district_equity_distribution_bpr_asset_poor_over_rich_ratio,,
district_equity_distribution_gini_benefit_ratio,,0.0
district_equity_distribution_losers_percent,,0.0
district_equity_distribution_top20_benefit_ratio,,1.0
district_ev_events_departure_count,,0.0
district_ev_events_departure_met_count,,0.0
district_ev_events_departure_min_acceptable_count,,0.0
district_ev_events_departure_min_acceptable_feasible_count,,0.0
district_ev_events_departure_min_acceptable_infeasible_count,,0.0
district_ev_events_departure_target_feasible_count,,0.0
district_ev_events_departure_target_infeasible_count,,0.0
district_ev_events_departure_within_tolerance_count,,0.0
district_ev_events_departure_within_tolerance_feasible_count,,0.0
district_ev_events_departure_within_tolerance_infeasible_count,,0.0
district_ev_performance_departure_min_acceptable_feasible_ratio,,
district_ev_performance_departure_min_acceptable_ratio,,
district_ev_performance_departure_shortfall_beyond_tolerance_mean_ratio,,
district_ev_performance_departure_soc_absolute_error_mean_ratio,,
district_ev_performance_departure_soc_deficit_mean_ratio,,
district_ev_performance_departure_soc_surplus_mean_ratio,,
district_ev_performance_departure_success_feasible_ratio,,
district_ev_performance_departure_success_ratio,,
district_ev_performance_departure_tolerance_ratio,,0.05
district_ev_performance_departure_within_tolerance_feasible_ratio,,
district_ev_performance_departure_within_tolerance_ratio,,
district_ev_ratio_to_business_as_usual_charge_total_ratio,,1.0
district_ev_ratio_to_business_as_usual_v2g_export_total_ratio,,1.0
district_ev_total_charge_business_as_usual_kwh,,0.0
district_ev_total_charge_delta_to_business_as_usual_kwh,,0.0
district_ev_total_charge_kwh,,0.0
district_ev_total_v2g_export_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_delta_to_business_as_usual_kwh,,0.0
district_ev_total_v2g_export_kwh,,0.0
district_solar_self_consumption_community_market_local_share_of_demand_ratio,,
district_solar_self_consumption_community_market_local_share_of_export_ratio,,
district_solar_self_consumption_daily_average_export_business_as_usual_kwh,,5.537418479984705
district_solar_self_consumption_daily_average_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_export_kwh,,5.537418479984705
district_solar_self_consumption_daily_average_generation_business_as_usual_kwh,,151.3194212915997
district_solar_self_consumption_daily_average_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_daily_average_generation_kwh,,151.3194212915997
district_solar_self_consumption_ratio_self_consumption_business_as_usual_ratio,,0.9634057648864924
district_solar_self_consumption_ratio_self_consumption_delta_to_business_as_usual_ratio,,0.0
district_solar_self_consumption_ratio_self_consumption_ratio,,0.9634057648864924
district_solar_self_consumption_ratio_to_business_as_usual_export_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_generation_total_ratio,,1.0
district_solar_self_consumption_ratio_to_business_as_usual_self_consumption_ratio,,1.0
district_solar_self_consumption_total_export_business_as_usual_kwh,,2021.1000637519173
district_solar_self_consumption_total_export_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_export_kwh,,2021.1000637519173
district_solar_self_consumption_total_generation_business_as_usual_kwh,,55230.012527462095
district_solar_self_consumption_total_generation_delta_to_business_as_usual_kwh,,0.0
district_solar_self_consumption_total_generation_kwh,,55230.012527462095
