outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
12.39,38.25,35.75,570.56,5.0,2.46,15.32,69.09,83.86,31.75,0.0,0.0,70.16,0.0,0.0,209.92
10.71,43.38,4.81,43.06,3.96,2.46,12.31,71.71,84.75,38.48,0.0,0.0,5.38,0.0,0.0,13.35
9.31,49.75,0.0,0.0,3.76,2.76,10.83,70.49,80.64,46.02,0.0,0.0,0.0,0.0,0.0,0.0
8.28,54.5,0.0,0.0,3.77,3.02,9.61,72.3,75.55,52.59,0.0,5.57,0.0,0.0,39.36,0.0
7.28,60.38,0.0,0.0,3.29,4.61,8.78,76.08,68.05,52.01,0.0,47.22,0.0,0.0,364.01,0.0
6.28,64.25,0.0,0.0,3.06,6.48,7.45,78.14,61.66,54.65,0.0,76.42,0.0,0.0,588.44,0.0
5.28,67.5,0.0,0.0,2.72,9.15,7.19,82.37,51.77,55.2,0.0,146.38,0.0,0.0,496.75,0.0
4.21,70.25,0.0,0.0,2.7,11.33,7.16,83.37,44.86,55.79,0.0,235.68,0.0,0.0,207.58,0.0
3.67,71.0,0.0,0.0,2.8,12.4,5.22,80.38,42.03,64.55,0.0,247.26,0.0,0.0,268.3,0.0
3.48,74.12,0.0,0.0,2.93,13.55,3.79,76.02,39.34,72.88,5.53,240.03,0.0,39.12,280.45,0.0
3.21,76.62,0.0,0.0,4.3,13.82,2.27,69.65,38.86,84.53,46.2,149.16,0.0,356.19,527.35,0.0
3.04,78.25,0.0,0.0,6.49,14.9,3.46,61.58,33.87,74.52,76.52,117.66,0.0,589.22,405.25,0.0
2.94,80.88,0.0,0.0,9.29,14.69,2.72,51.26,33.31,76.32,147.88,67.27,0.0,501.84,201.27,0.0
2.9,82.0,0.0,0.0,11.28,12.55,0.95,44.99,37.87,87.37,234.99,5.47,0.0,206.98,13.58,0.0
2.84,80.12,0.0,0.0,12.49,11.21,0.78,41.76,44.82,85.47,248.85,0.0,0.0,270.03,0.0,0.0
2.86,76.5,5.5,38.88,13.55,10.15,-0.09,39.36,50.74,88.26,239.92,0.0,4.94,280.32,0.0,49.9
4.03,71.25,45.19,348.38,14.15,9.25,0.72,37.99,50.38,86.03,152.83,0.0,38.59,540.33,0.0,411.69
6.51,61.5,76.62,590.0,14.84,8.12,4.32,34.0,52.26,66.21,117.24,0.0,56.77,403.78,0.0,709.43
9.41,50.75,149.38,506.94,14.38,7.49,5.18,34.1,54.04,63.37,65.83,0.0,55.76,196.94,0.0,732.86
11.25,45.12,234.31,206.38,12.66,6.99,7.62,37.56,56.45,51.48,5.51,0.0,62.46,13.7,0.0,774.49
12.57,41.5,250.44,271.75,11.4,5.5,9.8,44.22,63.33,43.26,0.0,0.0,68.72,0.0,0.0,797.71
13.54,39.38,239.81,280.19,10.41,4.18,11.83,49.81,70.94,37.01,0.0,0.0,63.33,0.0,0.0,855.55
14.43,37.12,156.5,553.31,9.48,2.83,12.66,49.56,81.39,34.72,0.0,0.0,54.76,0.0,0.0,851.79
14.8,34.12,116.81,402.31,8.45,2.97,14.22,51.07,77.32,31.03,0.0,0.0,57.56,0.0,0.0,857.61
14.11,34.88,64.38,192.62,7.65,2.27,13.16,53.46,78.91,32.43,0.0,0.0,37.01,0.0,0.0,589.64
12.76,37.25,5.56,13.81,6.91,1.16,11.01,56.79,86.13,37.73,0.0,0.0,5.71,0.0,0.0,43.1
11.57,43.62,0.0,0.0,5.63,0.83,8.95,62.73,85.11,49.28,0.0,0.0,0.0,0.0,0.0,0.0
10.64,48.88,0.0,0.0,4.38,0.32,7.38,69.97,85.82,57.19,0.0,5.1,0.0,0.0,51.45,0.0
9.68,48.75,0.0,0.0,3.11,1.26,7.05,79.82,82.96,57.88,0.0,40.2,0.0,0.0,428.88,0.0
8.74,49.88,0.0,0.0,2.73,4.13,6.89,78.72,67.1,58.8,0.0,56.04,0.0,0.0,700.31,0.0
7.78,52.88,0.0,0.0,2.05,5.88,6.41,80.2,60.49,59.36,0.0,58.85,0.0,0.0,773.46,0.0
6.84,57.12,0.0,0.0,1.26,8.3,4.83,85.5,49.18,66.14,0.0,65.85,0.0,0.0,816.62,0.0
5.75,62.12,0.0,0.0,0.86,10.35,4.6,84.93,41.69,68.64,0.0,71.64,0.0,0.0,831.63,0.0
4.55,69.0,0.0,0.0,0.52,12.05,1.99,84.6,36.44,86.8,5.17,64.35,0.0,52.22,869.43,0.0
3.35,78.25,0.0,0.0,1.53,12.81,2.87,81.42,34.36,80.8,41.0,55.35,0.0,437.47,860.99,0.0
2.52,80.12,0.0,0.0,4.04,13.61,1.99,67.55,32.52,81.4,55.67,55.25,0.0,695.75,823.18,0.0
1.86,81.5,0.0,0.0,6.23,12.72,0.23,59.06,33.53,89.71,60.4,35.91,0.0,793.76,572.13,0.0
1.35,84.88,0.0,0.0,8.65,10.82,1.76,48.03,38.24,80.01,67.55,5.63,0.0,837.69,42.55,0.0
0.89,84.75,0.0,0.0,10.62,9.15,2.19,40.91,48.58,74.88,73.1,0.0,0.0,848.6,0.0,0.0
0.7,83.38,5.25,53.0,12.16,7.9,-0.11,36.16,55.22,90.18,64.87,0.0,5.48,876.37,0.0,25.3
1.76,79.88,41.81,446.06,12.89,7.22,1.44,34.18,57.19,82.16,55.64,0.0,59.4,865.59,0.0,181.88
3.96,68.0,55.31,691.19,13.3,6.63,4.53,33.26,59.96,62.62,54.1,0.0,153.79,805.96,0.0,145.0
6.53,57.62,61.94,814.06,12.5,5.87,5.2,34.07,61.8,57.22,35.36,0.0,195.03,563.37,0.0,202.93
8.94,46.88,69.25,858.75,10.73,4.63,6.68,38.5,67.13,51.24,5.6,0.0,203.43,42.28,0.0,367.97
10.86,40.12,74.56,865.56,9.25,4.11,7.8,48.23,71.19,47.86,0.0,0.0,245.49,0.0,0.0,191.21
12.25,35.88,65.38,883.31,8.16,2.49,9.76,54.24,83.9,39.18,0.0,0.0,257.82,0.0,0.0,223.21
12.95,34.0,55.94,870.19,7.31,2.55,9.88,56.85,82.71,36.81,0.0,0.0,168.87,0.0,0.0,346.79
13.04,34.0,52.94,788.75,6.49,1.9,11.07,60.54,81.95,33.72,0.0,0.0,123.59,0.0,0.0,449.48
12.31,34.62,34.81,554.62,5.61,0.86,11.65,63.03,85.98,32.16,0.0,0.0,87.43,0.0,0.0,412.18
10.65,38.75,5.56,42.0,4.53,1.46,9.61,67.62,81.81,39.25,0.0,0.0,10.42,0.0,0.0,29.85
9.34,47.88,0.0,0.0,3.87,1.53,7.8,72.47,78.81,49.24,0.0,0.0,0.0,0.0,0.0,0.0
8.38,53.25,0.0,0.0,2.75,0.36,8.71,82.45,87.34,43.7,0.0,5.68,0.0,0.0,26.21,0.0
7.38,56.5,0.0,0.0,2.4,1.6,7.64,83.66,81.27,44.89,0.0,60.08,0.0,0.0,183.94,0.0
6.38,61.12,0.0,0.0,1.85,3.96,5.85,82.23,65.43,48.61,0.0,147.92,0.0,0.0,139.47,0.0
5.38,64.25,0.0,0.0,1.18,5.18,5.11,84.12,57.3,50.1,0.0,194.76,0.0,0.0,202.65,0.0
4.44,68.12,0.0,0.0,1.31,7.0,2.75,82.72,50.12,59.32,0.0,208.31,0.0,0.0,376.79,0.0
3.66,73.75,0.0,0.0,1.2,8.4,2.75,80.78,45.99,58.94,0.0,256.87,0.0,0.0,200.08,0.0
2.96,81.0,0.0,0.0,0.6,9.87,2.46,85.92,38.9,61.52,5.78,259.72,0.0,26.66,224.86,0.0
2.26,84.62,0.0,0.0,1.67,10.3,1.74,80.83,35.78,64.27,60.41,174.19,0.0,184.97,357.71,0.0
1.81,82.5,0.0,0.0,3.67,11.01,0.67,66.84,33.86,66.79,144.99,123.07,0.0,136.7,447.62,0.0
1.45,82.25,0.0,0.0,5.17,11.15,-0.91,57.34,33.39,71.88,194.63,84.52,0.0,202.52,398.5,0.0
1.18,83.62,0.0,0.0,7.16,9.58,-0.26,49.56,39.31,70.61,210.75,10.4,0.0,381.21,29.8,0.0
0.91,82.75,0.0,0.0,8.7,8.13,0.4,45.06,48.12,70.12,262.56,0.0,0.0,204.51,0.0,0.0
0.8,84.5,5.88,27.12,9.92,8.07,-1.43,38.76,45.91,79.88,260.67,0.0,3.37,225.68,0.0,0.0
1.74,80.38,60.75,186.0,10.5,7.07,0.03,35.26,46.88,71.54,176.84,0.0,45.24,363.16,0.0,7.43
3.42,68.25,142.06,133.94,10.99,5.74,1.48,33.93,48.99,74.12,122.82,0.0,138.79,446.68,0.0,59.57
5.16,57.38,194.5,202.38,10.9,4.92,2.12,34.0,50.8,68.92,83.07,0.0,199.79,391.65,0.0,145.72
7.3,49.0,213.19,385.62,9.57,3.31,3.53,39.35,57.1,58.11,10.39,0.0,234.66,29.78,0.0,217.25
8.95,44.12,268.25,208.94,8.3,2.88,6.08,47.56,58.41,49.54,0.0,0.0,221.33,0.0,0.0,365.77
9.96,38.62,261.62,226.5,7.75,2.33,6.85,47.02,62.14,46.76,0.0,0.0,222.02,0.0,0.0,273.33
10.68,34.75,179.5,368.62,6.78,1.53,9.24,47.88,65.26,41.41,0.0,0.0,217.84,0.0,0.0,215.25
10.96,34.0,122.56,445.75,5.69,0.71,6.98,49.19,66.58,51.12,0.0,0.0,110.1,0.0,0.0,360.46
10.69,34.62,81.62,384.81,4.82,-0.29,9.08,51.15,68.94,43.52,0.0,0.0,65.27,0.0,0.0,284.61
9.56,39.38,10.38,29.75,3.6,-0.17,5.45,55.99,70.18,54.62,0.0,0.0,5.08,0.0,0.0,17.63
8.44,47.0,0.0,0.0,2.95,-0.01,6.35,58.14,72.31,48.98,0.0,0.0,0.0,0.0,0.0,0.0
7.47,48.12,0.0,0.0,2.26,-0.95,4.15,62.44,77.31,57.78,0.0,3.5,0.0,0.0,0.0,0.0
6.54,48.88,0.0,0.0,1.43,-0.08,3.94,65.76,72.14,58.62,0.0,44.87,0.0,0.0,7.37,0.0
5.64,49.38,0.0,0.0,0.73,1.16,3.1,66.48,75.87,63.21,0.0,135.8,0.0,0.0,58.28,0.0
4.74,51.5,0.0,0.0,0.02,2.37,2.17,67.47,67.77,66.23,0.0,203.36,0.0,0.0,148.33,0.0
3.84,54.88,0.0,0.0,-0.13,4.03,2.95,69.96,56.18,59.33,0.0,243.64,0.0,0.0,225.57,0.0
3.0,57.88,0.0,0.0,-0.21,6.17,0.46,73.41,49.21,64.21,0.0,222.86,0.0,0.0,368.29,0.0
2.2,62.75,0.0,0.0,-0.71,7.2,2.28,76.03,45.63,54.82,3.56,227.95,0.0,0.0,280.64,0.0
1.34,66.25,0.0,0.0,-0.14,8.61,-0.24,72.45,43.46,68.45,44.69,208.86,0.0,7.34,206.37,0.0
0.75,66.38,0.0,0.0,1.01,7.59,-0.88,76.75,49.06,72.67,134.31,115.4,0.0,57.64,377.79,0.0
0.29,66.0,0.0,0.0,2.49,8.4,0.96,67.2,45.88,64.76,205.15,62.36,0.0,149.64,271.9,0.0
-0.09,69.75,0.0,0.0,4.28,6.06,-0.06,55.21,52.43,70.74,248.13,5.32,0.0,229.72,18.47,0.0
-0.39,74.5,0.0,0.0,6.22,5.99,0.64,49.05,50.3,69.58,223.62,0.0,0.0,369.55,0.0,0.0
-0.5,74.75,3.62,0.0,7.38,4.57,0.84,45.06,56.14,72.76,230.91,0.0,6.55,284.29,0.0,39.58
-0.19,72.75,44.5,7.31,8.3,4.1,-0.17,44.48,57.93,81.76,204.37,0.0,45.74,201.94,0.0,308.55
0.87,77.62,132.81,57.0,7.9,3.34,1.96,48.03,62.17,70.22,118.04,0.0,72.06,386.46,0.0,522.88
2.59,66.62,206.94,150.94,8.05,2.53,5.66,47.07,64.61,53.35,60.9,0.0,143.87,265.55,0.0,511.52
4.49,54.25,252.62,233.88,6.36,2.54,6.57,51.34,61.17,49.87,5.44,0.0,198.53,18.89,0.0,342.37
6.26,48.88,224.38,370.81,5.81,1.05,8.24,50.96,61.73,42.92,0.0,0.0,188.34,0.0,0.0,425.73
7.53,44.5,233.88,287.94,4.78,1.66,10.15,55.32,57.47,36.34,0.0,0.0,200.02,0.0,0.0,436.59
8.03,45.5,199.88,197.5,4.19,0.19,11.11,57.59,66.47,33.84,0.0,0.0,129.43,0.0,0.0,603.48
8.16,47.0,120.69,395.12,3.46,-0.31,10.6,61.64,69.96,35.47,0.0,0.0,110.78,0.0,0.0,350.74
7.76,48.25,59.44,259.19,2.71,0.45,12.1,63.81,67.32,31.76,0.0,0.0,79.11,0.0,0.0,141.35
6.62,50.25,5.56,19.31,2.33,-0.15,9.75,62.08,71.18,37.92,0.0,0.0,7.28,0.0,0.0,8.88
5.66,51.62,0.0,0.0,1.34,0.12,7.18,60.49,72.35,51.95,0.0,0.0,0.0,0.0,0.0,0.0
4.96,54.5,0.0,0.0,1.35,0.2,7.04,58.8,76.44,54.13,0.0,6.28,0.0,0.0,37.92,0.0
4.26,57.25,0.0,0.0,0.41,0.26,7.48,65.49,79.38,52.14,0.0,47.24,0.0,0.0,318.71,0.0
3.56,61.12,0.0,0.0,-0.03,2.49,3.91,68.6,67.74,69.03,0.0,75.03,0.0,0.0,544.44,0.0
2.86,63.0,0.0,0.0,0.19,5.61,4.59,68.6,53.55,65.13,0.0,143.34,0.0,0.0,509.63,0.0
2.16,63.0,0.0,0.0,-0.19,7.12,2.33,71.4,48.06,76.75,0.0,206.95,0.0,0.0,356.91,0.0
1.59,59.25,0.0,0.0,-0.14,8.82,3.11,73.73,41.27,70.21,0.0,196.89,0.0,0.0,445.06,0.0
1.09,60.12,0.0,0.0,-0.12,10.39,1.59,78.28,35.73,81.11,6.14,203.6,0.0,37.08,444.42,0.0
0.59,64.5,0.0,0.0,0.47,11.34,0.48,78.19,33.29,89.5,48.0,131.65,0.0,323.8,613.86,0.0
0.21,67.25,0.0,0.0,2.76,11.21,-0.1,66.49,34.04,93.18,76.51,116.08,0.0,555.22,367.53,0.0
-0.03,69.88,0.0,0.0,5.58,11.47,-2.66,53.65,33.32,100.0,143.07,75.86,0.0,508.69,135.55,0.0
-0.23,71.62,0.0,0.0,7.4,9.54,-0.6,47.15,38.52,90.77,211.17,7.17,0.0,364.17,8.75,0.0
-0.36,75.12,0.0,0.0,9.11,7.68,-1.71,40.44,50.23,95.97,201.17,0.0,0.0,454.72,0.0,0.0
-0.4,80.12,6.0,36.25,10.52,7.11,-3.32,35.42,53.87,100.0,205.4,0.0,4.57,448.33,0.0,48.79
0.66,77.0,48.75,328.88,11.46,6.8,-0.81,33.02,54.94,90.56,132.77,0.0,41.99,619.06,0.0,457.87
2.99,65.25,78.0,566.0,11.52,4.56,-0.33,33.33,66.08,92.7,118.73,0.0,57.03,375.92,0.0,604.75
5.56,53.75,142.81,507.75,11.16,4.41,2.84,34.1,66.01,76.17,74.24,0.0,88.72,132.65,0.0,678.88
7.63,46.25,215.38,371.44,9.43,2.82,6.29,38.82,74.25,55.61,7.11,0.0,128.81,8.69,0.0,722.15
9.36,39.62,205.44,464.38,7.93,2.65,8.47,49.36,72.73,43.82,0.0,0.0,129.97,0.0,0.0,783.21
10.62,35.12,207.19,452.25,7.14,1.34,7.38,53.75,82.62,47.18,0.0,0.0,99.07,0.0,0.0,663.22
11.56,32.75,133.88,624.25,6.46,0.24,9.13,56.35,91.13,42.06,0.0,0.0,92.27,0.0,0.0,697.08
11.78,32.62,121.38,384.31,4.89,-0.45,8.15,64.6,95.65,43.36,0.0,0.0,70.85,0.0,0.0,572.31
10.89,34.88,72.62,129.75,4.32,-2.0,7.53,66.44,100.0,44.37,0.0,0.0,41.96,0.0,0.0,431.39
9.34,39.12,7.06,8.62,3.06,-1.25,7.81,73.0,95.38,42.39,0.0,0.0,7.53,0.0,0.0,37.71
8.14,48.5,0.0,0.0,2.41,-1.99,6.92,73.99,97.99,47.16,0.0,0.0,0.0,0.0,0.0,0.0
7.17,53.62,0.0,0.0,1.22,-2.88,5.47,83.37,100.0,53.83,0.0,4.72,0.0,0.0,50.45,0.0
6.17,57.75,0.0,0.0,0.12,-1.14,2.86,91.94,92.78,62.49,0.0,41.06,0.0,0.0,447.65,0.0
5.17,63.12,0.0,0.0,-0.63,0.23,2.12,96.88,89.23,65.49,0.0,59.54,0.0,0.0,631.44,0.0
4.24,66.88,0.0,0.0,-1.66,3.06,1.07,100.0,75.03,68.32,0.0,90.14,0.0,0.0,689.75,0.0
3.27,71.75,0.0,0.0,-1.57,5.88,-1.14,97.69,57.3,79.76,0.0,125.31,0.0,0.0,702.51,0.0
2.21,75.25,0.0,0.0,-2.13,7.87,-0.02,98.99,45.91,72.44,0.0,124.76,0.0,0.0,751.85,0.0
1.11,84.12,0.0,0.0,-2.65,8.04,-2.13,100.0,45.15,82.97,4.8,104.22,0.0,51.29,697.74,0.0
0.01,92.75,0.0,0.0,-1.3,9.24,-2.25,93.89,41.72,80.04,40.59,93.04,0.0,442.55,702.92,0.0
-0.78,98.12,0.0,0.0,0.52,8.79,-3.66,87.49,41.56,84.91,60.8,74.4,0.0,644.78,600.93,0.0
-1.38,100.0,0.0,0.0,3.17,8.12,-3.79,74.45,42.63,85.09,90.85,43.92,0.0,695.19,451.54,0.0
-1.85,100.0,0.0,0.0,5.68,7.48,-4.88,58.15,43.44,89.91,123.56,7.36,0.0,692.7,36.85,0.0
-2.25,100.0,0.0,0.0,7.56,6.31,-5.97,46.96,49.39,95.81,122.16,0.0,0.0,736.18,0.0,0.0
-2.46,100.0,4.88,52.12,8.37,5.03,-5.81,44.14,55.66,96.3,106.8,0.0,5.71,714.99,0.0,28.1
-1.44,95.0,40.12,437.44,9.3,3.2,-5.01,41.55,61.06,92.27,93.42,0.0,49.71,705.83,0.0,246.13
0.76,85.75,62.06,658.12,9.11,2.24,-3.3,40.65,64.94,84.12,76.17,0.0,84.27,615.25,0.0,423.35
3.26,73.88,91.56,700.62,8.42,1.14,-0.87,41.75,67.97,73.79,44.9,0.0,111.88,461.61,0.0,531.74
5.51,59.0,121.81,682.88,7.31,-0.49,1.25,43.97,76.38,61.08,7.28,0.0,140.83,36.43,0.0,535.95
7.3,48.0,119.56,720.5,6.01,-0.46,4.88,50.5,74.85,46.63,0.0,0.0,168.9,0.0,0.0,619.64
8.65,43.12,109.38,732.25,4.8,-1.97,4.26,56.58,82.05,50.33,0.0,0.0,129.61,0.0,0.0,562.97
9.35,41.38,93.81,708.75,3.37,-2.55,5.7,60.34,81.83,45.87,0.0,0.0,143.51,0.0,0.0,489.79
9.38,39.75,77.94,629.56,2.3,-3.58,6.34,64.66,84.45,41.83,0.0,0.0,127.37,0.0,0.0,364.55
8.68,40.88,45.88,471.69,1.18,-3.9,5.02,67.79,85.79,44.49,0.0,0.0,67.6,0.0,0.0,233.68
7.17,44.5,7.19,36.0,-0.17,-4.63,3.45,74.69,88.33,49.8,0.0,0.0,8.62,0.0,0.0,17.5
5.75,51.62,0.0,0.0,-0.67,-5.34,1.91,76.05,91.85,59.77,0.0,0.0,0.0,0.0,0.0,0.0
4.61,57.5,0.0,0.0,-1.89,-5.34,1.71,81.58,93.28,62.67,0.0,5.91,0.0,0.0,29.11,0.0
3.51,59.62,0.0,0.0,-2.7,-4.5,1.8,82.73,89.14,61.78,0.0,51.66,0.0,0.0,255.82,0.0
2.35,64.38,0.0,0.0,-3.54,-2.69,0.99,84.23,80.75,60.65,0.0,88.29,0.0,0.0,443.55,0.0
1.21,67.62,0.0,0.0,-3.96,-0.31,-1.18,86.15,71.09,68.94,0.0,116.69,0.0,0.0,554.59,0.0
0.11,73.0,0.0,0.0,-4.5,1.85,0.33,87.54,58.67,62.96,0.0,147.44,0.0,0.0,561.13,0.0
-0.86,77.25,0.0,0.0,-5.02,4.53,-1.1,89.86,47.88,70.53,0.0,164.82,0.0,0.0,604.7,0.0
-1.82,81.12,0.0,0.0,-5.1,4.9,-1.34,91.76,48.22,73.52,6.02,136.11,0.0,29.61,591.23,0.0
-2.83,83.62,0.0,0.0,-4.25,5.93,-1.6,87.57,45.13,77.03,52.64,146.01,0.0,260.66,498.3,0.0
-3.51,84.0,0.0,0.0,-2.38,6.19,-1.31,79.07,42.29,73.04,90.3,126.03,0.0,453.65,360.71,0.0
-4.01,86.5,0.0,0.0,-0.04,5.12,-3.71,69.73,44.19,85.02,119.1,68.08,0.0,566.01,235.34,0.0
-4.39,86.75,0.0,0.0,2.15,3.6,-2.89,57.46,49.27,81.84,150.75,8.72,0.0,573.72,17.69,0.0
-4.75,87.88,0.0,0.0,4.35,2.3,-3.81,48.5,58.2,88.13,162.79,0.0,0.0,597.22,0.0,0.0
-4.9,90.25,6.12,30.12,5.22,1.87,-3.69,47.17,61.96,84.08,139.37,0.0,5.25,605.37,0.0,69.59
-4.03,86.0,53.62,265.5,6.05,1.57,-1.88,44.75,62.83,73.42,147.25,0.0,54.55,502.56,0.0,549.23
-2.12,77.38,92.31,463.75,6.11,0.85,1.4,42.52,61.27,59.58,125.36,0.0,128.36,358.8,0.0,595.45
0.2,68.38,121.5,577.44,5.17,-0.54,4.62,44.03,66.03,47.8,68.32,0.0,188.86,236.17,0.0,319.63
2.41,56.25,154.06,586.31,3.68,-0.14,6.49,49.01,65.23,42.82,8.76,0.0,220.0,17.78,0.0,65.15
4.2,49.12,160.75,589.75,2.49,-1.08,3.92,57.41,70.39,54.16,0.0,0.0,145.43,0.0,0.0,19.53
5.49,46.12,142.62,619.5,1.95,-1.4,4.8,61.6,73.82,53.82,0.0,0.0,226.35,0.0,0.0,143.06
6.15,44.38,148.5,506.81,1.46,-1.73,4.95,63.35,77.76,55.99,0.0,0.0,173.34,0.0,0.0,384.44
6.05,42.75,124.69,356.88,0.78,-1.77,5.57,61.57,75.58,56.38,0.0,0.0,112.68,0.0,0.0,445.31
